"","AAPL","MSFT","JPM","GE","PG","XOM","DIS","V","JNJ","INTC"
"1",-0.0107843605801463,0.00649486621841788,0.00254330597817898,0.00375324254855514,-0.000121964003483299,0.000514248618856072,0.00162084493786097,0.00697586731985211,0.00391828687861562,0.012318953871727
"2",5.47705603821669e-05,0.0102460281923413,-0.00625102408230305,0.00193648866843432,0.00259312987327576,-0.00166741793509573,-0.00269113108515739,-0.00246971566230059,-0.000772303785197437,-0.0105381207540631
"3",-0.0105054695159197,0.00624465569853783,-0.0134091451764107,0.006047154776752,0.0073287975974381,0.00506270164623857,-0.0029304251074791,-0.00267360964789987,-0.000267613300820813,-0.00284360535442829
"4",0.00388447777368128,-0.000754746084567159,0.00766532588750124,0.000742030504625291,-0.00439867004752159,0.000771233811974525,-0.00399245228618383,-0.00442033866420388,-0.00597148295491934,-0.00354315829463303
"5",-0.00238662934862077,0.0189648829400539,0.00359378987923265,-0.0019006219226867,-0.00260442914441228,-0.00149211951065809,-0.00280934176407754,-0.0105174873024225,-0.00611868128180504,0.00884160585701466
"6",-0.00807946268469095,0.00254241237416863,4.25232283305377e-05,-0.00217141467146575,0.000500234949868172,-0.0104381218552589,0.00401744153350592,0.00674482807517052,0.00132698903325945,-0.000887038477230817
"7",0.00490956520661712,0.00569056021049619,0.000842628011014313,-0.00169742899015546,-0.00188139022793621,-0.000542771012987942,-0.00437278812751174,-0.00164102029521018,0.00995447859168053,-0.00323581742122769
"8",0.00734126474708319,0.00450601801276207,-0.00175303604919463,0.00452825799584389,0.001370275975205,0.000341646635206416,0.00367067824117839,-0.00336764915846288,0.00605514924973249,-0.0132292686030269
"9",0.000896105659194291,-0.00065908778924495,-0.000536470208317041,0.0024447541218251,-0.00163943402003497,-0.00272081349976361,-0.00469524459913373,0.0104759586974978,0.00196928600780666,-0.00352269946597517
"10",0.00521631725132465,-0.00112745864316821,0.00392054487019777,0.00596030661836267,-0.00255601317621768,0.000221646943828091,-0.00196314556524158,-0.00800597202032804,-0.00583156710490584,0.00224903039634228
"11",-0.00314801395870745,-0.000658697739709169,0.00769355660304427,0.00208044075407088,-0.003051842097193,-0.0011508708121255,0.00182242121081799,-0.00292069930583239,0.00119320338126272,-0.00206294795498252
"12",-0.00158525770530105,0.00819825287908316,-0.000775124353822321,-0.0021711487788707,-0.00113277055788785,0.00197495310567319,-0.00684377225115895,0.00808760058134794,-0.00148205703590065,-0.00259635364636779
"13",-0.00380760338157415,-0.00233765342272818,-0.00995755102485418,-0.00690246559679508,0.00155165942851454,-0.00635572755709291,0.000908863730728626,-0.00591283198446035,0.00503621064126492,-0.00573134049773216
"14",0.00481610791757703,-0.00249503832310438,-0.00600490625947714,-0.00828102417290211,-0.000906449742615223,-0.00869167502969503,0.000498637615237385,0.000631453818641603,-0.000513639068230987,0.00160866777878255
"15",0.00123091344721615,0.0020207108464092,-0.00427645398303866,0.00172983575612307,0.00199305871501565,-0.00546008301898837,-0.00489679677411914,0.00137542048469186,0.00482433522120118,-0.00183620781172067
"16",0.0013520730426535,0.00422496069222689,-0.0020126726012677,0.00547168962657452,-0.00262161204591393,-0.000779222638811916,0.00484277307987213,-0.00759565411135554,-5.98284859734122e-05,-0.00605339789763093
"17",-0.00278365798294544,0.00187288108281791,0.000637489487417042,0.00734721357002854,0.00277048069983721,-0.00990970898419619,-0.0012712829047814,0.00359842460602522,0.00166006665676832,4.42273958469741e-05
"18",0.000132378801936284,0.00296214921399951,-0.00219173240475357,0.000304900051560253,0.00209737243130803,-0.0110478661954403,-0.00464651500806212,0.000817948894109577,-0.00335237151011825,-0.00328614609315991
"19",0.00280339829623699,-0.000311885814880952,0.00878249760717154,0.00240827654488385,0.00107600504998118,0.000113667090772651,0.0030584461055696,-0.00196283566765487,-0.00336829386651516,-0.00228864001110196
"20",-0.00845196377485991,0.00273264572024345,0.00462718633934855,0.000792507838923484,0.000484938034787774,-0.00922123342752457,0.00161284464411438,0.00667556142434478,0.00168509024661034,-0.000901984632946551
"21",0.00589876854792237,-0.00171787780709565,0.0128685170784593,-0.00335924769751728,-0.00195553479716182,-0.00324535253457725,-0.000508040771819651,0.0042120199650526,-0.000770579383242875,-0.000748522521462291
