"","AAPL","MSFT","BA","DIS","V","JPM","UNH","INTC","CSCO","JNJ"
"1",0.00876103807240725,0.00312997517175972,-0.00334031647071242,0.0159848500043154,0.00836620945483446,-0.0017231369856745,0.0134441936388612,-0.0104958862066269,-0.00904982537031174,-0.00200195261277258
"2",0.0107148326933384,0.00234413193538785,-0.00450099539011717,0.00696671055629849,0.0136036854237318,0.00546596385538578,0.0064680022187531,-0.0087575688958168,0.001599230337888,0.00448346044868231
"3",0.0149523224681616,0.00339124468155205,0.0169959031045437,0.00261739641427994,0.016526872292161,0.0119355209171772,0.0118993669748306,0.0121385138481855,0.0164618007838726,-0.00077074789442122
"4",-0.00517087988555431,-0.000801649235654622,0.0105869369581342,-0.00127159967087209,-0.0061206822283566,-0.00254702568054199,-0.00294511299580336,-0.00723121082410216,-0.00637745717540383,0.00286255613900721
"5",-0.0072098202072084,0.00279356190003455,0.00273597915656865,0.00711562111973763,-0.00854181405156851,0.00331512535922229,-0.00173718936275691,0.00644742185249925,-0.00663296831771731,0.00349069386720657
"6",0.00591506762430072,0.00930092483758926,-0.00254384730942547,-0.00481621874496341,-0.00592556409537792,-0.00601838808506727,0.00099857640452683,0.00868316553533077,0.00806252658367157,0.00144878821447492
"7",-0.000890955678187311,-0.00498191174119711,0.0143669610843062,-0.00930129084736109,-0.00171116192359477,-0.011019722558558,-0.00225614616647363,0.00421929406002164,-0.00570731377229095,-0.000804045819677413
"8",-0.00870044529438019,0.000782344082836062,-0.00680779200047255,0.00364597304724157,8.98232337931404e-06,-0.000990576110780239,-0.0100294230505824,0.0110701033845544,0.00950824189931154,-0.00300697376951575
"9",0.00468243658542633,-0.00538185937330127,0.00850346591323614,-0.00048429417074658,0.00390367000363767,0.00946472957730293,0.00270832912065089,-0.0171103850007057,-0.00850548408925533,0.00247205072082579
"10",0.00444906949996948,0.00236657564528286,-0.00490798568353057,-0.00796517636626959,0.000309799099341035,-0.00656103808432817,0.00174323713872582,-0.00240565184503794,0.00895836018025875,0.00344136473722756
"11",0.00257091969251633,0.00605707289651036,-0.0124254776164889,-0.00256596482358873,0.00137966754846275,-0.00303870788775384,-0.00706376181915402,0.0111938808113337,0.00233185198158026,-0.00177901948336512
"12",0.00804786197841167,-0.00219572009518743,-0.00324328406713903,0.00362761737778783,0.0036786466371268,-0.00103261403273791,0.00163125491235405,0.0020977237727493,0.00171347940340638,-4.1044859244721e-05
"13",-0.00100812106393278,0.00787474401295185,-0.00944186374545097,-0.0020382278598845,0.00269527197815478,-0.00380506529472768,0.00619949540123343,0.00842915568500757,-0.0120660103857517,0.00352958287112415
"14",0.00337009178474545,0.00315282214432955,-0.0247578639537096,0.00396267371252179,0.0070739365182817,0.0127550847828388,0.00302623235620558,0.010312563739717,0.00674631865695119,0.00271379807963967
"15",0.00121308187954128,0.00937912706285715,-0.014740226790309,0.0015540502499789,0.00380411255173385,-0.000471330800792202,0.0071892929263413,-0.000347889930708334,-0.00388812739402056,0.00187322241254151
"16",0.00645208964124322,0.00908014457672834,-0.00761749735102057,0.00131811806932092,0.00344661017879844,-0.00222120201215148,0.0179246012121439,-0.00613598572090268,-0.00340590812265873,0.00194868922699243
"17",0.00285921338945627,-0.00479385070502758,-0.000488389225210994,0.0123971300199628,0.00286877364851534,-0.00197154656052589,0.00304139032959938,0.0042014759965241,0.00177749455906451,0.00178058445453644
"18",0.00118968612514436,0.0021954863332212,-0.00920781400054693,0.00956990662962198,0.00279814680106938,0.00294391182251275,-0.00367238745093346,0.00902754906564951,3.1607454729965e-05,0.000824782648123801
"19",0.00783440936356783,0.0016033723950386,-0.0150646576657891,-0.0030175494030118,0.000230627934797667,-0.00189555028919131,0.00285909022204578,0.0182362627238035,-0.00523526221513748,0.00145947490818799
"20",0.00155612593516707,0.000489081139676273,-0.0025529065169394,2.79184714599978e-05,0.00276871048845351,0.000228565302677453,-0.00117322313599288,0.000215009320527315,0.00549460155889392,0.001181565457955
"21",-0.00175912166014314,0.00901270285248756,-0.0155298383906484,0.00966890621930361,0.00170803943183273,-0.0032586210872978,0.000117428389785346,0.000843302870634943,-0.0065539195202291,0.00132849079091102
