"","BAC","MSFT","XOM","JPM","INTC","GE","CSCO","IBM","PFE","CAT"
"1",-0.00889754109084606,-0.0052033057436347,-0.00780389783903956,0.00587972905486822,0.0033362137619406,-0.00146787264384329,-0.0024719403591007,-0.00664570974186063,0.00477158790454268,-0.0125074991956353
"2",-0.00870013050734997,-0.00424159783869982,0.00767374504357576,-0.00776620488613844,0.000599784194491804,0.00557275861501694,0.00432067364454269,0.00538544682785869,-0.0212891288101673,-0.00504621118307114
"3",0.0137091968208551,-0.0127747431397438,-0.000871300988364965,-0.00839855894446373,-0.00376750016584992,0.00356227066367865,-0.00154680386185646,0.00272035552188754,0.00429897662252188,-0.00433052610605955
"4",-0.0188172068446875,-0.00510385632514954,0.000957639189437032,-0.0101124597713351,0.00204632175154984,0.0015500218141824,-0.00456643430516124,-0.00464747520163655,0.00434950646013021,-0.0134157137945294
"5",-0.00844590086489916,0.00296531268395483,0.00281163631007075,-0.0321798138320446,0.000236851396039128,-0.00686814123764634,0.00242100865580142,-0.000475716922665015,-0.000560173124540597,-0.00454399036243558
"6",-0.00559565238654613,-0.00299841770902276,0.00605089450255036,-0.00084697239799425,0.00171192549169064,-0.000537069980055094,0.0038420595228672,0.00770399626344442,0.00920947827398777,0.00293942238204181
"7",-0.00271800812333822,-0.00651843333616853,-0.00265549123287201,0.00330740842036903,0.000810648722108454,0.0114365592598915,-0.0264447946101427,-0.00771064916625619,0.00310147111304104,0.0241099670529366
"8",-0.007228241302073,0.0152374412864447,-0.0025014781858772,0.00218807649798691,-0.000895311124622822,0.0112488390877843,-0.00291389925405383,0.00296019180677831,-0.00180605158675462,-0.00898315571248531
"9",0.00268256268464029,0.0005732681020163,0.00261852005496621,-0.00568648520857096,0.00268089678138494,0.00206555868498981,-0.00794365908950567,-0.00651299674063921,0.00775131583213806,0.0057019479572773
"10",-0.00365452514961362,-0.0100155454128981,-0.0114099429920316,-0.0197495073080063,0.00679311854764819,-0.00925784278661013,-0.0023753650020808,-0.00187477166764438,-0.010879292152822,-0.00331063405610621
"11",0.0049985065124929,-0.0120075000450015,-0.00659656245261431,0.00780478678643703,-0.00103895156644285,0.0132813500240445,-0.00271506584249437,-0.0135673442855477,0.0030220546759665,-0.00287789688445628
"12",-0.00158338330220431,0.000894277705810964,0.000899271224625409,0.00958659127354622,-0.000536379404366016,-0.00451531447470188,-0.00142341922037303,-0.00969770178198814,-0.00148613401688635,-0.00179086718708277
"13",-0.000921297410968691,0.00501681491732597,-0.00043362207361497,0.00817691069096327,0.00436657480895519,-0.002800602465868,-0.0072577828541398,0.0106731532141566,-0.00313534447923303,0.00827942509204149
"14",0.00915858522057533,-0.00148013839498162,-0.00484231021255255,0.00885134097188711,0.000188293241080828,0.0100538842380047,-0.00902669504284859,-0.000327191111864522,-0.00187038641888648,0.00884312856942415
"15",0.00150199246127158,0.000262923131231219,-0.000686375482473522,-0.00489290431141853,0.00720171118155122,-0.00259701302275062,-0.00304771400988102,-0.000271318684099242,-0.00254024192690849,-0.00227793678641319
"16",-0.00929183606058359,-0.00464154873043299,-8.98402358870953e-05,-0.00754349818453193,-0.00172341242432594,0.00585427554324269,-0.00541850924491882,0.00251833023503423,0.0056372033432126,-0.00532444147393107
"17",-0.0076046185567975,0.00869777798652649,0.00275457557290792,-0.000525083218235523,3.13053096760996e-05,-0.00520150363445282,-0.00224461988545954,0.00288048945367336,-0.00543857831507921,0.00685372808948159
"18",0.00273606041446328,-0.00515995780006051,0.000757803267333657,0.0137801766395569,0.00367061328142881,-0.00688356021419168,-0.00468818936496973,-0.00439189001917839,-0.00105259893462062,0.0140560427680612
"19",-0.00211974210105836,-0.00315396045334637,0.00643666787073016,0.00235541979782283,0.00230449973605573,0.0072521292604506,0.0018872928339988,-0.000389624881790951,0.00128507800400257,0.00144463346805423
"20",-0.0043837446719408,0.000453957269201055,0.00325189041905105,0.0020106106530875,0.00461938790977001,0.000345487147569656,-0.0110399071127176,1.26087843455025e-05,-0.00232379394583404,-0.000687740161083639
"21",-0.00257460959255695,-0.000701703422237188,0.00164868857245892,-0.00684545701369643,0.000498801819048822,-0.000534029386471957,-0.00926530361175537,-0.000753370404709131,-0.00523626944050193,0.00071372848469764
