"","BAC","MSFT","JPM","XOM","GE","INTC","PFE","JNJ","CSCO","IBM"
"1",-0.00427897414192557,0.00819052197039127,-0.00718532223254442,0.00362257496453822,-0.00268025835976005,-0.00763711286708713,-0.0156054627150297,-0.00434764008969069,0.00117438321467489,0.0012973363045603
"2",0.0119296461343765,0.00551094813272357,-0.00245849252678454,-0.00326739507727325,0.00677637150511146,-0.000149038402014412,0.00429219007492065,0.0015992223052308,0.00435437168926001,-0.00758206145837903
"3",0.0130769778043032,0.0211590565741062,-0.00649115582928061,-0.00483594043180346,-0.00193768739700317,-0.00880799070000648,0.000759568938519806,0.00679204519838095,0.00112305907532573,-0.00584316533058882
"4",-0.00620166398584843,0.00748147396370769,-0.00745613826438785,0.0055040130391717,-0.000422230776166543,-0.00134545948822051,0.00800217688083649,0.00367821869440377,-0.00228332285769284,-0.00168033363297582
"5",0.00340236816555262,0.0177002977579832,0.00243461388163269,-0.00280384696088731,-0.00175997847691178,0.00944110378623009,-0.0105381682515144,0.00174823019187897,0.00601988844573498,0.00285242684185505
"6",0.00424200529232621,0.010256695561111,0.00862633064389229,0.000584149791393429,-0.000550311349797994,-0.00468538189306855,0.000356354401446879,0.0038661272265017,-0.00151259021367878,0.000717200979124755
"7",0.00215699290856719,-0.00921829417347908,-0.00904528796672821,-0.00340045522898436,0.00220100837759674,-0.0016792060341686,0.00242824014276266,0.00218589068390429,0.00474576791748405,-0.00103448994923383
"8",-0.00787567067891359,-0.0111976722255349,-0.00317833852022886,0.00365903461351991,-0.00323666026815772,0.000962448539212346,-0.00327884242869914,0.00626412546262145,-0.00158504024147987,-0.00339544611051679
"9",-0.000734256638679653,-0.00639955326914787,-0.00379879702813923,-0.000256203464232385,-0.00640900013968349,-0.00320106185972691,0.000149899045936763,0.00366524397395551,0.00898392125964165,-0.00859824661165476
"10",0.00162435451056808,-0.00825564749538898,0.00276711280457675,-0.00263855257071555,-0.0022617606446147,-0.00910858809947968,-0.0065124174579978,0.00322127225808799,0.00594309065490961,-0.00553397042676806
"11",0.00840399693697691,0.00863844901323318,0.00363134825602174,-0.00369227537885308,-0.00133656361140311,0.00256322557106614,0.00382060091942549,-0.000961526471655816,0.000109348737169057,0.00116688653361052
"12",0.000360426987754181,0.00242907227948308,-6.94619811838493e-05,0.00472522201016545,-0.00121589563786983,0.00594123406335711,0.00368258589878678,-0.00172767275944352,0.00850109476596117,0.00196545757353306
"13",0.00870862416923046,0.0122813740745187,0.00140915322117507,-0.00465590646490455,-0.00262067816220224,-0.00295201386325061,-0.00225893408060074,-0.000189491882338189,0.000340465543558821,-0.000340374535880983
"14",-0.00476741744205356,0.00484413420781493,-0.0120080374181271,-0.0029063206166029,0.00138749810867012,-0.00118792778812349,0.00134947139304131,0.00275709899142385,0.00314105674624443,-0.00268019293434918
"15",-0.00829045008867979,0.00737368827685714,-0.0136404559016228,-0.00544729502871633,0.000363543309504166,-0.0102014495059848,-0.000811638485174626,0.002644426189363,0.00885851494967937,-0.00487342430278659
"16",-0.00781969539821148,0.00425442634150386,0.0133842313662171,-0.0032306294888258,-0.00412725284695625,-0.00256940932013094,0.00184440379962325,-5.19372733833734e-05,-0.00193672871682793,-0.00332914828322828
"17",-0.00461870571598411,-0.00621729576960206,-0.00865463353693485,0.0015214397571981,-0.0168477054685354,0.000119165953947231,0.0011925888247788,-0.00214354624040425,0.00869733467698097,-0.00206749304197729
"18",-0.00537134753540158,-0.00696451310068369,-0.00141707086004317,0.00215215049684048,-0.00686241406947374,-0.00191265856847167,-0.00102258659899235,0.00207448052242398,-0.00443711364641786,0.00156060396693647
"19",0.00308638159185648,-0.00667077768594027,0.00218577310442924,0.00284994230605662,-0.00441461382433772,-0.00688047427684069,-0.00591357285156846,0.0006680081714876,0.000223873590584844,-0.00224401638843119
"20",0.00159361958503723,-0.00436182087287307,0.00719880824908614,0.00150509248487651,-0.00289853941649199,-0.00552138034254313,-0.00114816951099783,0.00151823891792446,0.00820502452552319,-0.00376496999524534
"21",-0.00845848303288221,0.00471961125731468,0.00819169636815786,-0.00372221390716732,-0.00270482990890741,0.0140669597312808,-0.000798606837633997,0.00131899921689183,-0.00327569153159857,-0.00601376919075847
