"","C","MSFT","XOM","BAC","GE","INTC","JPM","WMT","AIG","IBM"
"1",0.00468688551336527,-0.00702167022973299,0.011952112428844,-0.00661488110199571,-0.00379556487314403,-0.00733609078451991,-0.0224164538085461,-0.00487005477771163,0.0148653108626604,-0.00425344007089734
"2",0.00246123224496841,0.0093553327023983,0.00305380532518029,0.00277202879078686,-0.00193246605340391,0.024563180282712,-0.00829197652637959,-0.00957648921757936,0.0182583574205637,-0.0113936550915241
"3",-0.00431521097198129,-0.0233428217470646,0.00257328222505748,0.00612778356298804,-0.00740710832178593,-0.00312872882932425,0.00282024056650698,-0.00472448999062181,-0.00441831210628152,0.00562560791149735
"4",-0.00483273807913065,-0.00394343957304955,-0.00411481410264969,-0.00531472964212298,-0.00396698154509068,-0.0123263141140342,-0.00884969905018806,-0.00395941035822034,-0.0259909220039845,0.00492519093677402
"5",-0.0157525856047869,0.0200456567108631,-0.00540116894990206,-0.00053816381841898,-0.0030161018949002,0.00674222502857447,-0.0110788308084011,-0.0109017118811607,-0.00821236614137888,-0.00453937705606222
"6",-0.00480584846809506,0.00587292993441224,0.00473056174814701,-0.00632652547210455,0.00353235914371908,0.00888764392584562,0.00692634657025337,-0.000829650147352368,-0.00181715830694884,0.000951767666265368
"7",0.0007350790547207,0.0026811258867383,-0.00508764246478677,-0.00467259716242552,-0.00366745237261057,0.0113249830901623,0.00809305068105459,0.00638031447306275,-0.00752107985317707,0.00148486718535423
"8",0.00234618224203587,-0.00487582758069038,-0.012015144340694,-0.00472193956375122,0.000199322777916677,0.00731924083083868,-0.0235037636011839,-0.000968458887655288,-0.00886329356580973,0.0012381065171212
"9",-0.00719141773879528,-0.0021668509580195,0.00587426219135523,-0.00646526087075472,-0.00112213310785592,-0.0019964724779129,0.0118363797664642,0.00105712073855102,-0.0138831958174706,-0.0026012696325779
"10",-0.00520446104928851,-0.000225208466872573,0.00231048208661377,-0.00639944151043892,0.00215708720497787,0.00920617859810591,0.0045064939185977,0.00672823097556829,-0.00785174407064915,0.00249417591840029
"11",-0.015040148049593,-0.000758702459279448,-0.00674463668838143,-0.00555534800514579,-0.00175990967545658,-0.00407350063323975,0.00299833505414426,0.00575870182365179,-0.00791954062879086,0.00581155717372894
"12",0.00368946674279869,-0.000174275104654953,0.00758965965360403,-0.00359698617830873,0.00376721378415823,0.0102587565779686,-0.0048262351192534,0.00302686425857246,-0.00275828200392425,0.00948007684201002
"13",-0.0098850866779685,-0.00911925546824932,-0.00216623139567673,-0.00459906226024032,-0.00459890393540263,-0.010748878121376,0.0115720229223371,0.00539339426904917,0.00634889677166939,0.00163087563123554
"14",-0.00363515387289226,-0.00276482873596251,0.000751753163058311,-0.0040442175231874,-0.00246436870656908,-0.00484142545610666,-0.00381453894078732,0.00620305025950074,-0.0120875220745802,0.0150835951790214
"15",-0.00910771172493696,-0.00322789885103703,0.000344482279615477,-0.00698465621098876,0.00256911967881024,0.00053690408822149,-0.0114745628088713,0.00659320456907153,-0.00681395409628749,-0.000507758115418255
"16",-0.00915464479476213,-0.00705663161352277,-0.0027517497073859,-0.00674941297620535,-0.00526614580303431,-0.00887975189834833,-0.00136634905356914,0.000241167974309064,-0.0060881469398737,0.00823345966637135
"17",-0.0139137804508209,0.000848819559905678,-0.00257861125282943,-0.00645539071410894,-0.00481067039072514,-0.00580411683768034,0.000629913643933833,0.000197640474652871,-0.00214501190930605,-0.0102993426844478
"18",-0.00727323349565268,0.00123005162458867,0.00666890712454915,-0.00679231202229857,-0.00140399998053908,-0.0060592764057219,-0.00412376876920462,0.0104468874633312,0.0107172708958387,0.00628905743360519
"19",-0.00555690657347441,0.00370977283455431,-0.00282168108969927,-0.00520527642220259,0.00687993410974741,0.008487100712955,-0.00411426043137908,0.0199086125940084,0.000248720520175993,0.00581972021609545
"20",-0.00881490390747786,-0.00520969601348042,-0.00131283700466156,-0.00279093394055963,-0.00436905305832624,0.00459066079929471,-0.00179034029133618,0.012928668409586,0.00457896664738655,-0.00163130287546664
"21",-0.0165964383631945,9.92093555396423e-05,0.00725526502355933,-0.00596357276663184,0.0017597870901227,0.0114070000126958,-0.0019419229356572,-0.00185661553405225,-0.00112211471423507,-0.00458032451570034
