"","MSFT","XOM","INTC","C","GE","WMT","PFE","HPQ","JNJ","JPM"
"1",0.0010309568606317,0.0046641412191093,0.0032345112413168,-0.00336214550770819,-0.00847790203988552,-0.00247982889413834,0.000717971299309283,0.00575748831033707,-0.00243844534270465,-0.0011521918931976
"2",0.00316704367287457,0.00792610179632902,-0.0014603006420657,-0.00902250036597252,0.00180403259582818,-0.00254549831151962,0.00331728812307119,0.00506986910477281,0.00461631128564477,-0.00834085140377283
"3",-0.00321605615317822,0.00974126160144806,0.0172934886068106,0.00152805878315121,-0.000132739602122456,0.00681093614548445,0.00357725727371871,-0.00374076422303915,-0.001129015465267,-0.00067138223676011
"4",0.00960671436041594,0.000946670188568532,0.00347227207385004,0.0148033564910293,-0.0242886804044247,0.00665088230744004,-0.00137136259581894,0.00747170206159353,-0.00209505041129887,-0.00277342391200364
"5",0.000357798970071599,0.00208754721097648,0.000634577299933881,-0.00318953348323703,2.47305124503328e-05,0.00694000348448753,0.00172891677357256,0.00674266461282969,0.000189079553820193,0.00987517368048429
"6",0.00488578202202916,0.00331989070400596,-0.00318609923124313,0.00227719102986157,-0.00331541639752686,0.00371719244867563,-0.000839770364109427,0.00751823652535677,-0.00174695043824613,0.00462122494354844
"7",0.0109125692397356,-0.00509713497012854,0.000548545038327575,0.00239128293469548,-0.00114994321484119,0.00669047376140952,-0.00555072817951441,-0.00451994547620416,-0.00300857331603765,-0.0004255288222339
"8",0.000447959813755006,0.00193719926755875,-0.00682654790580273,0.00582380965352058,-0.0010194854112342,0.00060547050088644,-0.000854524900205433,0.00188451446592808,-0.00100431335158646,0.00477219931781292
"9",0.00872604548931122,-0.00486726593226194,-0.000855360412970185,-0.00274048768915236,0.000324340508086607,-0.000183730808203109,-0.000665229104924947,8.40443317429163e-05,8.00232228357345e-05,-0.00189806509297341
"10",-0.00156923395115882,-0.00537863047793508,0.00230565550737083,-0.00070639920886606,-0.00151167437434196,0.000831206096336246,-0.0100834118202329,-0.010962899774313,0.00163124559912831,-0.00403801118955016
"11",0.000385992636438459,7.23099001334049e-05,-0.00148964603431523,-0.00548857869580388,0.00614837510511279,-4.55196277471259e-05,-0.00286387139931321,0.00125310057774186,-0.0027866018936038,-0.00190981687046587
"12",0.00635434361174703,0.00450091110542417,0.00293336389586329,-0.00697750551626086,0.00311515131033957,0.00128057796973735,-0.000923976534977555,0.00383400032296777,-0.00143269042018801,0.00346205662935972
"13",-0.0104169985279441,0.0070577091537416,0.00348186818882823,-0.00383594445884228,-7.6992335380055e-05,0.00743392063304782,0.00112432241439819,0.00251311040483415,0.00081836135359481,0.00128537067212164
"14",0.00993577484041452,-0.00231020036153495,0.00700714299455285,0.00856126006692648,0.00233993167057633,0.00732159847393632,-0.00148016784805804,0.00071906391531229,-0.00216222275048494,0.00268379179760814
"15",-6.43226303509437e-05,0.000962977122981101,-0.00328395189717412,-0.000459776900243014,-0.000936046824790537,0.00876182783395052,-0.00391563726589084,0.000529203389305621,-0.00241345842368901,-0.00184204569086432
"16",0.00579026015475392,-0.00639378139749169,-0.00404607458040118,0.000548188050743192,0.00255770958028734,0.00782563537359238,0.000568777380976826,0.020776866003871,-0.00178631406743079,-0.00688171852380037
"17",-0.0179333593696356,0.000220195070141926,-0.00509412214159966,0.00406269682571292,0.000915409997105598,0.00911633484065533,-0.00436369702219963,0.00749014690518379,-0.00397772155702114,0.00414552353322506
"18",-0.00545863807201385,-0.00354401161894202,-0.00250837835483253,0.00314980745315552,-0.00222594081424177,0.00181249645538628,-0.000880872830748558,0.00559119088575244,-0.000716336537152529,0.00245303031988442
"19",-0.0013441793853417,-0.00170267082285136,-0.00703032268211246,-0.00277837715111673,0.00190018070861697,0.000706908700522035,0.00239989953115582,0.010345621034503,0.00121950951870531,0.00964238494634628
"20",0.00600338634103537,0.00426770560443401,-0.000998179661110044,-0.00217308802530169,-0.00196271110326052,0.00923167634755373,-0.00123716238886118,-0.0139243761077523,0.00101798900868744,0.00161098409444094
"21",0.0104707209393382,-0.000540156499482691,0.00313987559638917,-0.00515912985429168,0.00597900524735451,-6.36133263469674e-05,-0.00550095504149795,-0.00640229042619467,-0.0016123749082908,0.000136102593387477
