"","AAPL","MSFT","BA","DIS","V","JPM","INTC","UNH","JNJ","HD"
"1",0.0188920851796865,-0.000984209240414202,0.0220336429774761,0.00720134470611811,0.000764325493946671,0.00377907790243626,0.00629828590899706,-0.0112956315279007,0.00648401398211718,-0.00387521530501544
"2",-0.00217196228913963,0.015436977148056,-0.0375307239592075,0.00759425992146134,-0.010366533882916,0.00385418045334518,0.00893310829997063,0.00532248103991151,-0.00375609868206084,0.00380704598501325
"3",0.0065721389837563,0.0148631110787392,-0.0151950027793646,8.87610440258868e-05,-0.00703703053295612,-0.0061871069483459,-0.00289452448487282,0.00193967623636127,-0.00768349738791585,0.000926496926695108
"4",0.00965642742812634,-0.0111906565725803,0.0085612190887332,0.000471543724415824,-0.0175360441207886,0.00577058736234903,-0.00224112579599023,-0.000814709113910794,-0.000746939796954393,7.21109108781093e-06
"5",-0.00978172104805708,0.0167316496372223,-0.00337360147386789,0.00497654639184475,-0.0145697817206383,-0.0228440649807453,-0.0133609473705292,0.00302048772573471,-0.0104810344055295,0.00575161492452025
"6",0.00518686464056373,-0.0017836926272139,0.0179377719759941,-0.024319114163518,0.00575990602374077,0.0205368958413601,0.0110339773818851,-0.0124410390853882,-0.0103438282385468,-0.00445437245070934
"7",-0.00358989066444337,-0.0150266457349062,0.000467526580905542,-0.0049282368272543,0.00566819868981838,-0.0232805199921131,0.00974871125072241,-0.00861941557377577,0.0100763514637947,-0.000882796186488122
"8",3.44252039212734e-05,0.0184528436511755,-0.00595101062208414,-0.0243840645998716,0.0135422665625811,0.013477049767971,0.00970332324504852,0.000499274057801813,0.00389456003904343,-0.0033732932060957
"9",-0.00159323611296713,0.000240641777054407,-0.0193391051143408,-0.00375022296793759,0.00508902035653591,0.0011382483644411,0.0115525890141726,-0.00737975770607591,0.00911509990692139,0.00246564159169793
"10",0.00928601622581482,-0.0142374085262418,0.0169610232114792,-0.0273464415222406,0.0056056478060782,0.00146216817665845,0.0103454254567623,-0.00185303844045848,0.00430193264037371,-0.00329842464998364
"11",0.00269000232219696,0.0187421813607216,-0.0298291742801666,-0.00333455693908036,0.00496708741411567,-0.0076639442704618,0.00814350880682468,-0.00627419119700789,-0.000617490266449749,0.00370318838395178
"12",0.0111328158527613,0.00443016504868865,0.0185271613299847,-0.0133306141942739,0.00223771668970585,-0.00306244241073728,0.00279179099015892,0.00372039875946939,0.00224895821884274,0.00226117065176368
"13",0.000542105059139431,-0.0128164188936353,0.0010795178823173,-0.00738326786085963,-0.00609688041731715,0.00612466409802437,0.000521002279128879,0.00371743203140795,-0.000581780623178929,-0.00632858602330089
"14",-0.00608077785000205,0.0156694389879704,-0.00537824537605047,-0.00515843834728003,-0.00315967272035778,0.00155291357077658,0.0105200987309217,-0.00226782355457544,-0.00992818363010883,-0.0177613850682974
"15",0.0116486167535186,0.00503224926069379,0.00289482693187892,-0.0104052657261491,0.00269454345107079,0.00741000939160585,0.0171074084937572,0.00698784273117781,0.00381231354549527,0.000398986943764612
"16",0.00395607808604836,-0.00156952068209648,-0.016494806855917,-0.00198549032211304,0.000599294085986912,-0.00553041929379106,0.00487176142632961,0.00480504566803575,0.00120959407649934,-0.000809021934401244
"17",0.00787210930138826,0.00848146248608828,-0.0226829275488853,-0.053871002048254,0.00783511251211166,-0.00295047531835735,0.00496583385393023,0.00251663546077907,0.00175444514025003,-0.000359203753760085
"18",0.00382925686426461,-0.000551562348846346,-0.00362435565330088,-0.00301017193123698,0.00783666875213385,-0.00284540723077953,-0.00194260978605598,0.00392208434641361,0.00456115556880832,0.000565801514312625
"19",-0.00276068248786032,8.69853247422725e-05,0.0199114307761192,-0.0258469674736261,0.000719361007213593,0.00510893017053604,-0.00198174896650016,0.00475116353482008,0.0035398518666625,-0.00896283704787493
"20",0.00275996816344559,0.00281086727045476,-0.00608583679422736,-0.0107748908922076,0.00619295565411448,0.00309139559976757,-0.0104071069508791,0.0095122754573822,0.000603175372816622,0.00196353439241648
"21",-0.00557892816141248,0.00272447010502219,-0.00121169839985669,-0.0299646891653538,0.00294603104703128,-0.000450729363365099,0.000432188797276467,0.00111925846431404,0.00206748070195317,-0.0022038659080863
