"","AAPL","MSFT","GE","XOM","INTC","JPM","DIS","JNJ","PFE","CVX"
"1",-0.00301863625645638,-0.00361613905988634,-0.00418099574744701,-0.012423787266016,0.00363100063987076,-0.00548836030066013,-0.00564559735357761,0.00229674112051725,-6.14601503912127e-06,-0.0306712314486504
"2",0.00683060707524419,-0.00676257070153952,-0.0127573497593403,-0.000562019471544772,-0.0103431018069386,0.00318872649222612,0.00498634669929743,-0.00212230766192079,0.00576835451647639,-0.00755232013761997
"3",-0.00883270148187876,-0.0114540411159396,-0.0010157119249925,0.000969320710282773,0.00371571513824165,0.000243999500526115,-0.00943365786224604,0.00239166198298335,0.00668877782300115,0.00538736768066883
"4",0.0137273725122213,0.00730684399604797,-0.00680390931665897,0.00180024991277605,-0.00613386230543256,0.00506664533168077,-0.00380191183649004,0.00294749392196536,0.00998719688504934,-0.00568224862217903
"5",-0.00800152774900198,0.00483644381165504,0.00344889308325946,-0.00726907188072801,-0.00975975021719933,0.00281626754440367,0.00626219296827912,-0.00157210987526923,0.00414578337222338,0.00291337841190398
"6",0.00609361985698342,0.00125139369629323,-0.00128642446361482,-0.00322828814387321,-0.00567730376496911,-0.00678648753091693,0.00933518446981907,-0.00607844395563006,-0.0123254740610719,-0.0117839388549328
"7",-0.000300512940157205,0.0061636189930141,0.00113496766425669,0.00167565734591335,-0.0061187632381916,0.0112479422241449,-0.00223502819426358,-0.00321669690310955,-0.00359495356678963,-0.00465259980410337
"8",0.00294715887866914,0.00195444514974952,0.0030507193878293,0.00212037609890103,-0.00545926112681627,-0.00139140035025775,-0.00797552522271872,0.00457715475931764,0.00643269857391715,0.0159247610718012
"9",-0.000982063938863575,0.0142976008355618,0.00153492367826402,-0.00661213882267475,-0.0104970429092646,-3.60436279152054e-05,0.0031860969029367,0.00743739632889628,0.0117964958772063,-0.0107000637799501
"10",-0.00729613145813346,0.0033615417778492,0.0057542291469872,-0.00507349567487836,-0.000212258179089986,0.00309133692644536,0.007260762155056,-0.00534649798646569,-0.000395945564378053,0.00839557964354753
"11",-0.000196680965018459,-0.00724877277389169,0.00420461362227798,0.00911842193454504,-0.00322900246828794,-0.0062294090166688,0.00205499934963882,-0.0035718937870115,0.00199961452744901,-0.0130383269861341
"12",-0.00435321591794491,-0.00514646852388978,-0.001300482545048,-0.00579387182369828,0.00396885070949793,-0.00288387597538531,0.00303131178952754,0.000311560754198581,0.00225430983118713,0.0015784160932526
"13",-0.00383580196648836,-0.0109020732343197,0.00611598277464509,0.00146122253499925,-0.00459599401801825,0.00293603562749922,0.00490154139697552,0.00432170042768121,-0.000840751337818801,0.0074536488391459
"14",0.00553762214258313,-0.00695833563804626,-0.00267948326654732,-0.00978974904865026,-0.0103537328541279,0.00359701900742948,0.000353526877006516,-0.0023900019004941,0.00625569000840187,0.00225807353854179
"15",-0.00688954396173358,-0.00109361798968166,0.00181063008494675,0.00716007873415947,0.00405253609642386,-0.00269778072834015,-0.0062237735837698,0.00237742648459971,-0.00132535945158452,0.00680825393646955
"16",0.00909974426031113,-0.0202296003699303,0.00537728192284703,-0.00814692303538322,-0.00336894043721259,0.00622044783085585,0.00243398011662066,-0.00789111759513617,0.00342636578716338,-0.0183698367327452
"17",0.000797075685113668,-0.00681339018046856,-0.00702250702306628,0.00250968593172729,-0.00487715564668179,0.00402564136311412,-0.00433847401291132,-0.00390430330298841,0.00374678312800825,-0.0127228582277894
"18",0.0014358579646796,-0.00247766170650721,-0.00256629008799791,-0.00407458143308759,-0.00250498275272548,0.000635606586001813,0.00106568948831409,0.0104480348527431,-0.00462926365435123,-0.0041426895186305
"19",-0.000507743912748992,-0.000334744341671467,0.0056647346355021,0.00841452181339264,-0.002299212384969,0.0036099951248616,-0.000347396533470601,-0.00171785219572484,-0.000732946442440152,-0.0298510268330574
"20",-0.00525416806340218,-0.0137123130261898,-0.00440188776701689,0.00293354387395084,-0.000598058220930398,0.00550504261627793,0.00545330159366131,-0.00209523551166058,-0.0024058623239398,0.00139241514261812
"21",-0.00917472969740629,0.00046373569057323,-0.00621018372476101,0.00356387323699892,-0.00955075118690729,-0.003210065420717,-0.0017636704724282,-0.00187160505447537,-0.00332552473992109,-0.000165071614901535
