"","BAC","MSFT","JPM","XOM","INTC","GE","JNJ","CSCO","PFE","IBM"
"1",-0.00336223398335278,-4.93186780659016e-05,0.00797700509428978,0.00704013416543603,0.00199252041056752,0.00220873369835317,-0.00109554210212082,0.00812717527151108,-0.00168056739494205,0.00130809599068016
"2",0.0024488300550729,0.00823531206697226,-0.00601574685424566,0.00177440559491515,0.00244662305340171,-0.00260879565030336,-0.00484666367992759,0.0101714255288243,0.00711464555934072,0.00141331506893039
"3",0.000824388698674738,0.00977271422743797,0.000391268375096843,0.0047033429145813,-0.00503716990351677,-0.00247570220381021,-0.00496171647682786,0.00129308004397899,0.00647640693932772,0.00237211841158569
"4",-0.00118158594705164,0.00243253516964614,0.00820609554648399,0.0107467351481318,-0.00579893309623003,-0.00192061939742416,0.00277911080047488,0.00129005743656307,0.00628406321629882,0.00897673517465591
"5",0.00482129212468863,-0.0018786113942042,-0.00100084126461297,-0.00282970024272799,-0.00565733388066292,-0.00214902590960264,-0.00340092484839261,-0.00145117344800383,0.000910485454369336,-0.0156105868518353
"6",-0.000373549904907122,-0.00900669023394585,0.00583481602370739,-0.000211434933589771,-0.00578117230907083,0.00285349902696908,-0.00287820445373654,-0.021938493475318,0.00188695720862597,0.000760046241339296
"7",-0.00673814071342349,0.00104498886503279,-0.00292860297486186,-0.00592849915847182,-0.00344407209195197,-0.00177992205135524,0.00180227193050086,-0.000938604003749788,0.00120210950262845,-0.0030339346267283
"8",0.0253749117255211,-0.00458583608269691,0.00505466107279062,-0.00328734680078924,-0.000468066136818379,0.00339512550272048,-0.00165897083934397,-0.00487978104501963,0.00119257473852485,0.00809222646057606
"9",0.0180074721574783,-0.00676731951534748,0.00698358612135053,0.00993180926889181,0.00612603826448321,0.00101263786200434,-0.000467028497951105,-0.00678068632259965,0.00154418381862342,0.00446809455752373
"10",0.00678690290078521,-0.00553832948207855,0.00121175055392087,-0.00142765836790204,-0.00602068891748786,0.01290247682482,0.00599924195557833,0.0246622581034899,0.00245666760019958,-0.00300990953110158
"11",0.0138947051018476,0.00149105081800371,-0.00247017340734601,-0.0073675150051713,-0.00466780969873071,0.00182709796354175,-0.00366876018233597,-0.00464601907879114,-0.00310218473896384,-0.0022020002361387
"12",-0.00460583018139005,0.00188613147474825,0.00606583105400205,-0.000516028143465519,-0.00817973259836435,-0.00227178633213043,-0.00310669955797493,-0.000316887686494738,-0.000897213350981474,-0.00273440964519978
"13",0.00471211317926645,0.000697415147442371,0.00844826176762581,-0.00410253368318081,-0.00981394201517105,0.0117059675976634,-0.00232797604985535,0.00150836340617388,0.00222433055751026,-0.000754657958168536
"14",-0.000962327874731272,0.00458553433418274,0.00240407092496753,0.00188009976409376,0.00122790387831628,0.000911276554688811,-0.00146882270928472,0.00195016292855144,-0.00048001907998696,0.0036770892329514
"15",-0.00842568837106228,0.00366996554657817,-0.000995508278720081,-0.00323281902819872,0.00364059465937316,-0.00953045859932899,-0.000197366432985291,0.0166203733533621,-6.78515862091444e-05,0.00364402425475419
"16",0.00432546390220523,-0.000300743558909744,0.00375063694082201,-0.00708382437005639,0.000705395708791912,0.00363854318857193,0.00214786315336823,0.00361584452912211,0.00273538008332253,-0.00566228711977601
"17",0.00853096321225166,-0.00579774798825383,0.00809914618730545,-0.00766457477584481,-0.012602224946022,0.0028020846657455,0.000117527255497407,-0.000879250233992934,0.00163635367061943,8.53983219712973e-05
"18",-0.00860152393579483,-0.0100249769166112,0.00641982676461339,0.0012663179077208,-0.00409639021381736,0.00633740844205022,-0.000980148906819522,-0.00336459605023265,-0.00214627850800753,0.00277831195853651
"19",0.0182125810533762,-0.00626942794770002,-0.00101970974355936,0.0036347818095237,-0.00498748617246747,-0.00125937524717301,0.00045820398372598,0.00330618815496564,-0.00321650039404631,0.00347693683579564
"20",-1.95502047972695e-06,-0.00303836446255445,0.00396962882950902,0.00151242257561535,-0.00616840878501534,-0.00105319789145142,0.00365858222357929,0.00835976749658585,0.00225453916937113,0.00492948107421398
"21",0.00578250596299767,-0.00783742778003216,0.00670388294383883,0.000125007019960321,-0.00213159713894129,0.00349013647064567,-0.00560014881193638,-0.000794448656961322,0.0005992321530357,0.00123139936476946
