"","BAC","JPM","XOM","GE","MSFT","WMT","CSCO","INTC","PG","CVX"
"1",0.0263255294412374,-0.0190547481179237,0.000697474053595215,-0.00110610283445567,-0.00342522119171917,0.00120500428602099,-0.00536309229210019,-0.0122273350134492,-0.00862637534737587,-0.00147735327482224
"2",-0.0181394871324301,0.0154668521136045,-0.00411427346989512,-0.000995890935882926,0.00730207981541753,0.00338922441005707,0.00578592671081424,-0.0129923457279801,-0.00389329483732581,0.0142443869262934
"3",-3.01157688227249e-05,-0.00737683800980449,-0.0126405563205481,0.00557561591267586,-0.0029332535341382,-0.00489663844928145,0.000252256810199469,0.00384273077361286,-0.00107306509744376,0.00990957859903574
"4",0.0152721125632524,0.00537955109030008,-0.00763208232820034,0.00308844191022217,-0.000802104594185948,-0.000969278160482645,-0.0057271127589047,-0.000389919150620699,-0.00838786736130714,-0.00501772901043296
"5",-0.0047797136940062,-0.0252442117780447,-0.00796126388013363,-0.01569889113307,0.00768628809601068,0.000494178559165448,-0.0277305524796247,0.00958619080483913,0.00812814384698868,0.00348093220964074
"6",0.0230221580713987,0.0225329101085663,0.00284739467315376,0.00310241896659136,0.0123857306316495,0.00531201343983412,0.00449236668646336,-0.00496144453063607,0.0065420912578702,0.00230207713320851
"7",0.0363426730036736,-0.00787791982293129,-0.00169267866294831,0.0109896380454302,-0.00795483309775591,-0.00031218960066326,0.0108373565599322,-0.00343815772794187,-0.000650389760266989,-0.0035550978500396
"8",0.0255495719611645,0.00105841038748622,0.00210387702099979,-0.00960937421768904,0.0118768718093634,-0.000295543432002887,0.00775231700390577,0.00135079806204885,-0.00456969114020467,-0.00183592713437974
"9",0.0176076628267765,-0.00617293966934085,0.00147376803215593,0.0128207802772522,-0.0138716790825129,-0.00289810146205127,0.00017287528316956,-0.00313388905487955,0.00242985179647803,-0.0100208222866058
"10",0.00291830883361399,0.0122681902721524,0.014370926655829,-0.00117658660747111,0.0080866739153862,-0.00297064450569451,-0.00092497724108398,0.00896586198359728,-0.00291349156759679,0.00639622937887907
"11",0.0161434914916754,-0.0102059962227941,-0.00404320750385523,0.0174691546708345,0.00666459975764155,0.00100016978103667,0.00312982802279294,0.00604939367622137,0.00896805617958307,-0.0083651365712285
"12",0.0328308716416359,0.00312059582211077,0.00470441207289696,0.0171643402427435,-0.000509115227032453,0.00222513871267438,-0.00273086572997272,-0.00331529229879379,-0.00206036469899118,-0.0078868642449379
"13",0.0299406256526709,-0.00378606445156038,0.00306907668709755,0.017593702301383,-0.00685246754437685,-0.00465934071689844,-0.00221084826625884,0.0090711722150445,0.0034775712992996,0.00346921500749886
"14",0.0408729501068592,0.00891288463026285,0.00386322732083499,0.0121251028031111,-0.00576412351801991,-0.000290307682007551,-0.00395827321335673,-0.0107642626389861,0.00828686356544495,-0.00440735928714275
"15",0.000934809970203787,-0.0175877958536148,0.0070117125287652,-0.00490355771034956,0.00360238086432219,0.00383837940171361,0.00801241956651211,-0.00354793900623918,-0.00657663913443685,-0.00919427070766687
"16",0.00739065883681178,0.00581862311810255,-0.000516802130732685,0.0169827491044998,0.0044255587272346,0.000707355269696563,-0.00530702341347933,0.000101980258477852,-0.0032376095186919,-0.0071511403657496
"17",0.0212468262761831,-0.0041863820515573,0.000123874822747894,0.0143567705526948,0.0084193293005228,0.00112186872866005,-0.000767271209042519,0.00218116003088653,0.00559192709624767,-0.00532297929748893
"18",0.0176948234438896,0.0110071767121553,-0.00667822593823075,0.0114341853186488,0.00232358486391604,-0.00056434067664668,0.00142407463863492,0.00906553957611322,-0.000832308258395642,0.00383158936165273
"19",0.0346458107233047,0.0057223979383707,0.00376361445523798,0.0217024125158787,0.00214002816937864,-0.00444381264969707,0.0101826824247837,-0.000449712912086397,-0.00675810826942325,-0.0117620844393969
"20",0.0108937276527286,0.0113254217430949,-0.00612000841647387,0.0126030864194036,-0.00344064109958708,0.00038624374428764,-0.00379920145496726,-0.000402051955461502,0.00124104984570295,0.00341898738406599
"21",0.0197201203554869,0.0118973320350051,0.00320793059654534,-0.000111341621959582,0.0157997608184814,0.00180946895852685,-0.0104680359363556,0.00567997479811311,0.000788613513577729,0.0011139449197799
