"","BAC","MSFT","JPM","XOM","INTC","GE","CSCO","IBM","JNJ","PFE"
"1",-0.0215692725032568,0.00950903818011284,-0.00611301651224494,0.00358778331428766,0.00813041627407074,0.00762283289805055,-0.0097826924175024,0.00937596149742603,-0.00477206660434604,-0.000487856683321297
"2",-0.0191301964223385,-0.00124973151832819,-0.00897329021245241,0.00166551163420081,-0.00547031406313181,-0.00847372692078352,0.019655330106616,-0.00869520474225283,0.00138033868279308,0.00525400461629033
"3",-0.00213645328767598,0.00341273937374353,-0.0079597570002079,0.00145415379665792,-0.00053601321997121,-0.000836842751596123,-0.0381921045482159,-0.00953918043524027,-0.000186751727596857,-0.00779144419357181
"4",0.0078519070520997,-0.00312785664573312,0.000150156614836305,-0.00670891627669334,-0.00198003998957574,0.00507614063099027,0.00827241875231266,0.00063574273372069,-0.000362293008947745,0.00349879474379122
"5",-0.0255349166691303,-0.00186868535820395,-0.00383802643045783,-0.00565019203349948,-0.00164724700152874,-0.00388243701308966,0.00344781833700836,-0.00375145813450217,-0.00712135992944241,0.00139063003007323
"6",0.0127581898123026,0.000185475466423668,-0.00575178815051913,0.00291938171721995,-0.000186207398655824,0.00448580086231232,0.00180837057996541,-0.0104014910757542,0.00234039407223463,0.00315866828896105
"7",0.0219001267105341,-0.000450609251856804,-0.000899955630302429,0.00554315047338605,0.00532225985080004,0.00786756165325642,-0.00767706520855427,0.000268638541456312,2.27473228733288e-05,-0.00181332242209464
"8",0.0050112335011363,-0.00472460174933076,-0.0183012653142214,-0.00507845729589462,0.0188986752182245,-0.00069521158002317,-0.00765382684767246,-0.00362493772991002,0.000489114318042994,0.00159239384811372
"9",-0.00496385525912046,-0.00407582009211183,0.0233800392597914,-0.00145569688174874,0.00395160494372249,-0.00818914361298084,0.00158967438619584,-0.00206416472792625,0.00347955827601254,-0.0019024065695703
"10",-0.00172913819551468,0.00095202395459637,0.00450406689196825,-0.000578032457269728,0.00575648760423064,-0.00859300047159195,-0.0012832545908168,-0.00390789797529578,-0.00147372949868441,-0.00173285265918821
"11",0.00190033623948693,-0.00462345127016306,-0.0124582685530186,-0.00285041052848101,-0.00401695165783167,0.00602610968053341,-0.019113140180707,0.00487425737082958,-0.00355877005495131,0.0038161079864949
"12",-0.00042778454371728,0.000156253081513569,0.000207665289053693,0.00074088474502787,-0.00429999129846692,-0.00168299663346261,-0.00744828348979354,-0.00429533468559384,0.00139019382186234,-0.000496369379106909
"13",0.00163029716350138,0.00300995144061744,0.0055315881036222,-0.00691470084711909,-0.00400415947660804,-0.000553596357349306,-0.018595963716507,0.00100571534130722,0.00119618454482406,0.00467409146949649
"14",-0.0114846331998706,-0.00378795759752393,-0.00291295791976154,-0.00388222048059106,-0.00186136981938034,0.00111033651046455,0.00492328964173794,0.00413904013112187,-0.00424158526584506,-0.00220274925231934
"15",0.017939355224371,0.00110376300290227,-0.00487891677767038,-0.00501705287024379,-0.0016804572660476,-0.00487732095643878,0.00141415372490883,-0.000847307441290468,-0.0080871544778347,0.0014067025622353
"16",0.0136009436100721,-0.00850362051278353,-0.00149397971108556,-0.00701103173196316,0.00696527119725943,-0.00114759220741689,0.0197092089802027,0.000206821961910464,-2.27779364649905e-05,0.00482189049944282
"17",0.0108403945341706,-0.0118192955851555,-0.00518438220024109,-0.00427903514355421,0.00597506575286388,-0.00390275963582098,0.0044410852715373,0.00447859801352024,-0.0024754568003118,0.00210242019966245
"18",0.00992511864751577,-0.00900708325207233,0.0130857694894075,-0.000288737472146749,0.00397788174450397,0.00487952027469873,-0.00247962097637355,-0.00290860887616873,0.00241431826725602,0.00173414836172014
"19",-0.000935701129492372,-0.014179871417582,-0.00611208798363805,0.00181650556623936,0.0151835167780519,-0.00851135700941086,0.0300417747348547,0.00270398356951773,0.00389062450267375,0.00127919821534306
"20",-0.00373544381000102,-0.00542944297194481,0.0178595073521137,0.00226387870498002,0.00682430947199464,-0.00951235368847847,0.000293256511213258,-0.00336506683379412,0.00240390188992023,0.000790642574429512
"21",-0.011265535838902,0.0122136399149895,-0.0164657831192017,-0.000218202156247571,-0.00382219254970551,-0.00803480111062527,-0.00262987217865884,-0.00227164244279265,-0.00531936623156071,-0.00239676889032125
