"","BAC","MSFT","JPM","XOM","GE","INTC","CSCO","WMT","PFE","IBM"
"1",0.0108305457979441,-0.00823395885527134,0.000220629721297882,-3.49773358720995e-06,0.00818930100649595,0.0011956327361986,0.0071492507122457,0.00329490122385323,-0.00474982522428036,0.00357305072247982
"2",0.00106082274578512,-0.0104448851197958,-0.00498638721182942,-0.00527995359152555,-0.0196169801056385,-0.00450994167476892,-0.0049456749111414,-0.00586948124691844,0.00256044953130186,-0.00559849292039871
"3",0.0124923624098301,-0.00057321775238961,0.00504870060831308,-0.0109002906829119,-0.0108966119587421,-0.00716469762846828,-0.00229409337043762,0.000451455620350316,0.00140956556424499,0.00132724700961262
"4",0.0168128404766321,-0.00352407502941787,-0.00349274347536266,-0.0142234908416867,-0.00621957844123244,0.00414281478151679,-0.0153089873492718,-0.00281801074743271,0.00353055144660175,0.00406242534518242
"5",0.000803311180789024,-0.00456904526799917,0.013629830442369,0.000499586865771562,0.00298315845429897,-0.00150314974598587,-0.00444912584498525,0.000304194079944864,-0.00436722906306386,-0.00330838933587074
"6",-0.0135931242257357,-0.0178050994873047,-0.0012184139341116,0.000137286639073864,-0.0106287468224764,-0.00178627425339073,0.00580480042845011,0.00142118835356086,-0.00352676818147302,0.000409510801546276
"7",0.00358211365528405,-0.00734763825312257,-0.00651181815192103,-0.00204813503660262,-0.013313066214323,0.0110234022140503,-0.0021586895454675,0.000490204314701259,-0.000883433443959802,0.0026912996545434
"8",0.00759518798440695,-0.00673246569931507,0.00735519779846072,0.00202735629864037,0.0115429693832994,0.00861913524568081,-0.00222960440441966,0.00194412691053003,-0.00349347898736596,0.00222246465273201
"9",0.00135914760176092,-0.00919586140662432,0.0107031045481563,0.0010963212698698,-0.00380975287407637,0.0138197271153331,0.00364464917220175,0.00138502917252481,-0.000610040500760078,0.00172158947680146
"10",0.00418308889493346,0.0053523825481534,-0.00103469018358737,-0.00772989308461547,-0.00382015923969448,0.0040860059671104,0.00244814157485962,1.99110472749453e-05,0.00419824896380305,-0.00120745867025107
"11",-0.00241606612689793,-0.0063974903896451,0.00364850554615259,0.00315753393806517,0.00261673564091325,0.00164934678468853,0.00292505836114287,-0.000914215401280671,0.00238198065198958,-0.000791540194768459
"12",0.00599358417093754,-0.00488498713821173,-0.00136175798252225,0.0103866597637534,0.00266070477664471,0.0141546418890357,0.0101768942549825,0.00218476681038737,0.000996642047539353,0.00219003297388554
"13",0.0132436789572239,-0.00549843115732074,0.00129486026708037,-0.00167469761800021,0.00635921536013484,0.00688225449994206,0.0085407430306077,-0.00144183193333447,0.000760147988330573,-0.00151904195081443
"14",0.0086439298465848,-0.00380792887881398,-0.00602213619276881,-0.00232471735216677,0.0020339866168797,0.0020387819968164,0.00580099178478122,0.00131006422452629,0.011914667673409,0.00384378340095282
"15",0.00959170050919056,-0.0131539944559336,0.00121739623136818,-0.00208585988730192,-0.00104773393832147,0.0172524284571409,-0.00564784742891788,-0.000286027177935466,-0.000371739530237392,0.00248236511833966
"16",0.000451078114565462,-0.0209744367748499,-0.00182640494313091,0.000766973418649286,-0.00485187862068415,0.012128253467381,0.00306808180175722,0.00216273753903806,-0.0037282514385879,0.00484910560771823
"17",0.0105370450764894,-0.0110069354996085,0.00671061035245657,-0.0053296247497201,0.000990407657809556,-0.0055577140301466,0.00500940950587392,-0.00470110401511192,-0.000115042217657901,0.00279468949884176
"18",-0.00745861697942019,-0.0178006701171398,0.0053338180296123,0.000764815951697528,-0.00405627489089966,0.00892453268170357,-0.000561155378818512,0.0015995322028175,0.000182412128197029,0.00169181625824422
"19",0.000418765033828095,-0.0255270265042782,0.00363210588693619,-0.000431269319960847,0.000361381768016145,-0.00310820806771517,-0.0026056922506541,-0.003899633185938,0.00187271810136735,0.00258667394518852
"20",-0.00895995181053877,-0.0015842760913074,0.0120366886258125,0.000397470779716969,0.00955372769385576,-0.00311692175455391,0.000189246769878082,0.00128529383800924,-0.000969936256296933,9.13669191504596e-06
"21",0.0047202855348587,-0.00446505658328533,-0.0160438194870949,3.97391704609618e-05,-0.0090365968644619,-0.0196399465203285,0.000201664501219057,-0.00434197345748544,-0.00434728246182203,0.00461195176467299
