"","BAC","MSFT","JPM","XOM","CSCO","INTC","GE","HPQ","PFE","IBM"
"1",0.00514144217595458,0.00313155725598335,-0.0139545369893312,0.00191726279444993,0.010302952490747,-0.00895501859486103,-0.00120872911065817,0.000299295934382826,0.00285852118395269,0.00119203387293965
"2",0.00461696833372116,-0.0164118483662605,0.00124680972658098,0.00694087985903025,-0.00259637087583542,-0.00234886910766363,-0.00290261814370751,-0.000563205045182258,0.00540338829159737,-0.000573727185837924
"3",-0.00131237972527742,-0.00332321459427476,0.00873258803039789,0.01166070997715,0.00442502601072192,-0.00558895198628306,-0.00802991632372141,0.00304192956537008,-0.00773340836167336,-0.000821790541522205
"4",-0.0100356563925743,0.00657703401520848,-0.00269370269961655,0.00125536799896508,0.000890378083568066,0.000709330488462001,-0.00297967321239412,0.000393919472116977,-0.000525187235325575,0.00169379345607013
"5",-0.00945998635143042,-0.00173997634556144,-0.00443881051614881,0.00294692208990455,-0.00205376907251775,0.00174015411175787,0.00108380732126534,0.00372456223703921,0.00305803888477385,-0.0020930168684572
"6",-0.00554442824795842,-0.00627936841920018,0.00187760172411799,0.00646582804620266,0.00779323233291507,0.0074566719122231,-0.00137589301448315,-0.000639525125734508,-0.00856313668191433,8.66478512762114e-05
"7",-0.00921514164656401,-3.1816387490835e-05,-0.00488429283723235,-0.000341952953021973,0.00192645436618477,-0.00394761934876442,0.00514466967433691,0.00168987608049065,0.000776539207436144,-0.00228506396524608
"8",-0.00962126068770885,-0.00618049874901772,0.000696397619321942,-0.00808550138026476,-0.0147636756300926,-0.00658004265278578,-0.00724655063822865,-0.00674077263101935,0.00378176220692694,0.00292630633339286
"9",-0.00880229938775301,-0.0033288081176579,-0.00520943803712726,0.00163248972967267,-0.00593128427863121,0.00626146933063865,-0.00512755243107677,-0.00791745446622372,0.000233542508794926,0.0015466088661924
"10",-0.0114870183169842,0.00128844613209367,-0.000647270993795246,0.00524240639060736,-0.0043742498382926,0.00437639141455293,-0.000486287230160087,0.0092251431196928,-0.00396896339952946,0.00247777905315161
"11",-0.0113560734316707,-0.00116901053115726,-0.00313633447512984,-0.00341110560111701,-0.00148122012615204,-0.000152290682308376,-0.00019754063396249,0.00208673882298172,0.00289712846279144,0.000858743849676102
"12",0.000624741951469332,-0.00611863750964403,-0.00364245567470789,0.00730346282944083,0.00250802445225418,-0.00146625668276101,0.00370024284347892,0.00310683320276439,0.00355505873449147,-0.00100526702590287
"13",-0.00274939578957856,-0.00477378815412521,-0.00163731048814952,0.0013281888095662,0.00863184873014688,0.00370435998775065,0.00772604299709201,-0.00538042327389121,-0.000299951469060034,-0.00263532344251871
"14",0.00326094264164567,0.000760415976401418,0.000502963608596474,0.00407154113054276,0.0017447043210268,0.00748340599238873,0.00465136161074042,-0.000648757617454976,-0.00832286756485701,0.0122900325804949
"15",0.00085668737301603,0.00245386944152415,0.00188336265273392,-0.00246496126055717,-0.0137282274663448,0.00122636673040688,-0.000891007599420846,-0.0109990676864982,0.00328229437582195,0.00210469262674451
"16",0.000651582435239106,0.0104668419808149,-0.00356332934461534,0.0035547895822674,-0.00780313368886709,0.000762915937229991,0.00115691171959043,0.0011805429821834,0.00248023145832121,0.00157700502313673
"17",0.00270783482119441,0.00219431496225297,0.00228948029689491,0.0049436236731708,-0.00280358479358256,-0.00469411956146359,-5.70364045415772e-06,-0.0014496025396511,-0.00511005846783519,-0.00244011310860515
"18",0.0102620972320437,-0.00147503602784127,0.000298245024168864,0.00124865130055696,-0.000419775577029213,0.00480981403961778,-0.0125515721738338,-0.00864777341485023,-0.00404794653877616,0.00695306668058038
"19",0.000190329767065123,0.00121850601863116,0.00689807301387191,0.00190778472460806,0.000575766083784401,0.00355973350815475,-0.0142833543941379,-0.00490539241582155,0.00255290139466524,0.00211803219281137
"20",-0.0136849265545607,0.00093926495173946,0.00198693037964404,0.00620483281090856,-0.00237339781597257,0.00196600379422307,-0.00892143789678812,0.00346538121812046,0.00263147498480976,8.06155949248932e-05
"21",-0.0184997096657753,0.00410785572603345,0.00125278835184872,0.00374268530867994,-0.00724710384383798,-0.00170678459107876,-0.00190860615111887,-0.000838549516629428,-0.00171270431019366,0.00557577377185225
