"","BAC","MSFT","JPM","XOM","CSCO","INTC","GE","HPQ","PFE","IBM"
"1",-0.0083343256264925,-0.000440826494013891,0.00226144841872156,0.0010051024146378,0.00153323088306934,0.00431704055517912,-0.00331433932296932,-0.0140766799449921,0.0110223507508636,0.00874034129083157
"2",0.000277193321380764,-0.00987814832478762,0.00131918571423739,0.00480871926993132,-0.010767363011837,-0.00767485983669758,-0.00370621564798057,0.0142535408958793,-0.00024695077445358,0.00232879910618067
"3",-0.00329299294389784,-0.00246553192846477,-0.00269442587159574,0.000624450389295816,-0.00328184803947806,0.000963509199209511,-0.00867244508117437,-0.00498377531766891,0.00371204456314445,8.44707392388955e-05
"4",-0.00694394437596202,-0.0031564231030643,0.00861445348709822,-0.00111832877155393,0.00705576734617352,-0.00459162564948201,0.00222165090963244,0.00556949665769935,0.00624765967950225,-0.00634729536250234
"5",-0.0165899861603975,0.000437950569903478,0.00792465452104807,-0.00204005721025169,0.00406740326434374,0.00567255169153214,-0.00445474730804563,0.00110888353083283,-0.0119843436405063,0.0117265107110143
"6",-0.013649613596499,0.000672443013172597,-0.00946608651429415,-0.0050450973212719,0.00685447175055742,-0.00244599394500256,0.0085365055128932,0.010405519977212,0.00868397299200296,-0.00446155993267894
"7",-0.0156287420541048,-0.00244538695551455,0.00164687191136181,-0.00307015189900994,0.00199900078587234,-0.00590153550729156,0.007731260266155,-0.00341329118236899,0.0024600438773632,0.000142959514050744
"8",-0.000155453672050498,-0.000914337462745607,-0.00386250158771873,0.00292539363726974,-0.00164240261074156,-0.00326635292731225,0.00376815139316022,-0.0103431893512607,-0.0017099347896874,-0.0017531473422423
"9",-0.00401578890159726,-0.00453572021797299,0.000359567697159946,0.00475924788042903,0.0137748895213008,0.000219634093809873,-0.00362083781510592,-0.00412298133596778,-2.7146406864631e-05,0.00749545311555266
"10",-0.00828383769840002,0.00363063020631671,-0.00482155103236437,0.00868244469165802,0.0107130296528339,0.00273831421509385,-0.000463206670247018,0.00451975269243121,-0.00200534611940384,-0.00100922817364335
"11",-0.00633226195350289,0.00128284806851298,-9.69541288213804e-05,-0.00138719892129302,0.0124213946983218,-0.00145534856710583,-0.00334681407548487,-0.0217822212725878,0.00363128422759473,-0.00378064718097448
"12",0.00139877910260111,0.0115650575608015,-0.00302709033712745,0.00577404955402017,0.00480685709044337,0.00309959053993225,-0.00882019195705652,-0.00909398682415485,0.00259326794184744,0.0112020913511515
"13",-0.00747993821278214,0.00189901748672128,-0.0125560872256756,0.00378965050913393,-0.000863004417624325,-0.00449035642668605,0.00202700169757009,0.00922249816358089,-0.00185775477439165,-0.00259214593097568
"14",0.00279934401623905,0.00838530249893665,-0.000601714884396642,0.00586743745952845,-0.00877386890351772,0.00104835780803114,-0.000447223195806146,-0.00183825206477195,0.00318040768615901,0.000817075313534588
"15",-0.00102282478474081,-0.00280676828697324,0.00327320583164692,0.00408412981778383,0.000393874128349125,-0.00326227745972574,0.00574454385787249,-0.00921281054615974,0.00689884228631854,-0.00208674860186875
"16",0.0081605426967144,-0.00123761338181794,0.00184611522126943,0.00697221886366606,0.00249608466401696,-0.00109911221079528,-0.00110615917947143,0.00281777838245034,0.00151314737740904,0.0011458236258477
"17",-0.00397088332101703,0.0086998213082552,-0.0046759694814682,-0.00518254889175296,-4.70145969302393e-05,-0.00265348143875599,-0.000315010664053261,0.00930914282798767,0.00393144553527236,0.0017192322993651
"18",-0.00677394075319171,0.00416328338906169,-0.000332314521074295,0.0036326244007796,0.00642728758975863,-0.00268610194325447,-0.00697079114615917,-0.0024285800755024,0.00171169941313565,-0.000417178467614576
"19",0.00455229822546244,-0.00599222909659147,0.00367033411748707,0.00477291643619537,0.0014565282035619,0.00146658800076693,-0.00638491427525878,0.0128142451867461,0.00138577295001596,0.00539991725236177
"20",-0.0075111910700798,0.005875030066818,-0.00253258435986936,0.00826375093311071,-0.00290913670323789,0.00601433962583542,-0.00517320400103927,-0.00250179576687515,0.00301768071949482,0.00610268302261829
"21",0.00472336355596781,0.000274619407719001,-0.00331138889305294,0.00303373509086668,-0.00390193262137473,0.00571802165359259,-0.00205384101718664,0.00220877025276423,0.00237257219851017,-0.000216541055124253
