"","BAC","JPM","MSFT","XOM","GE","INTC","CSCO","WMT","PFE","IBM"
"1",0.0058096693828702,-0.0109918247908354,0.00645547639578581,0.00491170817986131,0.0016130666481331,0.0209139138460159,-0.00506935967132449,0.00139602657873183,-0.00233479822054505,0.019144345074892
"2",0.0168461762368679,-0.00771340262144804,-0.0112610822543502,-0.013819046318531,0.0157361682504416,-0.0101310731843114,-0.00942496489733458,0.0201589502394199,0.0177017282694578,-0.000471329840365797
"3",0.0160945411771536,0.0197637751698494,0.00585572980344296,0.0113963233307004,0.041664831340313,-0.00334983901120722,0.00283356895670295,0.00195447239093482,0.00501405447721481,0.0156362671405077
"4",-0.00860721152275801,0.00763932475820184,0.00269618770107627,-0.0229031089693308,0.0293938871473074,0.0118757234886289,-0.014516731724143,-0.018556721508503,-0.00451377546414733,-0.014743423089385
"5",-0.00367995561100543,0.000283808534732088,0.0114167314022779,0.0141272600740194,0.00441877404227853,-0.00112579518463463,0.00241438299417496,0.00989494659006596,-0.00338182644918561,-0.00299640418961644
"6",0.0211809352040291,0.00645027309656143,0.00690741557627916,-0.00166070798877627,-0.00951122585684061,-0.000639552890788764,0.000502368726301938,-0.00853703822940588,0.00552789121866226,-0.00227507995441556
"7",-0.00686616590246558,-0.00338641158305109,-0.00591605948284268,-0.00531937461346388,-0.01339340955019,-0.015508696436882,0.0099790133535862,0.000741347961593419,0.00865894090384245,-0.0113836787641048
"8",0.0140780312940478,-0.000281674991128966,0.0030694343149662,-0.0118180913850665,-0.00626859301701188,-0.000833774858620018,-0.000898095313459635,-0.00349036580882967,-0.00373067078180611,-0.0055775623768568
"9",-0.00908392295241356,-0.00192022195551544,0.000833879807032645,-0.00398686341941357,0.00695806369185448,0.0111009087413549,-0.00810434203594923,0.000428041763370857,-0.000526383810210973,-0.00877776183187962
"10",0.0136082973331213,0.00647551892325282,0.00109455629717559,-0.00130471074953675,-0.000571915064938366,0.00926241558045149,0.0190795138478279,0.00715371640399098,0.006440544500947,-0.000507166841998696
"11",-0.00557983666658401,0.00217155693098903,0.0100565208122134,0.00610488234087825,-0.0131834587082267,0.00229539372958243,-0.0156355500221252,0.00469391886144876,-0.00493644084781408,0.00391306262463331
"12",-0.0120766907930374,0.00682617537677288,-0.00153382681310177,-0.00396083854138851,-0.00225908658467233,0.00287058623507619,-0.00630777888000011,-0.000541062094271183,-0.00123310461640358,0.00308180809952319
"13",-0.0164128802716732,-0.00781888142228127,0.0071819331496954,-0.00182838854379952,0.00760146882385015,-0.000197801506146789,-0.00273048551753163,-0.000767541467212141,-0.000324195250868797,0.0208415184170008
"14",0.0100029036402702,0.0067850430496037,-0.00976082775741816,-0.000957628653850406,0.00845642201602459,0.00842111837118864,0.00151108962018043,0.00247641489841044,0.000629169924650341,0.00615120492875576
"15",0.012488167732954,0.0055681667290628,0.00590334134176373,0.0079581793397665,0.0054649356752634,0.00901483371853828,0.000121024568215944,-5.83119508519303e-05,-0.00127111875917763,0.00254890462383628
"16",-0.000120057491585612,-0.00887567643076181,-0.00363005674444139,-0.00151959690265357,0.00631877174600959,0.00945623870939016,-0.00298447231762111,-0.00212403410114348,-0.00533207319676876,0.00432292278856039
"17",0.00293291546404362,0.00626112706959248,0.00038723080069758,-0.00578395929187536,-0.00185509165748954,0.0046913493424654,0.00140345876570791,-0.00148827990051359,-0.00219706771895289,0.00342093501240015
"18",-0.00965140108019114,0.00969201792031527,-0.00448775943368673,0.00302792876027524,-0.00375072285532951,0.00255445926450193,0.0110147166997194,0.00278700515627861,0.00212037190794945,-0.0113698616623878
"19",0.00480413576588035,0.00143054220825434,0.00393494637683034,0.00499287061393261,0.00285736145451665,0.00298903975635767,-0.00145115843042731,-0.00141222949605435,-0.00531496154144406,0.000251427059993148
"20",-0.00947030633687973,-0.00841265544295311,0.00154287135228515,-0.00441927881911397,0.00956078059971333,0.000934687734115869,-0.00864087603986263,0.00249707256443799,-0.00358742638491094,0.00188766291830689
"21",0.00504250032827258,0.0184260364621878,0.00450809299945831,-0.00362256914377213,0.000995895941741765,0.0046665552072227,0.0224790014326572,0.000942259095609188,-0.00100321450736374,-0.00787038635462523
