"","AAPL","MSFT","BA","JPM","V","DIS","INTC","UNH","CSCO","JNJ"
"1",-0.00732580153271556,-0.00493699498474598,-0.00980907212942839,0.0053114234469831,-0.000981420511379838,-0.0111653357744217,0.0147032113745809,-0.0216533169150352,0.000114342328743078,0.00587609829381108
"2",-2.03882405003242e-06,0.0176949873566628,-0.00645122118294239,0.00706186518073082,0.00125790329184383,0.00291399587877095,-0.00719740008935332,-0.0174895133823156,-0.00459873722866178,-0.00405257847160101
"3",0.00732629001140594,0.00392765505239367,-0.00378543324768543,0.00230010598897934,0.00861588306725025,-0.0032447436824441,0.00517772324383259,-0.00954519212245941,-0.00722549157217145,-0.00491683185100555
"4",0.00358860148116946,-0.00110267277341336,-0.0223610457032919,-0.0038346538785845,0.00987663492560387,-0.00279414909891784,0.00062239880207926,-0.00584078254178166,0.00115921476390213,-0.0112691875547171
"5",-0.00184792187064886,0.00261505809612572,0.00225065229460597,-0.00277804606594145,-0.00383436866104603,-0.00303529971279204,0.00150208722334355,-0.00428869435563684,0.00504601327702403,0.00608428753912449
"6",-0.00833386275917292,0.00147573777940124,0.0146172028034925,-0.00781059265136719,0.00611315760761499,0.00596781400963664,-0.0089975381270051,-0.00317294872365892,-0.00367972138337791,0.00336094619706273
"7",0.00784956570714712,-0.00445802789181471,0.00379878561943769,-0.00594121171161532,-0.00598393846303225,0.00226384634152055,0.0226041693240404,-0.00672067562118173,0.00580460717901587,-0.00207319669425488
"8",0.00468125054612756,0.00452606240287423,-0.0021484533790499,-0.00477170804515481,0.0028609826695174,-0.00117245048750192,0.00789555255323648,0.00795447640120983,0.00159920647274703,-0.00224997894838452
"9",0.00706940656527877,0.000883006432559341,0.00335676386021078,0.00195886148139834,0.00142061151564121,-0.00619437312707305,-0.00410668877884746,0.012510740198195,0.00859164539724588,0.0082625737413764
"10",0.00708051258698106,-0.00592858251184225,-0.0090156439691782,0.000557180843316019,0.00631977617740631,0.00731762405484915,-0.000658552278764546,0.00860511045902967,-0.00264395354315639,0.00708450330421329
"11",0.000912708987016231,0.0118142804130912,0.000617903075180948,-0.00416031666100025,0.000562968663871288,-0.00449969666078687,0.00792573485523462,0.0107774902135134,0.000996185815893114,0.00774785503745079
"12",0.00344968610443175,-0.000796750653535128,0.00256198574788868,-0.000579188519623131,0.00628444459289312,-0.00142308312933892,0.00669278856366873,-0.00578066892921925,-0.00578568410128355,-0.00295634591020644
"13",0.020557451993227,-6.37367520539556e-06,0.00985824968665838,-0.000128058905829675,0.00634071370586753,0.00306393462233245,0.00550877163186669,-0.010539285838604,0.00122637150343508,-0.00933314021676779
"14",0.00363224628381431,0.00619162619113922,0.00735468044877052,0.0032636767718941,0.00440702913329005,-4.94385312777013e-05,0.00203008763492107,0.000854669080581516,-0.00613142875954509,-0.00949136633425951
"15",-0.0016870511462912,-0.00432351045310497,0.00359275401569903,0.00811146944761276,-0.00216842582449317,-0.00061614892911166,-0.00307475961744785,-0.00289586815051734,0.00278940633870661,-0.0101135782897472
"16",-0.00100939720869064,0.00653555011376739,-0.00047578546218574,0.00850165262818336,-0.000693933514412493,0.00473744096234441,0.00224773213267326,0.00612195720896125,0.00194636278320104,0.00663354946300387
"17",0.00712051894515753,0.00926079787313938,0.0018816648516804,-0.00256304978393018,-0.00260927667841315,0.00108476378954947,0.0111030004918575,-0.00422056019306183,-0.00120634387712926,0.00238681025803089
"18",-0.00344014167785645,-0.00157826067879796,-0.00124443625099957,0.00382303050719202,0.00361775443889201,-0.00391693459823728,0.00947435665875673,-0.0085021611303091,0.000705896527506411,0.00385523401200771
"19",0.016300892457366,0.00794420205056667,0.00176213274244219,-0.00148016482125968,0.00352734653279185,-0.00031676481012255,0.00898888427764177,-0.00521080382168293,-0.00526829343289137,0.0066316332668066
"20",-0.00866497308015823,-0.00210596714168787,0.00943360198289156,-0.0147515675053,0.00733796134591103,0.000588552327826619,0.00617868639528751,0.00459572393447161,0.00112108211033046,-0.00380461779423058
"21",0.00627152668312192,-0.00108369661029428,-0.00604122132062912,-0.0056684659793973,0.00608226377516985,-0.00401514628902078,0.000442799646407366,0.0132770780473948,-0.00571525562554598,0.00208276207558811
