"","MMM","AA","AXP","BA","CAT","C","KO","DD","XOM","GE","HPQ","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","BAC","CVX","MDLZ"
"T+1",-0.00369508778349636,-0.00425440857391818,-0.0222776874879988,-0.00912061216116338,-0.00356209694743809,0.00214345758688419,-0.0110393098006584,-0.00751754627548615,-0.00321928458926627,0.0144159576079432,-0.010681642089878,-0.00192486295936039,-0.0088731203800065,4.41617559734445e-05,0.00193016612322824,-0.00630673732914853,-0.00353195288087971,-0.0124727732420548,-0.000821714272643851,-0.00642144065457393,-0.00790101030056127,-0.00690055656844077,-0.00592160048995219,-0.00422752791326663,-0.0155148446263774,-0.0076306760501492,0.00115067299669455,-0.00294484434261166,-0.00119066548207426
"T+2",-0.0040920845350583,2.20261196952987e-05,-0.0139618053775455,0.00168074921795753,-0.000988011172275679,-0.00354652136791411,0.00968171097870395,-0.00391075902441461,-0.00355238226325249,0.0122020730293585,-0.00773984234226693,-0.00359367667929023,0.00383665098265601,-0.00108483165179583,-0.0013269161796142,-0.00572270895819079,-0.000700610711382286,-0.0144432801355467,-0.000178480710701837,-0.000865691627966056,-0.00106623186858604,-0.00140338191385451,-0.00321450315546303,-0.00255458394215155,0.00888785399358988,0.00677053520244076,-0.000995890194040554,0.00257791934749559,0.000219686171002136
"T+3",-0.000193237887435867,-0.00220349024873271,-0.00844317177114296,-0.00502399820077289,-0.000821118027988726,-0.00437475344306133,-0.00803892750555221,0.000663187518857213,-0.00266182739294091,0.0108161442723028,-0.00402457329642437,-0.000691373428644283,-0.00289126285771327,-0.000931626367928467,0.000897286114734886,-0.00528305436153215,0.000748781170310141,-0.0118082738163746,-0.000626397145278731,-0.000455418482340117,0.00122579014662964,0.000407767094015475,-0.00230236579293709,-0.000524466274065694,-0.00487273597703688,-0.00609241469220634,-0.00114716743760081,-0.000387227438464625,0.000483716182435933
"T+4",-0.000315410641604847,-0.00104424223748225,-0.00558115631703291,-0.000166124128481739,-0.000958338741096527,-0.00448044900678097,0.00403503058718202,-0.000508040196021653,-0.002164453262513,0.00952192770285495,-0.00197715074583957,-0.000374718591161879,-0.000470809383730982,-0.000742436956400361,0.00103489601470654,-0.00487910851291683,0.000821942902340392,-0.00931275079597395,-0.000956093983305377,-0.00120546612396106,-0.000466901308881019,-0.000936298855690905,-0.00178072662384924,0.000562642123814302,0.00233093388008952,0.00240606562472379,-0.00122207675733365,0.0010879384556408,0.000329612924520322
"T+5",-0.00079369394514332,-0.00164809279838532,-0.004113303483725,-0.0037359886856062,-0.000925439510152445,-0.00448195268347161,-0.00370582060977278,-0.00100938874030922,-0.00175965175915967,0.00836114185851532,-0.00100248178846461,-0.000575291880173436,-0.00114666409877355,-0.000581137354683528,0.000663094942882279,-0.0045080658792515,0.000656625150086858,-0.00747139106854428,-0.00113564055151605,-0.00135925915859694,-0.000269718483619112,-0.000644105197158219,-0.00145273912078831,0.00109286245948806,-0.00125042450601851,-0.00266844969983898,-0.00128926194680126,0.000381952640840292,0.000348515738889371
"T+6",-0.000757509651738287,-0.00133354783742195,-0.00336091103645664,-0.0011095396657583,-0.000929924626474152,-0.00447095040703578,0.00116086264365264,-0.00076792568671408,-0.00145702551172065,0.00731644173910796,-0.000558946251332104,-0.000612522414167272,-0.00100695153578552,-0.00044635370648523,0.000703879519439309,-0.00416724624421876,0.000597038537032851,-0.0061766506000258,-0.0012275412241292,-0.00127040902561102,-8.81674648280561e-05,-0.000593850019026913,-0.00124409257823209,0.00134703184125196,0.000460294815394518,0.000229579084800633,-0.00135152531852429,0.000712625952318992,0.000354150414008624
"T+7",-0.000699769160833425,-0.00149739389387278,-0.00297526092469769,-0.0030420797042537,-0.000929809949508133,-0.00446049740181484,-0.00187860994479913,-0.000728933281934427,-0.00122689491341468,0.00637649863845855,-0.000360261709788947,-0.000599662876555286,-0.00101996082303882,-0.000333877151031489,0.000755331683042273,-0.00385418781630547,0.000600358878605708,-0.00527631176685599,-0.00127384101921911,-0.00123700984400213,-0.000172868741090615,-0.000647865262541976,-0.00111118425569117,0.00146845548067071,-0.000329851101972184,-0.00138978822603108,-0.00140930125295078,0.00055967299886176,0.000351593244930429
"T+8",-0.000706796524585202,-0.00141204669856093,-0.00277759043936325,-0.00162010615644249,-0.000929685330632691,-0.00445202540897709,1.53475361034107e-05,-0.000769629501962779,-0.00105250712714056,0.00553078621290365,-0.000271767867820734,-0.000595985419812376,-0.00102569347623682,-0.000240024193505562,0.000740307564045404,-0.00356662932725842,0.000609073934861887,-0.00465189031473863,-0.0012970679880679,-0.00124562059092363,-0.000172593093826947,-0.000633425094755559,-0.00102650818552368,0.00152642310232315,2.42123444258471e-05,-0.000494998379373504,-0.00146291579731107,0.000629892880600054,0.000351825014685894
"T+9",-0.00071365030413469,-0.00145650394034875,-0.0026762716105317,-0.00266640277795527,-0.000929724527996728,-0.00444533927453489,-0.00116387991041047,-0.00076956897649121,-0.000920264748689665,0.00476985940296409,-0.000232436045881945,-0.000596725663031181,-0.00102147509885169,-0.000161711653505044,0.000734760550981617,-0.00330249369872992,0.000611286688696361,-0.00421910523192459,-0.00130870667372248,-0.001251526483725,-0.000160528026337362,-0.000632427053652449,-0.000972559983722764,0.00155409302425815,-0.000129904913432945,-0.000986506521960408,-0.0015126687748971,0.00059780189867085,0.000351937731205009
"T+10",-0.000712477214387827,-0.00143334622157241,-0.00262433919879056,-0.00189653143829944,-0.000929717823638432,-0.00444008865731402,-0.000429864649999025,-0.000763646076793086,-0.000819997057153649,0.00408521802262639,-0.000214968399521089,-0.000597054312839838,-0.00102319496694478,-9.63663344980582e-05,0.000738046464783881,-0.00305987303922739,0.000610830149565138,-0.00391918911722914,-0.00131453680570852,-0.0012510285696388,-0.000164316633760983,-0.000634533860530039,-0.000938188827271964,0.00156730045605807,-6.4770099503317e-05,-0.000717371821797199,-0.0015588383168856,0.000612426739575608,0.000351896141269541
