"","MMM","AXP","BA","CAT","KO","XOM","GE","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","DD","WMT"
"T+1",0.00106760636889447,-0.0027850708418856,0.00209840886225794,0.00488128998302812,0.000955223177705698,0.00320656743936455,-0.00801129513356488,0.000727897056798912,-0.00172818100702628,-0.00122077383053959,-0.00011094248659315,4.85255744804144e-05,0.00128597602274972,-0.0083796446067567,-0.00246283668588562,5.14801841400554e-05,-0.000680553412835842,0.00140708751152327,0.000489225960369202,-0.00300636735474692,0.00423927352196593,0.00481338041189239,-0.000742128674149661,0.0115852108210499,0.00136530186352136,-0.00298921960405505,-0.00489110696014371,0.00241914679573789,0.00214357492268943,-0.000722671293741172
"T+2",0.000993679161430934,0.00059526506472592,0.0023004554622588,0.000426565224486511,0.000764599440510017,-0.00460163360751524,-0.00448800136667498,-0.000914046433229248,0.00393218396692191,-0.000591931838564607,-6.45217995164078e-05,-0.000618091345630646,0.00180862415756415,0.00237979536630274,-0.000335199253737053,0.00219443431722612,-0.000723965834300911,-0.000149695944413206,0.000583460491874042,-0.00248677708708603,-0.00373628153759362,-0.00180519419681151,-0.000676424272795221,0.0142413187552466,0.000339632115527504,0.000466702607482745,0.00249124774003408,0.000469763860359184,-0.00341465953229548,-0.00107696769338285
"T+3",-6.3038652067288e-05,0.00206120979685349,0.0034415937108259,0.00242273564342071,0.000713510313387247,0.00274391587219186,-0.00302999662488835,0.00180719172213346,0.000593836960353332,-0.000228318770096527,0.000277084667399168,0.00170961672949246,0.000373957562138525,-0.00225211678232413,0.00289420464712222,-0.000324995960711555,-0.000329957758983855,0.0011886859257918,0.000510558399085144,0.000892402035053031,0.00158112056198399,0.000604237067310642,-0.000571438236889488,0.0133030374528251,0.00177828111219039,0.000447536706554172,0.00117009334161869,0.000600262343825396,0.00151044776025481,0.000256227118873817
"T+4",0.000838357593242504,0.000968690320757148,0.0033325570262039,0.00262518248968747,0.000679351465011869,-0.000607453828633464,-0.00259050507455307,0.00111767365979219,0.00374677563353157,-0.000394943335553032,0.00016686785726616,0.000927090565188587,0.00068480978418559,-0.000314473726261169,0.00148858095049714,0.00205750403826831,-0.000364323129460036,0.00105076009706172,0.00044907998361738,-0.00140149628528817,0.000781433168564529,0.00165287812690317,-0.000473603516024673,0.0120534501444842,0.000862298248118727,4.31337627354655e-05,0.000985190257278112,0.000807536555829496,0.000713515599521065,0.000734552672291292
"T+5",-3.01006865267875e-05,0.00106482820140065,0.00328232078040352,0.00234960644640946,0.000649806839636781,0.000436686172266261,-0.00254525549155023,0.00102642476050971,0.000670449752291229,-0.000370037961814919,0.00017970085949454,0.000947269311126493,0.000738936158469476,-0.00112442345207963,0.00140065601202884,-0.000265059363694552,-0.000385687976128468,0.000942745648793742,0.00040255057279375,-0.00047211093972782,0.000220152956521147,0.00145027771986142,-0.000383920333287011,0.010891133103915,0.0014030295695944,0.00022844589881691,0.00135164085236306,0.000834779665225783,0.000187532349119761,0.000758040222602443
"T+6",0.000796247318955426,0.00122998240101551,0.00329235517733812,0.00237155928847098,0.000623372484061137,0.000247606557367633,-0.0026043439360398,0.00113545112093228,0.00367714108326049,-0.000364897818514173,0.000182696442654826,0.00103017172369338,0.000696818911166574,-0.000785865110458023,0.00166586239903724,0.00198869795953838,-0.000381532082201602,0.000981225604537479,0.000367555069962187,-0.000693083351903155,0.000576250463279433,0.00130079744005619,-0.000301763758541974,0.00985224666997451,0.00108742645485214,0.000192916061029019,0.00109251969957232,0.000820567778405872,0.00049886349664214,0.000717314943427649
"T+7",9.01026902093378e-06,0.0011581964309854,0.00329411502475333,0.00240119370342719,0.000599631560677332,0.000225800696979991,-0.0026635783223761,0.00111076355055399,0.000738250799643465,-0.000368517528769849,0.000180937945928203,0.000997230453022607,0.000702379186948733,-0.000927382150938851,0.00159465670126054,-0.000199793629257541,-0.00038058930348782,0.000983823676212399,0.000341244535967307,-0.000705139240128429,0.000527193643457675,0.0013121305032087,-0.000226504137352262,0.00892877722163199,0.00127130102829865,0.000186846006221033,0.00123646951801681,0.000815312917944772,0.000476897082909835,0.000701418811812338
"T+8",0.000758898020493952,0.00115211078002987,0.00329343867251255,0.00239354416809042,0.000578300857329592,0.000262956182647824,-0.00269994960486958,0.00110615870723878,0.0036108818680387,-0.000367758709940947,0.000181299151252037,0.000999821660225677,0.000704860083257078,-0.000868228173644276,0.00157309231847586,0.00192510384443477,-0.0003809374772603,0.000979249535931837,0.000321464058696115,-0.000660094615578203,0.000487813036240619,0.00133180608773602,-0.00015756255274067,0.00810854135238932,0.00116420384684987,0.000193839924544433,0.00116575718103041,0.00081564264566966,0.000433834901081918,0.000700275053002849
"T+9",4.45792366624357e-05,0.0011670525502799,0.00329340505442487,0.00239124868272985,0.000559134826341763,0.000243736755173412,-0.00271722612375933,0.00111049439220603,0.000803015509015026,-0.000367717113370158,0.000181297821092564,0.00100266838748761,0.00070372829622106,-0.000892954475272001,0.00159207625271942,-0.00013807919090292,-0.000380963573790971,0.000980003415869117,0.00030659295394122,-0.000687479185270959,0.000511630618443035,0.00133222463567979,-9.44086090298832e-05,0.00738007931452097,0.00122657943311565,0.000191400212689377,0.00119771659477858,0.000816197187554245,0.000452282709461844,0.000701507952087848
"T+10",0.000725015394773556,0.00116322173240294,0.00329344330753029,0.00239256082224306,0.00054191370960905,0.000250361694376636,-0.00272361851369383,0.00110962525370571,0.0035475773395773,-0.000367790395610114,0.000181275216532858,0.00100131805545623,0.000703783356232298,-0.000882618906640087,0.00158955061083839,0.00186517719755723,-0.000380939381065455,0.000980309364512385,0.000295412751685261,-0.000677175491436711,0.000508653881192537,0.00132981251152781,-3.65564342994923e-05,0.0067331329752337,0.00119025088094265,0.000191668393154402,0.00118421398359432,0.000816271890147122,0.000452916303256296,0.000702033076265076
