"","MMM","AA","AXP","BA","CAT","C","KO","DD","XOM","GE","HPQ","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","BAC","CVX","MDLZ"
"T+1",-0.00830438001530048,-0.0102425043150367,-0.0197067266185405,0.00073309689809866,-0.00726304876004849,-0.0145569196875899,-0.00239138069876709,-0.00645027471242305,-0.00517258783421686,-0.0193544912034682,-0.00441722750518407,-0.00659815231589973,-0.0081017830779706,-0.000826842384827266,0.00164971496363991,0.0120531111185176,-0.00734061380955813,-0.00777871723038034,-0.00611785833745005,-0.00533337678973836,-0.00368516199647935,-0.00730355103402042,-0.0149519358752547,-0.00533120494256984,-0.0039283136521142,-0.00635002438859146,0.0166468798028263,-0.00228746124893329,-0.00030251748729701
"T+2",-0.00238323532963519,-0.0093066189812008,-0.01254895283781,-0.00684185408480187,-0.0010601483957708,-0.0370927226437888,-0.00405547529089667,0.00317519574780449,-0.000653233341194592,-0.0114245846340428,-0.00301951615055341,0.00204021141837481,0.00437332948186982,-0.00061514394385012,-0.000569425469158649,0.0110262854629876,-0.00387353188788354,-0.00933131221166167,-0.00356669750288153,-0.00581621924192535,-0.00316260631774272,-0.000671841332534335,-0.0111245765511383,-0.00230189898849281,0.000922849165124783,0.00309674791185085,0.0138083044136582,0.00126145919740549,-0.000629716510991457
"T+3",0.000874199503493826,-0.00470397450943692,-0.00331658868080121,0.00127337574468853,-0.000264426780215584,-0.0301875081480491,0.00159944418783269,-0.000804050019599088,-0.000498881775675319,-0.0014981076558443,-0.00188524354430987,-7.12540259985744e-05,-0.00326358048564456,-0.000442214583767974,0.000779668568785444,0.0100268708310958,0.000416248968190057,-0.0080248154201997,-0.00241111001329119,-0.00051035686050968,0.00174966178956504,0.000259649182827778,-0.00664994986676482,-0.000700000690301478,0.000129220069402013,-0.00276944893049588,0.0126703556800514,0.000776049726347579,0.000371682270980758
"T+4",-0.000519498851818446,-0.00234859162817307,-0.00185619622010086,-0.00471642850733162,-0.00108360078140978,-0.0212392386412135,-0.00236639058413083,-0.00159628023892196,-0.000783448280233718,-0.00198498586741961,-0.00121755613527182,-0.000494578925055983,-0.000779720217216014,-0.00030536103536025,0.000883385758348102,0.00911358546061547,0.00114097604804475,-0.00673832445105152,-0.00184769915794271,-0.000579541753149093,-0.000775506844158379,-0.00143203314613336,-0.00389359960534543,0.000162831855633307,-0.000467408971043463,0.000579613446814728,0.0116819966300396,0.000530657858968991,6.42633915766681e-05
"T+5",-0.000897319461097117,-0.00160532552802546,-0.00256854315918077,-0.000460808692664891,-0.000772200793179044,-0.014856136205685,-0.000157519024213994,-0.000803904222973519,-0.000820108239269495,-0.00322098109646199,-0.000836465998542719,-0.000269150305543702,-0.00106505326017735,-0.000197184736713623,0.000575269433458564,0.00827882290622636,0.000708318625670898,-0.0057919798296158,-0.00156786477369304,-0.00159873197137391,-0.000675366528139715,-0.0007263527993065,-0.00240318167176503,0.000627846665368738,-0.000121981201076146,-0.00125506930033349,0.0107607426028847,0.000554071626011168,7.10660592194283e-05
"T+6",-0.000616751553678998,-0.00147196409578409,-0.00291562215308572,-0.00346964261705353,-0.000852305748544876,-0.0108835543531408,-0.00128370721762026,-0.000827362120911018,-0.000804694394659186,-0.00322148780317521,-0.000619732316518136,-0.00026423738066923,-0.00126680274386126,-0.000111680259693878,0.000635425963358927,0.00751583250730865,0.000474211385371295,-0.00513262737407255,-0.00142826246077437,-0.00155427259215762,-0.000140508388084757,-0.000783049050347962,-0.0016302919263621,0.000878466077045822,-0.000133144340385063,-0.000272138173476713,0.00989861469320396,0.000570708932806699,9.86424888379258e-05
"T+7",-0.000587446168347717,-0.00148396649237167,-0.00291890104058878,-0.0013436734893461,-0.000839156241590564,-0.00852870151957124,-0.00073336039028165,-0.000950583149014551,-0.000800836927684768,-0.00307055396472063,-0.000496523726623155,-0.000283075553229464,-0.00111142238341568,-4.40961087565395e-05,0.000683555854986521,0.00681844335461559,0.000471144181493156,-0.00467888369842914,-0.00135854631046942,-0.00135945123987671,-0.000425452867630489,-0.000882414130924385,-0.00123547599129829,0.00101353730976126,-0.000191096951820693,-0.000792134472391496,0.00909164440990064,0.000569735857585795,8.86398024376264e-05
"T+8",-0.000638220184265446,-0.00150532623011336,-0.00287929438545811,-0.00284570617993874,-0.000839167717199589,-0.00716005994709309,-0.000996341255537544,-0.0009233009027781,-0.000801497852724223,-0.00306316862819018,-0.000426485728144867,-0.000281026650401654,-0.00116955993405558,9.32351705380414e-06,0.000658276931508548,0.00618101511046099,0.000505338244438366,-0.00436754957440248,-0.00132372226818851,-0.0013739619861662,-0.000409655408834185,-0.000820644164730767,-0.00103492266743317,0.00108633389838043,-0.000169331390532636,-0.000519059688792123,0.00833629406480436,0.000568627866137065,8.93477944822158e-05
"T+9",-0.000636951554386271,-0.00151539871570552,-0.00286907131527946,-0.00178450664769045,-0.000840136491784922,-0.00637124348149146,-0.000872233337889366,-0.00090864678261233,-0.000801814423025635,-0.00308124460712609,-0.000386672822483392,-0.000279771703965574,-0.00115946982431984,5.15472688547699e-05,0.000654971496173716,0.00559839238844562,0.000515716363654498,-0.00415407965207531,-0.00130632626465916,-0.00141101898023097,-0.000351502380255974,-0.000834491579909401,-0.000933265232132936,0.00112556759167525,-0.000166394744197305,-0.00066184092765161,0.00762926121098199,0.000568654746506382,9.00802148667904e-05
"T+10",-0.000628565331261404,-0.00151838926102301,-0.00287114380694387,-0.00253425252985648,-0.000839697671556834,-0.00591825811388777,-0.00093038787385519,-0.000915838419840797,-0.000801800134742089,-0.00308302367934678,-0.000364041302884071,-0.000280100041926464,-0.00115667077306741,8.49216174942976e-05,0.000661106168351779,0.0050658630577775,0.000513602295010348,-0.00400773627404477,-0.00129763614976209,-0.00140709355559151,-0.000383618478704892,-0.000838590763340276,-0.000881778482534957,0.00114671257550999,-0.000171288108998347,-0.000587379678028174,0.00696745510127995,0.000568727300605137,8.97632924221284e-05
