"","MMM","AXP","BA","CAT","KO","XOM","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","WMT","WBA","DOW","RTX"
"T+1",-0.00233013475106884,-0.000386393149890085,-0.00113794109616145,-0.00170008174084192,-0.000387582653544196,0.00578004622921323,0.00128458511636676,-0.000485128341259957,0.00666900927862333,-0.00028647295106665,0.0026930736762787,-0.000393217766667385,-0.000660576301476565,0.0019971201064205,0.00259203305200782,-0.000212755522727764,-0.00297328346274581,0.00241664153435905,-0.00573186186606565,-0.00394003642155821,0.00446993200417474,0.00151218451055183,0.00196225693800995,0.00144717479011599,-0.000691167182391947,0.00477280106003377,-9.32797200409174e-05,1.7373427006348e-05,0.00387398931600566,0.00154803707834182
"T+2",-0.00104961686990076,0.000112139480463882,-0.00306806743899825,0.000782055819564499,0.00124070400685546,0.00584795997786954,-0.00070879718892929,0.00322225785051126,-0.00359386456528368,0.000610866827317282,0.000715242059473362,0.000627688334613972,0.000162573907337892,0.00245326665240776,0.000475286166089352,-8.5144079170111e-05,-0.00259492744412345,0.00247524828655447,0.00529985186185275,-0.00580334206716589,0.00274934852516053,0.00250742726931708,0.00188385207710662,0.00210970455635689,8.03981045671893e-05,0.00421159777265986,0.00035946819116132,0.00226982376687587,0.00451359302210998,-0.002053530192318
"T+3",-0.000244177500369585,0.000251296087891084,0.000596086739554728,8.06313507887694e-05,0.00146438618957537,0.00566611773872777,-0.000340447061900478,0.00248186010426176,0.00424697208514963,0.000560820731756632,0.00142934520896263,0.000491325509015767,0.00014830380932666,0.00237184198177952,0.000594757681282085,3.5905124198925e-05,0.00461978569984838,0.00241361847649275,-0.00450014012586613,0.00405590234177312,0.00284104357495118,0.0021348195574112,0.00185977123689049,0.00203373504756878,0.000512350165982065,0.00358799246803277,0.00029962696194292,0.00198735349013071,0.00444255248129358,0.00155284676026886
"T+4",9.74324929721697e-05,0.000333736069803752,-0.00086955917599213,0.000622166473087802,0.00146411658474818,0.00550544158125941,0.000162179902849852,0.0025942585378928,-0.00131335399516431,0.000577100843429724,0.00130615780827953,0.00037822903354501,0.000163403602787846,0.00232740151178477,0.000338741487196712,0.000132596700409774,-0.00288217191653053,0.00235946536799593,0.00392304989247041,-0.0051965187377144,0.00266376026869892,0.00232977763782787,0.00183866553993799,0.00198073109573445,0.000779645390806172,0.00334400772547335,0.000314045735961972,0.00193345029421267,0.00429429974964566,0.000100908061096615
"T+5",0.000206844349308595,0.00038342286915622,5.53121151656938e-05,0.000325571051512022,0.00144955155669479,0.00534764354099939,0.00043397225879903,0.00255819983211857,0.0025971835769165,0.000587344185846954,0.00133343310133732,0.000356248385011733,0.000175887188857532,0.00228363479121144,0.000332806567204145,0.000210256982621856,0.00312915583753554,0.00230613665589981,-0.00335883024066079,0.0022172016069995,0.00253365085547365,0.00224491674471909,0.00181883184685654,0.00195543970198588,0.000944758210003874,0.00327465781268961,0.000317595731258919,0.00186137532808335,0.00414329595950709,0.000802618861643121
"T+6",0.000230576513121332,0.000413376994369008,-0.000429194349291969,0.000503752219935009,0.00144274256920655,0.00519384383552849,0.000540259577354784,0.00255638324686633,-0.000150412943545535,0.000596858328366464,0.00132795822150013,0.00035830251797431,0.000187101400545128,0.00224264290843459,0.000300174933729847,0.000272619967101462,-0.00128302407573879,0.00225395185416979,0.00292991178066669,-0.00351156934535725,0.00240241058966072,0.00228564801956416,0.00180014790243067,0.0019437355322951,0.0010467542325544,0.00325925810667631,0.000322627650401101,0.00179309008183388,0.00399804038792578,0.000479297202571174
"T+7",0.000230948723073837,0.000431435172756469,-0.00015698836669323,0.000399582589485867,0.00144049147962623,0.00504386308656793,0.0005717376726151,0.00255182897823557,0.00177986696353467,0.000605381785678573,0.00132909834539762,0.000360488482997655,0.000197139407281192,0.00220412332850326,0.00029676121384449,0.000322699198913602,0.00183663540428941,0.002202869300783,-0.00250213092480302,0.000873863339131965,0.00227715067515353,0.00226710666605657,0.00178254560466671,0.00193833572359895,0.00110976074833055,0.0032568188382449,0.000327351447435098,0.00172657311772716,0.00385925996248692,0.000630048807314389
"T+8",0.000227977379831926,0.000442321747582929,-0.000305809129799969,0.000460961384461779,0.00143987595040178,0.00489761170742087,0.000577602150122467,0.00254988672719152,0.000423797738465297,0.000613039394079583,0.00132886423226583,0.000360955815954575,0.000206125903364622,0.00216793492523847,0.000292384707978487,0.000362914222522136,-0.000331078894121259,0.00215286660280301,0.00218976688260369,-0.00247485920099569,0.00215656662966757,0.00227579017209008,0.00176596228901451,0.00193584525766517,0.00114868208039915,0.00325671775531856,0.000332028357054661,0.00166194548252268,0.00372677680204736,0.00055996909265791
"T+9",0.00022602800885687,0.00044888484099198,-0.000223589082160013,0.000424877617146576,0.00143973276958953,0.00475499661322705,0.000577129269220241,0.00254865413472591,0.00137646832089158,0.000619917555454857,0.00132891256213761,0.000360928112056531,0.00021417098834235,0.00213393611579972,0.00029159817266282,0.000395208011342259,0.00116251068584422,0.00210392088660458,-0.00186285793075373,8.05187838956549e-05,0.00204064195974443,0.0022717852675776,0.00175033896599818,0.00193469665716534,0.00117272515072482,0.00325682995412941,0.000336622021605664,0.00159913865516966,0.00360031822476501,0.000592571383251805
"T+10",0.000225183937129338,0.000452841475267048,-0.000268830322435525,0.000446104666039434,0.00143970539545114,0.00461592741770971,0.000576040850345148,0.00254797330808318,0.000707194911836715,0.000626095718769803,0.0013289026052354,0.000360886146327697,0.000221373284780337,0.00210199444947666,0.000290984322839033,0.000421140827053888,0.000137688646416763,0.00205600981157598,0.00163759154376572,-0.00186911490189601,0.0019291726269197,0.00227364765117891,0.00173562006249522,0.00193416692543977,0.001187577397551,0.00325688690853554,0.000341139227412979,0.00153810266300103,0.00347961180819187,0.000577407089893122
