"","MMM","AA","AXP","AIG","BA","CAT","C","KO","DD","XOM","GE","HPQ","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","BAC","CVX"
"1",-0.00053923835487617,-0.000705659137632217,3.95389313337371e-05,0.0111120723954383,-0.00221755909806996,-0.000274617046823294,-0.00247645222733575,0.00136159897487338,0.00071256594186531,0.00189302934769865,-0.00168820331781307,-0.00335552711134453,-0.00106894283904621,0.0049079406392844,-0.000595797958990412,0.000956871239069601,-0.000924138844859362,0.00102662316096457,-0.00252887225415873,0.000329032861990301,-7.84546086977462e-05,-0.00140986959236408,-0.000244643377348676,0.000828522280125463,-0.000989800988673712,-0.000606442480274582,-0.00257827279507628,0.000688668004238307,0.000717761159635664
"2",-0.000503230858608224,-0.000191454934518818,-0.000928401234503142,0.00989008757780375,-0.00277757919037755,0.000411424291282238,-0.00317843966669788,0.00100994814149607,-0.00020338869987406,0.000948373253847708,-0.00114321480235847,-0.00200998264081299,-0.00271961553953003,0.00396026920610719,-0.00026209866898247,0.000594841800999237,-0.000229815785080314,0.000673769142588943,-0.00266566541085895,0.000314278372109971,-0.00010726911680386,0.000269990456460114,0.00130626449195846,0.000123406491904737,-0.000279236549117975,0.00176808531217566,-0.00253822783178119,-0.00216696355245907,0.000678365835620993
"3",-0.00049820776482779,-0.000254193490794409,-0.000900980012793422,0.00919301734324882,-0.00272212946401947,0.000239568487204099,-0.00287718158497193,0.000899878297523071,-0.000492171749366215,0.000986272865401404,-0.00121979294734687,-0.000381566150308428,-0.0012550077307819,0.00277893888760786,-3.55157078233122e-05,0.00055375796945435,-0.000561816599950436,0.000725017089118311,-0.0024650148169886,0.000299911982689481,-0.000226627060674377,0.00025488619733733,0.00106406569707384,-7.46291643766264e-05,0.000101679738741276,-0.00199508978548668,-0.00235848879595332,-0.000842331849913386,0.000705144917758473
"4",-0.00049391202052942,-0.000254057845271855,-0.000962568329180874,0.00857115933863813,-0.00263170032370279,0.000344725365111704,-0.00297307847351333,0.000815259091410424,-0.000301077894266764,0.000926704369620693,-0.00120807859529464,0.00030997030103583,-0.00172709972714218,0.00199743087477493,0.000150555201577161,0.000542496347620828,-0.000621634348335507,0.00072111014012694,-0.00229196261140695,0.000285950547855004,-0.000335991881804905,6.48951146462229e-05,0.00106542090751042,-0.00014213035191321,0.000336008708429803,0.00137394376140609,-0.00219598964222613,-0.00119466145785657,0.000703697324523878
"5",-0.000489864905626515,-0.000255480808792792,-0.00100469198269366,0.00798696367829249,-0.00254332515682018,0.000295168867591469,-0.00294032450914684,0.00075216934748087,-0.000341368675767248,0.000881027811311816,-0.00120998116818619,0.000457781980894168,-0.00148602797865962,0.00155841291963629,0.000305454573366132,0.000534281449477043,-0.000617156683761734,0.000721867286223058,-0.00217053427927866,0.000272382565091892,-0.000431863761196981,0.000206945439426815,0.00103479792459988,-0.000162707276905354,0.000482926608408514,-0.00126583183109606,-0.00204487510824315,-0.00107372994420911,0.000703507828541667
"6",-0.000486045703525548,-0.000255743834542433,-0.00104025669991813,0.00743567856514173,-0.00245916810123759,0.000319964509258082,-0.00295131132893171,0.000705100083404652,-0.000345409898215208,0.000837470236077972,-0.00120966038767281,0.000441978312431948,-0.00158283738820412,0.00132837459541999,0.000434517281789226,0.000526639401174306,-0.000614666092797695,0.000721834204026672,-0.00208814639521183,0.000259196946675313,-0.000515686611310881,0.00012483991854624,0.00100943849448857,-0.000169389769914024,0.000575261316107856,0.000705890384323643,-0.00190448363641491,-0.00111030896246908,0.000703536824265581
"7",-0.00048244148204651,-0.000255825881467631,-0.00106945361747597,0.00691525303545559,-0.00237916583445855,0.000307740435913573,-0.0029476091629446,0.000669983707259977,-0.000340090638625547,0.000797004789505905,-0.00120971565343031,0.000413067714118878,-0.00153905216518409,0.00121199088994449,0.000542058781829286,0.000519330844946761,-0.000614540625266977,0.000721846712080669,-0.00203259756004747,0.000246382917053098,-0.00058896298598726,0.000168437471309575,0.000984275989421139,-0.000171482689949555,0.000633309030432807,-0.000738488025316559,-0.00177405003762139,-0.00109855298703621,0.000703536851853442
"8",-0.000479040138563743,-0.000255847299889242,-0.00109350553344164,0.00642394401631769,-0.00230312207798816,0.000313788566119981,-0.00294885522610174,0.000643784864018982,-0.000341597027056012,0.000759303786029441,-0.00120970601785919,0.000399674633833222,-0.00155769020836545,0.00115422351503536,0.000631668053080262,0.000512322325362996,-0.000614609897468293,0.00072184675903586,-0.00199518967115657,0.000233930004343862,-0.000653019201310638,0.00014608697959412,0.000959967774394169,-0.000172151852730182,0.000669803028090248,0.000310859310024048,-0.00165286814153334,-0.00110222105117076,0.00070353653496323
"9",-0.000475830253256271,-0.000255853200155842,-0.0011133106222656,0.0059601212717655,-0.00223084153220618,0.000310798751635448,-0.00294843570824229,0.000624239015111658,-0.000341572375851729,0.000724189580685904,-0.00120970770860542,0.000396449409095193,-0.00154951094623934,0.00112586049362285,0.000706335258799451,0.000505599782238428,-0.00061462173091206,0.000721846997506898,-0.00197000416266658,0.000221828031778181,-0.0007090153704467,0.000157364769672085,0.000936397786072059,-0.000172363293549871,0.000692746533340047,-0.000448757499007067,-0.00154028171725419,-0.00110106004629244,0.000703536556857456
"10",-0.000472801049137217,-0.00025585479821646,-0.00112961960644806,0.00552224698429721,-0.00216213800187209,0.000312277044765247,-0.00294857693889184,0.000609656683897514,-0.000341436124885146,0.000691483525628728,-0.00120970741092375,0.000396560185695478,-0.00155304539002991,0.00111202247308367,0.000768551942544247,0.00049915138629322,-0.000614620725166969,0.000721847011185887,-0.00195304834069225,0.00021006710938194,-0.000757965668676469,0.000151716242053345,0.000913555419852478,-0.000172430555088696,0.000707170952989312,0.000100258378107704,-0.00143568108527097,-0.00110142497602904,0.000703536558766193
