"","MMM","AXP","BA","CAT","KO","DD","XOM","GE","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL"
"1",0.000722291350963507,0.000118702981953411,0.0017756449377251,0.00155733709206591,-0.000177757823538125,0.000492767175398178,0.00628081745841771,-0.000919906607008794,0.000176974448782911,-0.000169069643138365,-0.00202061194464487,0.00010201211541636,0.00169904275262655,-0.00274331057120995,1.63766125333793e-05,-0.000719706469741443,0.00151838758826945,-0.00423647221724843,0.000927528403227904,0.000391502261206783,0.000217120942418333,0.000438404983305669,0.00178589902932755,0.00050335579881159,0.00146613147132119,0.00115947149689984,0.00140741276322526,0.00215122546235787,0.0029260967589598,0.00160241690041842
"2",0.000338142966043615,6.80802665567244e-05,0.000489306194605321,-0.00017022530779911,0.00190569539316362,-0.000379514851814085,-0.00365052931180355,-0.000376683466988739,0.00035835068323457,-0.000503832790457492,-0.000399762845575224,0.000633076043637554,0.00160640819148084,-0.00206211917087837,0.00105067199375891,0.00123661458198854,0.000686749061702055,-0.000862339863794168,2.37381158883033e-05,0.000257308852764097,1.82609624557243e-05,0.000511940044020878,-0.00295534597101916,0.00106557396466307,0.00095732500553158,0.00133669213205533,0.00156391553543372,0.00114258875333593,0.00024475034032534,0.00209504520423303
"3",0.000393968364818624,-4.63345792754838e-05,0.000724257962657258,-0.000334584386839536,-0.000317218608948065,0.000996216705843636,0.000303733767804931,-0.000350159591042534,0.000998988297311037,-7.86999411447367e-05,-0.00048044091381065,0.000441094424025909,0.000921396985470819,-0.0017428397405058,-0.00049000538947263,-0.000498339704062739,0.000612222359811156,-0.00043234543221799,9.25008070788308e-05,0.000112455316798141,8.05974920063633e-06,0.000562025421889687,-0.000330473136454304,0.000778605915840535,0.000913845371004578,0.00185452581624016,0.00168683041127112,0.00117323345577067,0.00258822429125854,0.000923143405223868
"4",0.000379386294736129,-0.000139639262241004,0.00083350739835529,-0.000618242870054326,0.00187760114037193,-0.000267032310148667,-0.00095120271368522,-0.000284208803930452,0.00132497326771887,-0.00037868578552951,-0.000679511729957953,0.000421639506841705,0.00149077079122956,-0.00145919803853487,0.00100752544700534,0.00121360826818127,0.000620573515951136,-6.86742242572938e-05,3.52443706877544e-05,6.13784631606417e-05,-2.47507038853588e-06,0.000608712789836581,-0.00282893516818694,0.000807676787133616,0.00097072585753275,0.00150711685490913,0.00177392893788106,0.00117022555640183,0.000312369699760005,0.00096321784790466
"5",0.000378265766737673,-0.000209975873761117,0.000832302686552819,-0.000616315042009646,-0.000291986446414186,0.000936627100276651,-0.000530096813717301,-0.000275682528904662,0.00142763335729275,-0.000186667623917435,-0.000481798231619011,0.000391274860893566,0.00108114146106902,-0.00121455881133275,-0.000490340274526511,-0.000468477664885392,0.000637163561078062,-3.10956562015158e-05,1.38886567107169e-05,3.87323218183844e-05,-7.57623840356814e-06,0.00065281999731215,-0.00036859925183088,0.000784589058832438,0.000942049581504523,0.00167082316059718,0.00183541342557971,0.00117029521417598,0.00252755783958544,0.0010878081377928
"6",0.000376089950656018,-0.000262443354532102,0.000825334463268262,-0.000666009991554358,0.00185262065765153,-0.000206635906274517,-0.000669355216241379,-0.000267240222047554,0.00144564117626002,-0.000306677037866121,-0.000631021354839673,0.000376247831503776,0.0013694525019113,-0.00100334669375841,0.00100442618156257,0.0011845330353092,0.000653777063150209,8.35045452442985e-06,-2.44609014198813e-06,2.93165183610726e-05,-1.02119818303988e-05,0.000694509680789223,-0.00279515039571673,0.000785512601850124,0.000954251875813879,0.00160494541765832,0.00187881003579379,0.00117028601684593,0.000371320102396572,0.0010734660337778
"7",0.000374876303740508,-0.000301523479293181,0.000824551030116683,-0.000660312434713604,-0.000267294174599833,0.000879549876788897,-0.00062312923626759,-0.000265546407278648,0.00144355702167147,-0.00023214380714219,-0.000526410619003403,0.000366415792262798,0.00116727127071976,-0.000821000581137451,-0.000487518541044506,-0.000439895087308421,0.000669554352516541,1.141703417638e-05,-1.26750539052893e-05,2.53346285904259e-05,-1.15637260184332e-05,0.000733915020209096,-0.000401753889192835,0.000783555654239677,0.000949348038104894,0.00162885140596495,0.00190943979140566,0.00117028615049026,0.00247017817090068,0.00106102717357688
"8",0.000374027622109681,-0.000330625996381908,0.000824889477919457,-0.000669596868229872,0.00182821267521454,-0.000152385150471929,-0.000638458724622881,-0.000264416279399928,0.00144035246761951,-0.000278355027408895,-0.000597953492414516,0.000360541902657973,0.00130896502922048,-0.000663575217045338,0.00100158832176641,0.00115644505522963,0.000684447809273695,1.57242642729706e-05,-1.93795062916203e-05,2.36583682006837e-05,-1.22575500465115e-05,0.000771161206615234,-0.00276245609611667,0.000783499026389582,0.000951275060243243,0.00162088130080147,0.00193105857017207,0.00117028612153714,0.000427172801540096,0.00106358678081199
"9",0.000373468244306524,-0.000352297659474355,0.000824980086975001,-0.000667601243888913,-0.000243167217555441,0.00082801058398477,-0.000633373868880377,-0.00026412468032536,0.00143885752422617,-0.000249716842683509,-0.000549457452157851,0.000356933992509018,0.00120967291274957,-0.000527664755982649,-0.000484687776419822,-0.00041229276259133,0.000698497073929567,1.59436216975842e-05,-2.37256593913515e-05,2.29518503471726e-05,-1.26136429331737e-05,0.000806366548133892,-0.000434001253947929,0.000783323673498037,0.000950524830906448,0.00162332683451143,0.0019463173138954,0.00117028612167525,0.00241581176834933,0.00106473839320143
"10",0.000373094152472583,-0.000368435748051558,0.000824970124737865,-0.000669436296723611,0.00180436350779029,-0.000103419804643683,-0.000635060426959515,-0.000263968073347411,0.0014384174715085,-0.000267462394174484,-0.000582224349259097,0.000354736997648792,0.00127925076553233,-0.000410328813588586,0.000998762804098597,0.00112932000294974,0.000711748904329986,1.64172182107131e-05,-2.65504718640137e-05,2.26541611706404e-05,-1.27964032293888e-05,0.00083964286960448,-0.00273064924701566,0.000783306393354071,0.000950815758864916,0.00162264561092276,0.0019570870831987,0.00117028612158115,0.000480092460092975,0.00106436709153233
