"","MMM","AXP","BA","CAT","KO","DD","XOM","GE","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL"
"T+1",4.42475787613733e-06,-0.00067391942342091,0.0023152287745958,-0.00177224182924555,0.000784233504085282,0.000486828588182389,-0.000831805655069146,9.98541874404676e-05,0.00325075577719675,0.00235970059506177,-0.00186024472619453,0.00148575458397955,0.0012688042806509,0.00261727764783502,0.00119778444268648,0.00259850022638838,0.000390489829975277,-4.77735208126179e-05,-0.000715534198837729,-0.000158610402962243,5.4892474141862e-05,0.000688262843414499,-0.00104677603105142,0.000656811891414217,-0.00117642227755645,0.00191827676523667,0.00325467987436173,0.000744081184849416,0.00178877180178587,0.00216301021387678
"T+2",0.000616169040992553,-0.000329010070877421,-0.00077248366776459,-0.000173882295215175,0.000215531976877806,0.000634804218527766,-0.000470008524233785,0.00042801900177317,0.00227740970098015,0.000557574451431609,0.000794890210336278,0.000644197152509386,0.00121519548849008,0.000739332304540503,0.000746177503350564,-0.000959883301947919,0.000873313618206375,6.50003390165612e-06,-0.000441953440757887,-0.000135794329852741,0.000943796925266889,0.000744300714337601,-2.89286017257705e-06,-5.30773422438222e-05,0.00129809635593927,0.00187616714099459,0.00286057288960523,0.000794653227309809,0.00110374271079404,0.00129018184138956
"T+3",0.000510308445665273,-0.000515433349139857,0.00127312763480834,-0.000698570200234252,0.000649097269278268,0.000970565411035951,-0.000369070673432895,0.000341160309694694,0.00192419745363244,0.000154077794184477,-0.00168929398984315,0.000577319571526435,0.00119396811370931,0.000995265817232867,-0.000117977707091557,0.00170471819660846,0.000336969974428445,6.98687626760312e-06,-0.000368464552088841,-0.000127192428033074,0.000670956024080842,0.000705477367463345,-0.000693929293059524,0.000300621001921663,-8.07914776449854e-05,0.0018177189461313,0.0025883220382605,0.000804082753047154,0.000986588906835701,0.000703016340219752
"T+4",0.000559825788106482,-0.000486199886511015,-0.000126129702947996,-0.000421372969689994,0.000540096647155786,0.000986161455409165,-0.000285112240723859,0.000434148552916197,0.00171801634270745,0.000577814871606713,0.000617312389926854,0.000745187857728374,0.00117361436141818,0.000961575409681727,0.000480768324843511,-0.000291606952742801,0.00067157226975449,8.08536831361278e-06,-0.000309729444381678,-0.000118899805840686,0.000424414225402909,0.000676016324211415,-0.00012203512489207,0.000485635332721989,0.000892298485623193,0.00176908775763539,0.00238157321323106,0.000811163181846939,0.000917380113184191,0.000763517977325649
"T+5",0.000562326064337728,-0.00048796437129584,0.000829118877699248,-0.000538464884171469,0.000545063036020541,0.000993775239928891,-0.00022160359478083,0.000345868375362396,0.00158097087090663,0.000273587133107708,-0.00152436915343621,0.000627519262028843,0.00115421632782704,0.000966972837105142,0.000144137349426207,0.00120404295554082,0.000470816385405943,9.16063810160225e-06,-0.000269636678305284,-0.000110772457369149,0.00023672284501993,0.000654467018181253,-0.00058418121541023,0.000614893442868836,0.000169747749002982,0.00172873641567327,0.00222432206417608,0.000816998914385264,0.000883699601784822,0.000787804853152519
"T+6",0.000570261504019739,-0.000488240992576769,0.000176909274959703,-0.000483902772619454,0.000551727580098585,0.000994385306171695,-0.000173323170443127,0.000430127480797511,0.00148765859324553,0.000483793701711988,0.000464179761194365,0.000693139193023558,0.00113572865511841,0.000966914678646351,0.000325897833300243,8.34997155886215e-05,0.000590831578798788,1.02203320681611e-05,-0.000241864742532377,-0.000102805721090067,9.51001391188574e-05,0.000638715313520998,-0.000209853678927304,0.000702416485155975,0.00071121786092212,0.00169525585120436,0.00210471544500198,0.000821821337466365,0.000867003361136112,0.000784202526293586
"T+7",0.000573432862831107,-0.000488149114889625,0.000622211449754499,-0.000508218847501406,0.000548993649078628,0.000994567500745963,-0.000136629578089387,0.000349726429328431,0.00142386425261618,0.000339252923944247,-0.0013821856789221,0.00065989718712154,0.0011181086215092,0.000967470633991076,0.000228644884213312,0.000923012455599514,0.000519109142614342,1.12645917338248e-05,-0.00022265531039641,-9.49964091501996e-05,-1.17071803506874e-05,0.000627201573166908,-0.000512980929849763,0.00076185830904198,0.00030479661429627,0.00166747615432244,0.00201374155445178,0.000825806678457787,0.000858742367408272,0.000783237581009186
"T+8",0.000575687588869185,-0.00048816125040002,0.000318177112060593,-0.000497163765828441,0.000549443279402953,0.000994587060966868,-0.000108741672128998,0.000426446978435758,0.00138022071593753,0.000438578782459537,0.00033216256434893,0.000675899392866313,0.00110131550809615,0.000967841018754962,0.000280572002238039,0.000294048203697317,0.000561969881193445,1.22936428789601e-05,-0.000209366528733175,-8.73414106722639e-05,-9.22555046289603e-05,0.000618785583330417,-0.000267505546015525,0.000802216796630886,0.000609936413253589,0.00164442661586982,0.00194454597925227,0.000829100245200537,0.000854654183837193,0.000783434730280584
"T+9",0.000576938972486785,-0.000488160826632471,0.000525759471282632,-0.000502144864826607,0.000549495793568617,0.000994591605464767,-8.75462914224263e-05,0.00035323849024677,0.0013503595625093,0.000370329366021771,-0.00125960785950664,0.000668426603570409,0.00108531050695043,0.000968153373488463,0.000252859657481951,0.000765269200493337,0.000536356735561849,1.33077069878719e-05,-0.000200173689503057,-7.98376763920231e-05,-0.000153000608577307,0.00061263389999851,-0.000466293450098888,0.000829619283327314,0.000380827404023863,0.00162530181313586,0.00189191519036678,0.000831822115787815,0.000852631072245982,0.000783471121913194
"T+10",0.000577703899176292,-0.000488160651220848,0.00038403062493753,-0.00049989144073554,0.000549442556099454,0.000994592184337806,-7.14373664941202e-05,0.000423095692037665,0.00132992801200562,0.000417224844377579,0.00021834919630537,0.000671849575021156,0.00107005663142574,0.000968405928556265,0.000267647430642278,0.00041222969602248,0.000551662888860879,1.43070023309479e-05,-0.000193814309608287,-7.24822173007036e-05,-0.000198811211515932,0.000608137315693124,-0.000305313400771782,0.000848224891448613,0.000552851422198776,0.0016094334659078,0.00185188372981851,0.000834071525039941,0.000851629896839585,0.000783460923884829
