"","MMM","AXP","BA","CAT","KO","XOM","GE","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","DD","WMT"
"1",-0.00243417437547801,0.00153220546795935,0.00278801623286538,0.00369538852697594,0.000788578172974597,0.00365712428342714,-0.00306809555230475,0.00103704598869923,0.00234394964225093,0.000309229641345561,0.000509633454466307,0.00091950026991906,0.00131751562828213,-0.000147123328167083,0.00441546207801267,-0.000250591015763277,0.000498519146184594,0.00263297192547029,0.000959616442792952,-0.00107709407400903,-7.42865053164846e-05,0.00109012512518355,0.000126848899617921,0.000898855291696305,-4.48913988844834e-05,0.000734485619598507,-0.000374850732006789,0.0051336662689348,0.00341592916809806,-0.000347214955822792
"2",0.00351375839887417,0.00292189447284238,0.00303146381328462,0.00361534819418286,0.000933235574307378,-0.00209428380101213,0.000947832693607827,0.00141701669914718,0.00093422193289444,0.000866983539300505,0.000748717688922796,0.000822011152588712,0.000520255776972859,0.00122503317651039,0.00288948833257763,3.08786644724802e-05,0.000804527737994033,0.0016007671663054,-0.00328961272040369,-0.00028403177863697,0.00188255989001803,0.00180624881830797,0.000653685991479604,0.00136921475594794,0.000434037778170673,0.000552991620966487,0.000550077053352308,0.00428552036909079,0.00256588404942281,1.16412985026346e-05
"3",-0.00198091847192866,0.00243236367635528,0.00264030277510467,0.00340773179109534,0.000833660326795942,0.00129483737951307,3.68511319933116e-05,0.000832011105728875,0.000760565486802928,-0.000102324812951542,0.000255599661550361,0.00106552745760604,0.00177536233249257,0.000294428577114286,0.00283183963828478,4.61962348325961e-05,0.000492877937581248,0.000346198288593209,0.000441703118236369,0.000313005520203924,0.000700524382461769,0.000762578090708667,-0.000499234916708718,0.00137263299483846,0.000379971811793638,0.000670010633083217,0.00045676509360724,0.00412413438142338,0.00239831972447121,0.000918861342846445
"4",0.003253312589791,0.00189859152058404,0.00237807587429855,0.00322041628907857,0.000733423808871025,-0.0003940796726919,-0.000643416875586899,0.000879324328927334,0.000803888800357576,0.0003519124661515,0.000545726571835276,0.00102290440911082,0.000523531011880802,0.000190849883750487,0.00271475983329379,5.42722063690405e-05,0.000352770629969545,0.000795252835256565,-0.000195049723685823,-0.000124162860425126,0.000643603417207901,0.00153139298796242,0.000332309739018203,0.00136330735413021,0.00034904242226601,0.00071277527419834,0.000489470839813669,0.0040067637692774,0.00223048334265933,0.00102827318484107
"5",-0.00173053601330894,0.00160065969720938,0.00221475263765137,0.00305436572562907,0.000650681413525845,0.000398625196111885,-0.000731767803203272,0.000905539235262575,0.000800951889229607,0.000184356159343588,0.000383538389012903,0.00103817729599587,0.00176827197150653,0.000276986474242692,0.0026108443508196,6.19534573979862e-05,0.000317522191602285,0.000751609002482728,0.000138847676728691,9.05032635361089e-05,0.000748290472615795,0.000989224715425803,-0.000219173953721096,0.00135423209827991,0.000336434363594042,0.000733495557758992,0.000505875379614312,0.00389658856322107,0.002081337591092,0.00098739485060543
"6",0.00301493921957458,0.00147128264129897,0.0021134480773004,0.00290723719704847,0.000583716016553095,3.57540581288854e-05,-0.000682929546168933,0.000899931854390123,0.000800678259075006,0.000239975417334957,0.000473856513505904,0.00103424452515409,0.000530613084971021,0.000284461611642324,0.00251571198992174,6.94262984628957e-05,0.000312464382596419,0.000732266051306672,6.26490156594283e-05,-2.01370788929179e-06,0.000743534941331421,0.00137002461855429,0.00014239302591626,0.00134573992687525,0.000331432632895681,0.000743147971124503,0.000523700780157298,0.00379130847776651,0.00194827605397767,0.000974604809294119
"7",-0.0015035633987133,0.00142447269499,0.00205062696973136,0.00277687622129537,0.000529639198850689,0.000200030773851196,-0.000660084703369453,0.000899161923727907,0.000800757245363764,0.000222586577335958,0.000423575917975916,0.00103540547406232,0.00176122992606985,0.000276534500255868,0.0024287642426721,7.6700901195162e-05,0.000312673793080722,0.00074118879089331,9.41677647357229e-05,3.55087579808457e-05,0.000735156723922435,0.0011026662730758,-9.4266128677742e-05,0.00133780273380807,0.000329453642539577,0.000747666667155033,0.00054076052513838,0.0036905981053717,0.00182958055526022,0.000975304212372908
"8",0.00279882254560922,0.00141059456164147,0.00201167081565839,0.00266137192150186,0.000485981314098974,0.000126035043546021,-0.00065907594228591,0.000899555214672041,0.000800751246919142,0.000227816034204969,0.000451566747854834,0.00103508262707538,0.000537615064726565,0.000276032025753695,0.00234929003823478,8.378264386082e-05,0.000313067556616513,0.000739918891554676,8.5769244928215e-05,2.07789155139698e-05,0.000736321053068699,0.0012903708696426,6.05986860344201e-05,0.00133038451852743,0.000328670837829757,0.000749780734331789,0.000557344060346753,0.00359425294293877,0.00172369955108196,0.000976206397080137
"9",-0.00129778342704007,0.00140767770093832,0.00198751363743122,0.00255903114769332,0.000450735961783206,0.000159287768401403,-0.000661251820423065,0.000899551291331875,0.000800750830365287,0.00022628572157202,0.000435984491438951,0.0010351747286737,0.00175426778625143,0.000276757543522638,0.00227664732565569,9.0676642610435e-05,0.000313207774017111,0.000739654797094611,8.88473784049912e-05,2.64534839857385e-05,0.000736920098929838,0.00115858933101108,-4.07380426375781e-05,0.0013234513550818,0.000328361201489466,0.000750769876878614,0.000573432320830878,0.0035020834334696,0.00162924959056769,0.000976293762388751
"10",0.00260288487941371,0.0014076370763423,0.00197253348228726,0.00246835370971522,0.000422282205096885,0.000144360509608417,-0.000661955417947966,0.000899530430570545,0.000800750973494558,0.000226724523782467,0.000444658999542476,0.00103514874198021,0.000544537591271078,0.000276787153107755,0.00221024886337806,9.73878748020127e-05,0.000313237994803392,0.0007398252167026,8.79554787963211e-05,2.4291978673808e-05,0.000736767464030625,0.00125110900582816,2.55719177474565e-05,0.00131697152780451,0.000328238725965489,0.000751232678223913,0.000589044116148061,0.00341390858187844,0.00154499656366757,0.000976249994555259
