"","MMM","AA","MO","AXP","AIG","BA","CAT","C","KO","DD","XOM","GE","HPQ","HD","HON","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T"
"1",0.00106529348271745,-0.00102148978229927,0.00159543722194514,0.00154784503046231,0.000580927761167595,0.00337543276958057,-4.05185531441293e-05,0.00217078393436601,0.000664335665205872,-0.000718206302614176,0.000612845968152116,-0.000483569232411761,0.000975401932727351,-0.000576631860885232,-2.21053099065133e-05,-0.00163640292543481,0.000864958308752517,0.00016270595149992,0.000651273111900724,0.00162351467298848,0.00141965704096737,0.003259880043129,-8.2859878270552e-05,0.000638182820791113,-0.000400129928336561,0.000536574309728627,-0.000258314021887442,0.00100811573380337,0.00118325679349351
"2",0.000122280221110226,0.00138351368815467,0.000943569739351616,0.00358846707258592,0.000463405335616982,0.00104841902580601,0.00180203253526159,-0.000819386214039184,0.000387563961803161,0.00102407793303828,0.000983053900145073,0.000579065903482123,0.000995436993031421,0.000487498111068822,0.00119939067386296,-0.000597551318368471,0.000460630835824627,0.000159741600993939,0.00066946046006433,0.00161355348146144,0.000587670070485939,0.000820370832398781,-5.62981064718279e-05,-0.0011952558190342,0.0016068965546478,4.06893837431979e-05,0.000489270711330739,0.000671202169845085,0.001183936599831
"3",0.000300799458988797,0.000348468901116388,0.000892688879105943,0.00202629585734052,0.000514788728187143,0.00140849300636514,0.000641597114555995,0.00189340586144994,0.000471461112447286,0.000968932773080923,0.000888395582600392,-0.000119046132137952,0.00106248574479682,3.82963344814164e-05,0.000616189870002054,-0.000199548775879049,0.000653527783210952,0.000177892450669282,0.000674188239531339,0.00135959354093208,0.00133831060544643,0.000778183665752809,-0.000247452774612362,-0.000717227932553348,0.000682875261228622,0.000401515520767675,-4.50155332960529e-05,0.000586869955217723,0.00107230366219106
"4",0.000298377420262843,0.000438042078324186,0.000864286830886256,0.00105840776544817,0.000533003128766988,0.00133445683999389,0.00131401925164558,-0.000558322884702645,0.000471741842438866,0.00076783871104756,0.000820613025925905,0.000340837541162445,0.00111726301863504,0.000164001374700584,0.00122152645472154,-0.000128262111583108,0.000581522997046834,0.000174045095512366,0.000678791020399963,0.00120181252479526,0.000684248733368119,0.000549571014158632,-0.000192032474257294,-0.000241550278591796,0.000516925076041271,0.000335360283468364,8.88463061596086e-05,0.000599858438066628,0.0011523951861298
"5",0.000296946699871804,0.000467138400410801,0.000853389038413663,0.000742490332621966,0.000541866644110108,0.00133111394061512,0.000924845746171943,0.00165744717086981,0.000469119402765776,0.000602397192668882,0.000781106628210728,3.78937325069434e-05,0.00116258267384042,0.000130121903711266,0.000623347508644716,-0.000111961439879856,0.000608228496407035,0.000174362295328976,0.00068329045347351,0.0011077707461956,0.00125423444833988,0.00046589353517438,-0.00020206245097749,4.7012445359941e-05,0.000621622939642115,0.000338113219689811,6.79635697946519e-05,0.000605740595054499,0.00108097255100341
"6",0.000297054245574777,0.00045761629208525,0.000849066977770535,0.000685355818918129,0.000546004176769642,0.0013168034208299,0.00115008119248118,-0.000345073237093741,0.000469369508462247,0.00048008630810738,0.00075839731289557,0.00023745499176667,0.00120006983488896,0.00013921319137846,0.00121573121043416,-0.000108562790505093,0.000598325725677938,0.000174402998173283,0.000687688885891974,0.00105182244332419,0.000757517611528012,0.000416578524254177,-0.000200932603393621,0.000207162782928529,0.000633990580942962,0.000339775189337763,6.93790100666543e-05,0.000605442886983293,0.00114222045913132
"7",0.000297060404580171,0.000458129705608518,0.000847358652937176,0.00068916572521204,0.000547944934445437,0.00130471881672135,0.00101972547219586,0.00146472104822212,0.000469425933230741,0.000391148142270624,0.000745357038066721,0.000105995971924632,0.0012310782796357,0.000136774880900009,0.000629143518309392,-0.000107830219372669,0.000601997789787364,0.000174385160967472,0.0006919885848978,0.00101853988663941,0.00119038392729903,0.000391990477710741,-0.000200935241189801,0.000294073745491858,0.000622435536876307,0.000339295500205961,6.97137966725873e-05,0.000605079540317645,0.0010893535436504
"8",0.000297059083917162,0.000458456428686007,0.000846683193847359,0.000696762624630333,0.000548854751919691,0.00129271246444138,0.00109516925345213,-0.000170895418974088,0.000469412629946685,0.000326655035020059,0.000737869571288927,0.000192593310316249,0.00125672769039783,0.000137428802649892,0.0012099944394629,-0.000107674230845541,0.000600636145366753,0.000174387867172893,0.000696191766800363,0.000998740816558127,0.000813160460242239,0.00037906536523594,-0.000200971649050025,0.000340953838847321,0.000621693363498269,0.000339348614898946,6.95612078495424e-05,0.000605068730831093,0.00113493587272388
"9",0.000297059109052893,0.000458371446762195,0.000846416131567797,0.000700090727825369,0.000549281298328331,0.00128111838475294,0.00105150592883975,0.00130730641284156,0.000469412197661349,0.000279909859267439,0.000733570442628264,0.000135548164037791,0.00127794424216035,0.000137253431010125,0.000634824296635198,-0.000107640867627828,0.00060114105907834,0.000174387788238091,0.000700300598158583,0.000986962781832996,0.00114189369476267,0.00037238811385126,-0.000200960840230348,0.000366198979114424,0.000622938843853055,0.000339353004556588,6.9595014505233e-05,0.000605088922044817,0.00109562704155547
"10",0.00029705911920254,0.00045837304114052,0.000846310540402684,0.000700953603865613,0.000549481272951015,0.0012698696199766,0.0010767762146666,-2.86306478367501e-05,0.000469412651758706,0.000246031194263919,0.000731101984434441,0.000173126093964627,0.00129549404370782,0.000137300462914255,0.0012043692246967,-0.000107633743413589,0.0006009538311558,0.000174387728376798,0.00070431719689774,0.000979956286056786,0.000855417510443002,0.000368919055001135,-0.000200962825167818,0.000379787328486541,0.000622956965706167,0.000339350145048951,6.95903845359211e-05,0.000605091105537677,0.00112952472761703
