"","MMM","AXP","BA","CAT","KO","DD","XOM","GE","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","CVX","CSCO","TRV","UNH","NKE","GS","V"
"1",0.00150084737933147,0.00105042211865946,0.000330585510554947,-4.15534428791098e-05,0.000989158548271775,0.00169540277712921,0.000601514340046572,0.000692642544665634,0.000880934210955829,-0.000625391290380299,0.000405727883995329,0.00111505910950532,0.000587635600233191,-0.000148587573676212,0.000369461690598009,-2.08713859140043e-05,0.00146816952883398,0.000141516325991127,0.000604763602898811,0.00123091368538812,0.00052272256677879,0.000433768259009242,0.00060973236517302,0.00061920624830627,0.000282698471403697,0.000708532980925442,0.000739754574678738,0.00129268907083815,0.000266900689246133,0.00397217530138457
"2",0.00106868185404784,0.000857526805420805,0.000933556147103898,0.000216744340964008,-9.96233077362205e-05,0.00122090804901883,0.00022954776404251,0.000657068518287862,0.00122584488651273,-0.000847265144376861,-0.000200369090505028,0.00156605499280241,0.0012232318406383,-4.27095967603679e-05,0.000168496005554142,0.000704175404886121,0.00150221014272223,6.41022665891231e-05,-0.000239515613291007,0.000125168375010128,0.000481773366212688,0.000770065475938982,0.00047077849969962,0.000622017858963094,0.000233547337173831,0.00123148973071361,0.000763509359842203,0.000755503738151106,0.00115935396290967,0.00412907274969219
"3",0.00104539294882551,0.000953010184387068,0.00123561924040054,0.000120626542762188,0.000244691068621833,0.00115222536843918,0.000305537572944172,0.000648379439964077,0.000682550566868939,-0.000571607013940343,-0.000101793090988451,0.0012705610408937,0.00113524759568276,0.000230006959349827,0.000555794788374589,0.000539202304071747,0.00147873187059381,0.000775108150553409,0.000153555659404158,0.000851998385676207,0.000377756174374388,0.000781092339861913,0.000488951902114179,0.00048456218491642,0.000243295277293826,0.000899760532020811,0.000735312318242449,0.000686597950057075,0.000630188084631804,0.00396247394995152
"4",0.00104108481807165,0.000940743233615921,0.0010790620285581,0.000149469089854127,0.000186850036968443,0.00111576031012764,0.000285432261621055,0.000653042837450481,0.00118959921624516,-0.000356939417201229,-9.25613039590182e-05,0.00116418398907184,0.00110999315616253,0.000111305779781057,0.000760641334340196,0.000636371870005558,0.00145666710610294,0.000305407879835984,0.000445846478894109,0.000508173910717386,0.000461274204877606,0.000799252796305697,0.000484377693980915,0.000439898997288013,0.00024509748895605,0.000840405069595129,0.000734433659201115,0.000689040984447912,0.000593522689205031,0.00381293405334908
"5",0.00103781928095416,0.000943240538445038,0.00111876609670746,0.000141219840550055,0.000201756740409866,0.00108551737640325,0.000290256015250022,0.000652247734553258,0.000704407604248097,-0.000214313508731328,-9.34233157617547e-05,0.00109246249562173,0.00109038806091409,0.00015069816152158,0.000851265528800709,0.00057416537540647,0.00143541644065874,0.000573602192364601,0.000607569690200377,0.000659317344124889,0.000390445905258253,0.000816570653405386,0.000484905491840066,0.000418632271772605,0.000245341710641109,0.000814186831281157,0.000734183741222215,0.000695747868850185,0.000545814798627225,0.00367170500950358
"6",0.00103476257137327,0.00094282559279608,0.00111408766312795,0.000143549734339914,0.000198908416979626,0.00105921743449818,0.000289057266193784,0.000652187706344361,0.00116799085911058,-0.000121277573276932,-9.35477451682298e-05,0.00105088515023667,0.00107713553431102,0.000138710836882437,0.000890154767524312,0.000614149269896392,0.00141495491146826,0.000424531033960273,0.000692974340313046,0.000594247912045223,0.00045038327671955,0.000833262338574016,0.000484752655201345,0.000409520678574448,0.000245372532336757,0.000805802954126581,0.000734167577070388,0.00069936005541353,0.000533557808327702,0.00353850256677719
"7",0.00103186791146991,0.000942900521290234,0.00111320569700356,0.000142893932342869,0.000199576607854367,0.00103625922494336,0.000289351351377174,0.000652253691162383,0.000725014431930887,-6.07316723514157e-05,-9.35413132732444e-05,0.00102604851888189,0.00106806140269073,0.00014223272605651,0.000906745543992544,0.000588444441373671,0.00139525316537528,0.00050693545960768,0.000737674395592459,0.000622085015535445,0.000399657990120572,0.000849346179256357,0.000484767342737429,0.000405512847749837,0.000245376342904854,0.000802856565702852,0.000734165046692317,0.000700889085379728,0.000527482621995087,0.00341286625849933
"8",0.00102912515446047,0.000942887460308287,0.0011138595540122,0.000143078349455819,0.000199440713301835,0.00101621218506047,0.000289278865041299,0.000652238573279725,0.00114829781197311,-2.13415533270906e-05,-9.35397674442053e-05,0.00101130455530447,0.00106185608376321,0.000141213921194854,0.000913815269062901,0.00060496969046622,0.00137628299037644,0.000461435589390536,0.000761028600113809,0.000610199237178243,0.000442586908279632,0.000864844414524507,0.00048476214154798,0.000403761813088508,0.000245376811049325,0.000801851546590697,0.000734164827140466,0.000701476598726199,0.000525341890327298,0.00329436641827188
"9",0.00102652625736142,0.000942889770860895,0.0011136681367197,0.000143026503220064,0.000199471209870232,0.000998706764706073,0.000289296700948475,0.000652238826289638,0.000743831875619037,4.28397576111428e-06,-9.35397998090166e-05,0.00100254068347935,0.00105761207195184,0.00014150655164126,0.000916827159949708,0.000594345851302079,0.00135801722155181,0.000486552473848411,0.000773226037551591,0.000615271131996673,0.00040625606890366,0.000879778363509767,0.000484762519875965,0.00040299546488129,0.000245376868449528,0.000801505555329442,0.000734164799417004,0.000701691446733156,0.000524453340314637,0.00318259767370943
"10",0.00102406367130774,0.000942889364643893,0.00111369749659596,0.00014304107800727,0.000199464818004746,0.000983420702725304,0.000289292309522635,0.000652239683467271,0.00113031690758321,2.09547661310015e-05,-9.3539817810095e-05,0.000997332791856893,0.00105470949435042,0.000141422777430518,0.000918110247648696,0.000601175761094813,0.00134042970268209,0.000472688120932229,0.000779596067313383,0.000613107258004992,0.000437002939315464,0.000894168571773342,0.000484762338978489,0.00040266021609457,0.000245376875483132,0.000801386784822654,0.000734164796685058,0.000701767823892879,0.000524113640500998,0.00307717768132848
