"","MMM","AXP","BA","CAT","KO","XOM","GE","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","DD","WMT"
"T+1",-0.0053884634117545,0.00276423006132233,0.00569855419376283,0.0035942774894871,-0.00129975465934389,0.0081813596985888,-0.00531921251945518,0.00276595243184883,0.00379846959027164,-0.000164495189872978,-7.16349200200958e-05,0.0019677990713802,-0.00453781973040655,-0.000851781078421853,0.00335467054078221,-0.000357455428061919,-0.00091524687453109,0.00233115486441345,-0.00400547648821799,-0.0027855367334713,-0.000737416032236037,-3.86413049322833e-08,-0.000495536857158176,0.000929559708868649,-0.00252878222450763,0.000883850808302818,0.00635192768006468,0.00118991023060233,0.00193216929645437,0.00101775727382098
"T+2",0.005232565032571,0.00180708388164,0.00399859914028998,0.0023665814530403,0.000557210815126324,-0.00439784941417756,-0.0008737443190404,-3.70176038231685e-05,0.00112242059825407,-0.000203018997820254,0.00174176207069665,0.00152473645854869,-0.00174098260687478,0.00105503134012843,0.00287967036484353,0.00147223558034536,0.000323559532843511,0.000861497530975355,0.00479855466802938,-0.000754310247139102,0.00333904621366949,0.00255502420458187,0.0015726474402695,0.00098697049531969,0.00064444763065892,0.000532902837975852,-0.00388465519630683,-0.000378096813083409,0.00278908572152689,-0.000358117120724649
"T+3",-0.00429870756753207,0.000749904627759272,0.00279079036360791,0.00222869001489237,0.000387377733196303,0.0019906375742543,-0.00107553792070828,0.00172914274643148,0.00293674122188422,2.50873560862771e-05,-0.0005657410571835,0.000688602624414209,0.00158852796133228,-0.000745160671236843,0.0012645513558298,0.00139019271243337,-1.94471999627874e-05,0.000250152697113587,-0.00232151137317749,9.21685511544551e-06,0.000233437643763473,0.00169320261349268,-0.000821290403474935,0.00108484335130967,0.00109270051200623,-7.14661163886446e-05,0.00452203728313978,0.00139786469008967,-0.000542725904618983,0.000249169937811583
"T+4",0.00371761995965235,0.00122211392227412,0.00291054148374936,0.00235525184623505,0.000209272637712712,0.000181518316081909,-0.00180131258328026,0.000375752458205173,0.00128321503254839,-0.000145180737730932,0.00127471769619876,0.00109977843846913,0.00102077347285388,-0.000366536716238513,0.00136943930188708,0.00106337643181982,0.000134806460482319,0.00097854251778941,0.00303149203553783,-0.000858240551191987,0.000858103490172456,0.00124139576030653,0.00105529114480444,0.00116426115610366,0.0010350816188831,0.0002121752210312,-0.000134423855656543,-0.000172321255379634,0.000761956899456439,0.000672763952790676
"T+5",-0.00300116140904804,0.00119038046996056,0.00296223960668442,0.00233309194932191,0.000232788470784823,0.000196878329219998,-0.00212043656535222,0.00143291161881699,0.00280866084571963,-1.42122298190358e-05,-0.000144846847081059,0.00103845413147437,0.000887678880666275,-0.000273061052205664,0.00146011459125554,0.000825794753246851,7.00048874011557e-05,0.000334761242719943,-0.000988066127987563,-0.000363635019684025,0.00104697356977031,0.00128936228355187,-0.000370850597325675,0.00122886077382214,0.000951203437775657,0.000160793226059591,0.00186839439196505,0.0012075646349825,0.000721432448640881,0.000808925093286012
"T+6",0.002629011041274,0.00114409685022384,0.00295494360873966,0.00232935946603764,0.00024960115497178,0.000505317103577914,-0.0021706034574544,0.000605767197076394,0.00140077553051543,-0.000114851070234777,0.000946669812246033,0.00100931171961683,0.000937914068602898,-0.00035181690669098,0.00144959318410502,0.000691661893956552,9.74445784141794e-05,0.000885925389522482,0.00203014640192894,-0.00057657680119859,0.000888913781176367,0.00135456732698155,0.000709644558929103,0.00128140646695376,0.000904817833192143,0.00015159179785734,0.00122612243430944,-4.88155667685466e-06,0.0005341214988697,0.000829474782189683
"T+7",-0.00208888336774609,0.00116354282171927,0.00295280485268619,0.00233196234319151,0.000246637967421003,0.000308481475483336,-0.0021494746012451,0.00125303575490235,0.00270017949472083,-3.75156107348503e-05,0.000107640517432946,0.00102977511953334,0.000939935588035039,-0.000336496741569653,0.00144472269721245,0.000623596716985682,8.58364741285662e-05,0.000415968140694157,-0.000236173203243198,-0.000504263233283359,0.000923265721475982,0.00135753165753894,-0.000108722274754188,0.00132414743211821,0.000884711975668368,0.000160803129643469,0.00132476461948848,0.00106043763057475,0.000621393884688903,0.000825232940932577
"T+8",0.00186455047985793,0.00116256767715749,0.00295321485578155,0.00233157324372691,0.00024507863412819,0.000378137671096034,-0.00213225343234949,0.000746519931224477,0.00150089748685357,-9.69436286931637e-05,0.000752569162447893,0.00102505640528942,0.000936659226719505,-0.000331982606678195,0.00144557731486937,0.000591017208842613,9.07477284898243e-05,0.000816471228048115,0.00146556398999419,-0.000521630959994809,0.000931901095441959,0.00134951175330759,0.000511089115426195,0.00135891317587141,0.000877066361360042,0.00015802646705973,0.00138010333418195,0.000124392112528338,0.000613100834448536,0.000821162057555941
"T+9",-0.00144829150251175,0.00116054977530801,0.00295329964358831,0.00233147941605801,0.000245431149821827,0.000368905884225567,-0.00212699373795125,0.00114289103162915,0.00260777217678816,-5.12764862567607e-05,0.000256839338149588,0.00102430762885122,0.000936929585181002,-0.000335419122888037,0.00144582516907781,0.000575980670802079,8.86698616699686e-05,0.000475181380110492,0.000187761217645448,-0.000520843804468779,0.000923877481266984,0.00134800025304909,4.1660346360984e-05,0.00138719182924445,0.000874422006810401,0.00015817928057703,0.00131448288752776,0.000946850976669569,0.00060298262179059,0.000819691412284717
"T+10",0.0013277564605629,0.00116134830457983,0.00295327781176774,0.00233153236355808,0.000245572874571813,0.00036246847450471,-0.0021269111653174,0.000832713034942285,0.00158618461695063,-8.63691574833722e-05,0.000637886137836886,0.00102525349776229,0.00093709509309944,-0.000334804486586111,0.0014457627733152,0.000569209045187253,8.95489726119749e-05,0.000766009872108866,0.00114723952693284,-0.000518627192341527,0.000925752329981893,0.00134882535794588,0.000397193177169119,0.00141019384646778,0.00087358116586967,0.000158412092288741,0.00135600394772959,0.000224195325747382,0.000608655160570915,0.000819418195643153
"T+11",-0.000998476524139428,0.0011613224194644,0.0029532746409042,0.00233152577912856,0.000245532571512938,0.00036814352339243,-0.00212761594104969,0.00107544110033175,0.00252905660772569,-5.94023820697017e-05,0.000344991393715572,0.00102495542660359,0.000937058938055067,-0.000334589125470698,0.00144575105868425,0.000566212115846006,8.91770354439231e-05,0.000518182072510538,0.000426785129811131,-0.000520328749325587,0.000926140664418084,0.00134913697526198,0.000127922101382265,0.00142890381788552,0.000873336534359591,0.000158300956549697,0.00133617769581509,0.000859158620055844,0.000607793265791421,0.000819440060627913
"T+12",0.000950826935694369,0.00116123477937191,0.0029532757575237,0.00233152352976456,0.000245519998836643,0.000365703506544787,-0.00212796524796316,0.000885495603241695,0.00165883497823544,-8.01248563297678e-05,0.000570127337665365,0.00102495447449118,0.000937053272176822,-0.000334738690972679,0.00144575531095456,0.000564902637083637,8.93343958560411e-05,0.000729367050893527,0.000967760921872031,-0.000519473475316334,0.000925734426814791,0.00134907404271299,0.000331860825833157,0.00144412261487425,0.000873272985731241,0.000158321513071597,0.00134349904679924,0.000301246446250071,0.000607275064527951,0.000819478051635934
"T+13",-0.00068262250961346,0.0011612674731857,0.00295327586585927,0.00233152459516952,0.000245524471176149,0.000366241407936504,-0.00212803284562327,0.00103413639518707,0.00246200411661465,-6.420078187623e-05,0.000397074750466705,0.0010249947141551,0.000937056134634204,-0.000334714278308387,0.00144575580270643,0.000564335979673575,8.92678192905304e-05,0.000549407037247516,0.000561552272490326,-0.000519809478630374,0.000925836076500281,0.0013490248717841,0.000177403080250273,0.00145650167075909,0.000873259271455675,0.000158324945474647,0.00134174187584214,0.000791457449737576,0.000607634210918236,0.000819493577856233
"T+14",0.000686152104167762,0.00116126701949252,0.00295327581058632,0.00233152448953808,0.000245525553046127,0.000366331887243625,-0.00212801579557115,0.000917818370444521,0.00172072092738541,-7.64375516759868e-05,0.000530093038928922,0.00102497790312691,0.000937056133975067,-0.000334704107200983,0.00144575552748472,0.000564092586850045,8.92959867248741e-05,0.000702758883928859,0.000866566783775396,-0.000519707335598736,0.000925853170384404,0.00134902609898924,0.000294385253371012,0.00146657086510562,0.000873257458573139,0.000158321361700511,0.0013416238070948,0.000360732258170265,0.000607560424320333,0.0008194969693118
"T+15",-0.000460834078180144,0.00116126322678365,0.00295327580746948,0.0023315244373985,0.000245525068453171,0.000366180356653083,-0.00212799806160983,0.00100884239354705,0.00240488661600083,-6.70342714056554e-05,0.000427847442074189,0.00102497960121988,0.000937055961161112,-0.000334710599852394,0.00144575551143864,0.000563988651058471,8.92840695532479e-05,0.000572081027242501,0.000637537066569526,-0.000519726237293912,0.000925832657207061,0.00134903263376742,0.000205786078390435,0.00147476120496123,0.00087325778550448,0.000158322457670859,0.00134208957970404,0.000739190084148921,0.000607535916447622,0.000819496975336517
"T+16",0.000500301005164776,0.00116126456119928,0.00295327581012884,0.00233152445860135,0.000245524979081872,0.000366259822262786,-0.00212799197904626,0.000937612050699427,0.00177343739891375,-7.42601718098749e-05,0.000506439357494512,0.00102498113332155,0.000937055981901425,-0.00033470964183124,0.00144575552850195,0.000563944471592854,8.92891115097795e-05,0.000683437379297781,0.000809511216725209,-0.000519729127832931,0.00092583813617026,0.00134903339405537,0.000272888728288503,0.00148142327390553,0.000873258183541791,0.000158322391826609,0.0013417370018363,0.000406657116844853,0.000607558086245026,0.000819496633367479
