"","MMM","AA","AXP","AIG","BA","CAT","C","KO","DD","XOM","GE","HPQ","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","BAC","CVX"
"1",-0.000577420066181597,0.000989967746727407,-0.00815631844906581,-0.00368641597232843,-0.00246389044883077,0.000277384892629809,-0.00632838946225007,0.00206449022101201,-8.88249767476946e-05,-0.00171408410893424,0.00453478228674696,0.00394180998646975,-0.00204487787487947,-0.000569389861886781,0.00204735352870486,0.000387211068083502,-0.00750001999028005,0.000757431799425114,-0.0135822518139473,0.00222226056581586,0.00262006603566136,-0.00181014727709647,0.001991581574765,0.000608093188831648,-0.000917456523294845,0.000523278701111029,-0.00218909098171697,-0.000471391565706711,-0.00214625312228835
"2",-0.000411903052807726,-0.000648917329637665,-0.00626362513330737,-0.00269702579387799,0.0020713688640541,0.000560972978977542,-0.00376757857804011,0.00173075352172973,0.000211546167565319,0.00015845370128879,-0.00573024588324379,0.00589632916148945,-0.00289160285086077,0.00112255975484246,-8.41903844789583e-05,0.000437105577941281,-0.00677379545302696,0.00191883575986568,-0.000784080253036602,-0.00117153514110424,0.00308788453466632,-5.52925562651632e-05,0.000198004291399974,0.000787556763548827,0.000421047172317164,0.00124234425479772,-0.00169429403497809,-0.000817375944669754,0.00137817485097631
"3",-0.000283845126561406,0.000643879600403098,-0.00509773003671884,-0.00257852843276274,-0.00202011283153048,0.000363227786541202,-0.00181549515547212,0.00147511138055654,0.000198399561128457,1.29374763421971e-05,0.00473014709656022,0.00280363397002105,-0.000603059640703504,0.00116729338738225,0.00125372425918431,0.000378443079159469,-0.00628067855931809,0.000402483619952479,-0.00263256981515934,0.00128257185195638,0.00284670266214224,0.000777034549387988,0.000486282078908948,0.00048183723614226,0.000670202049351888,-0.00201953176561238,-0.00161873058338836,-0.000581937792704018,0.000679285243502896
"4",-0.000195963259259842,-0.000338768197873483,-0.00417710925612941,-0.0025245523206513,0.00149569010578581,0.000418897361963708,-0.00218082737089527,0.00127941669348079,0.000183654101229734,9.49153555483448e-05,-0.00553738153924608,0.00117725012690867,-0.00122808610127716,0.00105410546104841,0.000507740441832195,0.000340395994357939,-0.00582616647622322,0.00147463335018872,-0.00145346650283502,-0.000624400395608926,0.00256751701088338,9.76603421921869e-05,0.000430202214202033,0.000486456532075262,0.000752665748228399,0.00118444176540373,-0.00152032924275884,-0.000599905248148197,0.000796541303256105
"5",-0.000135812551287045,0.000407909556311995,-0.00345960571513672,-0.00247882926298937,-0.00152181123012629,0.000399608639166608,-0.00192190986865754,0.0011296113892563,0.000189283684777366,0.000145643752195523,0.0044619612678211,0.000783130108157974,-0.000806941183131402,0.000954833839980836,0.000925049347580236,0.000320037036509978,-0.00540874469713214,0.000756834934290366,-0.00142488390933606,0.000876814292740309,0.00230578120379858,0.000427337819732305,0.000431298684127889,0.000471878229580635,0.000793882138434709,-0.00135827491378319,-0.00143009759891003,-0.000592714208762129,0.00079042193782673
"6",-9.46449915958438e-05,-0.000159461835404601,-0.00290006192060053,-0.00243714468554032,0.00106793520955665,0.000405897884139292,-0.0020256167154452,0.00101493464938737,0.000188386081370215,0.000195366864770441,-0.00525972102949431,0.000785767905562123,-0.000979079432528366,0.000881356650246209,0.000691626136888911,0.000309458730290669,-0.00502537248671439,0.0012340971271013,-0.00127288605165577,-0.0003076228711369,0.0020645711428046,0.000294706896872271,0.000423113523341628,0.000471909921721105,0.000817503957191794,0.000514142548768153,-0.00134541704145627,-0.000593469020035484,0.000780564040198261
"7",-6.64696710077608e-05,0.000271661614407408,-0.00246371540589611,-0.00239892009567738,-0.00115469229854199,0.000403812344098739,-0.00197525442329174,0.000927149008308021,0.000188321572790565,0.000240947578768181,0.00418854059548064,0.000831077539824511,-0.000888551837430738,0.000828352919352026,0.000822192602975218,0.000303990339803529,-0.00467327251332198,0.000917052365723058,-0.00123620983084848,0.000627237254232745,0.00184262604000979,0.000342469097984297,0.000416641519282511,0.000471212301037532,0.000831476189239175,-0.00082131308213827,-0.00126608710066866,-0.000593242089007424,0.000789251829343224
"8",-4.71863161352542e-05,-5.59323243394013e-05,-0.00212344080380819,-0.0023638528201447,0.000752858521159185,0.00040450063673028,-0.00199798500856477,0.00085994864327746,0.000188399403540283,0.00028307423202702,-0.00499325828926558,0.000851404976380373,-0.000930153720000226,0.000790284375870978,0.000749159588792469,0.000301166043999899,-0.00434989385321177,0.00112763997830394,-0.00120942209192916,-0.000110682914264829,0.00163843695880521,0.000326650294306906,0.000410059118373559,0.000471204750910421,0.000839795129658189,0.000117241131965999,-0.00119175967660806,-0.000593271137703662,0.000783516624354824
"9",-3.39886748280943e-05,0.000192993566261735,-0.00185808564816734,-0.00233168099361968,-0.000884280457233001,0.000404273175402552,-0.00198744713961177,0.000808506414175789,0.000188378168809255,0.000321968667853504,0.00392943826379396,0.000855586042777561,-0.000909645207240039,0.000762963204679579,0.000790010975319273,0.000299707595712118,-0.00405289366657972,0.000987765550435957,-0.001199047035139,0.000471791574898493,0.00145058591957399,0.000331508716532631,0.000403664288947554,0.000471171249572231,0.000844754758007935,-0.000537754083642826,-0.00112212002506086,-0.000593263791231815,0.000787028031960659
"10",-2.49561316207169e-05,3.84446524781541e-06,-0.00165115466240255,-0.00230216546898931,0.000520779899144587,0.000404348316758097,-0.00199228410289643,0.000769127120123661,0.000188380147948246,0.000357883482839426,-0.00474143500470695,0.000855214050835461,-0.000919386988198365,0.000743357799572136,0.000767160545281316,0.000298954483876402,-0.00378012022250196,0.00108067137464303,-0.00119347317365159,1.2016682410253e-05,0.00127776586199167,0.000330130691710678,0.000397403972204783,0.000471170452613224,0.000847712411499143,-8.2202058845344e-05,-0.00105687244118484,-0.000593264860065118,0.000784930572434249
"11",-1.87742060103549e-05,0.000147571509180347,-0.00148978439333815,-0.00227508692062711,-0.000685100988867819,0.000404323491356578,-0.00199005572102718,0.000738982065620307,0.000188380848875122,0.00039104640841795,0.00368471525359108,0.000854576803204754,-0.000914668577234628,0.000729289469821267,0.000779942049100729,0.000298565594837674,-0.00352959730991463,0.00101896252625602,-0.00119097520179161,0.000374939047322754,0.00111877409405789,0.000330484651630577,0.000391283287174364,0.000471168838156381,0.000849476291718577,-0.000398513877644093,-0.000995739927510142,-0.000593264617689977,0.000786172656343968
"12",-1.45432598222609e-05,3.83589194992381e-05,-0.00136394357910796,-0.00225024413700169,0.000349835844609246,0.000404331692995895,-0.00199108093691171,0.000715905869541034,0.000188380495510726,0.000421668363019947,-0.00450361750030138,0.000854328392842476,-0.000916930620653175,0.000719194441003243,0.000772792650178508,0.000298364781969712,-0.00329950992020031,0.00105995007324757,-0.00118974146251913,8.84670101558992e-05,0.000972504139330534,0.000330406649267249,0.000385297805465765,0.000471168779012165,0.000850528243083814,-0.00017906233454562,-0.00093846295228868,-0.000593264656028287,0.000785439387849783
"13",-1.16475754069481e-05,0.000121345318012055,-0.00126580957575081,-0.00222745252015882,-0.00053838973383322,0.000404328983374153,-0.00199060902635071,0.000698240921367536,0.000188380566078489,0.00044994403088468,0.00345360954313323,0.000854286648362098,-0.000915840320814594,0.00071195054355589,0.000776791702689952,0.000298261087091652,-0.00308819109766708,0.00103272579270196,-0.00118916363963655,0.000314593137308087,0.000837938055107314,0.000330418846262229,0.000379444758004579,0.00047116870094062,0.000851155612288884,-0.000331252943652217,-0.000884798352353182,-0.000593264647922966,0.000785871791454567
"14",-9.66575198960457e-06,5.82871819653157e-05,-0.00118928207810376,-0.00220654271366581,0.000223922179975901,0.000404329878565043,-0.00199082620801669,0.000684718311622827,0.00018838056549964,0.000476053187814247,-0.00427903440216195,0.000854295449926042,-0.000916364355283795,0.000706752535206041,0.00077455481240543,0.00029820754158166,-0.00289410986265338,0.00105080839352045,-0.00118888512708844,0.000136100932740239,0.000714139349793929,0.000330419188333274,0.000373721178565527,0.000471168697093934,0.000851529766749722,-0.000225728877416328,-0.00083451830046189,-0.000593264649277301,0.000785616909174657
"15",-8.30938040547705e-06,0.000106202606576434,-0.00112960390646326,-0.00218735934415798,-0.000430325421128244,0.000404329582816288,-0.00199072625024705,0.000674366683499625,0.000188380561218935,0.000500161834024481,0.00323536501735633,0.000854304127902702,-0.000916112111127432,0.000703022596943651,0.000775806028319867,0.000298179891984309,-0.00271586011976304,0.00103879777484544,-0.00118875296538211,0.000276993396168563,0.000600246465672284,0.000330417769747437,0.000368124209304133,0.000471168693305744,0.000851752907401356,-0.000298888776369054,-0.000787409338106357,-0.000593264649003691,0.000785767128633796
"16",-7.38107172866534e-06,6.97935393315345e-05,-0.00108306528596923,-0.0021697598668124,0.000131176919051248,0.000404329680524287,-0.00199077225459495,0.000666442458307592,0.000188380562648199,0.000522423250735178,-0.00406694956136572,0.000854307092627,-0.000916233433771512,0.000700346102706615,0.000775106154358514,0.000298165614405608,-0.00255215047087177,0.00104677533086202,-0.00118868971703348,0.00016578021293817,0.000495466783035864,0.000330418596730959,0.00036265104851554,0.00047116869307232,0.000851885985465455,-0.000248169392310519,-0.000743271469294816,-0.000593264649051084,0.000785678598807768
"17",-6.74573181921257e-06,9.74593732128439e-05,-0.00104677323582845,-0.0021536135061477,-0.000350727603785295,0.000404329648244004,-0.00199075108145351,0.00066037642269013,0.000188380562454323,0.000542978974586926,0.00302926601423244,0.000854307470799508,-0.000916175056781894,0.000698425528988607,0.000775497632404892,0.000298158241811681,-0.00240179485910189,0.0010414765696808,-0.00118865958753821,0.000253566115912494,0.000399071104077889,0.000330418235675554,0.000357298957641801,0.000471168692887901,0.000851965351421769,-0.000283330670675572,-0.000701917311490998,-0.000593264649041789,0.000785730771666786
"18",-6.31090145445736e-06,7.64371822514581e-05,-0.0010184717329167,-0.00213880028427779,6.28627813519782e-05,0.000404329658908603,-0.0019907608261923,0.000655732840860917,0.000188380562426881,0.000561959697537479,-0.00386666745337755,0.000854307311119102,-0.000916203140030083,0.000697047381651366,0.000775278657176125,0.000298154434783728,-0.00226370397598168,0.00104499605233905,-0.00118864519886696,0.000184272489588871,0.000310388578153353,0.000330418372694458,0.000352065258509799,0.000471168692874328,0.00085201268420399,-0.00025895535052129,-0.000663171300101887,-0.000593264649043437,0.000785700025100774
"19",-6.01330099948829e-06,9.24111273966841e-05,-0.000996401470587699,-0.00212521012939868,-0.000292097586463492,0.000404329655385286,-0.00199075634126233,0.000652178154808213,0.000188380562448086,0.000579486097790938,0.00283463662665008,0.000854307196116428,-0.000916189628562726,0.000696058463566471,0.000775401142079831,0.000298152468927209,-0.00213687736953545,0.00104265838174811,-0.00118863833672621,0.000238969274452875,0.000228802033098934,0.000330418325384536,0.00034694733222144,0.000471168692865321,0.000852040912834717,-0.000275853281570179,-0.000626868943137274,-0.00059326464904312,0.000785718144654423
"20",-5.80962150059301e-06,8.02731478696506e-05,-0.000979190494874164,-0.00211274205788391,1.2544076513936e-05,0.000404329656549302,-0.00199075840541076,0.000649457024138395,0.000188380562442926,0.000595669607062145,-0.00367753124502165,0.000854307161644108,-0.000916196128836398,0.000695348844970402,0.000775332629528341,0.000298151453806778,-0.00202039619612835,0.00104421108261991,-0.00118863506166933,0.000195794477098686,0.000153743680119896,0.000330418340493188,0.000341942617805056,0.000471168692864554,0.000852057748008044,-0.000264139003616046,-0.000592856122876851,-0.000593264649043177,0.00078570746645636
"21",-5.67022205553993e-06,8.94963263430483e-05,-0.000965768919697747,-0.002101303423911,-0.000248911993618094,0.00040432965616474,-0.00199075745540496,0.000647373984451501,0.000188380562443262,0.000610613119052266,0.00265083855918079,0.000854307158824897,-0.00091619300150094,0.000694839643490949,0.000775370952371153,0.00029815092962331,-0.00191341656355378,0.00104317976537332,-0.00118863349922648,0.000229874416737003,8.46911623528024e-05,0.000330418336020855,0.000337048610940224,0.000471168692864113,0.000852067788277574,-0.000272259768153019,-0.000560988441580135,-0.000593264649043166,0.000785713759319746
"22",-5.57481625678991e-06,8.24879918041173e-05,-0.000955302419528639,-0.00209080923104314,-2.45195847112728e-05,0.00040432965629179,-0.00199075789263658,0.000645779406732283,0.000188380562443479,0.000624411643640267,-0.00349892065586518,0.000854307161399801,-0.000916194506062943,0.000694474255452764,0.000775349516294853,0.000298150658947733,-0.00181516341713509,0.00104386477514077,-0.00118863275366429,0.000202973484783037,2.11639196046656e-05,0.000330418337235068,0.000332262862703578,0.00047116869286407,0.00085207377615844,-0.000266630161934153,-0.000531130608461525,-0.000593264649043168,0.000785710050817192
"23",-5.50951996790108e-06,8.7813352595003e-05,-0.000947140365198205,-0.00208118150065079,-0.000217102427211657,0.000404329656249816,-0.00199075769140465,0.000644558749190986,0.000188380562443387,0.000637152910949555,0.00247726903803164,0.000854307162887287,-0.000916193782211406,0.000694212063719559,0.000775361506672743,0.000298150519177457,-0.00172492492454685,0.00104340978577348,-0.00118863239794097,0.000224207681429862,-3.72801560305304e-05,0.000330418336942193,0.00032758297834356,0.000471168692864049,0.00085207734724955,-0.000270532806257467,-0.000503155865327932,-0.000593264649043168,0.000785712236307285
