"","MMM","AA","MO","AXP","AIG","BA","CAT","C","KO","DD","XOM","GE","HPQ","HD","HON","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T"
"1",0.000391029506919836,-0.000954648268225934,0.00188489365348836,0.000348283412968154,0.00144310547020945,-0.000571514571029,-0.00088188084994666,0.00123057435525093,0.00143696492330411,-0.000433870935421662,0.00339283302427815,0.00150950802321826,0.00133755408591645,0.00047266089422624,0.00138186097510893,0.00177510225713255,0.000564683624113036,0.000420602792826486,0.00163846253329561,0.00474134867894747,0.00174246693406268,0.00329261000477058,0.00102737633392031,0.00030173044193715,-0.00132343930931064,0.00189967898711549,0.000569534274824515,0.00392536100476848,0.00313297867116618
"2",0.00043701669654261,0.000882492561672955,0.00137161694122698,0.000829938960777634,0.00103602556189153,0.00017656659731012,-0.000398546398949842,0.00181135172159261,0.000343085724853066,0.00112041380974151,-0.00014647221993543,-0.000652894186702919,0.00131958964605343,-7.79283973406443e-05,0.00108298258799618,0.00137137710216715,0.00165147215240146,0.00036847930695459,0.00125717623430648,0.00353773113516738,0.00181197105485301,0.00248166392832687,0.000654499981139311,0.000427520387694345,-0.00226961833597303,0.00157320575132946,-0.00103065605118442,0.00345276809981493,0.00188988015764451
"3",0.000474487153260413,0.0013199021281158,0.00113570038557932,0.000776125742872856,0.000820207034712228,0.000659068461739316,7.16109249385595e-05,0.000596289775025058,0.00145814765005954,0.000679664125872098,0.00265641986068635,0.00121807205985205,0.00132430780427345,-7.14454150586382e-05,0.00102625334648834,0.0012615544649838,0.00101252684300852,0.000321058529299798,0.00125299738354402,0.00280506708679983,0.00185886180965354,0.00250413360263199,0.000596173297235192,0.000459943286201759,-0.00215919849970414,0.00151692326447837,-9.7530402980892e-05,0.00242502653314472,0.0020736777418042
"4",0.000504281143184288,0.00116962373131498,0.00133203341424909,0.000755754694932995,0.000729565367707526,0.000919386819920507,0.000363471589541247,0.000671908512044786,0.000379179009503595,0.000551974003577316,0.000500033537081909,-9.20210731660955e-05,0.00132780068581611,-9.54030586990573e-07,0.00101671612892994,0.00120751583402603,0.00113161496790908,0.000298097749637136,0.00122826764627239,0.00237318110924774,0.00182788014219849,0.00248760976437244,0.000601365595578695,0.000484750301061828,-0.00199163025727691,0.00151569683108576,0.000105018900517912,0.00174979253838006,0.00182607132532337
"5",0.000527855178372398,0.00110280661519574,0.00122054149177015,0.000759269855463388,0.000689888656902209,0.00105690948148845,0.000533738335412969,0.0007633606918795,0.00142536397213763,0.00063549221071291,0.00215975693155222,0.000867863277945723,0.0013312116001083,5.66662074629826e-05,0.00101484484121312,0.00117466147877932,0.00114401801848083,0.000285405475396654,0.00120607611499621,0.00212005166943694,0.00184965862024084,0.00247316334735662,0.000617781398603564,0.000504630729909035,-0.001831346487066,0.00151590181290209,1.57863813886233e-05,0.0013358651038168,0.00200111649840491
"6",0.000546489014719017,0.00111131321787339,0.00127897339634381,0.000760073221206638,0.00067265820009058,0.00112936002360983,0.000631941582451532,0.000747935978341454,0.000411050314029848,0.000637124579542241,0.000882312605836137,0.000171810200698609,0.00133449142906471,9.60547842333961e-05,0.00101454353813012,0.00115378890852117,0.00113059176582056,0.00027862033776478,0.00118500574535344,0.00197184710716815,0.0018343774091158,0.00245885687830258,0.000634716148227754,0.000520579578116868,-0.00168179680667841,0.00151591766244791,-8.73487985699511e-06,0.00108399474908227,0.001864856602366
"7",0.000561214881661667,0.00111975728226486,0.00124902254627979,0.000759868372352473,0.000665164261497341,0.00116751478154705,0.00068845741754635,0.000742037996943433,0.00139446687266684,0.0006255233095224,0.00186552714372059,0.000677725561065867,0.00133764760409025,0.00012186468338438,0.00101448115156335,0.00114042430029026,0.00113392142648582,0.000274963429518984,0.00116507094061883,0.0018850915774205,0.00184510027053664,0.00244477786429357,0.000650146704348633,0.000533374652698582,-0.00154250174715455,0.00151591747509623,-4.01064314114679e-07,0.000930860894769565,0.0019690431389069
"8",0.000572851881156841,0.0011198444578635,0.00126427418614084,0.000759839800706116,0.000661905896520062,0.00118760729879482,0.000720968414562276,0.000743893111390283,0.000441006381708853,0.00062747468274203,0.00110877336075206,0.000310202402651528,0.00134068467310397,0.000138583927180612,0.00101447179487,0.0011318554451347,0.00113391631045248,0.000272996445566477,0.00114620637583891,0.00183430867982675,0.00183757602495792,0.00243091853028998,0.000663842070990358,0.000543639595558176,-0.00141277374772861,0.00151591739120122,2.47206125394522e-06,0.000837766142738578,0.00188912336439458
"9",0.000582047847329929,0.00111891910984432,0.00125652305432121,0.000759850881487903,0.000660489082672749,0.00119818806541519,0.000739668979852846,0.00074418640302022,0.0013654233083188,0.000628678363922743,0.00169122639209437,0.00057722202805856,0.00134360713628879,0.000149379543907709,0.00101446968081338,0.00112636016293701,0.00113365396160804,0.000271937922184834,0.00112835483337796,0.00180458278165804,0.00184285579793349,0.00241727564440443,0.000675923578943977,0.000551874721691622,-0.00129195674195694,0.00151591738796268,1.71627858085975e-06,0.000781171583323182,0.0019503927597504
"10",0.000589314810089087,0.00111879656378928,0.00126045994748058,0.000759851719373642,0.000659873024949504,0.00120375991698149,0.000750425511561881,0.000744005403561452,0.000469165244013309,0.000628189075887898,0.0012429279608808,0.000383227269461706,0.00134641931811404,0.000156343912158756,0.0010144693990181,0.00112283585008676,0.00113373864393648,0.000271368351155472,0.00111146190019503,0.00178718267221902,0.00183915097432721,0.00240384581703757,0.000686566071766442,0.000558481412384178,-0.0011794387017057,0.00151591738819894,1.38817367179417e-06,0.000746766416924063,0.00190341646599152
