"","MMM","AA","AXP","BA","CAT","C","KO","DD","XOM","GE","HPQ","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","BAC","CVX","MDLZ"
"T+1",-0.00469618192198034,-0.00790810031381873,-0.0113335947550238,-0.00437139341792808,-0.0102142650205435,-0.00956622791509784,-0.00258743864651964,-0.00770963745640491,0.0037945365967648,-0.0117340471238199,-0.00194959723517943,0.000771662021901315,-0.00904500379289615,-0.000398607862758673,-0.00456610375576359,-0.00836385772860871,0.00350137694469631,-0.00748102345457478,-0.00361622084908542,-0.00248975146892902,-0.00279070464969044,-0.00347329850642098,0.00305026186233669,-0.0061679267677224,-0.0242025742842376,-0.00129180381771294,-0.00752180063137308,0.00122855754784964,-0.00232594393722527
"T+2",-0.000463740991862926,-0.00987262049105675,-0.00473180376412752,-0.00190539250294279,-0.00851079587281471,-0.0089381666431292,-0.00120629948162008,0.0154961206053665,0.000732496210325977,-0.00591082824572104,-0.000195516607192307,0.000946397670778851,-0.00122579723508104,0.000945821961071293,-0.00183147666329009,-0.00572430045315283,0.00353933133291815,-0.00205051114739606,-0.000297051575378661,-0.00125347870677571,0.00410343855697037,0.000174604703761346,-0.000459523766839249,-0.00243071183631366,-0.00658814601064444,-0.00306964130995269,-0.0122984116033065,-0.000905596363102424,-0.000194371945116799
"T+3",-7.39550150126301e-05,-0.00665823005024239,-0.00236937727031891,-0.00398316838763204,0.000682281531122454,-0.00865326273689311,-0.000215758481873262,0.0119367137986107,-0.00415570878297876,-0.00181823498707546,-2.3146817654883e-05,0.000654810781213962,0.000653849479969821,-0.000147310171347928,0.00127215602048516,-0.00481946089343957,-0.000703651403667777,-0.00111376573186301,-0.00112963059254514,-0.00207539349193744,-0.00197071165447061,-0.00131974442586069,-0.00196689470845266,-0.000775700025086568,0.00647727505156258,-0.00151179471037874,-0.0064002828844719,-0.00241597787360716,-8.56175991496481e-05
"T+4",-0.00100261951348828,-0.00499160531945974,-0.00394670896787501,-0.00276557511982198,-0.00361656994493689,-0.00841289072281316,-0.000884763327016919,0.0119691275482031,-0.000883424915109092,-0.00340861877905219,-4.59772659308808e-05,0.000761439518435882,-0.00210679208356516,8.77836823411365e-05,-0.0004647260540181,-0.00431291972643525,-0.00121442531799267,-0.00228374401621008,-0.00129469666098443,-0.0021707152634712,-0.0014684941401697,-0.0012038301744946,-0.00121712922130578,-0.000324787923795948,-0.000510310474289838,-0.00123161339767794,-0.0116365720645519,-0.00131956967574157,-0.000465190370233144
"T+5",-0.000897847330288069,-0.00458307006066805,-0.0040240565347039,-0.00344258142095677,-0.00313897221600664,-0.0082049780278078,-0.000730238966196624,0.0115305578830809,-0.00156573028218263,-0.00353034575795771,-6.69643244151783e-05,0.000754135937293234,-0.000632988741542601,0.000106995535313751,-0.000149322440041457,-0.00401755177391625,-0.0005334913517387,-0.00194490974716928,-0.00108385040807422,-0.00197900901784248,-0.000281602411576041,-0.00099902527210025,-0.000807713515704132,-0.000231719285062462,-0.00242649295046092,-0.00166872234054789,-0.00705691113575428,-0.00175668523836843,-0.00028739734461255
"T+6",-0.00073162722301446,-0.00457749943564815,-0.00374512474391131,-0.00306974824225969,-0.00268919326889542,-0.0080250149842455,-0.000697881119205505,0.0111645061489576,-0.00191324724050197,-0.00331808906578912,-7.55012438694368e-05,0.000742575692736502,-0.00108045904730217,8.04112947953268e-05,-4.03507762064253e-05,-0.00384488632975572,-0.000363307399317314,-0.00191236293804801,-0.00115242551234498,-0.00199732228238491,-0.000792471760675709,-0.0011236057759266,-0.000962410983108865,-0.000217622635653877,-0.000294404456725161,-0.00169056564040258,-0.0110590441070591,-0.00164037438435909,-0.000320739787556138
"T+7",-0.000785505653415307,-0.00461894781294147,-0.0037882894393286,-0.00327469743649016,-0.00296000507453652,-0.00786924127746474,-0.000736647807142288,0.0107980298416266,-0.00157960889358707,-0.00335125071105658,-7.82796274511957e-05,0.000748783729370586,-0.00106735021002622,8.7298769898313e-05,-0.000132420161172254,-0.00374393466709168,-0.000462105728256941,-0.00197484667076763,-0.00115580262648361,-0.00203392838048281,-0.000885715689150951,-0.00109641472481613,-0.00107054986161774,-0.000216646051274699,-0.000230256589110384,-0.00157453055422632,-0.00756176305854287,-0.00165427577566716,-0.000330686499702725
"T+8",-0.000808327252610347,-0.00463831145121955,-0.00382618671766483,-0.00316207444097666,-0.00291007298476373,-0.00773440547742444,-0.000723822736732637,0.0104406878785948,-0.00168197525986209,-0.00336856185879685,-7.90826144799789e-05,0.00074760469409792,-0.000989658283962089,8.73894388683753e-05,-0.00010783050082661,-0.00368491109370849,-0.000503590808002774,-0.0019542090797235,-0.00114306696229698,-0.00202276147489942,-0.000740370542940769,-0.00108825161764009,-0.00104011201625131,-0.000216936147538853,-0.000778856331695513,-0.00158237192588902,-0.0106178697315028,-0.00166012711800765,-0.000320527921962949
"T+9",-0.000792981956099321,-0.00464261650716322,-0.00381135976798319,-0.00322395854628475,-0.00289045436858204,-0.0076176932695407,-0.000723727743809093,0.0100910026816559,-0.00169991749440925,-0.00336084186526174,-7.92962293657487e-05,0.000747270171999015,-0.00104388217520802,8.67625525687547e-05,-0.000105476088470718,-0.00365040166567855,-0.00049125118570388,-0.00195350294763402,-0.00114828643537241,-0.00201730536268128,-0.000768394883693279,-0.00109720066072368,-0.00101220136747151,-0.000217091498677692,-0.000687531365975266,-0.00161158621351342,-0.00794728459982691,-0.00165521892984853,-0.000324217079492501
"T+10",-0.000791416646221813,-0.00464248135765973,-0.00380801273278302,-0.00318995488742203,-0.00290673129925935,-0.00751666861977567,-0.000725753960401716,0.00974897798828331,-0.00166809656855641,-0.00336054837163714,-7.93492670964677e-05,0.000747584495097745,-0.00102280787679663,8.69564140364554e-05,-0.000109983922903814,-0.00363022497026197,-0.000482533927506088,-0.00195679050422242,-0.00114800220596961,-0.00202074205686192,-0.000791417179846167,-0.0010940916578742,-0.00101777522269709,-0.000217136663707882,-0.000567493670883273,-0.00160614814365104,-0.0102809809192357,-0.00165728244022853,-0.000323872070460822
