"","MMM","AXP","BA","CAT","KO","XOM","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","WMT","WBA","DOW","RTX"
"T+1",-0.00205934581601115,-0.00326368262784504,0.00227953963999999,0.00336193768731969,0.00289160731438646,0.00719615496876965,0.00490468047461847,0.00825564797894,0.00608341994888975,0.0015780546516501,0.00454622484551852,-0.000486320640396755,0.00519103757259497,-0.00214342566912342,0.000826809244681329,-6.78165320707994e-05,0.00418493195062417,-0.00136873161817282,-0.000564726810014109,0.00769012982944805,0.00658822156712502,-0.00443770745527144,0.00384856956807949,0.00343327332677881,-0.00622223734386465,-0.00229433872740877,-2.84290558036932e-05,-5.00365026462789e-05,-0.00578763669697184,-0.00224209056572822
"T+2",0.000149047686740497,-0.00281239552683785,-0.00209883027897921,-0.00506599187432116,0.0038380506993111,-0.00165003919718518,0.00575222370892151,0.000337533405010873,0.00425169599372075,0.00124605576071984,-0.000841057455654615,0.000766568520924725,0.00184374816137248,-0.000745975506961373,0.00118699770173544,0.000583209466989124,-0.000756468632951914,-0.00149212751851549,-0.00223879194793621,-0.00604215145474881,-0.0036965229681849,0.005642736248048,-0.000581747201536637,-0.00035571154867119,-0.00303052360158137,0.000326227033148262,0.000704930814055878,-0.000865343312099871,-0.00100288684585456,-8.73335082857334e-05
"T+3",-0.000233547673731595,-0.00186290468460466,-0.000168153435854961,0.00248934654994217,0.00251658245475463,0.000240009871072999,0.00564704989920391,0.00205063823681218,0.00405945283045287,0.001027972390897,0.00167487761564204,0.000706346296811901,0.000910324468242938,-5.73812162235625e-05,0.000428253607292312,0.000390410494104879,0.000976686938320964,-0.00100263846703091,-0.0019551575513351,0.00405702087737323,0.00131924244174052,-0.00301091520708736,0.00265427985693142,0.00103326660035421,-0.00133045101992367,0.00249825871513025,0.000546885703453736,-0.00137188558315731,-0.000685445824066284,7.2314141929098e-05
"T+4",-0.000527649248697652,-0.00118758174987805,-0.00149860903947278,-0.00242947704748862,0.00175569495907186,-0.000501691765626146,0.00547806567172831,0.00172235297600104,0.00380350134335735,0.000903991710321927,0.000251889745520278,0.000585556096410962,0.000632178543942344,0.000450910817903587,0.00050870957595447,0.000484939721449376,0.000243840765337959,-0.000736733972879121,-0.00182079436724283,-0.0048825123857315,-0.00112450183832359,0.00533436360167909,1.31394801986427e-05,0.000800589279695181,-0.00033286481268967,0.00287278366294988,0.000647034744461856,-0.00134544266695352,-0.000942236424116437,0.000124224795794379
"T+5",-0.000642357776143303,-0.000699117823916508,-0.000635245647995207,0.000943383035080975,0.0014336257748282,-0.000401139318471465,0.0053105063931436,0.00180998975756082,0.00356752288483706,0.00083376057814172,0.00107589823612093,0.000588838467837445,0.00054941222868691,0.000818250159204448,0.000401814982337857,0.000435114606151261,0.000628761131992135,-0.000583638041229782,-0.00169140950305418,0.00340088883027908,6.61220096141763e-05,-0.00283591085384942,0.00218692501912074,0.000859527902554839,0.000258707246859827,0.00282499498309319,0.000588251938342616,-0.00134053774946374,-0.00104291520706419,0.000160293545788549
"T+6",-0.000679341214446317,-0.000345958109638262,-0.00119932083901775,-0.00134781226716805,0.0013098301625999,-0.000473254426008232,0.00514894463607537,0.00180289479840445,0.00334628724542906,0.000793980672663954,0.000597515418622553,0.000600432279026329,0.000524783206319836,0.00108396801270138,0.000417205836381496,0.000461571902119924,0.000389201107104922,-0.000495739679060989,-0.00157529039828506,-0.00434989335643574,-0.000513965341691003,0.00517757628066122,0.000396729793848414,0.000847751901271171,0.000609890398445576,0.00278852283319602,0.000622867360084739,-0.00134100611157549,-0.00105431264194184,0.000187448357370073
"T+7",-0.000690200456401386,-9.06207661751186e-05,-0.000831074065801165,0.000211200088227561,0.0012640866053276,-0.000473502587054802,0.00499349336517352,0.00181118241218475,0.00313905913219992,0.000771448829951353,0.000875319682146198,0.000600355602022784,0.000517454278155687,0.0012761694070517,0.000401978899035154,0.000447512807965019,0.000553286962515045,-0.00044526711251251,-0.00147053978315787,0.00291716390236992,-0.000231339274921728,-0.00268383557481027,0.00187108569412665,0.000850434229836565,0.000818391056196568,0.00278248115807628,0.000602486310779202,-0.00134104643486928,-0.00105032961918239,0.000207999068005022
"T+8",-0.000693212204084362,9.39901606177623e-05,-0.00107149944429882,-0.000849293458028565,0.00124748166401569,-0.000482232670668602,0.00484394555240271,0.00181353693562284,0.00294494241603071,0.000758686509501201,0.000713989718582109,0.000599247656426679,0.000515273388151241,0.00141519446952106,0.000404707793531738,0.000454984172024116,0.00043582251537512,-0.00041628518361313,-0.00137608118109039,-0.00389917689177288,-0.00036903835323769,0.00502858607187182,0.000656842840119099,0.000849866891189279,0.000942181193601271,0.00278334573077496,0.000614486447612459,-0.00134103971168247,-0.00104829128879899,0.000223556842590753
"T+9",-0.000694015260002475,0.000227465327417986,-0.000914529278532815,-0.000127871301909754,0.00124150415064105,-0.000483759018589718,0.00470007877984498,0.00181550740823081,0.00276310799444029,0.000751457769932468,0.000807679566729573,0.00059923236756449,0.000514624414508198,0.00151575548035884,0.000402516622461077,0.000451013669770923,0.000521472542403597,-0.00039964342142158,-0.00129090090270683,0.00249494328221757,-0.000301949579771708,-0.00253769230426932,0.00165686326684862,0.000849991959202222,0.00101567743926139,0.00278395761693044,0.000607420901487652,-0.00134103947722485,-0.00104797099631977,0.000235334985174773
"T+10",-0.000694223165306087,0.000323968933455968,-0.00101701289693449,-0.000618628671268147,0.00123936092084746,-0.000485072348559262,0.00456167736608883,0.00181657774982324,0.00259277871019659,0.000747363320497971,0.000753270637241212,0.000599337785308695,0.000514431297574971,0.00158849428554512,0.000402979498296215,0.000453123712674166,0.000458561040773761,-0.000390087527265486,-0.00121408773957868,-0.00350321362620079,-0.000334636098666498,0.0048852147994979,0.000833271128494714,0.000849965022771102,0.00105931337718892,0.00278405487253739,0.000611581015938589,-0.00134103956210153,-0.00104802468124279,0.000244251736989204
