"","HD","JNJ","WMT","PG","CSCO","VZ","MRK","KO","GS","NKE"
"1",0.00710522243753076,-0.00415373407304287,0.00597633607685566,-0.0048505081795156,0.0102029629051685,0.0066109262406826,-0.0108536891639233,0.00248301867395639,0.0297992657870054,-0.00887404941022396
"2",0.00890889391303062,0.00539559917524457,0.0142476139590144,-0.00395448505878448,0.00127236801199615,0.00529925571754575,-0.005704449955374,0.0105097154155374,-0.0270736776292324,-0.010638989508152
"3",-0.00544474506750703,0.00292085972614586,0.0115391556173563,0.0153497131541371,-0.00510254735127091,0.0114250434562564,0.00140836962964386,-0.00349253136664629,-0.00357500743120909,0.0230476688593626
"4",0.00298484577797353,0.00316489464603364,-0.00620256504043937,0.00745691917836666,-0.0084633668884635,-0.00182635639794171,-0.00445575220510364,0.00560377398505807,-0.0124200386926532,-0.0119374403730035
"5",0.00554065778851509,-0.00765315862372518,0.00721462303772569,0.00249122222885489,-0.00343807693570852,0.000159615781740285,0.0100375367328525,0.00352174695581198,0.00655598333105445,0.00993517320603132
"6",0.000201033006305806,-0.00170098536182195,-0.00169410090893507,0.00644806819036603,-0.00467792432755232,0.00411456450819969,-0.00190535373985767,0.00616538617759943,0.00662659434601665,0.0174513608217239
"7",0.00743509456515312,-0.00611517811194062,-0.00345516297966242,0.0168064385652542,0.00287332106381655,0.000934301759116352,-0.00387272122316062,-0.00182275054976344,0.00172239984385669,0.015552849508822
"8",0.00767077319324017,0.00160021591000259,0.00708237336948514,0.000527573109138757,0.00846183951944113,-0.000148470440763049,0.00945704057812691,0.00276093883439898,0.00175033370032907,0.00998407416045666
"9",-0.00146287574898452,0.000296466692816466,-0.00468888832256198,-0.00828644167631865,-0.00811911281198263,-0.00676537677645683,-0.00444350019097328,0.0018133478006348,-0.0162416938692331,-0.00450102379545569
"10",0.00565749080851674,0.00074553198646754,0.00273639033548534,0.00767967943102121,-0.0058703338727355,0.000896989891771227,0.00634890282526612,-0.0011375097092241,0.00707540940493345,0.00134965823963284
"11",0.00663992622867227,-0.00438851024955511,0.0022085236851126,-0.00318270665593445,-0.00254306406714022,0.00353487068787217,-0.00192300730850548,-0.0004597352235578,-0.0204717982560396,-0.00386922690086067
"12",0.00287726637907326,-0.00604903884232044,0.00814862176775932,-0.00122273631859571,-0.00566351367160678,-0.000213060775422491,0.00706480583176017,-0.00174054095987231,0.0163324307650328,-0.00302535970695317
"13",0.00816828198730946,-0.00529870996251702,-0.000633731251582503,-0.00490884948521852,-0.00633104471489787,0.008811229839921,0.00611898256465793,0.00326898857019842,0.0114583065733314,0.00307847815565765
"14",0.00236594630405307,-0.00382114597596228,-0.00464181369170547,-0.0016603241674602,0.00456958217546344,0.00822980981320143,0.00688868528231978,0.00356729794293642,-0.0116870049387217,0.000456032023066655
"15",0.00340494653210044,-0.00412560487166047,0.00193006894551218,-0.000990636181086302,0.000901595805771649,0.00343321054242551,-0.000954873627051711,-0.000682300771586597,-0.0187916550785303,-0.00614756951108575
"16",0.000773376610595733,-0.000644700892735273,-1.33113444462651e-05,-0.00423604343086481,0.00510607473552227,0.00414639059454203,0.00276258331723511,-0.0014525685692206,-0.0114672258496284,-0.00199279747903347
"17",0.00697785662487149,-0.00436239968985319,-0.0207429602742195,-0.0055775917135179,0.00125092698726803,0.000423588091507554,0.00284235435537994,0.00188255379907787,-0.0138847846537828,-0.00732887582853436
"18",0.00333168543875217,-0.00195513782091439,0.00402352912351489,-0.0029973741620779,-0.00386338494718075,-0.00377562106586993,-0.000796142092440277,0.00419218884781003,-0.00313947768881917,-0.00576888304203749
"19",0.00548408972099423,-0.00182940438389778,0.0029679152648896,0.00364161073230207,-0.0138976713642478,0.000503080780617893,0.0114351082593203,0.00251628272235394,0.00929922517389059,-0.00192849326413125
"20",0.00418987637385726,-0.00147252134047449,0.00367497582919896,-0.00015886542678345,0.00157872785348445,-0.00386680266819894,0.00134272337891161,-0.000872228119987994,0.00876640900969505,-0.00405838200822473
"21",0.00065408373484388,-0.00369980069808662,0.000771591789089143,-2.43164813582553e-05,0.00407654140144587,-0.0029557729139924,0.00586047815158963,0.00175175361800939,-0.00133282877504826,-0.00873979646712542
