"","JNJ","CVX","PG","WMT","HPQ","KO","MCD","DIS","MRK","T"
"1",0.00102672737557441,6.53289180263528e-06,0.00140603515319526,-0.00314256804995239,0.0198042467236519,0.00569993257522583,-0.00272008962929249,0.0119279073551297,0.000885926303453743,-0.00348108797334135
"2",-0.00294985715299845,-0.00244146538898349,-0.003854566719383,-0.00360226165503263,-0.00284150242805481,0.00673012202605605,0.00402473006397486,-0.000194773558177985,0.00472974870353937,0.00116039824206382
"3",-0.00027986365603283,-0.00186317076440901,-0.00124077231157571,-0.00176655733957887,-0.00360247096978128,-0.00669506331905723,-0.00396346859633923,0.0104432264342904,9.00113664101809e-05,0.00380738894455135
"4",-0.00160246540326625,-0.015581788495183,-0.0015079106669873,0.00352716282941401,0.00758505146950483,0.00264155026525259,0.00270141288638115,0.00403327122330666,0.00822639651596546,-0.0065637300722301
"5",-0.000353958603227511,-0.00779008399695158,-0.00267195142805576,-0.00166682957205921,0.00537204835563898,-0.00183234154246747,0.00179114891216159,0.00347521132789552,0.00199705874547362,-0.00608524493873119
"6",-0.00166106596589088,-0.00276961294002831,-0.00686271069571376,-0.00368440849706531,-0.00826508458703756,-0.000620829989202321,-0.00390897504985332,-0.00791984517127275,0.00427295919507742,-0.00401119468733668
"7",0.00385242537595332,-0.00216059945523739,-0.00191800866741687,0.00831224583089352,-0.00143416633363813,-0.00128637452144176,0.00670710252597928,-0.000649719906505197,0.0032084146514535,-0.00341877201572061
"8",0.000229833894991316,-0.00731341866776347,-0.000875156372785568,-0.000595033867284656,-0.00151888153050095,-0.000171864870935678,-0.00340293790213764,0.00631400616839528,-0.00725712301209569,-0.00288318586535752
"9",0.00187355664093047,0.00740240607410669,0.00114938244223595,-0.0039728214032948,0.0020316990558058,0.00385087798349559,0.00147537782322615,-0.00496602617204189,0.00285131693817675,0.00513293175026774
"10",0.00388675555586815,0.00198957230895758,0.00186347833368927,0.00191157462541014,0.00316853378899395,-0.00129390461370349,0.00587195344269276,0.0034702296834439,-0.00363966962322593,0.00258599151857197
"11",0.00134330941364169,0.0012899343855679,-0.00432167435064912,-0.00268518645316362,0.0104274293407798,0.0024329018779099,0.00443957047536969,-0.00448399782180786,0.00173892034217715,0.00158146827016026
"12",-0.00059121719095856,-0.00108753168024123,-0.00266565917991102,0.0016560013173148,0.00667899008840322,-0.00501531129702926,0.00731755653396249,-0.00082985800690949,-0.000863311113789678,-0.00254480796866119
"13",-0.000170770392287523,-0.00637648394331336,-0.00275171874091029,-0.00014405429828912,0.00975140184164047,-0.00209660828113556,0.00167480274103582,0.00264516961760819,0.00256837671622634,-0.00179191573988646
"14",-1.29719910546555e-06,-0.0181636940687895,-0.000956229167059064,-0.0026052282191813,-0.0113920066505671,-0.000483444193378091,3.86474966944661e-05,-0.00418655946850777,0.00382430059835315,0.00153671705629677
"15",-0.00156876421533525,0.00291930860839784,-5.2020579460077e-05,0.00104063702747226,-0.00922563672065735,0.00358443730510771,0.00669308472424746,0.00602563749998808,0.000523988914210349,0.00691091548651457
"16",0.00639902893453836,0.00122455670498312,-0.00522606074810028,3.29864451487083e-05,-0.00537418993189931,0.00373912276700139,-0.00172341254074126,-0.0102436887100339,0.00314107304438949,0.00139768398366868
"17",-0.000384181883418933,0.00415636412799358,6.02338332100771e-07,0.00232868059538305,-0.000981485121883452,-0.0024098395369947,0.000183835596544668,0.00731022749096155,-0.00248007965274155,0.000923192827031016
"18",0.000622405030298978,-0.0012799174292013,-0.00128055503591895,-0.000594465993344784,-0.000654680945444852,-0.00282535818405449,0.00454771192744374,0.0042765149846673,-0.00159095251001418,0.00139498605858535
"19",0.0035642518196255,0.00158761022612453,-0.0024029219057411,-0.000505379342939705,0.000682246405631304,-0.00211882730945945,0.00408441200852394,0.0027245613746345,-0.00270811608061194,-0.00230484851635993
"20",0.00209344527684152,-0.00068688573082909,-0.0037192078307271,0.0015279675135389,0.000550928059965372,-0.0005519455880858,0.000138548988616094,0.00516461580991745,-0.0025525928940624,0.00315356231294572
"21",8.5949752246961e-05,0.0023610342759639,-0.00298509979620576,0.000227792144869454,-0.00496135698631406,0.011389272287488,-0.00135170295834541,-0.00634076818823814,-0.00214329920709133,0.000902526313439012
