"","CVX","MCD","WMT","CSCO","PG","HD","BA","NKE","GS","VZ"
"1",-8.46456459839828e-05,-0.00306764640845358,0.00406310008838773,0.000455063942354172,0.00334189087152481,0.00722073670476675,-3.95060487790033e-05,-0.000113623034849297,-0.0239555388689041,-0.00355803710408509
"2",0.000981226796284318,0.0128937279805541,0.00234826537780464,0.00565475318580866,-0.00810581166297197,0.00302168540656567,-0.0137121863663197,-0.0125617757439613,-2.92899530904833e-05,0.00796203874051571
"3",0.00362916523590684,-0.00883491523563862,0.000465869525214657,0.00100513710640371,-0.00564359407871962,0.00240897899493575,-0.00735743716359138,0.00062694406369701,-0.021904805675149,0.00287790945731103
"4",0.00135342951398343,0.0159263592213392,-0.000224482035264373,-0.00623338110744953,-0.00133204879239202,0.00277224229648709,0.0077329957857728,0.00392976636067033,-0.00737416930496693,-0.00180718232877553
"5",-0.000365895044524223,0.000446901802206412,-0.00104295660275966,-0.00316186691634357,0.00335427979007363,-0.00263681681826711,-0.000907658424694091,0.00391317391768098,-0.00446335365995765,-0.00793290790170431
"6",-0.0058365766890347,-0.0018334521446377,0.00332967448048294,-0.00352062657475471,-0.00490749394521117,0.00226467219181359,-0.00134953868109733,-0.00579317752271891,-0.0039691599085927,0.00354790850542486
"7",0.00217274902388453,0.00622389558702707,0.00241325469687581,0.00280163157731295,-0.00102049158886075,-0.000417134491726756,0.0171594768762589,-0.0119576035067439,-0.00190411100629717,-0.00412242626771331
"8",-0.00763097312301397,-0.00626091565936804,0.00235506403259933,-0.0249599255621433,-0.00755363050848246,0.00709107145667076,0.0106408214196563,-0.0127811012789607,-0.00733908591791987,0.00794022064656019
"9",-0.00903304014354944,-0.0138114094734192,0.000291531294351444,-0.0119307301938534,-0.00689549650996923,-0.0014027610886842,0.0046964306384325,0.00729506649076939,-0.0116041032597423,-0.00797778367996216
"10",0.00428579933941364,0.0135114686563611,-0.000279244210105389,0.0057412376627326,0.00250037922523916,-0.00296135665848851,0.00120139052160084,-0.00725644733756781,-0.0040962309576571,-0.00201741210184991
"11",0.00400130217894912,-0.00633640214800835,0.0024249164853245,-0.00682743778452277,-0.00071751419454813,0.00477394741028547,0.00492530828341842,-0.0110336970537901,0.00290670292451978,-0.00735414819791913
"12",0.00318273180164397,-0.00100110587663949,0.000989147461950779,0.00152839906513691,0.00538724102079868,-0.00290851551108062,-0.013425774872303,0.000306308647850528,-0.00664376374334097,0.000343487743521109
"13",0.00184036919381469,0.00442055100575089,-0.00035229988861829,-0.00347592728212476,-0.00522674527019262,0.00644975295290351,0.0027535583358258,0.00282605970278382,-0.00736930035054684,0.0064452332444489
"14",0.0082462364807725,0.00489888526499271,0.000147593673318624,-0.00410478143021464,-0.00991359725594521,0.000212975719477981,0.00422983709722757,-0.00448080990463495,-0.0118202706798911,-0.000153498374857008
"15",-0.000191984843695536,-0.00675114197656512,0.000871514261234552,-0.0240655150264502,-0.00199949182569981,0.00295607349835336,0.001866894075647,-0.0090040722861886,-0.0129485595971346,-0.00367156160064042
"16",0.00135882163885981,-0.00014228567306418,0.00312899495474994,-0.00915462896227837,0.00415102066472173,-0.0115316398441792,0.00386230857111514,0.00575025379657745,-0.00395082216709852,-0.000608430476859212
"17",-0.00302838580682874,0.0141015844419599,-0.000663817627355456,-0.00718510244041681,0.00317661347799003,0.00579638360068202,0.0104430010542274,-0.00627791834995151,-0.00610992684960365,-0.00238488824106753
"18",-0.00177891657222062,-0.000427881139330566,-0.000791838916484267,-0.0237214453518391,0.00652781268581748,-0.00420169206336141,0.00405725464224815,-0.00555102294310927,-0.00841982662677765,-0.00534888496622443
"19",-0.00536978896707296,0.00188633915968239,0.00181850546505302,-0.0118226958438754,-0.00497666373848915,0.000832340796478093,-0.00156870728824288,-0.00339880236424506,-0.00332717644050717,0.00366905191913247
"20",0.00281013362109661,0.00798117369413376,0.00441139750182629,-0.0121808592230082,-0.00675056176260114,-0.00536783877760172,0.00404827715829015,-0.0058887330815196,0.00280562695115805,-0.00434876559302211
"21",-0.000958871853072196,0.000712883193045855,0.00542862666770816,-0.00283343275077641,0.00107304600533098,0.000392487359931692,0.00513273850083351,-0.00271067977882922,-0.000799798814114183,0.00118074228521436
