"","HD","JNJ","WMT","PG","CSCO","VZ","MRK","KO","GS","NKE"
"1",-0.0190019439905882,0.00184271193575114,0.00640389183536172,0.0105256522074342,0.00753012159839272,-0.00519384676590562,-0.0011073665227741,-0.0014080636901781,-0.00313304783776402,-0.00266968249343336
"2",3.12952361127827e-05,-0.00119301641825587,0.00682727387174964,0.00676143448799849,0.00236536446027458,0.0143028469756246,0.000753541302401572,0.00591022381559014,0.0153774200007319,0.00277789495885372
"3",0.017435634508729,-0.0025585659313947,-0.000611047493293881,-0.0188308209180832,0.0128769725561142,-0.00190114905126393,0.00297381891869009,0.00386278075166047,-0.00614479091018438,0.00203199544921517
"4",-0.00332307419739664,-0.0050882794894278,-0.0176554471254349,0.00892443675547838,-0.012255284935236,-0.00754553079605103,-0.00310959783382714,-0.00535022700205445,-0.0136613054201007,-0.0111309299245477
"5",-0.00894513074308634,-0.00386833096854389,-0.00455871922895312,0.00369779719039798,0.00495350640267134,0.0138583900406957,0.017104871571064,0.00161816598847508,-0.00504082115367055,-0.00298961205407977
"6",0.0122847808524966,-0.00233075604774058,-0.00440982822328806,-0.0243464875966311,-0.00808038935065269,2.26713837037096e-05,0.0034621343947947,-0.00423737522214651,-0.000230537407333031,0.00514919636771083
"7",-0.00313882483169436,-0.00381116755306721,0.00608018320053816,0.00270882528275251,0.00151342176832259,0.0025771704968065,0.00197328976355493,-0.0022862667683512,0.00162565102800727,-0.0047547840513289
"8",-0.0195197761058807,-0.0012562838383019,0.000961396144703031,-0.00833985954523087,-0.00697875255718827,-0.00899349618703127,0.0103069134056568,-0.000355562689946964,0.00234990078024566,-0.00642273714765906
"9",-0.00223008426837623,-0.0063434699550271,-0.00883929990231991,-0.00632490171119571,0.00125800748355687,-0.00897441897541285,0.0040118433535099,-0.00126332440413535,-0.0127024287357926,-0.00929093919694424
"10",0.00465109338983893,-0.00786223914474249,-0.00165471853688359,0.00238312873989344,-0.00509242294356227,0.00559192337095737,-0.00918539799749851,0.00154577579814941,-0.00305858696810901,0.00074560334905982
"11",-0.0087159164249897,-0.00297615397721529,-0.00528210680931807,0.00549728609621525,-0.00108604261185974,-0.00777458073571324,0.0144745111465454,-8.9519569883123e-05,0.000477684603538364,0.000848650059197098
"12",-0.00128033792134374,-0.00202904851175845,0.00272275460883975,-0.00520867668092251,0.00119776499923319,0.00189084792509675,-0.00410004099830985,0.00801102910190821,-0.00475653586909175,0.00409671245142817
"13",0.00176300981547683,-0.00312122865580022,0.00438939360901713,0.000822121975943446,0.000835336046293378,-0.00583183625712991,0.00252252630889416,-0.0011196598643437,0.0113709894940257,-0.00376011151820421
"14",-0.0173602234572172,-0.00673923222348094,0.00450786622241139,0.00388188054785132,0.0120992287993431,0.00305231125093997,0.00113839225377887,-0.000834700826089829,-0.00555092981085181,-0.009108055382967
"15",-0.00598165392875671,0.000975191069301218,0.000472202314995229,-0.00864874944090843,-0.0088032940402627,-0.00221904087811708,0.00715370196849108,0.00109573476947844,-0.0107916388660669,-0.0115888817235827
"16",0.00480794534087181,-0.00201051263138652,-0.00477375369518995,0.00590270664542913,-0.000612604198977351,0.00134062813594937,0.00495072593912482,0.000556985440198332,-0.00370426033623517,-0.00109200377482921
"17",-0.00694332737475634,0.00103778892662376,-0.00692979712039232,0.00238572340458632,-0.0112441526725888,-0.00953114591538906,0.00697726430371404,0.0024129597004503,-0.00311927031725645,-0.00263370014727116
"18",-0.0250786263495684,-0.00416992092505097,-0.00175511243287474,-0.00121075636707246,0.00461007980629802,-0.0159756913781166,-0.00528632057830691,-0.00144425325561315,-0.00312830624170601,-0.000468991871457547
"19",0.00894269254058599,-0.0051012416370213,-0.00237611751072109,-0.00871242769062519,0.000819721084553748,0.0106950644403696,0.00410431390628219,0.000964339938946068,0.00101963267661631,0.00299535412341356
"20",-0.0169878322631121,-0.00112557702232152,0.0023779405746609,0.00570531003177166,0.000228611694183201,-0.00323175196535885,-0.00292688328772783,0.00151572574395686,-0.00431907596066594,-0.00106951862107962
"21",-0.00816811248660088,-0.00455831177532673,0.00489643635228276,-0.0128365075215697,-0.00676649762317538,0.00366654666140676,-0.000172862390172668,0.00351652572862804,0.00340544967912138,0.00360798323526978
