"","PG","MRK","WMT","CVX","CAT","T","KO","DIS","HD","VZ"
"1",-0.0047795413993299,-0.00477299792692065,-0.00508806668221951,0.00396871007978916,0.00275152013637125,-0.00409704074263573,-0.000293001154204831,0.00158699636813253,-0.00299799256026745,-0.00116779969539493
"2",0.00120891677215695,0.00241196388378739,0.000950374116655439,-0.00205312413163483,0.000372917478671297,-0.00612357771024108,-0.0028222338296473,-0.000896394543815404,0.001071244943887,0.0113197024911642
"3",-0.000817579391878098,0.00232219649478793,0.00405703578144312,0.00249272026121616,8.28032425488345e-05,-0.00154988188296556,0.000870156625751406,0.00311798835173249,-0.0025620476808399,6.6693450207822e-05
"4",0.000921105965971947,0.00153164297807962,0.00280520552769303,0.00196593441069126,-0.000254014885285869,-0.00562176108360291,-0.000644092680886388,-0.00745402043685317,-0.00406896090134978,-0.00344994524493814
"5",-0.00129894714336842,-0.000211874255910516,0.0066190673969686,0.00403730804100633,0.0108068892732263,-0.00114566355478019,-0.000933186674956232,-0.000700958713423461,0.000353390903910622,-0.0020246347412467
"6",0.0121619114652276,0.00334838475100696,-0.00675846729427576,0.00602999189868569,0.0105773108080029,0.00734018534421921,-0.00383044080808759,-0.00435446482151747,-0.00257817236706614,0.000793095852714032
"7",0.00167714687995613,0.000889766379259527,0.00240917201153934,0.00405223481357098,0.000690443615894765,-0.00231113098561764,0.000149212268297561,0.00496947579085827,0.000986191327683628,0.00168108963407576
"8",-0.00266805896535516,-0.00203290465287864,-0.000521456066053361,0.00294990441761911,0.00630429806187749,0.00158525083679706,-0.00224990816786885,0.000827183073852211,0.00654757954180241,0.00354936625808477
"9",-0.00302476016804576,-0.00218428019434214,-0.0023534307256341,-0.00573274400085211,-0.00377033976837993,0.0044413604773581,-0.00342503422871232,-0.00164683326147497,-0.00235455459915102,-0.000226272226427682
"10",-0.00188818096648902,0.00285745039582253,0.00194721191655844,0.00112621823791414,-0.00435949908569455,0.00179328490048647,-0.00601701578125358,0.00611552689224482,0.00919827446341515,0.0041025928221643
"11",0.000773380917962641,-0.000429860025178641,0.00238176435232162,0.00390609120950103,0.00224966555833817,0.000340006983606145,-0.00703489314764738,-0.00271302065812051,-0.0026399614289403,0.00534435221925378
"12",0.000930278038140386,0.00363408424891531,0.00266729155555367,-0.0114135174080729,0.000403902755351737,0.0037267142906785,-0.00329305347986519,-0.00803893711417913,0.0071330233477056,0.00572134694084525
"13",0.00313089089468122,0.00433900998905301,0.00629446376115084,0.00881383195519447,-0.00485730590298772,0.000493436760734767,-0.00307952519506216,-0.000385149964131415,-0.00171712413430214,-0.00333309569396079
"14",-0.00113456510007381,-0.00156490702647716,0.00170817016623914,-0.000104241218650714,0.00501506729051471,0.000319612823659554,-0.00240914197638631,0.00743330363184214,0.0065605784766376,0.000306224974337965
"15",-0.00339846778661013,-0.00114991795271635,0.00373964384198189,-0.00109105685260147,-0.000163802455062978,0.000828571326564997,-0.00787516310811043,0.00845302734524012,0.00308071309700608,0.00660813692957163
"16",0.000640468031633645,0.0032417718321085,0.000142563279950991,-0.00246628979220986,0.00849945563822985,-0.00109949114266783,0.000250551966018975,0.00086903158808127,0.0059699616394937,-0.000805624818895012
"17",-0.00166008027736098,-0.00169274548534304,0.00191853241994977,-0.00101031304802746,-0.00299806427210569,0.00166110985446721,-0.00311170378699899,-0.00319219846278429,-0.00357623863965273,-0.00326027953997254
"18",0.00198618322610855,-0.000603627297095954,0.00392084009945393,0.00327242817729712,-0.000658400007523596,0.00287797953933477,-0.00359387462958694,0.00724560627713799,0.00189304957166314,-0.0038530605379492
"19",0.000640201906207949,0.00539383944123983,0.00216240435838699,-0.0054982271976769,-0.00659546675160527,0.00310381827875972,-0.00205511809326708,-0.00128786370623857,-0.00065002974588424,-0.00195299123879522
"20",0.00645814090967178,-0.00096893758745864,0.00586800323799253,0.00240120105445385,0.000500037625897676,0.000111328445200343,-0.00247867940925062,0.00283629074692726,0.00993111357092857,-0.00113021431025118
"21",-0.000822898466140032,-0.00522726401686668,0.00276371533982456,0.00488007161766291,0.00044568904559128,0.000427966035204008,-0.00384554523043334,0.0043826955370605,-0.00229490175843239,-0.00217849970795214
