"","JNJ","UNH","PG","CSCO","CVX","VZ","NKE","GS","KO","MRK"
"1",0.00298630725592375,-0.00460766488686204,0.00251571438275278,-0.00575505942106247,-0.0155828669667244,0.00233508180826902,0.00662327418103814,-1.331874045718e-05,0.00265506515279412,-0.00224211625754833
"2",0.00217359210364521,-0.00014619504509028,0.00022479948529508,0.00559970457106829,0.0029214785899967,0.00255200173705816,-0.00975975207984447,0.0154794650152326,0.0135305700823665,-0.00777473207563162
"3",-0.000371683912817389,0.00266479561105371,0.00178175698965788,0.000115353461296763,-0.00284653529524803,0.00381474616006017,0.0163969472050667,0.0118691688403487,0.0140619482845068,0.00584567338228226
"4",0.00443895161151886,-0.0016474099829793,0.00349145010113716,0.00207478273659945,-0.0123326312750578,-0.00600370345637202,-0.00151054176967591,0.00576491048559546,-0.0113234668970108,-0.000909223570488393
"5",-0.0014430140145123,-1.56564055941999e-05,0.00294417538680136,-0.00364936492405832,-0.00937452539801598,0.00246977712959051,0.00226311176083982,-0.000446734047727659,0.00267814658582211,-0.0132042076438665
"6",-0.00225621950812638,-0.00726318545639515,-0.000378948723664507,-0.00295717432163656,-0.00984078738838434,-0.00170398969203234,-0.00759799592196941,0.00615919101983309,-0.00432425364851952,0.00401222705841064
"7",0.00383621384389699,-0.00539207132533193,-0.00229371874593198,0.00107151106931269,-0.0190294273197651,0.000428314640885219,0.0131151136010885,-0.00518364133313298,0.00201658252626657,-0.00638682581484318
"8",-0.000167279809829779,-0.00576431164517999,0.000701148994266987,0.000302734493743628,-0.00334557075984776,-0.00139715312980115,0.000321190746035427,-0.00143379101064056,0.00556787522509694,-0.000244408438447863
"9",0.000842478650156409,-0.00201607355847955,0.00483850808814168,-0.00125436787493527,0.000161790056154132,-0.00893363915383816,0.015868466347456,0.0086961193010211,-0.00408081943169236,-0.00251131691038609
"10",-0.000450224877567962,-0.00146716379094869,-0.00724902888759971,-0.00102408218663186,0.00821857247501612,0.00137029914185405,0.00302729173563421,-0.00707342755049467,0.0024250322021544,0.000195986256585456
"11",-1.96760520339012e-05,-4.49772196589038e-05,-0.00203882623463869,-0.00400413386523724,-0.00602744380012155,0.0010424368083477,0.00796652678400278,-0.00152216479182243,-0.00188174098730087,0.00757150212302804
"12",-0.00236096396110952,-0.000943615566939116,-0.00268394616432488,0.00427543511614203,-0.00084669899661094,-0.00199671625159681,-0.00787284970283508,-0.00867894478142262,0.00112243450712413,-0.00128284096717834
"13",-0.000807208125479519,0.000850155251100659,0.000393805821659043,-0.00769612938165665,-0.0100005539134145,-0.0042322133667767,0.00238210987299681,-0.0026632328517735,0.000737978669349104,0.00793605763465166
"14",0.00137929012998939,-0.00757058337330818,-0.00640577310696244,-0.00163748080376536,0.00316928187385201,-0.00275066494941711,0.00176958879455924,0.00246993289329112,-0.00510407146066427,0.00203200546093285
"15",-0.00400162395089865,-0.00683522457256913,-0.000160929528647102,0.00112364592496306,0.00945986993610859,-0.000966959982179105,0.0021401010453701,-0.0045588850043714,0.00689582480117679,0.00262444140389562
"16",-0.00225384277291596,-0.00254702777601779,0.00157631270121783,0.00194904895033687,0.0114953797310591,0.0034595902543515,-0.0062958737835288,-0.00427838834002614,0.000498628825880587,0.00147898541763425
"17",0.00052115716971457,-0.00120893178973347,0.00530387461185455,0.00277618574909866,0.00403020484372973,0.000429909123340622,0.00119766173884273,-0.00995162315666676,0.00345534645020962,-0.00138429587241262
"18",-0.0011512377532199,-0.000110155189759098,-0.00505342613905668,-0.00233698030933738,0.00417192419990897,-0.00286152376793325,-0.00249211257323623,-0.00314221275039017,0.00389121286571026,0.000812914629932493
"19",-0.000601474079303443,-0.00325577310286462,-0.00380934891290963,-0.00174934382084757,-0.012017753906548,0.00314751244150102,0.00368992588482797,-0.00313069252297282,0.00174071919173002,-0.000863517867401242
"20",-0.00148953055031598,-0.00135429424699396,0.0088452035561204,-0.00137562584131956,0.0066894362680614,0.00464734993875027,-0.00422187289223075,-0.0102984923869371,0.00948839727789164,0.00320536899380386
"21",0.00130487408023328,-0.00162256008479744,-0.0037691374309361,2.08666569960769e-05,-0.0088154710829258,-0.00265544909052551,0.00750717939808965,-0.00933535397052765,-0.00994682963937521,0.0018239215714857
