"","MMM","AXP","BA","CAT","KO","XOM","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","WMT","WBA","DOW"
"1",4.56409507023636e-05,9.1670393885579e-05,-0.00263656326569617,-0.00121466373093426,0.005056984256953,0.00896867923438549,0.00297114904969931,0.000579674087930471,-0.00248498027212918,0.00241009565070271,-0.00326356617733836,-0.00293567613698542,0.0203152615576982,-0.00676845852285624,0.00781786069273949,0.010008605197072,-0.00414750352501869,-0.00520896073430777,0.00269767711870372,-0.000223337978241034,-0.00982840452343225,0.0173181910067797,-0.00188674649689347,0.00546191120520234,-0.00924458913505077,-0.000500745023600757,0.0073053827509284,-0.00235499232076108,-0.0171887241303921,0.00902768969535828
"2",0.00562924845144153,-0.00703213224187493,0.0064805718138814,-0.0226207040250301,0.00508982362225652,0.0069327000528574,-0.000483600859297439,-0.00449744332581758,-0.00592264626175165,-0.0086208526045084,-0.0105623239651322,0.0175818558782339,-0.00305972876958549,-0.00468014273792505,-0.00124916108325124,-0.00470813410356641,-0.000624012551270425,0.0106870736926794,0.00464551011100411,9.67488449532539e-05,-0.00183977920096368,0.011886297725141,0.00320017524063587,-0.00745409866794944,-0.0049761701375246,0.0146363573148847,-0.00529961986467242,-0.000484786171000451,-0.00110800738912076,0.0101090595126152
"3",0.00584945548325777,-0.00270313350483775,-0.00348132057115436,0.00584628852084279,-0.00113011209759861,-0.00701033929362893,0.00287299486808479,0.0204311832785606,-0.000788288831245154,0.0067175985313952,-0.00311671080999076,0.00390601833350956,-0.00296380440704525,-0.00600852584466338,-0.00195099122356623,-0.00471584498882294,0.00378671265207231,0.00309375859797001,-0.00329508585855365,0.0033598851878196,0.00874274596571922,-0.00359460967592895,-0.000582287728320807,0.00611374666914344,0.00738884834572673,0.00674123177304864,-0.00671061780303717,-0.00651598302647471,-0.00310578825883567,-0.0188130792230368
"4",0.00158075266517699,0.0016955544706434,-0.00598392123356462,-0.00412924494594336,-0.00867605302482843,-0.00566216418519616,0.0035258186981082,0.00903234072029591,0.00319307134486735,-0.00541928270831704,0.00793791376054287,0.00208818027749658,0.0316255018115044,0.00276031927205622,0.00116902170702815,-0.00146618392318487,-0.00502032740041614,0.00219844840466976,-0.00157279230188578,-0.00711710518226027,-0.00286969565786421,-0.000398510106606409,-0.000453529792139307,4.03421654482372e-05,-0.00763263180851936,-0.00388795253820717,0.0171457510441542,-0.00440939236432314,-0.00761286029592156,-0.017577676102519
"5",-0.00341510097496212,0.00189424329437315,0.010226315818727,-0.00255658966489136,0.00354243209585547,0.000144604171509854,-0.00186186528299004,0.00527559826150537,-0.00956155732274055,0.00951228011399508,0.0143478410318494,0.00415601581335068,0.00855482928454876,0.0058424286544323,0.00128254119772464,-0.0109027903527021,-0.0042884973809123,0.00854150764644146,0.011728978715837,-0.000628394191153347,-0.00125851773191243,-0.00853281468153,-0.000374231080058962,-0.00976454000920057,-0.0171097535640001,0.00350265903398395,0.00467108143493533,0.00075110059697181,-0.00223240116611123,-0.0149154616519809
"6",-0.00246960204094648,0.00170161516871303,0.00945707783102989,0.00959895178675652,0.00220036623068154,-0.00519208610057831,-0.000864636793266982,0.0105586964637041,-0.0154817188158631,-0.00108694669324905,-0.00221204408444464,0.00977204274386168,0.00726165715605021,0.00521933333948255,-0.00502407690510154,0.00604269886389375,-0.00817071739584208,-0.000630971975624561,0.00438703875988722,-0.00323794153518975,-0.00034312583738938,-0.00122543855104595,-0.0128315929323435,0.01505864597857,-0.00340669276192784,-0.00299548474140465,-0.00659590307623148,-0.00157300056889653,-0.0029697974678129,-0.0151707725599408
"7",0.00560825597494841,0.000279728148598224,-0.00275599816814065,-0.00890034530311823,0.00322045059874654,0.00123258959501982,-0.00131385074928403,0.00844476465135813,0.00183860852848738,0.0190594308078289,-0.00198620371520519,-0.000926417647860944,0.00514288013800979,0.00491639133542776,-0.00166457507293671,-0.000853876525070518,-0.0102142468094826,-0.0103190448135138,-0.00673822453245521,-0.0123099349439144,0.00477066589519382,0.00304757570847869,-0.0152385346591473,-0.0129314651712775,-0.00479373289272189,0.000314450415316969,-0.00181724457070231,-0.00739691220223904,0.0071137510240078,0.00140654027927667
"8",-0.00463629281148314,0.00847236718982458,0.00253709778189659,0.00578598352149129,-0.000522228598129004,-0.00541049661114812,0.00334869837388396,-0.003783761523664,-0.0092163598164916,0.00815572682768106,-0.00283761345781386,0.00325732608325779,0.00202023750171065,-0.00402655266225338,-0.00254613975994289,0.0138794016093016,-0.00505818706005812,0.00138790591154248,-0.00139935314655304,-0.0119971763342619,-0.0123044392094016,0.00349522964097559,-0.0225204974412918,0.0113995559513569,-0.0100765731185675,0.00147161236964166,-0.012904598377645,0.000914833857677877,-0.00253213476389647,-0.00535872345790267
"9",-0.007670016027987,-0.00351593922823668,-0.0035619621630758,-0.00450067222118378,-0.00283322483301163,0.00683854892849922,-0.00341228675097227,0.00102011160925031,0.0034093928989023,-0.00533438660204411,-0.00716161355376244,0.00158122554421425,-0.0017678237054497,0.00185420294292271,-0.00491352751851082,-0.00516267353668809,0.00150392577052116,-0.00445280969142914,0.00614461302757263,-0.0123004848137498,-0.00419472018256783,0.00518207997083664,-0.00146267015952617,-0.00782541278749704,-0.0174644347280264,0.00337295257486403,0.000149999134009704,-0.0103446459397674,-0.0128117213025689,-0.0194720234721899
"10",-0.00126940628979355,0.00835834443569183,0.00166153383906931,-0.0196819584816694,0.000561577558983117,0.000471575884148479,0.00633892696350813,-0.00571458740159869,0.0045945500023663,-0.0861916318535805,-0.00298192212358117,0.00274112657643855,-0.0026322090998292,0.00354277016595006,0.00137960514985025,0.00140079332049936,-0.0118994768708944,-0.00102841493207961,0.0024114812258631,-0.0169425085186958,0.00431901076808572,0.00149352627340704,-0.0217190384864807,0.0032738521695137,-0.00287075876258314,0.00367618468590081,2.16430507862242e-05,-0.00173690973315388,-0.00492591131478548,0.0117337685078382
"11",-0.00655469996854663,0.000546746072359383,-0.00826520193368196,-0.00361954560503364,-0.00390741694718599,-0.00416191853582859,-0.00305305351503193,-0.00582196470350027,0.00677999714389443,-0.0139797180891037,-0.00625065993517637,0.00319673051126301,0.00909366924315691,-0.00155784282833338,-0.0100754117593169,-0.00680623622611165,-0.0140924416482449,0.00201639509759843,-0.00440225331112742,-0.00888966675847769,-0.0128526976332068,-0.00851738546043634,0.00054283783538267,0.000906061904970556,-0.0104767456650734,0.000972986686974764,0.00468599190935493,0.00195046653971076,-0.0045439125970006,0.00339998444542289
"12",0.00706145167350769,0.00670695677399635,-0.00924874283373356,-0.00367745710536838,-0.0063142254948616,-0.00321685639210045,0.00884740799665451,-0.00475091906264424,-0.00287498836405575,0.0119425300508738,0.00207547750324011,-0.0194978248327971,0.00319143477827311,3.40056867571548e-05,-0.0249245502054691,-0.0127922212705016,-0.00864865444600582,-0.001169593189843,-0.00120031367987394,-0.0152144469320774,-0.0132219800725579,0.000776745495386422,-0.00302019924856722,-0.00456205755472183,0.00139187520835549,0.00790579151362181,-0.000775521795731038,-0.00353852077387273,-2.09765021281783e-05,-0.0176873076707125
"13",-0.0050773904658854,0.00810201466083527,-0.0152887208387256,0.00211277743801475,-0.00466921087354422,0.000944672909099609,0.00529321329668164,-0.00704519730061293,0.00830059498548508,-0.00362554308958352,-0.000308056856738403,0.00778537569567561,0.0061580422334373,0.00025677346275188,-0.00994974188506603,0.0114875389263034,-0.00714355520904064,0.000100666125945281,-0.000650794769171625,-0.00855741929262877,-3.23456733895e-05,-0.011879438534379,-0.00192821538075805,0.00485458364710212,-0.0151708144694567,0.000364579900633544,0.013547683134675,0.000359038764145225,0.00313037890009582,-0.00959859602153301
"14",-0.0133019182831049,0.00415875343605876,-0.01970000192523,-0.00611512223258615,0.00818229652941227,0.00298839365132153,0.00302001601085067,0.0018203251529485,-0.0113419760018587,0.013876786455512,-0.00322673702612519,0.0101170716807246,-0.00274790427647531,0.00645743869245052,-0.0176737233996391,0.0065570087172091,-0.00624161493033171,-0.00551319820806384,0.00280978274531662,-0.00282858079299331,-0.00636973371729255,0.0053034070879221,0.00765075301751494,-0.00874459929764271,-0.00202661380171776,0.000774716434534639,0.0174721889197826,-0.00127288443036377,0.00198380602523685,-0.0151330241933465
"15",-0.00657613296061754,0.000860245665535331,-0.0143749993294477,-0.0226546879857779,-0.00402141641825438,-0.00220353109762073,0.0018719396321103,-0.00471000047400594,0.00500018196180463,0.0116736413910985,-0.00481585087254643,-0.00743458932265639,0.000351896422216669,0.0120245944708586,-0.008269845508039,0.0092694042250514,0.000544468290172517,-0.00864129234105349,0.00572764500975609,0.0062502664513886,-0.0137913879007101,-0.0101865557953715,0.00448109628632665,0.00675126165151596,-0.00391656858846545,0.00365153443999588,-0.00164942024275661,-0.00387497828342021,-0.00162585615180433,-7.33556953491643e-05
"16",-0.00938973948359489,0.0027807354927063,-0.0208021812140942,0.00186437484808266,-0.00183347205165774,0.00235062814317644,-0.00526017462834716,0.00104117847513407,-0.0133323967456818,-0.00598363112658262,-0.00228787749074399,0.000416381022660062,-0.00295830331742764,0.00665394822135568,-0.0137501675635576,-0.00613131700083613,-0.0051093096844852,0.00182682403828949,-0.00436207931488752,-0.00576855055987835,-0.00329584814608097,-0.00271794223226607,0.00510679883882403,-0.0114477500319481,-0.00843921676278114,-0.0031888575758785,-0.00920712202787399,-0.00654554180800915,-0.0197188165038824,-0.00284690037369728
"17",-0.00525943748652935,0.00500928703695536,-0.00738353468477726,-0.00423466367647052,-0.00333164143376052,-4.86050739709754e-05,-0.00502567924559116,-0.00573608232662082,-0.0106787411496043,0.0239416882395744,0.00125440547708422,-0.00157422886695713,-0.000352749571902677,0.00740030873566866,-0.00699715642258525,0.00487264338880777,0.00614284537732601,0.00518503924831748,-0.00666766660287976,-0.000687787251081318,-0.005819131154567,0.00439185742288828,0.00534206908196211,-0.000506215903442353,-0.0128865083679557,0.00532632041722536,0.00498399883508682,0.00345018901862204,0.00475870771333575,0.00209279987029731
"18",0.00547965057194233,0.00144664756953716,-0.0199449397623539,0.00186483073048294,-0.00713549833744764,0.00747632049024105,-0.0073728458955884,0.00638015195727348,0.00684278877452016,0.0113793537020683,0.00330644147470593,0.0040566585958004,0.00437436392530799,0.00209328578785062,-0.0136453825980425,-0.0120036983862519,-0.0109006883576512,-0.00271664373576641,0.00799449998885393,0.00376933696679771,-0.00169844622723758,0.00549303786829114,0.00635082414373755,-0.0183960031718016,-0.000130541753605939,0.00728970766067505,-0.00331900594756007,-0.010715177282691,-0.0021683038212359,-0.0214688386768103
