"","MMM","AXP","BA","CAT","KO","XOM","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","WMT","WBA","DOW","RTX"
"T+1",0.00142522945574459,0.00987055474477284,0.00971954754243914,-0.00529015155281834,0.00572471345095498,0.0111764397492365,0.00192457466747446,0.0124362333125005,-0.000640896359601236,0.00192208814497195,-0.000190894134242878,0.00563926524512634,0.00494381493145076,0.00729165234128085,0.00119756861832038,-0.000895080521781997,0.00726623804176779,0.00364422406776693,0.0236687879149019,0.0137386188146969,0.0147910975971318,0.00259869110729887,0.00460790465741948,0.0036603752377559,0.00845091044511034,-0.000203949825752803,0.00670683987606884,0.00436120782617473,0.00309072070920053,0.00429703170596427
"T+2",0.00488985408672211,-0.00180072207571876,0.00069909245377334,0.000479359698252504,0.00308032948264276,0.0021916134324083,0.000351689086567805,-0.00550588822559402,0.00424705030363428,0.00195200381623625,0.0066541048517857,0.00439790250655183,-0.000885722689257809,0.00724840481086277,0.00205446903141481,0.000729420843441463,-0.00298669927665981,0.000547314654160127,-0.0234220301798544,-0.0102641654491222,-0.00711821129690359,0.00526103876977747,0.000501360154946691,-0.00159158371728195,6.04436709608913e-05,0.0021954831314485,0.00160089416744519,-0.00624380983984243,-0.00537591623894889,-0.00436878909602706
"T+3",0.00128481682982414,0.00467758653747409,0.000846429514532058,-4.91208952541857e-05,0.00308561193486392,0.00350272610010531,0.00131927730343221,0.00462508505741659,-0.00273176523265869,0.00212478304206314,-0.00488612309578485,0.00426465534199801,0.00207106312339301,0.00692469074830696,0.00121270929746908,0.00027985297715357,0.00223023863501208,0.00051840740706162,0.0202228426213979,0.00739964018876641,0.00275364616381756,0.00157836730668989,0.00338288253653504,0.00213490846914887,0.00357711985896154,0.00296292609270131,0.000115324164820361,-0.0037887627263868,0.00413016936213168,0.000967225938345953
"T+4",-3.34979185034959e-05,0.00123198035527245,-0.000886530146328566,-0.000617564282239235,0.00292048780629259,0.00241971933260832,0.001023621485778,-0.000530721630467715,0.00289987404331955,0.00210696774548039,0.00714522727394196,0.00402018778458317,0.000757065683078729,0.00665382563900458,0.00133498294098626,0.000450151635018263,-0.000178872166152033,0.000313658186795398,-0.0200318535187033,-0.00651785924756216,-0.00191128847193326,0.00304952597701641,0.00109393038451495,0.000852213732645474,0.00206687345469278,0.00332840204932196,-0.000301879185084695,-0.0041297179611121,-0.00273045509482285,-0.000846116922491172
"T+5",0.000205399786612127,0.00306638336408027,-0.000658132786740195,-0.000718446478652506,0.00279258366313056,0.0020405840871308,0.00114241616929995,0.00218790239682117,-0.00130866086454737,0.00211832341316997,-0.0046394212683173,0.00381900531384048,0.00135285590503883,0.00639638704877652,0.00119490315551647,0.000369931116150812,0.000753215757784043,0.000151261269666986,0.0171437559290409,0.00489035380984713,0.000311795250550522,0.00189463912561622,0.00292841897581374,0.00141000488163454,0.00271682666778501,0.00349752509284007,-0.000418980366464092,-0.00389894931599719,0.00291609279763456,-7.45223452131807e-05
"T+6",0.000453877034136752,0.00208978965517503,-0.00101419457521936,-0.000700365203173676,0.00268268096506696,0.00158643388989616,0.00110012551512605,0.000772032679868419,0.00179028466109719,0.00211608184551283,0.00677820377000761,0.00363789334862741,0.00108357670004885,0.0061556510482169,0.00121178494816559,0.000411649460264716,0.00053873089395819,1.17671645136808e-05,-0.0171766186805539,-0.00466005196432413,-0.000749152754925964,0.0024937781427748,0.00145728844840959,0.00118791551533614,0.00243706054731301,0.00357592213031418,-0.000451848187248955,-0.00380852017080339,-0.00153402575269833,-0.000373137205990239
"T+7",0.000474049471645511,0.00260970582335923,-0.000929578543429403,-0.00068823368502863,0.0025891408137126,0.00123381227189799,0.0011159721505402,0.00151259369791266,-0.000484786614879719,0.00211694861274695,-0.00426177521568554,0.00347702928188372,0.00120534436236299,0.00593008980798599,0.00118837562720033,0.000389163511407002,0.000446789372300131,-0.000107261848050093,0.0145106617217503,0.00342116955073441,-0.000242699437526454,0.00209813442326684,0.00263707794960566,0.00127919509312121,0.00255748505657075,0.00361225924819798,-0.000461073486917477,-0.00370504274001115,0.00202222338913966,-0.000253034092510679
"T+8",0.000441786170992548,0.00233291434284173,-0.00100709427576214,-0.000686596421038519,0.00250946048740886,0.000926717569348149,0.00111016416252223,0.00112582520287721,0.00118441548614486,0.00211672979119081,0.00640912708297474,0.00333387015828529,0.00115028561342356,0.00571879766039425,0.00119059111686099,0.000401427341768433,0.000637074144374252,-0.000208882411375824,-0.014744843127038,-0.00345332892411615,-0.000484469746017897,0.00232399334719126,0.00169093015002731,0.00124211303605274,0.00250564860952724,0.00362910165362114,-0.000463662832719801,-0.00361905856457854,-0.000806960517587899,-0.000300578063607849
"T+9",0.00043159122073716,0.00248027179851982,-0.000982035512383812,-0.000687110182231457,0.00244159138864233,0.000668212775851697,0.00111231311318059,0.00132792505280115,-4.01102052768173e-05,0.00211680131887442,-0.00390433837271797,0.00320650361548783,0.00117518142077843,0.00552086612214182,0.00118666192332233,0.000394713331248164,0.000443702883760892,-0.000295636842182082,0.0122656774557701,0.00240990898962021,-0.000369052791200299,0.00218344749824428,0.00244970602770644,0.00125724153183825,0.00252796148889062,0.00363690817556552,-0.000464389607125476,-0.00354231906928746,0.00144706895965741,-0.000281634290168979
"T+10",0.00043408752156187,0.00240182205829236,-0.000999678381607803,-0.000687361697505702,0.00238378233123942,0.000448469767149868,0.00111152123173777,0.00122233988937329,0.00085817775272233,0.00211678142947962,0.0060635385449347,0.00309318279571165,0.00116392435460516,0.00533545102836618,0.00118692838758299,0.000398393412077391,0.000603980615463935,-0.000369700173054193,-0.0126720911625511,-0.00259719067998249,-0.00042415091198527,0.00226650072079443,0.00184119556089778,0.00125107905681357,0.00251835696121324,0.00364052652964327,-0.000464593597274752,-0.00347501939028646,-0.000347891151014972,-0.000289162193117703
