"","MMM","AA","AXP","BA","CAT","C","KO","DD","XOM","GE","HPQ","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","BAC","CVX","MDLZ"
"T+1",0.00241519430459003,-0.00762840746315973,0.00709960128439548,-0.000119183678196993,-0.00280735512753034,0.00536271861260473,0.000260219972381744,-0.00566012278870284,0.0103528262427674,0.00654366716810485,0.00284922768523311,-0.00967840299218731,0.00039546560734142,-0.00366530890475155,0.0089134671212128,-0.00723146831436317,0.00653179502831583,0.0114289485453402,0.00347781820809425,0.00738356905595579,0.00438304741906066,-0.000434167153396751,-0.00047336236546366,0.00171519997528741,0.00425889488089633,-0.0033606094982094,0.00903116785193109,0.00587204156471846,0.00828261665322153
"T+2",0.00109262886038338,-0.00156045142423776,0.00254551887236514,0.000831909334720457,-0.00313078521331032,-0.0210153552846657,-0.00124642221688853,0.00707936267756654,0.00240826036601006,-0.000120081428248993,0.00360742755538562,0.0033073794528948,-0.00168592427967621,0.000699560416864553,0.0061084529227777,-0.005671223496818,0.000495605058601047,0.00682933691449746,-0.000949841826425329,0.00167542344072167,0.00142214608485472,-0.000572845238990257,-0.000917222514097671,-5.57154962776638e-05,-0.00108232765372653,0.0014954490999249,-0.0170950487548517,0.00318871604529492,-0.00283744598379757
"T+3",-0.00192549528062962,-0.00185575803325479,-0.00209458112081187,-0.00307880994119512,-0.00130735731064355,0.000894408749145803,-0.00111291535417257,-0.0082424488250173,-0.0026735158124666,-0.00371980835971624,0.00189058178101815,-0.00144884362144713,5.85075892591996e-05,0.000230674239107824,-0.00320435418634182,-0.00455465495763786,-0.000621507770731377,-0.00566039258673151,-0.00232018639065278,-0.00364022126031752,-0.00251221007265879,-0.00148535557662749,-0.000562416400102363,0.000358394626842152,-0.00174658178188285,-0.00115343476827169,0.00178827284393271,-0.00135940664326875,-0.000885017028092564
"T+4",-0.00155329887129859,-0.00268732032421161,-0.00290548973625791,-0.000243551844446499,-0.00215397270791197,-0.00621870545600672,-0.00093242863216745,0.00660853725276049,-0.000103938970066897,-0.00299870068522632,0.000825619357060993,-0.000346263444083337,-0.000716876690422363,0.000257314563776435,0.000250553987483326,-0.00376919350186108,0.00043975509628222,-0.00190207638729926,-0.00136160039997769,-0.00187674533755864,-0.000159321346225229,-0.0010082186368617,-0.000435434147364599,0.000642001566496838,-0.000464886166091282,-0.00178665916467512,-0.0153786821580412,0.00192443080858709,0.000868103151869585
"T+5",-0.00113817988384643,-0.00315250152059917,-0.00276831132435899,-0.00203782317198358,-0.00191284346888656,-0.00352905321766282,-0.00110265190244811,-0.00758796756860993,-0.000162233713227831,-0.00285972024584892,0.000273692660805217,-0.000379969687289499,-0.000523214025537809,0.000271281559695492,0.000836135323559828,-0.00321717053060265,0.000660751835402314,-0.000805290583146164,-0.00145132880739574,-0.00129913129807444,-0.000156387547971606,-0.00110065294232993,-0.000484820109296003,0.000735082263353578,-0.000648228823829095,-0.00117064546477468,0.000315479782244285,0.000445026587710254,-0.000345925676481382
"T+6",-0.00121694881619263,-0.00334079161200841,-0.00267573984948635,-0.000931564768224853,-0.00195180011467635,-0.00451269295477639,-0.00100058739779806,0.00596928080041888,-0.000495651623861095,-0.00291420261946535,-3.64392968431646e-06,-0.0005005919739459,-0.00050898058151572,0.000259508925591221,2.7591836973776e-05,-0.00282922838797014,0.000474640976479236,-0.00167394158609968,-0.00155087756605456,-0.00167512189684264,-0.000739127613053678,-0.00113063543164409,-0.000514532302471764,0.000756449163437738,-0.000869685801086008,-0.0011233099041014,-0.0140339760574325,0.000941753036222054,-0.000230485893294062
"T+7",-0.00127239563128236,-0.00340312355887041,-0.00266292264070722,-0.00160988182716008,-0.00195498268545835,-0.00415044715402774,-0.00104995037899216,-0.00697654717818951,-0.000390202429420371,-0.00291706430511618,-0.000142167747051189,-0.000426489281001916,-0.000554128331488377,0.000266879419895389,0.000178013530031423,-0.00255659720363528,0.000431383786015732,-0.00164002999432969,-0.00151139244013844,-0.0017086515710471,-0.000499744764370875,-0.00110094676820129,-0.00050918614601045,0.000759614535763197,-0.000775784270331134,-0.00125355599737827,-0.000913975212716935,0.000826774473935629,3.16014559870746e-06
"T+8",-0.00125766394258522,-0.00342005580276976,-0.00266648600219836,-0.0011944556294862,-0.00194991599786475,-0.00428365561729264,-0.00102984314794407,0.00538536873629131,-0.000375563121583324,-0.00291366596692699,-0.000211274975027516,-0.000454051068723178,-0.000526755966334426,0.00026247720575612,0.000276206194838034,-0.00236500226512778,0.000463934258187075,-0.00150875029293908,-0.00150948471428464,-0.00164269855907503,-0.000454350451450596,-0.0011109706739936,-0.000503022076077334,0.000759612352337926,-0.000753151500505958,-0.00124613085766203,-0.0129098608903538,0.000832178684062874,-0.000124825307550196
"T+9",-0.00125050985909278,-0.00342344809400503,-0.00266829233639143,-0.00144881263178314,-0.0019520610505521,-0.00423465576261472,-0.00103654699785517,-0.00641896741917095,-0.000394226174302849,-0.00291382102392059,-0.000245743212934542,-0.000447515772102034,-0.000536621233101792,0.000265082782155771,0.00021798294374157,-0.00223035655234158,0.00047232607252181,-0.00154593618356381,-0.00151515123517323,-0.00164774964225437,-0.000532219368571345,-0.00111070581004394,-0.000503226655384074,0.000759414639863885,-0.000778436450114593,-0.00122086251590453,-0.00194177673645667,0.000844521629676415,-0.000124060202116789
"T+10",-0.00125307268321276,-0.00342364794878816,-0.00266847811373237,-0.00129308365472522,-0.00195149067261198,-0.00425267885998038,-0.0010350084096115,0.00485293808889314,-0.000390765361826381,-0.00291400164285581,-0.00026293393180509,-0.000447795584472824,-0.000535111504988286,0.000263543384826209,0.00021871040099425,-0.00213573261235532,0.000466649072492227,-0.0015580249131939,-0.00151381570084885,-0.00165758492893447,-0.000511354319234555,-0.00110923966495712,-0.000504390633518317,0.000759331937250158,-0.000776808316618962,-0.00122564843376859,-0.0119701208906819,0.000835867939858116,-9.44976178851167e-05
