"","MMM","AXP","BA","CAT","KO","XOM","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","WMT","WBA","DOW","RTX"
"T+1",0.00152437841702859,0.000334133722489522,-0.00109981016903108,-0.000365621582783315,0.00212692490300093,-0.00795873493248173,0.00247400477970633,-4.10033342649295e-05,0.00128152327191887,0.0010100702299133,0.00189414031297046,0.0029723876007356,-0.00174451960608576,-0.000209922471535909,0.000616280795707601,-0.000617511298387836,0.000414174469327074,-0.00346822070672635,0.00593073185128586,-0.00342549817621496,0.0036499754157495,0.00272350754991537,0.00175184540259897,-0.000101789313487363,0.00948137709820794,-0.0183802932240996,0.00105935340342882,-0.00145101497857335,0.00318369767561328,-0.0013028357267976
"T+2",0.00160944233982917,0.00148436155614295,-0.00239747687361772,0.000350572692973626,0.00167049502394922,0.00383367037323996,0.00237212595090677,-0.000237676536438032,0.0011236341465953,0.000914072128642594,0.00134097941491303,0.00177446927567471,-5.48318237338546e-05,0.00427091263591837,-0.000288379933646703,-0.000466003509690149,0.000965986161106752,0.000577706221016678,-0.000488331775987305,0.00275536881267489,0.000187477822313089,0.0013023843185955,0.000692979368140559,0.000656878274974475,0.00533616230994298,-0.00826070386656725,-0.000483329828228291,-0.00137993577545077,0.00363651585330333,0.000251846765295344
"T+3",0.00143616464203667,0.000208880129649553,-2.90513835776277e-05,0.000668420959484399,0.000715986148059103,-0.00489340016933976,0.00224921935606908,0.000466110303862179,0.00102785909747195,0.000767585392048292,0.00141922805199069,0.00154956514105915,8.31218441761171e-05,0.000735304994971794,0.000313243703270701,-0.000215444359212049,0.000798142673729259,-0.00134468793476644,0.000175716802911758,-0.000121491849401575,0.00087735331919092,0.00135330664073449,0.00236766769159558,0.000686544382494113,0.00302336331908505,0.00121895578525374,-0.000154217356038784,-0.00123251137575093,0.00222706593543063,0.00071085107551179
"T+4",0.00127639453261938,0.00112699383266276,-0.0015245803842744,0.000512912407653912,0.00176421418756826,0.00157910064972603,0.00217533202262897,0.000727208791116814,0.000935794420007965,0.000706058622041013,0.00142770520558422,0.00141003443939083,0.000254887764436388,0.00351763101270245,4.32210096499305e-05,-9.68986019754818e-06,0.000798998541669426,7.43408337688046e-05,-2.41428875706845e-05,0.00155997620973301,0.000716684539677983,0.00137746654975025,0.000992635122194462,0.000708827686814465,0.00205457637415756,0.00378854027910825,-0.000195984974779747,-0.00114323973646494,0.00146334126742438,0.000668049125961519
"T+5",0.0011341590488337,0.000479022102512123,-0.000475373392775266,0.000605794758207831,0.000792270313892984,-0.00322116105286026,0.00213158728653036,0.000937136634811287,0.000849874425483415,0.000681549437168623,0.0014386294135645,0.00134119725816442,0.000367427866164439,0.0013303368027109,0.000170799807461699,0.000169367356039531,0.00076899943078362,-0.00116314939790585,-1.99263261763355e-05,0.00045006578621799,0.000732124986687312,0.0013707189231733,0.00202956866448279,0.000700417985464547,0.0016580130956793,0.00413256841556489,-0.000219217520262449,-0.00109258050169365,0.00118983388024182,0.000723426120047579
"T+6",0.00100764497317965,0.000935820536978723,-0.00120021527513608,0.000551181048703456,0.00167339351462082,0.000338903238196794,0.00210570061920259,0.00106156214602429,0.00076956552470339,0.000671826055671102,0.00144601899343414,0.00130625918957522,0.000445358003343328,0.0030491773495,0.000110986696494502,0.000324207452622021,0.000751382185855459,-3.80034565244217e-05,-2.82143170444022e-05,0.00122028173557875,0.000712841048510948,0.00137163963275853,0.00126041901162057,0.000705150343096879,0.00149603767803837,0.00411058540165872,-0.00018402558903915,-0.00106401548315007,0.00111384451325828,0.000698662793019312
"T+7",0.000895117125850377,0.00061381400329417,-0.000698375352007266,0.000583329586283397,0.000877271444469759,-0.00230138150035936,0.00209038198401283,0.00114334083018256,0.000694507370546672,0.000667969813129182,0.00145139342746743,0.00128859426010098,0.000498991968035931,0.00169866574120922,0.000139061145435034,0.000458196227726826,0.000735492502004817,-0.00107041728710973,-2.90682950546794e-05,0.000675957207786839,0.000701988845917911,0.00137160066341075,0.00182899570001695,0.000702679569868446,0.00142989302626016,0.00408539756472005,-0.000218821730487139,-0.00104791912471414,0.00109793191938237,0.000712819384311765
"T+8",0.000795029375746765,0.00084080211345214,-0.00104571490578885,0.00056440679845514,0.00159623021877572,-0.00034324172225736,0.00208131706758286,0.00119511762293063,0.000624356359324706,0.000666440487144594,0.00145526201596179,0.00127965818263806,0.000535929105092849,0.00275971563404014,0.000125886091945864,0.000574133220899018,0.000722876751076723,-0.000121244035110743,-2.95410908756389e-05,0.0010630899791645,0.000690605421119491,0.0013715863640276,0.00140898758036226,0.00070398546943471,0.00140288258912658,0.00407831341550681,-0.000187032196163141,-0.00103884944868317,0.00109618675890869,0.000705312969214061
"T+9",0.000706006455531682,0.000680794208663584,-0.000805299633394881,0.000575544911063734,0.000947005109194784,-0.00179547576905962,0.00207595283586879,0.00122833601288908,0.000558791687218459,0.000665833981436515,0.00145805068268428,0.00127513803875358,0.000561365476441513,0.00192610435888556,0.000132069166165567,0.000674451252366127,0.000712514613540637,-0.00099424794561551,-2.96380929254507e-05,0.000787155745769644,0.000680433198385252,0.00137159057944804,0.00171920164678555,0.000703296668876996,0.00139185278880954,0.00407731541171579,-0.000215508870171361,-0.00103373907165711,0.00109663802233738,0.000709380478066964
"T+10",0.000626825134016614,0.000793586589062726,-0.000971704954792464,0.000568988926818878,0.00153325347619459,-0.000718441458089291,0.00207277851185913,0.00124954748679254,0.000497513507409077,0.000665593451218174,0.0014600604862987,0.00127285158952652,0.000578882103977725,0.00258102340368049,0.000129167450111986,0.000761254427583214,0.000704082665626842,-0.00019123105028863,-2.96711230453594e-05,0.000983977181689129,0.00067102531325417,0.00137158998431905,0.00149008760833548,0.000703660103651357,0.00138734873462575,0.00407735982018276,-0.000190132407790147,-0.00103085959339011,0.0010970182358206,0.000707190419532955
"T+11",0.00055639740976689,0.000714077260548827,-0.000856526103554386,0.000572847832925947,0.0010038738396442,-0.00151721277842956,0.00207090008201954,0.00126311477390026,0.00044024157730143,0.000665498060879057,0.00146150900053859,0.00127169502375859,0.000590944829983746,0.00206649397091185,0.000130529225890862,0.000836363476098553,0.000697203849978975,-0.000929885220216853,-2.96795471305069e-05,0.000843550929632615,0.000662391454427297,0.0013715900131773,0.00165930268956295,0.000703468354035664,0.00138550948974877,0.0040774265583963,-0.000212714497563199,-0.001029237131006,0.00109717563395975,0.000708371806404134
"T+12",0.000493755561309611,0.000770124781649878,-0.000936248110295616,0.000570576449140823,0.00148190114358541,-0.000924812317553515,0.00206978850719243,0.00127178749133411,0.000386713975982874,0.000665460230635314,0.00146255297583717,0.0012711099923579,0.00059925175846661,0.00247072744447931,0.000129890144366112,0.000901353830444202,0.000691595997670325,-0.000250432395439913,-2.96820613764606e-05,0.000943749436174491,0.00065445425072382,0.00137159002158958,0.00153432691521514,0.0007035695228593,0.00138475842824425,0.00407744605278261,-0.00019262668026734,-0.0010283229431135,0.00109722439244195,0.000707734876444233
