"","MMM","AXP","BA","CAT","KO","XOM","GE","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","DD","WMT"
"T+1",-0.00352156212769218,-0.00198755212283938,0.00479589975304847,0.00464665326180878,-0.00123596381306846,-0.00531744774312635,-0.00305667409381958,-0.000175729292694539,0.000407458696577486,0.000865006480928501,-0.000778585081703939,-0.0026889805785068,0.0025759928592061,-0.00313137051580546,0.000886518302981491,0.000247852941896243,-0.00520951838830615,0.00204463181261078,-0.00194417917243316,-0.00181839906014453,-0.00258423983403664,0.00216962095404754,-0.000527576525162275,0.00245896464708025,0.000256635444949439,0.00235061987849663,-0.000575547037342389,0.000536878764995899,-0.00195294302631055,0.00253894326754026
"T+2",0.00472001506621895,0.00436923867079817,0.00274470885619206,0.00391172397767204,0.000477570444638924,0.00621867845377964,-0.00122654850608174,0.00244447554316238,0.00494723492138117,-0.000287124945068814,0.00225623724512665,0.00296993700629609,0.00104546675593191,0.00118828118210703,0.00120023953111258,0.000877969863515929,0.00172570429945702,0.00178007813212911,0.00126033588345595,0.00142081522290432,0.00212835049887776,0.00213815246258457,0.00262201900914388,0.00244982236051366,0.00126872493860429,0.00210491958515378,0.00438010438732431,0.000489770806206836,0.00518967352218345,0.00191338575438607
"T+3",-0.00264155207503942,-0.00128553404917245,0.00230831862941397,0.000923604351625005,0.000524628212844408,-0.00423410390396989,-0.00209779594075751,0.00105658953849329,-0.000465274614985645,0.000369607003626982,-0.00104492945777165,-8.95056106437641e-05,0.00104514594501874,-0.000255042506653157,0.00110240774274734,0.000948282716283811,7.41101378645518e-05,0.00126296439352111,-0.000304453145643824,-0.00117279040728539,0.00125567542618332,0.00150103478831304,0.00016429927909802,0.00226209785209737,0.00116972576812421,0.00181906675696131,-2.56876936430041e-05,0.000807687095968963,-0.00244073074048511,0.00166442898268731
"T+4",0.00386557936299595,0.00281076609915952,0.00216654600195026,0.00317424973613931,0.000330195507530602,0.00463139333422343,-0.00180494020269421,0.00139321182441328,0.00454640492561599,6.12157647551957e-06,0.00146860917120919,0.000771353776026766,0.000918949347303517,-0.000225468075735862,0.00108859538526834,0.000923176328988638,-0.000550095741535014,0.00158363032334223,-0.000379476354650747,-5.10343448014837e-06,0.000832611224159307,0.00155281931477452,0.00194036347677484,0.00210808576033798,0.00102488083576698,0.00157973044119986,0.00309035787768181,0.000674219630529273,0.00300459141139157,0.0015789963439418
"T+5",-0.00188583833644523,-6.58760759262875e-05,0.00212217128959092,0.00192820818229632,0.00029553536335718,-0.00284573771287562,-0.00189421939347007,0.001385451125225,1.94016662214361e-05,0.000207347051531572,-0.000371097777076618,0.000635568938022983,0.000825088643213023,-8.46998661459837e-05,0.00109336711479709,0.000889906484189536,-0.000398797729062582,0.00142000014388146,-0.000259721375199679,-0.000355260000789881,0.000962482879205236,0.00162377752116955,0.000658924864319315,0.00198369304889956,0.000963532714297415,0.00137971927973433,0.00107150118327287,0.000753069215727123,-0.000461524676260636,0.00154973002074574
"T+6",0.00319762838110756,0.00194343922327637,0.00210824409822243,0.0025424417695871,0.000313205051575337,0.00345732141707576,-0.00186797665707843,0.00135571517470172,0.00409708709779318,9.59488522007859e-05,0.000968132992094848,0.000629541627945536,0.000744912275046856,-0.000134632697290448,0.00109397037123761,0.00086273535253388,-0.000342622855097714,0.00150056153593678,-0.000266198599252773,-0.000310558123450594,0.000995921261045288,0.00161233680602619,0.00158345744485859,0.00188324937505586,0.000947358198819551,0.00121257392071354,0.00232578196693116,0.000710646213610281,0.00164725381471794,0.00153970459214965
"T+7",-0.00129546099346899,0.000541276708716849,0.00210387387774997,0.00225697846776186,0.000319927493708095,-0.00185578687420243,-0.00187557609437674,0.00136920250324414,0.000425320501674418,0.000157618772350486,-6.02675777884495e-06,0.000641897619594406,0.000677572138424394,-0.000132704494471465,0.0010937383690495,0.000842370718001101,-0.00035648023275099,0.00146119557621617,-0.000274153219527532,-0.000285168662344619,0.00097919563578178,0.00160486211490053,0.000916425983477538,0.00180214423712913,0.000945301170852218,0.00107289387271504,0.00156354588151823,0.00073400967643924,0.000389667386488673,0.0015362702970439
"T+8",0.00267581554849277,0.00151958459253196,0.0021025025233399,0.00238519049188128,0.000318856896306393,0.00262283359212478,-0.00187338934573145,0.00136635086962566,0.00373145121101501,0.000123478372651668,0.000702502842617878,0.000637200112864711,0.000620902648300413,-0.000128135712112346,0.00109371226901837,0.00082742724585602,-0.000361535014609111,0.00148040033412348,-0.000272900314400034,-0.000308415764209575,0.000977122125966304,0.00160677065012774,0.00139767561479263,0.00173665436930601,0.000945837565583251,0.000956166038261275,0.00202113444593121,0.000721219453221147,0.00113272186096347,0.00153509385029964
"T+9",-0.000834249811428574,0.000837026234055457,0.00210207219932787,0.00232882175074459,0.000317906071951408,-0.00115236413496299,-0.00187401686690926,0.00136624671243879,0.00075455924639962,0.000142378460227047,0.000187180260496633,0.00063825582977625,0.000573223773168379,-0.000129857380663637,0.001093723515147,0.000816522807046044,-0.000360266052805475,0.00147103456202636,-0.000272453425735444,-0.000297385938486861,0.000979079356805281,0.00160750494148761,0.00105046379500263,0.00168377334484856,0.000946295756729655,0.000858618911585328,0.00174833500558328,0.000728232055500061,0.000695604880334373,0.00153469084854836
"T+10",0.0022681679378107,0.00131323975754863,0.00210193716583877,0.00235326107410456,0.000317889517725795,0.0020298919969742,-0.00187383700369879,0.00136657132233234,0.0034349981219391,0.000131915392614825,0.000561980112112872,0.000638157909725584,0.000533108093010717,-0.00012976117157442,0.0010937246317069,0.000808577592526253,-0.000359811265831248,0.00147560170940119,-0.000272587628864039,-0.000300887049194838,0.000979126844962067,0.00160722525167013,0.00130097006026786,0.00164107356791261,0.000946468544028313,0.000777100720425,0.00191031854927743,0.000724388686716309,0.000952208626290566,0.00153455279690061
"T+11",-0.000473945072589358,0.000980991087672449,0.00210189479301607,0.00234276415516584,0.000317998838429697,-0.000652551359318518,-0.00187388853034815,0.00136644263716011,0.00102149026561353,0.000137707735291614,0.000289384090425988,0.000638122009962611,0.000499355978438511,-0.000129613533745577,0.00109372408811682,0.000802790864640347,-0.000359927447435641,0.00147337461193213,-0.000272606413640211,-0.000300340263678303,0.000978915009673567,0.00160716007598589,0.00112023488548297,0.00160659483061343,0.000946509311623081,0.000708977591466755,0.00181435967046888,0.000726495314279419,0.000801724720116822,0.00153450550614471
"T+12",0.00194970782317202,0.00121279710486102,0.00210188149663962,0.00234724371320387,0.000318017161692117,0.00160858101333056,-0.00187387377247814,0.00136646582930406,0.00319464936508849,0.000134501100781658,0.000487646142827879,0.000638144032975309,0.000470957964494009,-0.000129672706047866,0.0010937240410051,0.000798576682014038,-0.000359968360132454,0.00147446061699118,-0.000272594919535978,-0.000300150624573944,0.000978928641336321,0.00160719786104393,0.00125063163771566,0.00157875432625837,0.000946512765408037,0.000652048449234756,0.00187112809491364,0.000725340658459887,0.000889932313149427,0.00153448930629755
"T+13",-0.000192469883163839,0.00105106875833872,0.00210187732430425,0.00234534061551552,0.000318007052368994,-0.000297412488652799,-0.00187387799889982,0.0013664685416255,0.00123790393517977,0.000136276290105599,0.000343447995919811,0.000638137485389463,0.000447064730758385,-0.000129668419851586,0.00109372406720807,0.000795507794771385,-0.000359957724848109,0.00147393104606985,-0.000272594709697765,-0.00030035718468671,0.000978949914327155,0.00160720266789028,0.00115655303340928,0.0015562739878394,0.000946510567554045,0.000604473898787173,0.00183757126774789,0.000725973536630972,0.000838240705018741,0.00153448375690332
"T+14",0.00170092224965672,0.00116390473321364,0.00210187601504661,0.00234614658688444,0.000318003383442692,0.0013092211050009,-0.00187387678857099,0.00136646510339322,0.00299978721286738,0.000135293547256033,0.000448324876300058,0.000638138608600886,0.000426961683333539,-0.000129663671658168,0.00109372406916165,0.000793272961732868,-0.000359954044813816,0.00147418928180302,-0.000272595555551555,-0.000300253619740739,0.000978946593222225,0.00160719786503072,0.0012244288327424,0.00153812181613351,0.000946509164298252,0.00056471679440176,0.00185739797833062,0.000725626650468664,0.000868529707199225,0.00153448185591154
"T+15",2.74225404478479e-05,0.00108518039398756,0.00210187560420822,0.00234580601266399,0.000318004022502495,-4.50707651288337e-05,-0.00187387713516881,0.00136646630839516,0.00141336077398858,0.000135837592612406,0.000372046780687942,0.000638138616855704,0.000410047584555168,-0.000129665699089459,0.0010937240679019,0.000791645509277806,-0.000359955018200259,0.00147406335779792,-0.000272595486826679,-0.000300288305842011,0.000978944628992457,0.00160719766268377,0.00117545782420037,0.00152346450397482,0.00094650868802746,0.000531492574009932,0.00184568680833649,0.000725816781942786,0.000850782657528199,0.00153448120471078
"T+16",0.00150656741919527,0.00114010544419807,0.00210187547528922,0.00234594969977585,0.000318004549639435,0.00109651277746874,-0.00187387703591556,0.00136646613036846,0.00284180321273726,0.000135536409703854,0.000427524669132133,0.000638138531936026,0.000395816571144257,-0.000129665519846,0.00109372406782271,0.000790460364827567,-0.000359955349170115,0.00147412476237093,-0.000272595432917396,-0.000300282005835019,0.000978945154456093,0.00160719824233223,0.0012107894107332,0.00151162918183275,0.000946508589027903,0.000503727754672391,0.00185260319367884,0.000725712569156136,0.000861180803489338,0.00153448098163646
"T+17",0.000199205631030389,0.00110178487942489,0.00210187543483509,0.00234588914684876,0.000318004553464645,0.000134229082592253,-0.00187387706433805,0.00136646608821935,0.00155561196502958,0.000135703144229462,0.000387174997558402,0.000638138566627275,0.000383843024971112,-0.000129665367935222,0.00109372406788312,0.000789597318324378,-0.000359955260096843,0.00147409481953694,-0.000272595443190667,-0.000300280695069847,0.000978945316537476,0.00160719822236049,0.00118529838973747,0.00150207252856031,0.000946508586042737,0.000480525248074648,0.00184851890491538,0.000725769689131902,0.000855088519716908,0.00153448090522048
"T+18",0.00135473465980346,0.00112852068902178,0.00210187542214079,0.00234591464469782,0.000318004492055433,0.000945374193635231,-0.0018738770561989,0.00136646612373928,0.00271371808173735,0.000135610840180194,0.000416521752486633,0.000638138558371545,0.000373768843757097,-0.000129665437194146,0.00109372406788623,0.000788968830180667,-0.000359955230334511,0.00147410942062059,-0.000272595446042739,-0.000300282512591963,0.000978945246504208,0.00160719815575431,0.00120368964286733,0.00149435582928728,0.000946508594019857,0.000461135375377351,0.00185093063764083,0.000725738381154119,0.000858657972725521,0.00153448087904354
