"","MMM","AXP","BA","CAT","KO","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PG","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","WMT","WBA","DOW","AMGN","HON","CRM"
"1",0.000143587109050713,0.00840219110250473,-0.0234562251716852,0.0123522467911243,0.00336336623877287,0.00513559579849243,-0.00614857161417603,0.00606319913640618,0.00212086015380919,-0.0127993803471327,-0.00186766858678311,-0.000889693561475724,-0.00190067139919847,-0.00168236414901912,0.00135787331964821,0.109855450689793,0.00311888102442026,0.00683537963777781,0.00863387901335955,0.00845140870660543,0.0069205011241138,0.000109701504698023,0.000478892005048692,-0.00196479121223092,-0.0054699070751667,0.0235932692885399,-0.0138571690768003,-0.00162068649660796,0.00563994748517871,0.00737695163115859
"2",0.00325481849722564,0.018705952912569,-0.0104133216664195,-0.0223958343267441,0.00394276529550552,-0.000782609917223454,0.00560395559296012,0.00183737988118082,-3.65341802535113e-05,-0.00123346841428429,0.00295838736928999,-0.00515638617798686,0.00664095766842365,-0.00348744844086468,-0.0044701206497848,-0.0178941823542118,0.00640693493187428,0.00662955734878778,-0.00545667763799429,-0.00043555221054703,0.0230338033288717,0.00435679079964757,-0.00986815709620714,0.000125133214169182,-0.00150618620682508,-0.00461794203147292,0.012182654812932,-0.00432340474799275,-0.000445701880380511,0.0037306637968868
"3",0.00248274044133723,0.00306180771440268,-0.0241555292159319,0.00503624649718404,-0.00321093341335654,0.00903292000293732,0.0064609982073307,0.00216702767647803,-0.00388167495839298,-0.00561601342633367,0.00589562160894275,0.00849923118948936,-0.0023308948148042,0.00271981139667332,-0.00762044778093696,-0.0103589417412877,0.0041544078849256,0.00302722118794918,-0.00408504996448755,-0.000851173710543662,0.0121205355972052,0.00406187260523438,0.00333461398258805,-0.00365335191600025,0.00326518947258592,0.00150165590457618,0.0111789647489786,0.00619756663218141,0.00416069244965911,0.00288303405977786
"4",0.000261033157585189,-0.00134120462462306,-0.00831857323646545,0.00963458232581615,0.00224616937339306,-0.00228460738435388,-0.00690465280786157,0.00192623469047248,-0.000502048002090305,-0.0046867891214788,-0.000410686421673745,0.00166931597050279,0.00615472765639424,-0.00057698943419382,-0.00169032742269337,0.00973788741976023,0.00764623330906034,6.50902802590281e-05,0.015417268499732,-0.0134273516014218,0.00394692178815603,0.0105121675878763,0.0074275303632021,-0.00694275693967938,-0.00131437589880079,0.00116123259067535,-0.00690662348642945,-0.00798375532031059,0.00217937305569649,-0.010614512488246
"5",0.00297561031766236,-0.00751118548214436,0.00727323396131396,0.004148636944592,0.00071826355997473,0.00679556746035814,-0.00701343175023794,-0.00917607545852661,0.00157708348706365,0.00384024460799992,-0.00266450433991849,-0.00554742617532611,0.0011903450358659,0.00037691424950026,-0.00345679628662765,-0.00181576411705464,-0.0064194668084383,-0.00511200726032257,-0.000371705595171079,0.00084257876733318,-0.029910683631897,0.00552701065316796,-0.00990366749465466,-0.00823916587978601,0.00315953441895545,-0.00475180335342884,0.0192364659160376,-0.00414572330191731,0.00184081343468279,0.0171196069568396
"6",0.00426454748958349,-0.000681321718730032,0.00880524516105652,0.00570801272988319,-0.00445211958140135,0.00702176103368402,0.00318810530006886,-0.00174525054171681,-0.0044057690538466,-0.0132866585627198,-0.00420398637652397,-0.0050429692491889,-0.00683822436258197,-0.00265861721709371,-0.00150395417585969,0.0226965956389904,0.000948919449001551,-0.00418625399470329,-0.00280049606226385,-0.00784120336174965,-0.00644159223884344,0.00614208402112126,0.000455780362244695,0.00275072269141674,-0.0111735267564654,-0.00249769049696624,0.00343429273925722,-0.00490818964317441,0.00188311748206615,0.0217693634331226
"7",-0.00458565447479486,0.00145843531936407,0.00164989230688661,-0.0024830715265125,-0.000504012103192508,0.00179056625347584,0.00244607776403427,0.00107054959516972,0.00205166731029749,0.00634067598730326,-0.00644246535375714,0.00368401501327753,-0.00148985476698726,0.00238827895373106,0.00188107590656728,0.00931910332292318,-0.0127493916079402,-0.00359389907680452,0.00567429699003696,0.00148427882231772,-0.00477598607540131,0.0179331861436367,-0.00626063859090209,0.0104594258591533,-0.00382027123123407,0.00492252921685576,0.00625113304704428,0.0151807432994246,-0.000678237120155245,-0.00108969036955386
"8",0.00475075235590339,0.0030142676550895,0.0078403428196907,-0.00522303115576506,0.000863621418830007,-0.00586691405624151,0.00351951480843127,0.00451331958174706,0.000833726371638477,0.000852404162287712,-0.00274661974981427,0.00853314716368914,0.00675416458398104,-0.000524767965544015,0.000149737563333474,0.0105495965108275,-0.011536424048245,0.00805093161761761,-0.00430172355845571,0.001104865106754,0.0016964755486697,0.0194854736328125,-0.00564613053575158,-0.00306591624394059,-0.0028426107019186,-0.00325968535616994,0.00434196973219514,-0.00496657704934478,0.00197365856729448,0.00256690662354231
"9",0.0037035746499896,-0.001554059330374,0.00712554343044758,0.00150917004793882,0.00273117935284972,0.000947241496760398,-0.00841184891760349,0.00374799640849233,-0.00149615434929729,0.00904059037566185,0.00229228986427188,-0.00945790950208902,0.00215030903927982,-0.00534025300294161,0.0023752034176141,0.00344576640054584,-0.00738276587799191,0.00555251026526093,0.00117478705942631,0.0011662736069411,0.000386715604690835,0.010774695314467,-0.00360601744614542,-0.00216805189847946,0.00135369133204222,0.0233576595783234,0.000119548320071772,-0.000931490154471248,-0.00332690239883959,0.00117231707554311
"10",-0.00417998526245356,0.0047038639895618,-0.00778188928961754,-0.00857070554047823,-0.0026255261618644,-0.00116745894774795,-0.0112285818904638,-0.00210071727633476,-0.00210087769664824,-0.00261100847274065,0.00357124232687056,-0.000914680771529675,0.00716752652078867,0.00119908701162785,0.00143562932498753,-0.0135791916400194,-0.0132499737665057,-0.00226561585441232,-0.000477539579151198,0.00140157772693783,0.0112510835751891,0.0114488806575537,-0.00995711889117956,-0.0117501644417644,-0.00145289755892009,0.026702893897891,-0.00977948773652315,-0.000393217895179987,0.00424938928335905,2.02197479666211e-05
"11",-0.000543468981049955,0.0027650308329612,-0.00657317927107215,-0.00279548740945756,0.00223427079617977,-0.00746704870834947,-0.00884963106364012,0.00426330324262381,-0.00338635081425309,-0.00136751541867852,0.00273339357227087,-0.0043228012509644,-0.000240687091718428,0.00279716006480157,0.0028496824670583,0.01522755343467,-0.00716183194890618,0.000979887321591377,0.00417251139879227,0.00209380593150854,0.00762216048315167,0.00419889017939568,-0.00999478530138731,-0.00303643615916371,-0.00137734529562294,0.00532508827745914,-0.0187744926661253,0.00552814221009612,-0.00108247075695544,-0.0005849240696989
"12",0.000346016080584377,0.000701319193467498,-0.0081752547994256,-0.00258186226710677,0.000576741644181311,-0.00105655891820788,0.00646902061998844,-0.000560119457077235,-0.00186153873801231,0.000574943551328033,0.00256043835543096,-0.00382843869738281,-0.00229749246500432,0.00148970494046807,-0.00592014472931623,-0.00763240037485957,-0.00908854510635138,0.000645416032057256,-0.00430886540561914,0.00286962650716305,0.00713609019294381,-0.00742259016260505,-0.00106112426146865,0.00162720819935203,-0.00613622227683663,-0.00139462761580944,0.000244889553869143,0.00301883439533412,-0.0167060848325491,-0.000150490392115898
"13",-0.0041598966345191,-0.00210395781323314,-0.0298208668828011,-0.00592857180163264,-0.00778447976335883,-0.00181174732279032,-0.00521273864433169,0.000526952324435115,0.00276378821581602,-0.00138334196526557,0.000563901267014444,-0.00404929555952549,-0.00761058647185564,-0.00595688633620739,0.00290820770896971,0.0249444395303726,-0.0168904215097427,0.00184580287896097,0.000223011724301614,0.00253058481030166,0.0046766116283834,-0.00181355269160122,-0.000656396732665598,0.00157394632697105,0.000642984814476222,0.000380960846086964,-0.000268424220848829,0.00172408588696271,0.0017190839862451,-0.00503700459375978
"14",0.0018521003657952,-0.000362147635314614,-0.0158979091793299,-0.003325684228912,0.00570277869701385,-0.00342186889611185,-0.00222557806409895,-0.00149484747089446,-0.000453668559202924,0.00150266732089221,0.00129504280630499,0.00112524616997689,-0.00186588789802045,0.00168191618286073,-0.00716463616117835,0.00625858409330249,0.00546471867710352,0.000951554393395782,0.00408677896484733,-0.00239240750670433,-0.0338678769767284,-0.000307260692352429,-0.00126795377582312,-0.00187704712152481,-0.00210149213671684,-0.00998729467391968,-0.00330161256715655,-0.000515314459335059,0.00246562180109322,0.00727630313485861
"15",-0.00572315230965614,-0.00221500382758677,-0.0184241700917482,-0.00163481500931084,-0.00279775634407997,0.00513460440561175,-0.00337981502525508,0.00589352566748857,0.00546063482761383,-0.00270360428839922,0.00586535362526774,0.00479393173009157,-0.00290132081136107,0.00238651526160538,-0.000257918145507574,-0.00183853111229837,-0.00198748963885009,-0.00111506332177669,-0.00539213232696056,-0.00187449960503727,-0.00237176939845085,-0.00654302584007382,-0.00324425613507628,-0.0039631174877286,-0.00281016412191093,-0.00495544215664268,-0.00220558024011552,0.00665073376148939,0.000752370688132942,0.0153963509947062
"16",-0.00221388903446496,-0.00248885643668473,-0.00899203028529882,0.00811929348856211,-0.000415958202211186,-0.000425763020757586,-0.00860289111733437,0.000252972356975079,-0.000833548023365438,-0.00762020470574498,0.00205164682120085,0.00308590545319021,-0.000982535071671009,0.00170558632817119,-0.00714103784412146,-0.0119691099971533,-0.00156197475735098,-0.00145329954102635,0.00161536131054163,-0.00559306517243385,-0.00899427384138107,0.0126305557787418,-0.00256661977618933,-0.0092762466520071,0.00174703518860042,-0.0104783577844501,-0.00534333661198616,0.000753190543036908,0.00280644814483821,0.00890200957655907
"17",-0.000730958359781653,-0.00281703704968095,-0.00242811045609415,0.00788707472383976,-0.0034275664947927,-0.000863143533933908,0.00939599238336086,-0.00156587408855557,0.00247195898555219,-0.00315234740264714,0.000294845609460026,-0.000282964610960335,-0.00334254372864962,-0.0056527485139668,-0.00353044690564275,0.00114399951416999,0.00403757346794009,-0.00164666573982686,-0.000215989566640928,-0.002341547049582,0.0223426781594753,0.00565494643524289,0.00246410840190947,-0.00858280062675476,-0.00338680483400822,0.00322066806256771,-0.00888975616544485,-0.0029951143078506,-0.00248780776746571,-0.00190958322491497
"18",-0.000494108244311064,-0.0049416315741837,-0.00226854556240141,-0.00512018660083413,-0.00341720902360976,0.00290268007665873,0.00257242028601468,0.00145684275776148,-0.00571499997749925,-0.00735072186216712,0.00712346378713846,-0.00180379289668053,0.00608070101588964,0.00128982588648796,-0.00102031347341835,-0.00345675437711179,0.0131936203688383,0.0036421325057745,-0.00821772590279579,-0.00165868760086596,0.00757030211389065,-0.00109985086601228,-0.00344886560924351,-0.00567151699215174,-0.000352557020960376,0.00306671322323382,-0.00573949841782451,-9.60081670200452e-05,0.00216457364149392,-0.0114765455946326
"19",-0.00432343920692801,-0.0149186700582504,0.00470313616096973,0.00768579170107841,-0.000946286658290774,0.000620834762230515,0.00194660876877606,0.00179466255940497,0.00475285761058331,-0.0084476163610816,0.000877744518220425,-0.000272589968517423,0.00134415016509593,0.0017542305868119,-0.00270499801263213,0.00058626860845834,-0.00144618458580226,-0.00254138372838497,0.00927597470581532,-0.00164436956401914,0.00927593372762203,0.00326771242544055,0.000606067187618464,0.000738159753382206,-0.00251219258643687,0.00209225085563958,-0.0190673638135195,-0.00615303870290518,0.00571015430614352,-0.00777750182896852
