"","MMM","AXP","BA","CAT","KO","XOM","GE","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","DD","WMT"
"T+1",-0.00534655044821324,0.00223596222802841,0.00565538850076901,0.00549436991430036,-0.00106089173092585,0.00206188509811344,-0.00122693233743602,0.00254252480476676,0.002587988696603,-7.27291694872737e-05,0.000712207633353279,0.00223611494362387,-0.00441742158760837,-0.00134759711946517,0.00369055374447176,-0.000685597679869105,-0.000489966226037546,0.00198801639213988,-0.00397772642879647,-0.00250872695751782,-0.000443903508008057,0.000190520056098322,-0.000161505387334119,0.000423130041277833,-0.00144926056610809,0.00101056878013325,0.00570648335739792,0.00154373070366062,0.00190095920940251,0.000937492798875606
"T+2",0.00526763406332323,0.00290297590617613,0.00336951341575427,0.0043400528966249,0.000797684737457936,-0.00116692690526882,-0.00178668435140012,0.001805007334963,0.000417818339792537,0.000137408417782557,0.00124523874841521,0.00181468496482667,-0.00185571353241262,0.00132714942596904,0.0038186609601948,0.000893216546241147,0.000835673077423736,0.00117051775845873,0.00476442049940877,-0.000824716346696692,0.00388757099731264,0.0028089093315225,0.00155259257197022,0.000772926267504311,0.000596455552090189,0.000708393797426425,-0.00317328978763659,0.000149901012718328,0.00279004801862242,-0.000475513343991875
"T+3",-0.00394132061469959,0.00129077686907741,0.00246599620245408,0.00390722836028632,0.000279805362660833,0.00139022374080558,-0.00219787736329074,0.00073989423858299,0.00234672171088874,-0.000143605591475325,0.000325946130971826,0.00123446683237393,0.0018355404643047,-0.000648479952360963,0.00077221726500682,0.000922571266383577,0.00037108553766949,0.000235182205717048,-0.00284877516074809,-6.95928890754055e-05,0.000544981797394156,0.00115192707965903,-0.000750184979288491,0.000873099176323082,0.000692858611446224,0.000112560062515546,0.00440856822859627,0.00123293458489598,-0.000490342624914703,-0.00021851656280996
"T+4",0.00486471907857413,0.000945938686410821,0.0026323839086319,0.0035411369378702,0.000270747077098395,-0.000581590993944914,-0.0019876934689771,0.00118968026276427,0.000551741590365651,-7.16902653750646e-05,0.000479558595871892,0.0015435110641615,0.000852402313361486,-0.000275816065474029,0.00133757761550084,0.000748911697640387,0.000387516215184474,0.000548509075007229,0.00328577479290088,-0.000831939048546829,0.00103547680490183,0.000875474432399008,0.00101196473027031,0.000953892059778954,0.000616325546991371,0.000353399535516314,-0.000393013340006995,0.000288426207598903,0.000758787299973332,6.84798265177919e-05
"T+5",-0.00349982345716376,0.00114755834522239,0.00265466649237521,0.00325819147285175,0.000308831781153484,0.000935843318483336,-0.00207233243738505,0.00115770355588375,0.00222247983062706,-8.51838813290035e-05,0.000499855378397087,0.00145762278932408,0.000807364116812376,-0.000171786065814236,0.00155905530742748,0.000605837208701646,0.000404796356007564,0.000510785828684247,-0.00165084798381064,-0.000410981721220564,0.00139037564929379,0.00114782341151701,-0.000261636388322614,0.00102125179949466,0.000570980862232592,0.000326543884339404,0.00231647645493881,0.00111116252081841,0.000736824502505841,0.000221843209292611
"T+6",0.0044488687091673,0.00123170639238239,0.00264616707783874,0.00303795710494851,0.000300630316670267,-0.000231740477440379,-0.00203970732708222,0.00111705223452119,0.000667382166461338,-8.30666945935407e-05,0.000487307519434989,0.00146703453170067,0.000886152833729687,-0.000252260406427138,0.00145589826759171,0.00051267571171012,0.000401374270082372,0.000504166582482759,0.00232168221894589,-0.000594380053445314,0.0011884270461229,0.00116985155120775,0.000651478045755159,0.00107744478319169,0.00055235719131315,0.000312415466426868,0.00087606205944991,0.000394490581738574,0.00055346508406195,0.00029016457294453
"T+7",-0.00310442654104659,0.00121260326646748,0.00264598268006606,0.00286663333661256,0.000299885750089531,0.000666641928299823,-0.00205216468291894,0.00113465818366504,0.00211484335459553,-8.33511322343278e-05,0.000488683332593911,0.0014710923746416,0.000872165146393551,-0.000236497250530661,0.00145159474716401,0.000455761860788818,0.000401173922937084,0.000508159884438591,-0.000875035571199113,-0.000527093606337468,0.00120336335372057,0.00112680798656064,-2.41198912130186e-06,0.00112432268889791,0.00054556613894167,0.000320059529754237,0.00161526842792209,0.00101877153859845,0.000634337186476222,0.000318277255847321
"T+8",0.00407315416508629,0.0011965527681143,0.00264633761918101,0.00273335166846577,0.0003006282664396,-2.46063122684854e-05,-0.00204741808992755,0.00113328713979872,0.000767568556690968,-8.33194959987921e-05,0.000489103979841082,0.00146829863904792,0.000869680932482861,-0.000232463332618739,0.00146355216480385,0.000421711188389506,0.000401351782873177,0.000507384316401713,0.00169738151211922,-0.000547668141341012,0.00122996544205602,0.00112662162872222,0.000465763670841179,0.0011634296785367,0.000543218631733138,0.000318737551472045,0.00124436341195245,0.000474970822748347,0.000628439474732911,0.000329369904031459
"T+9",-0.0027473998435703,0.00119715943800673,0.00264631550548629,0.00262966532117719,0.000300507831309474,0.000507265299958767,-0.00204922581180724,0.00113173685510913,0.00202159139056659,-8.33219567797743e-05,0.000488944014998099,0.00146919120967849,0.000871203119821065,-0.000235739384490746,0.00146174351313648,0.000401486202350424,0.000401332358670437,0.000507384379932358,-0.000372657222650236,-0.000542968624456768,0.00121827041555553,0.00113318225427023,0.000130565347505046,0.00119605393126838,0.000542428941262108,0.00031845555832944,0.00142768368360394,0.000948666544693174,0.00061845968135584,0.00033364165657334
"T+10",0.00373388671853184,0.00119976849575019,0.0026463031595069,0.00254900260085807,0.000300484164150684,9.80238815022338e-05,-0.00204853742157891,0.00113242567176812,0.00085436606257315,-8.33219709141689e-05,0.000488952591028283,0.00146905251690915,0.000871046139010358,-0.000235073851149634,0.00146079617613837,0.000389503915367311,0.000401327810235193,0.000507427487714175,0.00129311478268454,-0.000543302824067926,0.00121818141026322,0.00113272832925447,0.000370555381769085,0.00122327008562309,0.000542167180133491,0.000318685296340181,0.00133801669518662,0.000536038112165137,0.000623586539796403,0.000335262422545179
"T+11",-0.0024250082074855,0.0012000619662289,0.00264630506861477,0.00248625109637416,0.000300498020272261,0.000412909155817412,-0.00204879955795269,0.00113236742235769,0.00194080159588699,-8.3321913892091e-05,0.000488959739103952,0.00146902921803285,0.00087097349395003,-0.000234917950375643,0.00146117158904877,0.000382411468237931,0.000401329356643055,0.000507415138609996,-4.73414740752929e-05,-0.000543738672822443,0.00122005689198326,0.00113176382599275,0.000198731179287632,0.00124597463809062,0.000542081125979361,0.000318631561302901,0.00138155373417691,0.000895471848723932,0.000622959086327409,0.000335871623307092
"T+12",0.00342753146155606,0.00119969626490347,0.0026463054033657,0.00243743360909629,0.000300496451879885,0.000170624940422885,-0.00204869973796491,0.00113230834885075,0.000929563971292229,-8.33219291008183e-05,0.000488957840392554,0.00146905354011905,0.000871000320082254,-0.000235051236347103,0.00146120251154193,0.000378214732069283,0.000401329307766435,0.000507416278214136,0.00103133133981046,-0.000543389231154747,0.0012194124691764,0.00113190376839859,0.000321751096489487,0.00126491547359706,0.000542052968198642,0.000318628049254349,0.00136052592943687,0.000582375123456851,0.000622433575856322,0.000336099226497932
"T+13",-0.00213389164909446,0.00119959573440113,0.00264630529927582,0.00239945608037675,0.000300495852771577,0.000357047252983798,-0.00204873774878188,0.00113233528535529,0.0018708085293351,-8.3321926195159e-05,0.000488957822865023,0.00146904459275847,0.000870999578970784,-0.000235023185211721,0.00146115609423214,0.000375731730529271,0.000401329249333461,0.000507416638524802,0.000163317159154746,-0.000543569446902563,0.00121934296621505,0.00113204018221677,0.000233673284240132,0.00128071650073447,0.000542043779562391,0.000318634569848087,0.00137064331470964,0.000855108452029458,0.000622752414635123,0.000336183927187757
"T+14",0.0031508955996433,0.00119963814512225,0.00264630529454563,0.00236991148953263,0.000300496100667634,0.000213607126007462,-0.00204872327450835,0.00113233282949021,0.000994712450136754,-8.33219266570558e-05,0.000488957931478348,0.00146904634334928,0.000870997857892578,-0.000235017182371201,0.00146116158004089,0.00037426272178088,0.000401329260619474,0.000507416471967537,0.000861813133207553,-0.00054349420924611,0.00121946898931886,0.00113200886922829,0.00029673381275713,0.00129389820322654,0.000542040785752523,0.000318632603692076,0.00136578898264383,0.000617535004236791,0.000622698722161136,0.000336215366432153
"T+15",-0.00187101618601727,0.00119966023851992,0.00264630529909779,0.00234692729657495,0.000300496084815298,0.000323975191634072,-0.00204872878621785,0.00113233058041446,0.00181016931884117,-8.33219265941763e-05,0.000488957910812917,0.0014690464105966,0.000870998284480695,-0.000235022601844293,0.00146116554936136,0.000373393630531463,0.00040132926134193,0.000507416499632302,0.000299729429230029,-0.000543520744797446,0.00121943570435439,0.00113199042249621,0.00025158475473392,0.00130489478459295,0.000542039811205588,0.000318632660309484,0.00136811332100929,0.000824481267062419,0.000622672240559389,0.00033622701613523
"T+16",0.00290109606674751,0.00119965687457577,0.00264630529890869,0.00232904676038126,0.000300496071266245,0.000239053976302401,-0.00204872668739465,0.0011323316332843,0.00105115450242323,-8.33219266013027e-05,0.000488957908916125,0.00146904620830299,0.000870998312403064,-0.000235021421435855,0.00146116420233391,0.00037287946366269,0.000401329260745637,0.00050741650097096,0.000752041399539549,-0.000543513044344622,0.00121942751723191,0.00113199654121688,0.000283909847596966,0.00131406847075534,0.000542039494138122,0.000318632833287115,0.00136700207147216,0.000644213833578568,0.000622691711739267,0.000336231328001367
"T+17",-0.0016336421614335,0.00119965290650159,0.0026463052987425,0.00231513661025494,0.000300496075509408,0.000304395456851728,-0.0020487274866129,0.00113233153041383,0.00175763391740108,-8.33219266007226e-05,0.000488957910438105,0.00146904629509922,0.000870998276392393,-0.000235021191262606,0.00146116402981258,0.000372575275727293,0.000401329260808587,0.000507416499049266,0.000388063370933581,-0.000543514611207877,0.00121943564046138,0.00113199889717921,0.000260766250048121,0.00132172144171074,0.000542039391012439,0.000318632766422791,0.00136753275685461,0.000801241784367107,0.000622687567491389,0.000336232922735893
