"","MMM","AXP","BA","CAT","KO","XOM","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","WMT","WBA","DOW","RTX"
"T+1",-0.000830588041184607,0.000290172226607047,0.000554867732003571,-0.00157330552118912,-0.000831945224554072,0.00266984277988524,0.00194739873568162,0.00190427146870304,0.00143654250590225,0.000310716526962599,0.00332382163196934,0.000333866433828375,-0.00402276013048301,0.00191786374439369,0.00215263580379235,-0.000376179137017109,-0.00554148920971596,0.000527617908178736,-0.00356588646400428,-0.0102470002325193,0.000314662217377265,0.000767919787925767,0.00236398534813995,0.001012866049377,-0.000935725653749052,0.005076327829391,-0.000468872285475215,0.000340239465800647,0.00579503564959767,0.00123130920672279
"T+2",-8.89255555727086e-05,3.06242963552417e-05,-0.00163099101276179,0.000826753198582454,0.000512954633725753,0.00336541675368107,3.33417248695911e-05,0.00406529458809222,0.00151578524830599,0.00164136185290158,0.000826019723080182,0.00091671398593943,-0.00125036011560784,0.0024319486145244,0.000544244963990722,-9.45022875950309e-05,-0.00178692503939429,0.00102336629668084,0.00139611508914561,-0.00185291050752902,-0.000588993512110748,0.00140166555656287,0.00228867988282461,0.00156862097480536,-3.79986722834455e-05,0.0042164226284575,-1.07606768089211e-05,0.00249366473566119,0.00628861520804382,-0.00179128277741491
"T+3",9.23021521876785e-05,0.00033468445860695,0.000378189075351116,-0.000157646112108786,0.00080938526292478,0.00316168273058751,0.000302422662884985,0.00366618532633947,0.00142189258870632,0.000686295835568943,0.00124302279757241,0.000700887429537094,-0.000485094272982395,0.00228547784905276,0.000547463486940022,0.000114037427993565,-0.000496725878723821,0.000926294388800953,-0.00236895497991304,-0.00286154892379807,-0.000214015909869281,0.00106820146539685,0.00224728624346941,0.00181171917287015,0.000571528838108762,0.00362139962462979,-5.92973627580094e-05,0.00224025194345651,0.00617418809310188,0.00143794788356082
"T+4",0.0001047856442378,0.000513118170875164,-0.000695596013689152,0.00052464239867749,0.000897905975646391,0.00306852716308313,0.000744675975471674,0.00360101164943505,0.00135092500043954,0.00152260142918391,0.00116594125253178,0.000617053852670915,-4.7845904977178e-05,0.00221401078534667,0.000370932466931492,0.000268939705768967,2.49666620244759e-05,0.000905249808926987,0.000558709625452802,-0.00254831192112094,-0.000374959561246511,0.00124818788029503,0.00220871870727372,0.00177434382834114,0.000914880208703301,0.00340960144533942,-4.24419845197594e-05,0.00219534638133855,0.00601833111996393,0.000113332684774299
"T+5",9.38825559570126e-05,0.000624540737926688,-9.34705496690017e-05,0.000101104163103771,0.000930448769492982,0.00296484993140589,0.00100878481540495,0.00349817217035547,0.00128112136639941,0.000785817427469738,0.00118032996277331,0.000608590294806251,0.00018288269801507,0.00215456968461794,0.000348810992124021,0.000384001410444718,0.000234779216963148,0.000875182879817472,-0.0017192234881885,-0.00243404285939957,-0.000305837751795642,0.00115096015782603,0.00217209934735556,0.00178633010408504,0.00110681373764397,0.00334565841443009,-3.4217613875691e-05,0.00213398533610681,0.00586351249077776,0.000755276123235416
"T+6",8.7970073857319e-05,0.000693950162119008,-0.000429336723557447,0.000369196030968895,0.000943600397359414,0.00286510147291682,0.00112835311854184,0.00340511896840268,0.00121471025969756,0.00143503171065293,0.00117764165388941,0.000611117101142221,0.0003054141739492,0.00210824507803744,0.000326574167565313,0.000469469464295367,0.000319174877915122,0.000846894371493093,5.31998171271796e-05,-0.00230219067837418,-0.000335524411212642,0.00120348346269065,0.00213731225152107,0.00178325695325377,0.00121406725188155,0.0033276275897915,-2.50424791499809e-05,0.00207548372248239,0.00571280737356704,0.000456085286965761
"T+7",8.63612543983387e-05,0.000737191935836511,-0.000241883844499831,0.000200104839461531,0.000949103067104721,0.00276748792765101,0.00117382667285064,0.00331554249189777,0.00115128662225111,0.00086297651099092,0.00117814396317803,0.000612187955426411,0.00037045165718355,0.00207191107962851,0.000321309416031819,0.000532955297832386,0.000353122281019677,0.000818998905536689,-0.00132589494226266,-0.00218276649372353,-0.000322774485551706,0.00117510986885543,0.00210426530282159,0.00178409052775971,0.00127400015430316,0.00332271037167086,-1.61538722226568e-05,0.00201814840894246,0.00556633312524131,0.000596747427537955
"T+8",8.61897386374903e-05,0.000764131281999808,-0.000346498218732414,0.000306823801283805,0.000951432362582477,0.00267216375866887,0.00118852942662165,0.00323004157668016,0.00109074259751375,0.00136704304354606,0.00117805010624092,0.000612308603498434,0.000404973887236374,0.00204343143653484,0.000318192822407249,0.000580112696161989,0.000366777323763229,0.000791660680308371,-0.000252842941267868,-0.00207084578179683,-0.000328250366239333,0.00119043755722595,0.00207287144326542,0.00178386780728481,0.00130749043398162,0.00332139287263079,-7.38906884602492e-06,0.00196209374093077,0.00542398797771958,0.000530745796504825
"T+9",8.62598965925341e-05,0.00078091432313657,-0.000288114268290548,0.000239478004880922,0.000952422102788026,0.00257905132811849,0.00119235981652262,0.00314833798007018,0.00103294452280694,0.000922884734578804,0.00117806764350442,0.000612279352097639,0.000423298397647759,0.00202110681647822,0.000317216843499037,0.000615141301652693,0.00037226994394563,0.000764847111776496,-0.00108776787248735,-0.00196650557987317,-0.000325898566699113,0.00118215739249411,0.00204304798101764,0.00178392755215378,0.00132620467525026,0.00332104327881661,1.23344218597317e-06,0.00190727930665067,0.00528565681022641,0.000561728802589556
"T+10",8.63061838342153e-05,0.000791370050854965,-0.000320697584542466,0.000281977995147511,0.000952843166485753,0.00248810218897347,0.00119297071212082,0.00307027497463279,0.000977768178178098,0.0013142549024082,0.00117806436664883,0.000612265719956124,0.000433025109459111,0.00200360710962718,0.000316749724177911,0.000641160616671884,0.000374479301839205,0.000738550860489911,-0.000438125879247489,-0.00186915498350789,-0.000326908625426266,0.0011866304171493,0.00201471636097361,0.00178391154239815,0.00133666212227953,0.00332095101969705,9.71858123127592e-06,0.00185367868105972,0.00515122652893328,0.000547185957750775
