"","MMM","AA","AXP","BA","CAT","C","KO","DD","XOM","GE","HPQ","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","BAC","CVX","MDLZ"
"1",-0.0334277674555779,-0.037994634360075,-0.0240359082818031,0.00903666671365499,-0.00691408570855856,-0.028539078310132,-0.000366735446732491,-0.0138681130483747,0.0139916846528649,-0.0426961928606033,-0.0150681845843792,-0.00543222948908806,-0.00409418670460582,-0.0158944725990295,-0.0121941594406962,-0.0394585356116295,-0.0121230380609632,-0.00379214924760163,-0.0281565468758345,-0.00551319215446711,-0.024710925295949,0.0157056152820587,-0.00452023278921843,-0.000803805771283805,-0.0293510239571333,0.00420773774385452,-0.0279670879244804,-0.0147141125053167,-0.00469746766611934
"2",-0.0131249874830246,-0.0760096907615662,0.000164376106113195,-0.00725805852562189,-0.00962112564593554,-0.0488158166408539,0.00411888444796205,-0.0265189632773399,0.00315024028532207,-0.0120195727795362,-0.0301363095641136,-0.00358111597597599,-0.00360729405656457,-0.0113815572112799,-0.00109852035529912,0.00750310672447085,0.00063489010790363,0.0164273995906115,-0.0156240472570062,0.00756148621439934,-0.0198752582073212,0.0141210444271564,0.0136723108589649,-0.00798556674271822,0.0263871867209673,-0.00753892678767443,-0.00647082645446062,-0.040147677063942,-0.000805963412858546
"3",-0.000999359763227403,0.0353378802537918,-0.00688505452126265,0.00546900229528546,-0.0170408915728331,-0.033824734389782,0.00157069158740342,-0.127451092004776,-0.00497055612504482,0.00171974406111985,0.0169057119637728,-0.00749285519123077,0.0274588726460934,-0.0217082276940346,0.00317919813096523,-0.055731151252985,-0.000248497875872999,0.000505981268361211,-0.0137535519897938,0.0086509557440877,0.0310258511453867,-0.0145695703104138,0.00299256551079452,0.0101654082536697,-0.0356034711003304,0.0130600230768323,-0.044135183095932,-0.0436502508819103,-0.00162719248328358
"4",-0.0343592539429665,-0.00901952665299177,-0.0155751518905163,-0.0052778348326683,-0.0255139600485563,-0.0614903531968594,-0.000728228245861828,-0.0264107622206211,-0.0112155815586448,-0.0589913576841354,0.00196211971342564,-0.00575768994167447,-0.0119324019178748,-0.0178532060235739,-0.0268281027674675,0.00369093636982143,0.00245072017423809,-0.0146400881931186,-0.00537654804065824,-0.00629771454259753,-0.0243501644581556,0.00887355580925941,0.00024075731926132,0.00123112078290433,-0.0369854867458344,0.00331733375787735,-0.050574641674757,-0.0421641506254673,-0.010755660943687
"5",-0.0268942825496197,-0.00520586594939232,-0.0124231930822134,-0.0331054106354713,-0.0222792811691761,0.00506827048957348,0.00986069533973932,-0.00446989573538303,-0.0112714469432831,-0.0153505587950349,0.00126849964726716,-0.00566456932574511,0.0259442571550608,-0.0227248799055815,0.0119738262146711,0.0221614837646484,0.0012997395824641,-0.0163768231868744,-0.0223620384931564,-6.7054686951451e-05,-0.024295212700963,-0.00841120909899473,0.000628464564215392,-0.0123408520594239,-0.0013798528816551,-0.00791704189032316,-0.0211301166564226,-0.0113862538710237,-0.00605518976226449
"6",0.019235348328948,-0.00468244357034564,0.000171040650457144,-0.00651509780436754,-0.0220254920423031,-0.0367928557097912,0.00523754442110658,0.0130159100517631,-0.0153760556131601,0.00470491638407111,0.00323394290171564,-0.00432566273957491,-0.0066880015656352,-0.00581789528951049,0.00524485437199473,-0.0109662897884846,0.00433782953768969,0.0252803228795528,-0.0140011571347713,0.00539495004341006,0.0433910340070724,0.0178732108324766,0.00252303178422153,0.00463386531919241,-0.0315922759473324,0.0165627580136061,-0.0603748634457588,0.00324191665276885,-0.00262568285688758
"7",-0.0293623618781567,0.033403318375349,0.00148796802386642,-0.00605446798726916,-0.0214241202920675,0.0105990767478943,0.00406250450760126,-0.0838999822735786,-0.0174754001200199,-0.0429336205124855,0.00629798416048288,-0.00297609367407858,-0.0443088635802269,0.0107617164030671,-0.0148061141371727,-0.00170065287966281,-0.00341104273684323,-0.0119719877839088,-0.00641831336542964,0.00328767788596451,-0.0130021814256907,0.0102681796997786,0.000876710691954941,-0.006342520006001,-0.0131581462919712,0.00201566913165152,-0.0457221902906895,-0.00135073356796056,-0.00276617729105055
"8",-0.0263270661234856,-0.0491851828992367,-0.0123251527547836,0.00841489806771278,-0.0207629296928644,-0.0287283696234226,0.00946541503071785,-0.0573585741221905,-0.00626069540157914,-0.0461518652737141,0.00821125879883766,-0.00543757574632764,0.0191842876374722,0.0155181800946593,0.00409452198073268,-0.000527158321347088,-0.00241211988031864,0.00789905060082674,-0.0170464534312487,0.00662754941731691,-0.0254997368901968,-0.00179642415605485,0.00254415534436703,-0.01184749789536,-0.00972367078065872,0.00325803831219673,-0.0536250583827496,0.00653401482850313,0.00196014787070453
"9",0.0211514011025429,-0.0439823865890503,-0.00157635868526995,0.0119482865557075,0.00953948032110929,-0.0624893680214882,0.010738855227828,0.025433111935854,-0.00493211764842272,0.0215004850178957,0.00535092875361443,-0.00455800257623196,-0.0170194786041975,0.00920207239687443,0.00128987850621343,-0.0157503318041563,0.000550469034351408,0.0320345610380173,-0.00320595339871943,0.0127245122566819,0.0450192876160145,0.00178575667086989,0.0011256803991273,0.00381447980180383,0.0027288175188005,0.0104316454380751,-0.0295811649411917,0.0219761338084936,0.00295436452142894
"10",-0.0350353382527828,0.0136291654780507,-0.0014008580474183,-0.00188136554788798,0.0017200589645654,-0.011522414162755,0.0085165873169899,-0.00373870972543955,-0.015807218849659,-0.0262097232043743,0.0100679416209459,-0.00474816514179111,-0.0344406962394714,-0.00785147491842508,-0.00112944166176021,-0.0561524853110313,-0.000346651941072196,-0.0168394949287176,-0.0229373332113028,-0.00741779245436192,-0.00238548149354756,-0.00448362808674574,0.0011256803991273,0.00713433651253581,-0.00734719494357705,0.00500773033127189,-0.0114995138719678,0.0157775226980448,-0.00490701710805297
"11",-0.0271697398275137,0.0318358056247234,-0.0146506009623408,0.00525803957134485,-0.0158092156052589,-0.0660665556788445,0.00729561597108841,-0.0592364557087421,-0.0171357970684767,-0.0398314706981182,-0.00301501550711691,-0.00455800257623196,0.0151534304022789,-0.0106437737122178,0.000372294598491862,-0.0107405241578817,0.000567919109016657,0.0111795105040073,-0.00489572156220675,0.00153081782627851,-0.0170978717505932,0.0117943417280912,0.000877434329595417,-0.0102658970281482,-0.0027270067948848,-0.000660011020954698,-0.0189611334353685,-0.000719770090654492,0.000608390546403825
"12",-0.000832872174214572,0.0240125693380833,-0.00176725897472352,0.00362218823283911,-0.0153423445299268,0.018322417512536,0.00678168376907706,0.0267476607114077,-0.0181877613067627,-0.0164098236709833,0.0106387678533792,-0.00455800257623196,-0.0417611077427864,-0.0111739821732044,0.000920759746804833,-0.0062330667860806,-0.00143332779407501,-0.0082912752404809,-0.0305560063570738,0.00114306306932122,0.00769490422680974,-0.0138662597164512,0.0011256803991273,-0.00686339568346739,-0.00533676845952868,0.00775198126211762,-0.017637986689806,-0.0170040372759104,-0.00120836147107184
"13",-0.0260594673454762,6.1374121287372e-05,-0.000953933165874332,-0.0224235896021128,-0.0202520228922367,0.0136856874451041,0.00970428623259068,-0.0166952814906836,-0.0050478633493185,0.00910965632647276,0.00533497333526611,-0.00455800257623196,-0.0419203229248524,-0.0220950283110142,0.00123749556951225,0.0155002875253558,-0.00389939011074603,-0.0163657907396555,-0.00584702845662832,0.00263465289026499,-0.000971094937995076,0.0125367976725101,0.000877434329595417,0.0100811952725053,0.00931226555258036,0.00700065912678838,-0.0255601964890957,-0.0438622757792473,-0.00120836147107184
"14",-0.0267586056143045,0.0203977078199387,-0.0108605213463306,-0.0347439125180244,-0.0198996886610985,-0.0670259445905685,0.00726340897381306,-0.00781166460365057,-0.00493790116161108,-0.0577626712620258,0.00623187003657222,-0.00474816514179111,0.0133447563275695,-0.0229888241738081,0.0106463702395558,0.00153197313193232,0.00356913218274713,0.00209330185316503,-0.0256295464932919,0.00933059491217136,-0.0225707460194826,0.000207742035854608,0.0011256803991273,-0.00287850690074265,-0.0150631768628955,0.00478576635941863,-0.0334114842116833,-0.0510163977742195,-0.000193247207789682
"15",0.0264934003353119,0.0306020546704531,-0.00176725897472352,0.0109830889850855,-0.0215615071356297,-0.0395539328455925,0.00681997742503881,-0.0239208620041609,-0.0179655775427818,-0.0633642375469208,-0.00233984878286719,-0.00474816514179111,-0.00667096860706806,-0.0234992709010839,0.00459497887641191,-0.00545739289373159,-0.00273373234085739,-0.00695143267512321,-0.00213433778844774,-0.00668263155966997,-0.00234612938947976,0.0111212925985456,0.0011256803991273,-0.0143330963328481,-0.00615179259330034,0.00493954820558429,-0.0339401513338089,-0.0421641506254673,-0.00222880998626351
"16",-0.0295751132071018,0.0253378171473742,-5.971818609396e-05,-0.0114095285534859,-0.0169836319983006,-0.0362245179712772,0.0098394900560379,-0.0545638762414455,-0.0103758163750172,0.0174095798283815,0.00605823379009962,-0.00455800257623196,-0.0311514995992184,-0.0176486484706402,-0.00332500389777124,-0.00742448028177023,0.00196541985496879,-0.0156621765345335,-0.0389382839202881,0.00153081782627851,0.00914197135716677,0.0116799827665091,0.0011256803991273,0.00527624133974314,0.00641134520992637,0.00674367090687156,-0.0260087568312883,-0.0100663462653756,-0.0016492287395522
"17",-0.0265521723777056,0.0400594659149647,-0.00994796771556139,-0.00174810376483947,-0.0175831243395805,-0.0212034955620766,0.00727290101349354,0.0047494824975729,5.18276319780853e-05,-0.0546785704791546,0.00521309534087777,-0.00474816514179111,-0.00990952830761671,0.0114389155060053,0.000941567705012858,-0.00397079018875957,0.00197028927505016,0.00943325459957123,-0.00809236522763968,0.00181463442277163,-0.0228717476129532,0.0184938441962004,0.0011256803991273,-0.00531526887789369,-0.00262156873941422,0.00472942087799311,-0.0297707766294479,-0.00380235351622105,-0.0016492287395522
"18",0.00405050674453378,0.0345126166939735,-0.0021163891069591,0.00330993952229619,-0.0175831243395805,0.0238925106823444,0.00856765732169151,-0.0152816576883197,-0.0344239249825478,-0.0690207332372665,0.00456540333107114,-0.00455800257623196,0.00460356473922729,0.0130677493289113,-0.000754695443902165,-0.0243000146001577,-0.00187138258479536,-0.00757330842316151,-0.00795129779726267,-0.00276093697175384,-0.00919192098081112,0.00627429271116853,0.0011256803991273,-0.0140609350055456,-0.0112324897199869,0.00493954820558429,-0.0135202622041106,0.00252516637556255,-0.00148726720362902
