"","MMM","AXP","BA","CAT","KO","XOM","GE","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","DD"
"1",0.00470345001667738,0.0027584177441895,-0.0163724925369024,-0.0016979823121801,-0.00791243370622396,-0.00470211403444409,0.00212720455601811,0.0122227873653173,-0.0101138381287456,0.00286509888246655,0.00347770843654871,0.00224746577441692,0.000656931078992784,0.00961646530777216,0.000252560479566455,-0.00338230514898896,0.00210544373840094,0.00196142727509141,0.000917521363589913,-0.00692166388034821,-0.0152221173048019,0.000254405225859955,0.00782736018300056,-0.00261181360110641,0.000160970826982521,0.00915390253067017,0.00820185430347919,-0.00146183255128562,0.00209404807537794,-0.0101838391274214
"2",0.0128197902813554,0.00221647042781115,0.0308587718755007,0.00875589717179537,0.00273464294150472,0.00177336088381708,-0.00226663262583315,0.00958727393299341,-0.00109505793079734,0.00244075991213322,0.00726150535047054,0.00381515547633171,0.0106938257813454,0.00798068754374981,-0.00752785196527839,0.00552080105990171,0.00357788125984371,-0.00693815667182207,0.00453781755641103,0.00448228185996413,0.00192233582492918,-0.000628668523859233,-0.000748639344237745,-0.000919759273529053,-0.00100453407503664,0.00273541896604002,0.00198900001123548,0.0052586724050343,-0.00440215552225709,0.000857349776197225
"3",0.0224936027079821,-0.000881770742125809,0.00237605324946344,0.00640245666727424,0.00270271324552596,0.00441488390788436,0.000359571917215362,-0.00419207336381078,-0.0203671250492334,0.0101025132462382,0.00393582135438919,0.0026049860753119,0.00371670396998525,0.0181267373263836,0.00698882713913918,0.00624186126515269,-0.000298798142466694,-0.001094133942388,-0.0050742020830512,0.00766635918989778,0.00123145419638604,0.00181990233249962,0.00222705700434744,-0.000997138093225658,0.00198173732496798,0.000879667932167649,0.00618925550952554,0.00999188981950283,0.00499609531834722,-0.00168025773018599
"4",0.00990221370011568,-0.0038137836381793,0.0199548210948706,-0.000564218440558761,-0.00265395315364003,0.00240017590112984,-0.0172827038913965,0.00377834518440068,0.00954741518944502,-0.00501984590664506,-0.00643932167440653,0.00129994191229343,9.52392510953359e-05,0.042435348033905,0.00644186185672879,0.0236696787178516,0.0105923265218735,0.00374053092673421,0.0060866242274642,0.0103945843875408,-0.00271689263172448,0.000135940877953544,0.00822168588638306,0.000930834154132754,-0.00338874850422144,0.00712483795359731,0.0139036467298865,0.00254472880624235,-0.000848538940772414,-0.00438302895054221
"5",-0.0142598347738385,-0.0060156867839396,0.0131299383938313,0.00046378409024328,-0.00110068707726896,0.00172369985375553,-0.00398302543908358,0.00174852530471981,-0.00494225462898612,0.00256663840264082,-0.0415375344455242,0.0088425287976861,-0.00287834368646145,0.00529615068808198,-0.00150919402949512,0.0134612899273634,0.00483130197972059,-0.000268835050519556,-0.00745232123881578,0.00392783060669899,0.00415635295212269,0.00211718655191362,0.00688916677609086,-0.00478901993483305,3.32068921125028e-05,-0.00542061263695359,0.00198900001123548,-0.0202760919928551,-0.00899245496839285,0.00222679646685719
"6",0.00404252950102091,0.00433768192306161,0.0196752082556486,0.00718577578663826,0.00603182148188353,0.00127099128440022,-0.000791550846770406,0.0161494556814432,-0.00894680619239807,-0.00385557767003775,-0.00500335218384862,-0.00340849906206131,0.0037665746640414,-0.013067171908915,-0.00503890635445714,0.00417650165036321,-0.000816577987279743,0.00401963666081429,0.00464461976662278,0.00462231133133173,0.00708462204784155,0.00552727933973074,0.00267643574625254,-0.00108805042691529,0.00492493761703372,0.00265047419816256,-0.000759641057811677,-0.00336097832769156,0.00848007388412952,-0.00253324001096189
"7",-0.00331016327254474,0.00363251683302224,0.0104123326018453,-0.00489322654902935,-0.00564428372308612,0.00351760233752429,0.000617642945144325,0.00609036022797227,0.0127043714746833,0.00435404479503632,0.0131153091788292,0.00201868358999491,-9.70487744780257e-05,0.00366932991892099,0.0100966338068247,0.00731453113257885,0.00249426439404488,0.0109197022393346,0.00755527568981051,0.00651746802031994,0.00267945090308785,0.0208874698728323,-0.00196725153364241,0.000459263595985249,-0.000274254620308056,0.00713410181924701,-0.0014037536457181,-0.00371464714407921,-0.000478865549666807,-0.00571436574682593
"8",0.0110429599881172,-0.000318253616569564,0.0064492248930037,0.00896372087299824,-0.000204564887098968,0.000884166860487312,-0.00872219167649746,0.00704887369647622,0.00178488134406507,0.000319436599966139,0.00906978268176317,0.00472529791295528,0.00170555373188108,0.00120747787877917,0.000356070348061621,0.01003522798419,0.00119262060616165,0.00019405156490393,-0.00204922677949071,0.00752948923036456,-0.00046638201456517,0.00934795290231705,0.0109848817810416,0.00161113357171416,0.00423448858782649,0.00148165028076619,-0.00343974167481065,0.00699329935014248,-0.0127548258751631,0.00504712387919426
"9",0.0143595905974507,-0.00684435293078423,0.00343013275414705,-0.00181567575782537,0.00513885216787457,0.0099479341879487,-0.00305285421200097,0.0115071479231119,-0.00298205157741904,0.00173585792072117,0.00193166919052601,-0.00015540469030384,0.00211352715268731,0.00684168608859181,-0.00728215556591749,-0.00100195151753724,-0.00681127700954676,0.00272361258976161,-0.00177683471702039,-0.000301347667118534,-0.00793377868831158,0.0132263768464327,0.012008111923933,0.00123574887402356,0.000359677913365886,0.00427922001108527,0.00188054016325623,0.0100234095007181,0.0129940919578075,0.00107201363425702
"10",0.0088097071275115,-0.00392673630267382,0.012047347612679,-0.00218216725625098,0.0053917127661407,0.00456240493804216,-0.00570419104769826,0.00121006148401648,0.00531881907954812,0.00305052194744349,0.0110400058329105,0.00886540580540895,0.00148576882202178,-0.00473695481196046,0.00176499015651643,-0.0098068593069911,-0.00220579258166254,0.00867583882063627,-0.00651231082156301,0.0005118238623254,-0.00260294484905899,0.0113902753219008,-0.00904614198952913,0.000255294813541695,-0.00330737372860312,0.00950651522725821,-0.00367164635099471,0.00688847480341792,-0.00121505197603256,0.00186314433813095
"11",-0.00520666176453233,0.00182799424510449,0.00148573855403811,-0.00228243740275502,0.00213121809065342,-0.00306490971706808,-7.05587008269504e-05,0.0103423101827502,0.00851094257086515,0.00434925872832537,1.52604225149844e-05,0.00207574851810932,0.00138478353619576,-0.0026998941320926,0.000928475463297218,0.00270169880241156,-0.0026089942548424,-0.00228140433318913,0.0014420545194298,-0.00144757854286581,-0.0018901249859482,0.000184640666702762,0.000157889400725253,-0.00050637882668525,-0.0012042640009895,-0.00125123548787087,0.00708363484591246,-0.00230206595733762,-0.00683518126606941,-0.00139473739545792
"12",-0.00684757297858596,-0.000391061010304838,0.0180486924946308,-0.00357949058525264,0.00301586603745818,0.00254750833846629,-0.00452787009999156,-0.00944939348846674,-0.0069330227561295,-0.00547830574214458,-0.00178002018947154,0.00400128494948149,-0.00191908294800669,0.0116435997188091,-0.00350768072530627,0.00815836247056723,-0.00467920722439885,0.00464202789589763,0.0013593512121588,0.00111815705895424,-0.0041617532260716,0.000114410780952312,0.00445101223886013,-0.0041887010447681,-0.00473240436986089,-0.00526888901367784,0.00850547291338444,-0.00228581088595092,0.00465882429853082,0.00393656687811017
"13",-0.00562719628214836,0.00466531096026301,-0.00513603584840894,0.0012030927464366,-0.00468574976548553,-0.000872758449986577,-0.00340187479741871,-0.000957178825046867,-0.0108968466520309,-0.00130146474111825,0.00305768684484065,0.00216231122612953,0.00360219576396048,-0.00469215726479888,-0.00412683701142669,-0.0036426552105695,0.00156264018733054,0.0011039573000744,-0.00661753071472049,-0.00214560213498771,-0.0042295684106648,0.00460630608722568,0.00170230818912387,-0.00116277881897986,-0.0013663643039763,0.00350670400075614,-0.0053764027543366,-0.00180721282958984,-0.00227493140846491,-0.0109973652288318
"14",0.00582169089466333,-0.00440948642790318,-0.000268548435997218,0.00157916999887675,-0.00370078161358833,-0.00367904687300324,0.00654580909758806,0.00736384093761444,0.00462975259870291,0.00309161702170968,0.00293565890751779,-0.00129303452558815,-0.00305688590742648,-0.0132324630394578,0.00242287199944258,-0.00204046349972486,0.00053262390429154,0.00288277096115053,-0.00598947331309319,-0.00255736405961215,-0.00913274940103292,0.011654787696898,-0.00249092560261488,-0.000679869030136615,-0.00424839882180095,-0.00256669172085822,0.00117607181891799,-0.00175397715065628,-0.0051105679012835,0.00440167728811502
"15",0.0131472358480096,-0.00228781206533313,-0.00344392587430775,0.00470408331602812,0.00700215063989162,0.0028655908536166,0.00398363498970866,0.00192523747682571,-0.00882141105830669,-0.00155416002962738,0.00230008666403592,0.00426764925941825,0.0021739152725786,-0.0219988487660885,0.00860788021236658,-0.0118166813626885,-0.00400612689554691,0.00322668952867389,-0.0129522169008851,-0.000237920583458617,-0.00161409541033208,-0.00391808105632663,-0.00341535569168627,-0.00333806243725121,-0.00078785588266328,-0.00421427888795733,3.22731320920866e-05,0.00817104149609804,0.00107384228613228,-0.00805856566876173
"16",0.00741297705098987,0.00278284307569265,-0.0050961235538125,-0.000798111548647285,-0.00519958976656199,0.00170188909396529,-0.00654593855142593,0.000807461736258119,-0.0193508807569742,0.00235628848895431,-0.00105006981175393,0.00329153751954436,-0.00270905368961394,0.00455732783302665,-0.00145597697701305,0.00351201323792338,0.000552679819520563,0.00210462231189013,0.00397227983921766,-0.00146153022069484,-0.00258395890705287,-0.000267703901045024,0.00422463053837419,-0.000132798551931046,-0.00205749645829201,0.00220387475565076,-0.00856093969196081,0.00390804931521416,0.000893039628863335,-0.00476943794637918
"17",-0.0125430757179856,0.00619917595759034,-0.000172812695382163,0.0056058531627059,-0.00139584287535399,-0.00122676824685186,-0.00587219651788473,-0.00456299353390932,-0.0012177899479866,-0.00162499805446714,-3.69798544852529e-05,0.00233634514734149,-0.000498264445923269,0.00205924594774842,0.00154558615759015,0.00290899933315814,-0.00295583461411297,0.00167487806174904,-0.00157289393246174,-0.00223341304808855,5.84652043471579e-05,0.00302314595319331,0.00517532881349325,-0.00306270946748555,-0.00233603338710964,-0.00257475371472538,-0.00305750104598701,-0.00312823173590004,-0.00420099264010787,0.00447460450232029
"18",-0.00233525410294533,0.00275106029585004,0.00197221338748932,-0.00434729224070907,0.00358417327515781,-0.00322660570964217,0.00320450868457556,-0.00141161470673978,-0.00706941494718194,0.00458526890724897,0.00298684136942029,0.00257785664871335,6.75887640682049e-05,0.00499896658584476,0.000906173372641206,0.00216043973341584,-0.00505153555423021,0.00671193841844797,0.000410966138588265,-0.00113630131818354,-0.0021629820112139,-0.00203887838870287,0.000633165589533746,-0.00285614724270999,4.3236945202807e-05,0.00547634763643146,-0.00316348648630083,-0.00422727037221193,0.00408031791448593,-0.00729763461276889
"19",-0.000289483083179221,-0.00719090597704053,-0.0058757308870554,0.000299300125334412,-0.00116271700244397,-6.33211020613089e-05,0.0016992490272969,0.00176964397542179,-0.000766520737670362,-0.00696856807917356,0.00196638819761574,-0.000736416375730187,-0.00194801774341613,0.00145531364250928,-0.00316295912489295,0.000426652462920174,0.000169968363479711,0.000773474865127355,-0.00489145750179887,-0.00323569239117205,-0.00282088457606733,0.00300723011605442,0.0119045255705714,-0.00125959399156272,-0.00198561139404774,-0.00192143127787858,-0.00109110283665359,0.00520871626213193,0.00421770149841905,0.00112765631638467
"20",0.000993107561953366,-0.00173389143310487,0.00957582052797079,-0.00374267064034939,-0.00125673855654895,-0.00398660730570555,-0.00720479432493448,0.000750113104004413,-0.0220301933586597,0.00088221114128828,0.00199482007883489,0.00341987004503608,0.00421303790062666,0.00563347758725286,-0.00480992067605257,-0.00193041481543332,-0.00189345318358392,0.00445478362962604,-0.00372149562463164,-0.00365328486077487,0.00355768064036965,-0.00292138871736825,0.00201209541410208,-0.00160735007375479,-0.00267812772653997,0.00148903962690383,0.00668289605528116,0.00231067719869316,-0.00590829411521554,-0.00235041230916977
"21",0.0122673027217388,0.00135462090838701,0.000618086894974113,-0.00206500431522727,-0.00479949684813619,0.00126830546651036,0.00385323027148843,-0.000454345368780196,-0.0015235252212733,-0.00371217727661133,0.00434952368959785,0.00338198523968458,-0.0030987833160907,0.00525053963065147,0.00449015526100993,0.0082936892285943,-0.00262493384070694,0.00219218037091196,0.00368379149585962,0.000976413954049349,-0.00385739398188889,0.00255196262151003,-0.00165875535458326,-6.81723831803538e-05,0.00121619866695255,0.00532275205478072,0.00673059932887554,0.003412208519876,0.000905553926713765,-0.00357821467332542
"22",0.00944869872182608,0.000958586519118398,0.0203434750437737,0.000302071770420298,0.00053121114615351,-0.00011206138151465,-0.00329068535938859,0.0129260178655386,-0.0026664175093174,0.00519262487068772,0.00311751011759043,0.00200261222198606,0.00374370394274592,0.000625893124379218,0.00943267159163952,0.0030449612531811,-0.00279220775701106,0.00458350172266364,-0.000538966269232333,-0.0029781386256218,-0.0017868613358587,-0.00586992455646396,-0.00360725889913738,-0.00142358732409775,-0.00173987343441695,0.000658382254187018,0.00181588309351355,0.00617362605407834,0.000910901115275919,-0.00016328928177245
"23",-0.00533440662547946,0.00567227927967906,0.000409488333389163,-0.00219799135811627,0.000460599490907043,-0.00163153989706188,-0.00122436694800854,-0.000237005486269481,0.0025111366994679,-0.00528461998328567,0.00172582757659256,0.00392909627407789,-0.00203313655219972,0.00104887515772134,0.000855470891110599,0.00903721805661917,-0.00346400984562933,-0.00143696914892644,0.00141682452522218,-0.00388307496905327,-0.000844123889692128,2.9258501399454e-06,0.000239939239691012,-0.00116350734606385,-0.000369758374290541,-0.00113624182995409,-0.000583257817197591,-0.00467200437560678,-0.0133211500942707,-0.0041589392349124
"24",-0.00428958935663104,0.00109431438613683,0.0227634496986866,0.00163585296832025,0.00330309779383242,0.000635733944363892,0.00521101197227836,0.00280638923868537,0.00903495401144028,0.00245542358607054,0.00181164056994021,-0.00114357646089047,0.00320644583553076,0.00205499632284045,-0.00123848090879619,0.0020008971914649,-0.00254113529808819,0.00322269275784492,0.000562973145861179,-0.00220275204628706,-0.00334357027895749,-0.00200891750864685,0.00288624805398285,0.00019467952370178,0.000189619939192198,0.00494419643655419,-0.00384287652559578,0.000159494578838348,-0.00660363445058465,0.0114709194749594
