"","BAC","JPM","MSFT","XOM","GE","INTC","CSCO","WMT","PFE","IBM"
"1",0.00187066989859236,0.0015207744260993,0.00377927217583675,-0.0012283590182195,0.00176492688815471,0.00192886540089251,0.00183945804790984,0.00127407347899612,0.00159908995774947,0.000895196618192187
"2",0.00243142515253602,0.00280480553830612,0.00268963581521349,0.00045256828469762,0.00280652085720735,0.0016004206124825,0.000191060684189006,1.53087387536316e-05,0.00162288695104778,0.000247581727792499
"3",0.00205393597512882,0.00190486939793891,0.00245322223206558,-0.000544695281804401,0.00275064587998472,0.00169523348552136,0.00227525998175962,0.00072957915912102,0.00109537799670198,0.00116984906040865
"4",0.00230608389288054,0.00255872758066907,0.00225964291723984,0.000243826644679821,0.00260484988979093,0.00162884370362858,0.00104708589848777,0.000491246297406778,0.000890194740688528,0.000478324217445925
"5",0.00213765536204396,0.00208125957425463,0.00211830113414588,-0.000338092655308066,0.00251298644690685,0.00168135843861971,0.00182226191210213,0.000589530952012744,0.000846428747919617,0.00103933314474917
"6",0.00225016142015905,0.00243016225554576,0.0020145519043698,9.79377623562324e-05,0.00246661020298013,0.00163943512533172,0.00133703572815465,0.000552584137699967,0.000843315734185217,0.000589722755986101
"7",0.00217501017914391,0.00217518283172346,0.0019384164350889,-0.000227661772280607,0.00244509734554792,0.00167292478243256,0.0016410615401673,0.000567027148972317,0.000845053161654937,0.000950716476875599
"8",0.00222520933393374,0.00236152516199525,0.00188254438237374,1.56617101509834e-05,0.00243550951066326,0.00164617098575334,0.00145059138606564,0.000561475150049094,0.000845932736116365,0.000660953728293655
"9",0.00219167755045852,0.00222534348868943,0.00184154267318423,-0.000166144832365308,0.0024313242092932,0.00166754379031443,0.00156992128373253,0.000563624704109122,0.000846155529568586,0.000893550477733183
"10",0.0022140759455657,0.00232486705116976,0.00181145356557853,-3.02972978936221e-05,0.00242951772768503,0.00165046969496167,0.0014951610047744,0.000562795008047131,0.000846182451043209,0.000706842883387695
"11",0.0021991143762311,0.00225213377092101,0.00178937267155973,-0.000131802956278156,0.00242874288912858,0.00166410968010138,0.00154199838974588,0.000563115676960196,0.000846177880619449,0.000856714965288999
"12",0.00220910833141775,0.00230528831992653,0.00177316860571994,-5.59574965950656e-05,0.00242841172162467,0.0016532131030958,0.00151265472472481,0.000562991810879054,0.000846174308965329,0.000736411140627322
"13",0.00220243261859384,0.00226644219512624,0.00176127725070886,-0.000112629521974415,0.00242827046554693,0.00166191805322817,0.00153103855805854,0.000563039668534582,0.000846173237431988,0.000832980230480218
"14",0.00220689182827359,0.00229483151345093,0.00175255077888398,-7.02839578774487e-05,0.00242821028373436,0.00165496392838983,0.00151952106943889,0.000563021179840399,0.000846173063721481,0.000755463251194198
"15",0.00220391318741643,0.00227408418282032,0.00174614685683813,-0.000101924732093315,0.00242818466037109,0.00166051937115882,0.00152673678673247,0.000563028322828692,0.00084617306863284,0.000817686909817979
"16",0.00220590284522423,0.00228924663664796,0.00174144733813317,-7.82826194127694e-05,0.0024281737549567,0.00165608129374765,0.00152221613316119,0.000563025563232267,0.000846173082192853,0.000767739353451622
"17",0.002204573803429,0.00227816569278252,0.00173799859595609,-9.59481002752105e-05,0.00242816911457665,0.0016596267413252,0.00152504832681292,0.000563026629373287,0.000846173087096371,0.000807832759113969
"18",0.00220546157020304,0.00228626380924473,0.00173546773623392,-8.27483825344497e-05,0.00242816714028849,0.00165679438907881,0.00152327395486549,0.000563026217482326,0.000846173088078276,0.000775649379294301
"19",0.00220486856413813,0.00228034558684131,0.00173361046462461,-9.26112642631055e-05,0.00242816630037168,0.00165905707074936,0.00152438560053488,0.000563026376611753,0.000846173088127962,0.000801483301843565
"20",0.00220526467740042,0.00228467071066236,0.00173224750570574,-8.52416797079546e-05,0.00242816594306262,0.00165724948189851,0.00152368915349284,0.000563026315133932,0.000846173088081203,0.000780746152481971
"21",0.00220500008361994,0.00228150984667445,0.00173124729819425,-9.07482626732123e-05,0.00242816579106336,0.00165869351067916,0.00152412547821008,0.000563026338885186,0.000846173088059821,0.000797392070763448
