"","BAC","MSFT","JPM","CSCO","XOM","INTC","GE","HPQ","PFE","IBM"
"1",-0.00327887618415671,0.000422402532080339,0.000895784426023715,0.000243429718462297,0.000723223704754078,0.000308631525140143,0.00431067518408959,0.00581343773950781,0.00209661442988681,0.000961080767166649
"2",-0.00202911424238238,-4.18661713956608e-05,0.000209692085596738,-0.00107197290501696,0.000807994576199693,0.00202796550369447,0.00273953070145997,0.00215080794115897,0.00188412948165069,0.00130139422376636
"3",-0.00185058141697393,0.00103368904944395,0.000177814472187631,-0.00119621767894963,0.00161425784577198,0.00177043979474589,0.00250460025114927,0.00136587807972277,0.00159202129726162,0.00142096339905406
"4",-0.00177881428397691,0.00014247459679347,0.00018545870183844,-0.00120662352844589,0.00158900602349758,0.00164354312412977,0.0024461088929679,0.0011670793826834,0.001628864908298,0.00139364058356271
"5",-0.00172536073456981,0.000848029360172303,0.000194275751303239,-0.00120755549103955,0.0015404813658549,0.00152925258120691,0.00241148265006992,0.00108863092871101,0.00164223834363399,0.001393298011524
"6",-0.00168089727286921,0.000291349630185649,0.00020203723191715,-0.00120763585996605,0.00154322957308383,0.00143123773445094,0.0023806361792943,0.00103582861269716,0.00163901934058912,0.00139425566239742
"7",-0.00164343755852516,0.000730453709412914,0.000208756292265282,-0.00120764293925854,0.00154611941174094,0.00134692477292847,0.00235091220013086,0.000989387672389076,0.00163853734931957,0.00139413923174257
"8",-0.00161183505835108,0.000384099146498805,0.000214565961909904,-0.00120764355543922,0.00154587988281572,0.00127441224481312,0.00232194629971027,0.000945352827181539,0.00163876022661698,0.00139412281536894
"9",-0.00158517002929058,0.000657294743087215,0.000219588885380085,-0.00120764360943217,0.00154570967099658,0.00121204780068358,0.0022936760250257,0.000902885497653797,0.00163876851205126,0.00139412889318427
"10",-0.00156267070518332,0.000441805087979556,0.000223931576540152,-0.00120764361414552,0.00154572851375482,0.00115841126390129,0.0022660789884586,0.000861781628767076,0.00163875521349279,0.00139412862958701
"11",-0.00154368627321762,0.000611777780161969,0.000227686154524872,-0.00120764361455785,0.00154573842131548,0.00111228116109685,0.00223913840969765,0.000821967175174733,0.00163875587603165,0.00139412846193234
"12",-0.00152766762663412,0.000477707696595384,0.000230932265025408,-0.00120764361459388,0.00154573702577617,0.00107260696686658,0.00221283857507086,0.000783395530302027,0.00163875657115759,0.00139412849311502
"13",-0.00151415144433764,0.000583458726809821,0.00023373876775333,-0.00120764361459703,0.00154573645652626,0.0010384851767027,0.00218716423243568,0.00074602664803894,0.00163875647461592,0.0013941284945471
"14",-0.00150274678644163,0.000500045036791377,0.000236165197032048,-0.0012076436145973,0.00154573655578488,0.00100913873157479,0.00216210050394252,0.000709822768736786,0.00163875644354512,0.00139412849331516
"15",-0.00149312378647757,0.000565839607949522,0.000238263024689927,-0.00120764361459732,0.00154573658801658,0.000983899321874704,0.00213763286710165,0.000674747520841995,0.00163875645164221,0.00139412849343185
"16",-0.00148500411036323,0.000513942544135094,0.000240076751931334,-0.00120764361459733,0.00154573658116242,0.000962192167933839,0.00211374714501214,0.000640765709525194,0.00163875645270946,0.00139412849345738
"17",-0.00147815290591054,0.000554877611955282,0.000241644853340363,-0.00120764361459733,0.00154573657936815,0.000943522930506674,0.00209042949796912,0.000607843245833502,0.00163875645216117,0.00139412849345008
"18",-0.001472372009999,0.000522589084353119,0.000243000593041935,-0.00120764361459733,0.00154573657983071,0.000927466453132378,0.00206766641542142,0.00057594710527234,0.00163875645214748,0.0013941284934502
"19",-0.0014674942169378,0.000548057443640934,0.000244172730333463,-0.00120764361459733,0.00154573657992857,0.000913657080003074,0.00204544470814028,0.00054504529321084,0.00163875645217963,0.00139412849345043
"20",-0.00146337844223576,0.000527968657530731,0.000245186129755636,-0.00120764361459733,0.00154573657989794,0.000901780328846583,0.00202375150057692,0.000515106812490101,0.00163875645217767,0.0013941284934504
"21",-0.00145990564189646,0.000543814174818316,0.00024606228854376,-0.00120764361459733,0.00154573657989273,0.000891565729189349,0.00200257422340227,0.00048610163226977,0.00163875645217602,0.00139412849345039
