"","BAC","MSFT","JPM","XOM","CSCO","INTC","GE","HPQ","PFE","IBM"
"1",-0.000544880675390705,0.00177318733255278,0.0026919389542032,0.00130717236164058,-0.000534848531761146,0.00235052283148121,0.00468766219910762,0.00145783528071077,-0.000792612819850592,0.000712851870549042
"2",-0.000991921335908551,-0.00187796865826402,0.00183624812300745,0.00139995399559888,-0.000834761751965518,-0.000829670422530819,0.00367476019726306,-0.000386846769258739,0.00157728164771311,0.0011104745275727
"3",-0.00105684469408705,0.0014668328444018,0.00160417761442498,0.00191406343178401,-0.00154345084213925,0.001558666571689,0.00343086368687129,-0.000660820131693246,0.00188289471101505,0.00132749789727593
"4",-0.00106284436138405,-0.00131978405184618,0.00144751261160389,0.00174363927716316,-0.000945133052376833,-0.000181187256069524,0.00331995316932842,-0.000705563585712461,0.00129029941731969,0.00126435316984507
"5",-0.00106361435866954,0.000994311567760712,0.00131586989035299,0.00176648963621531,-0.00149463713234435,0.00108592473110399,0.00323450076069014,-0.000712581997551165,0.0018898685721875,0.00126972839584623
"6",-0.00106369188504567,-0.000927165197669701,0.00120238154458276,0.0017696928141193,-0.000992388359440203,0.000163106381055387,0.00315622088709246,-0.000713701611985969,0.0013150168884312,0.00127101584559642
"7",-0.00106370120551305,0.000668299411895664,0.00110428804522994,0.0017672557184124,-0.00145156735076385,0.000835180908211916,0.00308190222468132,-0.000713878956270634,0.00186264906843735,0.00127052341801715
"8",-0.00106370218869696,-0.000656466511976782,0.00101947882753891,0.00176783865389469,-0.00103177088405552,0.000345719282371129,0.0030108840874371,-0.00071390713094647,0.00134135928956511,0.0012705811565568
"9",-0.00106370230283971,0.00044352952252588,0.000946152945347432,0.00176780239536413,-0.00141556286741369,0.000702186717885947,0.002942941569546,-0.000713911601459318,0.00183752533821699,0.00127058772582398
"10",-0.00106370231518844,-0.000469832795968657,0.000882755365481452,0.00176777801587853,-0.00106468740369295,0.000442576922400484,0.00287792822923716,-0.000713912311174254,0.00136527788147461,0.0012705840291071
"11",-0.00106370231659539,0.000288561506077339,0.000827941784346209,0.00176778806473395,-0.00138546948534781,0.000631646776185774,0.00281571554521805,-0.000713912423819974,0.00181475911338543,0.00127058458349205
"12",-0.00106370231674971,-0.000341157835009243,0.000780549931808543,0.00176778635095705,-0.00109219977989256,0.000493950085875825,0.00275618249260096,-0.000713912441700722,0.00138694666558933,0.00127058460627707
"13",-0.00106370231676711,0.000181718520296582,0.000739574909808875,0.00176778627947241,-0.00136031675106114,0.000594232484908331,0.00269921359023632,-0.000713912444538901,0.00179413493798344,0.00127058457962174
"14",-0.00106370231676903,-0.000252442645003108,0.000704147883043374,0.00176778640819429,-0.0011151952506423,0.000521198343469798,0.00264469838674724,-0.000713912444989408,0.00140657658254238,0.00127058458457947
"15",-0.00106370231676925,0.000108055425987567,0.000673517656036125,0.00176778637137221,-0.00133929352277222,0.000574387994566345,0.00259253119742659,-0.000713912445060917,0.00177545134884233,0.00127058458453308
"16",-0.00106370231676927,-0.000191277793044795,0.000647034744762527,0.00176778637521989,-0.00113441538892511,0.000535650783064332,0.00254261089108672,-0.000713912445072267,0.00142435946475154,0.00127058458434959
"17",-0.00106370231676927,5.7268269268514e-05,0.000624137604974454,0.00176778637626097,-0.00132172182966526,0.000563862503277121,0.00249484069261095,-0.000713912445074069,0.00175852575189064,0.00127058458439166
"18",-0.00106370231676928,-0.000149107572648225,0.00060434072520326,0.00176778637568987,-0.00115048001833108,0.000543316337807173,0.00244912799511035,-0.000713912445074355,0.001440469104841,0.0012705845843896
"19",-0.00106370231676928,2.22529700633873e-05,0.000587224331963645,0.00176778637580854,-0.00130703500828837,0.000558279796693566,0.00240538418035707,-0.0007139124450744,0.00174319273264473,0.0012705845843884
"20",-0.00106370231676928,-0.000120033236140269,0.000572425488867197,0.00176778637580579,-0.00116390720153622,0.000547382137849522,0.00236352444698307,-0.000713912445074407,0.00145506294293356,0.00127058458438875
"21",-0.00106370231676928,-1.88839278562972e-06,0.000559630400911027,0.00176778637579934,-0.00129475942842001,0.000555318736545239,0.00232346764608388,-0.000713912445074409,0.00172930244092487,0.00127058458438872
