"","AAPL","MSFT","BA","JPM","V","DIS","CRM","INTC","HD","UNH"
"1",-0.00146937634288784,0.00220737135441782,-0.00278133843677134,0.00187125251514895,-0.00656542530385837,0.00371959960249344,0.00460905004748227,-0.00540436517032993,0.00308795938022193,0.00188916340129528
"2",-0.000353934754187595,0.00117821827463098,0.0022314646386766,0.000611842465022844,-0.00481676419399938,-0.00325243831022282,-0.000545397349851099,0.000407708651538582,0.00241480733990405,0.00161715913944601
"3",0.000626217178637443,0.00184261520703005,-0.000123624216547133,0.000638790784891106,-0.00345752269089488,0.0019603242419607,0.00153491466690026,-0.000821052301205916,0.00208093976601636,0.00158054423749086
"4",0.00093862920014,0.00120797197784813,0.000267593559040307,0.00065032543340705,-0.0024443741822831,-0.00335444327335876,0.00115140532851466,-0.000581303060141693,0.00184916452396866,0.00155462937376648
"5",0.00102453149444047,0.00180176722568505,0.000146904937788032,0.000650716318657694,-0.00169331612582341,0.00196568317195171,0.00119860805393849,-0.000646284895521293,0.0016937498524797,0.00153384781286796
"6",0.00104721223896937,0.00124568352109302,0.000171868204564997,0.000650644252396204,-0.00113695657334737,-0.00336484188490765,0.00119544863808801,-0.000646597746026019,0.00158921306479256,0.0015171287839375
"7",0.00105312582956348,0.00176642957361743,0.000165249721504915,0.000650637318232944,-0.000724864004134345,0.00197584041623279,0.00119521236128729,-0.000659306534466329,0.00151891826566835,0.00150367706057212
"8",0.00105466148818175,0.00127877467817285,0.000166747083395942,0.00065063753197108,-0.000419633271167761,-0.00337503207413545,0.00119533378647782,-0.000668436975478565,0.00147164795800122,0.00149285411118486
"9",0.00105505975171687,0.00173544117963894,0.000166372801053475,0.000650637598921118,-0.000193553887242824,0.00198604934283378,0.00119531005866218,-0.000677395266336315,0.00143986073079092,0.00148414621290176
"10",0.00105516299498343,0.00130779389002098,0.000166460612702578,0.000650637600729489,-2.61006459710826e-05,-0.00338526051499915,0.00119531313056805,-0.000685543154785399,0.00141848519763173,0.00147714003650017
"11",0.00105518975539408,0.00170826601508692,0.00016643917007516,0.000650637600286955,9.79291820494771e-05,0.00199629729670015,0.00119531289936869,-0.000693079578038412,0.00140411107792742,0.00147150302672172
"12",0.00105519669131619,0.001333242188561,0.000166444274996732,0.000650637600249129,0.000189796010396124,-0.00339552802109622,0.00119531289002746,-0.000700023885888332,0.00139444510533628,0.00146696761718863
"13",0.00105519848898321,0.00168443484757301,0.000166443040002316,0.000650637600250692,0.000257840240402978,0.00200658439222792,0.00119531289703815,-0.000706428111862243,0.00138794515764976,0.00146331853009435
"14",0.00105519895490414,0.00135555898684046,0.000166443335755459,0.000650637600251078,0.000308239468505106,-0.00340583474343488,0.00119531289557876,-0.000712333110405394,0.00138357422450986,0.00146038255782448
"15",0.00105519907566174,0.00166353618681057,0.000166443264472616,0.000650637600251086,0.000345569337518358,0.00201691077882329,0.00119531289577721,-0.000717778037192532,0.00138063496139038,0.00145802034148195
"16",0.00105519910695974,0.00137512962668738,0.000166443281583536,0.000650637600251083,0.000373218949883865,-0.00341618083180453,0.00119531289576075,-0.000722798687545982,0.00137865843431733,0.00145611975607582
"17",0.00105519911507157,0.00164520917780404,0.000166443277465594,0.000650637600251083,0.000393698557344883,0.00202727660655635,0.00119531289576051,-0.000727428132087509,0.00137732930551474,0.00145459058839504
"18",0.00105519911717399,0.00139229203229868,0.00016644327845501,0.000650637600251083,0.00040886746156723,-0.00342656643656185,0.00119531289576091,-0.000731696851152771,0.00137643552399362,0.00145336025494704
"19",0.0010551991177189,0.00162913737000049,0.000166443278217038,0.000650637600251083,0.000420102816333902,0.00203768202607064,0.00119531289576082,-0.000735632952856767,0.00137583449465324,0.00145237035670875
"20",0.00105519911786013,0.00140734254514195,0.000166443278274237,0.000650637600251083,0.000428424656519762,-0.00343699170863779,0.00119531289576083,-0.000739262354554492,0.00137543032846782,0.0014515739071578
"21",0.00105519911789673,0.00161504325317094,0.000166443278260483,0.000650637600251083,0.000434588504971118,0.00204812718858505,0.00119531289576083,-0.000742608954249118,0.00137515854422292,0.00145093310200968
