"","BAC","MSFT","JPM","XOM","INTC","GE","JNJ","CSCO","PFE","IBM"
"1",0.00120472200518674,0.000157301059966413,0.00116294885846746,0.00362697313555287,0.000675899772003679,0.00109536937203855,0.000792249652889977,0.000124532647495412,0.000309849612491991,0.00232362180298863
"2",0.00384333764954263,7.93000422056223e-05,0.000522436285161074,0.00141655698411107,-0.00170786974758412,-0.000505331098534712,-0.000526701282427898,9.2762843745568e-05,0.00132717985594006,0.00144881824296475
"3",0.00291895354369779,0.000102343840827939,0.00310750276745085,0.000918992909928803,0.000699257149911715,0.00133779318505875,0.000578370469409689,0.000132820634211942,8.42595481826278e-05,0.00130795973923715
"4",0.00293203880515053,0.000102632030411579,0.00112545628813678,0.000717212647369329,-0.000693103196895198,0.000376301595743972,-0.00010077371630475,0.000166796194517419,0.00124429305891148,0.00126051284272
"5",0.00287147757110121,0.000102541292106029,0.00236653230975987,0.000589257870109102,6.13986837847268e-05,0.000840023793275548,0.000307636363129938,0.000195169882239025,0.000148293835159366,0.00122580907504908
"6",0.00286145911946337,0.000102540231752041,0.0016377723920548,0.000494964072069731,-0.000343102824266067,0.00061909776485828,6.24796703159601e-05,0.000218861875659028,0.00118314515273431,0.00119366075539837
"7",0.00285553235315931,0.000102540588988577,0.00205542582513804,0.000423077133808464,-0.000126640105138817,0.000724138972953196,0.000209617571220038,0.000238644632882621,0.000205999020363144,0.0011627538926265
"8",0.00285378283728545,0.00010254059287156,0.00181839614433615,0.000367896078806213,-0.000242440084050446,0.000674212933264435,0.000121309635264055,0.00025516318711714,0.00112865621456383,0.00113289261992382
"9",0.00285306428488758,0.00010254059146535,0.00195237640746193,0.000325481498578895,-0.000180494541294326,0.000697941437409753,0.000174309460350922,0.000268956139781967,0.000257449400928883,0.0011040228359776
"10",0.00285281576856268,0.000102540591451208,0.00187677122237712,0.000292871186727327,-0.000213631109684442,0.000686664021766672,0.000142500527568005,0.000280473221756149,0.00108007487190164,0.00107610926077361
"11",0.00285272209410494,0.000102540591456743,0.00191940546643939,0.000267797560082376,-0.000195905373219804,0.000692023816351755,0.000161591311267801,0.00029008995723138,0.000303321688791275,0.00104911992625106
"12",0.00285268830490866,0.000102540591456794,0.00189537077933096,0.000248518593776154,-0.000205387394426998,0.000689476478241636,0.000150133585712588,0.000298119907995636,0.00103676057289492,0.0010230241926702
"13",0.00285267584238106,0.000102540591456772,0.00190891846704932,0.000233695078952921,-0.00020031518081553,0.00069068714612611,0.000157010174801627,0.000304824897380281,0.000344220640761726,0.000997792468723477
"14",0.00285267129759732,0.000102540591456772,0.00190128240228195,0.000222297337333475,-0.000203028457883808,0.000690111754618277,0.000152883048761525,0.000310423547231077,0.000998142280306619,0.000973396147124925
"15",0.00285266963066632,0.000102540591456772,0.00190558632732054,0.000213533658449262,-0.000201577045738662,0.000690385219695813,0.00015536002813754,0.000315098406258237,0.000380685450997254,0.000949807568291429
"16",0.00285266902105505,0.000102540591456772,0.00190316052232604,0.000206795299984411,-0.000202353449018361,0.000690255250539857,0.000153873418140756,0.000319001902191407,0.000963710867201729,0.00092699998849439
"17",0.00285266879778381,0.000102540591456772,0.0019045277644689,0.000201614202464511,-0.000201938127943147,0.000690317020699512,0.000154765637633554,0.000322261311814616,0.000413196855848732,0.00090494754947727
"18",0.00285266871607193,0.000102540591456772,0.00190375715507103,0.000197630476804035,-0.000202160295468744,0.000690287663329329,0.000154230153797813,0.000324982910933393,0.000933012404661236,0.000883625249130861
"19",0.0028526686861559,0.000102540591456772,0.00190419148812208,0.000194567405692415,-0.000202041451489049,0.000690301615943162,0.000154551535409237,0.000327255439587229,0.0004421834716734,0.000863008913145985
"20",0.0028526686752053,0.000102540591456772,0.0019039466881657,0.00019221222226999,-0.00020210502464841,0.000690294984714562,0.000154358651640825,0.000329152995493562,0.000905642177378401,0.000843075167605584
"21",0.00285266867119649,0.000102540591456772,0.00190408466295612,0.000190401330928863,-0.000202071017485392,0.000690298136324237,0.000154474414792152,0.00033073745006648,0.000468027445528277,0.000823801412484357
