"","C","MSFT","XOM","BAC","GE","INTC","JPM","WMT","AIG","IBM"
"1",-0.00326498063711304,0.00066003874725611,8.72804105675248e-05,-0.000694057908533506,-0.000131265659322654,-0.000151001035276797,-0.0113046674470541,-0.00116352071614755,-0.00368631085245677,0.00162716146360985
"2",-0.00220351706345563,-0.00116208903611776,0.00177639857900627,-0.000868716753855331,-0.000396816020987467,0.00306997823361766,-0.0104787530123801,0.000121560095281955,-0.00269692248244892,-9.84915045706377e-05
"3",-0.00196945465972348,0.000288459838470191,0.00153083229950205,-0.000639396995556439,-0.000277895827410234,0.00290694859185895,-0.00988034507295622,0.000411627092393572,-0.00257843752254061,0.00125651014853852
"4",-0.00200994082775061,-0.00101200826858854,0.00152890968680769,-0.000703210060969868,-0.00031655688239567,0.00221799646294178,-0.00931809234679418,0.000542897346611936,-0.00252447256313613,0.000778542523309376
"5",-0.00199759212780827,0.000166946214885699,0.00149763702811893,-0.0006811898897097,-0.000303626787968231,0.00169234918142631,-0.00879109896575245,0.000623812492351729,-0.00247875936429472,0.000979740278791212
"6",-0.00200096304943411,-0.000902884655105902,0.00147117854911638,-0.000688427106517111,-0.000307938901712446,0.00138908267063936,-0.00829714383598763,0.000677195561307925,-0.00243708351473105,0.000899083811200375
"7",-0.00200002626368767,6.80044443376206e-05,0.00144521240238583,-0.000686023799510248,-0.000306500427445593,0.00123631472760437,-0.00783415580158876,0.000712834370897608,-0.00239886664567656,0.000931836363836188
"8",-0.00200028582002198,-0.000813099761621441,0.00142024061364405,-0.000686820107591791,-0.000306980273238043,0.00116602335829708,-0.00740019346903218,0.000736673972221941,-0.00236380619115163,0.000918582019413419
"9",-0.00200021386859763,-1.34769116733925e-05,0.00139616219105551,-0.000686556134155775,-0.00030682020597833,0.00113597236589296,-0.00699343715551248,0.000752626006843756,-0.0023316403818292,0.000923950713531352
"10",-0.00200023381254433,-0.000739153548464701,0.00137295307591009,-0.000686643631491982,-0.00030687360129998,0.0011239874999444,-0.00661218125799382,0.000763300726217539,-0.00230213015683273,0.000921776644993704
"11",-0.00200022828427975,-8.05848448695738e-05,0.00135058089367574,-0.000686614628754599,-0.000306855789659679,0.00111955717091721,-0.0062548271013122,0.000770444055784307,-0.00227505626800793,0.000922657097610655
"12",-0.00200022981665643,-0.000678251512834353,0.00132901558813709,-0.00068662424224502,-0.000306861731276276,0.00111807121617181,-0.00591987623464033,0.000775224249980039,-0.00225021757339406,0.000922300538745491
"13",-0.0020002293918976,-0.000135854881991326,0.00130822804288191,-0.000686621055673678,-0.0003068597492686,0.00111764392707094,-0.00560592414821144,0.000778423075096126,-0.0022274295374829,0.000922444935851249
"14",-0.00200022950963631,-0.000628092647487891,0.00128819020966094,-0.000686622111922164,-0.000306860410427792,0.00111755777927951,-0.0053116543839549,0.000780563674851868,-0.00220652285986543,0.000922386458834908
"15",-0.00200022947700037,-0.000181375238118072,0.00126887504953334,-0.000686621761808893,-0.000306860189877951,0.00111756252844087,-0.00503583301534866,0.000781996128073861,-0.00218734221741306,0.000922410140490707
"16",-0.00200022948604671,-0.00058678184813869,0.00125025649901304,-0.000686621877860469,-0.000306860263449086,0.00111758126761736,-0.00477730347334143,0.000782954701590417,-0.00216974511032522,0.000922400550042909
"17",-0.00200022948353916,-0.000218865765171913,0.0012323094345693,-0.000686621839393009,-0.000306860238907187,0.0011175955104484,-0.00453498169664876,0.000783596162807228,-0.00215360080344759,0.000922404433922139
"18",-0.00200022948423423,-0.000552758308509409,0.00121500963876686,-0.000686621852143766,-0.000306860247093887,0.00111760371531668,-0.00430785158608735,0.000784025417825834,-0.00213878935499428,0.000922402861053166
"19",-0.00200022948404156,-0.000249742931749029,0.00119833376758216,-0.00068662184791729,-0.000306860244362963,0.00111760784473346,-0.0040949607438868,0.000784312668038583,-0.00212520072545769,0.000922403498023747
"20",-0.00200022948409497,-0.000524736549861746,0.00118225931890403,-0.000686621849318234,-0.000306860245273946,0.00111760974347707,-0.0038954164801129,0.000784504891032254,-0.00211273396008597,0.000922403240067409
"21",-0.00200022948408016,-0.00027517334019492,0.00116676460216964,-0.000686621848853865,-0.00030686024497006,0.00111761055474765,-0.00370838206945676,0.000784633523414949,-0.00210129643885434,0.000922403344532944
