"","BAC","MSFT","JPM","XOM","CSCO","INTC","GE","HPQ","PFE","IBM"
"1",-0.00148888076394032,-0.000650048075803883,0.000825966151544395,0.00109425555276749,-0.000851582665307285,0.00154475211598801,0.000283200495497747,-0.000858482188097784,0.0032736016651881,0.00132337033490993
"2",-0.00153310870045184,-0.000934311113042957,0.000382252474989972,0.000579049605570177,-0.00238408495157881,-0.00102110116869717,0.000966453329374445,-0.00119980950673228,-0.00138003244923682,0.000932991236151481
"3",-0.0013348638984075,-0.000467448397283719,0.000563443821344064,0.00137217170453554,-0.00121427921259223,0.00184339077910801,0.000884164117903433,-0.00084725792028437,0.00406625870433466,0.00101237227248388
"4",-0.00141536407250741,-0.000352839279562718,0.000491357720665196,0.00111335868726474,-0.00229939439811129,-0.000382425423321118,0.000874652768683488,-0.00109498683036852,-0.00129980278320088,0.00101461887753363
"5",-0.00137937196778127,-0.000314841479195084,0.00052004160483081,0.00113809886528106,-0.00129678122954299,0.00129969442303051,0.000875513988918582,-0.000916322917766987,0.00388700752493676,0.00102890590360352
"6",-0.00139531514913491,-0.000302981954355192,0.000508627971468569,0.00115321862311625,-0.00222323163442296,3.17868998956223e-05,0.000875642231791952,-0.0010449104901017,-0.00111470625493308,0.00104071474788132
"7",-0.001388246793697,-0.00029923953872581,0.000513169581896385,0.00114498247110702,-0.00136715947394427,0.000987239971079498,0.000875633638559029,-0.000952348711168081,0.00370709196010409,0.00105243037360063
"8",-0.00139138027230646,-0.000298060984580573,0.000511362425084659,0.00114673665941204,-0.00215819972586226,0.000267259522139162,0.000875631953630534,-0.00101897702802348,-0.000941090530220118,0.00106368146776334
"9",-0.00138999115681132,-0.000297689696270804,0.000512081512684548,0.00114684228532012,-0.00142725120450506,0.000809798624688277,0.000875632033440401,-0.000971016226980597,0.00353970677448134,0.00107454543372385
"10",-0.00139060697097368,-0.0002975727348606,0.000511795379808331,0.00114663365590879,-0.00210267289080126,0.000400970005604149,0.000875632055093541,-0.00100553966031492,-0.000779730530396502,0.00108502593122876
"11",-0.00139033397199793,-0.000297535889776756,0.000511909235231321,0.00114670459287628,-0.00147855991842382,0.000709041507643647,0.000875632054440196,-0.000980688793968489,0.00338415727974397,0.00109513806930978
"12",-0.00139045499623683,-0.000297524282897698,0.00051186393090448,0.0011466969755286,-0.00205526186654425,0.000476895210282094,0.00087563205416738,-0.000998577094702849,-0.000629782572633341,0.00110489453817356
"13",-0.00139040134451023,-0.000297520626515697,0.000511881957995124,0.00114669315627196,-0.00152236934277732,0.000651828311888016,0.00087563205417133,-0.000985700630006836,0.00323960917248886,0.00111430788942255
"14",-0.00139042512906606,-0.000297519474687701,0.000511874784817201,0.00114669536743105,-0.00201478044492846,0.00052000803138087,0.000875632054174704,-0.000994969444609706,-0.000490439863054003,0.00112339018307305
"15",-0.001390414585042,-0.000297519111840562,0.000511877639103704,0.00114669487355861,-0.00155977557488875,0.000619340783120996,0.000875632054174706,-0.00098829751049032,0.00310528440674765,0.00113215306318188
"16",-0.00139041925935436,-0.000297518997536996,0.000511876503351667,0.00114669485410527,-0.00198021579415965,0.000544488905016177,0.000875632054174665,-0.000993100142412598,-0.000360952337384077,0.00114060776296489
"17",-0.00139041718716675,-0.000297518961529257,0.000511876955279912,0.00114669490884823,-0.00159171450632699,0.00060089329891112,0.000875632054174664,-0.000989643082890103,0.00298045992474923,0.00114876512079608
"18",-0.00139041810579631,-0.000297518950186153,0.000511876775452685,0.00114669488944543,-0.00195070311809533,0.000558389947876953,0.000875632054174665,-0.000992131564359324,-0.000240622975729684,0.00115663559384104
"19",-0.00139041769855506,-0.000297518946612865,0.000511876847007919,0.00114669489175077,-0.00161898523860436,0.00059041821242135,0.000875632054174665,-0.000990340290595491,0.00286446380728628,0.00116422927150479
"20",-0.00139041787909077,-0.000297518945487214,0.000511876818535304,0.00114669489270926,-0.00192550401933101,0.000566283415875513,0.000875632054174665,-0.000991629696097072,-0.00012880405571312,0.00117155588835875
"21",-0.00139041779905678,-0.000297518945132613,0.000511876829864871,0.00114669489211673,-0.00164227007643252,0.000584470114798944,0.000875632054174665,-0.000990701548439759,0.00275667165745278,0.00117862483662095
