"","AAPL","MSFT","BA","JPM","V","DIS","CRM","INTC","HD","UNH"
"1",0.00243236484422496,0.0020386798887495,-0.00096594019073172,0.000994932900842892,-8.87602391088094e-05,0.00114686296336423,0.000828491181063686,-0.00029039816970295,0.00027037763076924,0.00382493702431399
"2",-0.000406547510312027,-0.000118191688563275,0.000242862595887646,0.00076360223064827,-0.00139089180833025,0.00237192435204891,0.000309332496162041,-0.00066238392070129,0.000234514408148635,-0.00377208767331427
"3",0.00211490306324085,0.0023456371387979,-0.000278103787334917,0.00270763084721616,0.000468435043849431,0.0016835326420243,0.00051723988502572,-0.000743593353643105,0.00073786441913869,0.00468153511446021
"4",-0.000320405260490099,0.000236498806956669,-0.000395573783852976,0.00124638127327679,-0.000238996933270715,0.00109311039442939,0.000344652177882704,-0.000733616235184882,0.00074317174566301,-0.00337103018314246
"5",0.00203736155947184,0.00209283195373164,-0.000398011905877519,0.00255820246605981,0.000142983377991041,0.000713458964235804,0.000472004687072849,-0.000731829942904125,0.000752862152856838,0.00436857314130871
"6",-0.000245483045473803,0.000463889297835763,-0.000394830054126638,0.00141477361123652,-3.87408912561432e-05,0.000480106364113899,0.000376663204815865,-0.000732091999760956,0.000753079043418759,-0.00306611641614909
"7",0.00196482411502921,0.00189375257561295,-0.000394262455481222,0.0024160257196289,5.14705104770172e-05,0.000337896901781572,0.000447907591082989,-0.000732130688785382,0.000753266967338379,0.00407591490909322
"8",-0.000175250585750653,0.000638681287355065,-0.000394270817271951,0.00153990812607626,7.34115592305712e-06,0.000251376509968328,0.000394657268876831,-0.000732123922042626,0.000753273353209275,-0.00278496399240002
"9",0.00189682329291446,0.00174033185171928,-0.000394289316905719,0.00230661790530964,2.90370872664707e-05,0.000198754717039515,0.000434457050894477,-0.000732123099511484,0.000753277023530045,0.00380583114897414
"10",-0.000109410488196293,0.000773348139987961,-0.000394291933949203,0.0016356653883003,1.83888211370996e-05,0.000166752160706367,0.000404710211756451,-0.000732123271744022,0.000753277189369559,-0.00252551223654439
"11",0.001833075262875,0.00162212684346,-0.000394291779350563,0.00222282179116451,2.36180396263678e-05,0.000147289681722004,0.000426943348652191,-0.000732123288829838,0.000753277261543757,0.00355659291541456
"12",-4.76880502749046e-05,0.00087710365897221,-0.000394291676047891,0.00170899632837414,2.10505636112724e-05,0.000135453529274082,0.000410326040000007,-0.000732123284500486,0.00075327726557501,-0.0022860854588131
"13",0.0017733140539309,0.00153105449847568,-0.000394291664704525,0.0021586493058051,2.23112477568871e-05,0.000128255348844505,0.000422746012310418,-0.000732123284156207,0.000753277267003433,0.00332659135814976
"14",1.01742476953993e-05,0.000957043233632177,-0.000394291666075241,0.00176515421356663,2.16922404221655e-05,0.000123877761054516,0.000413463178635077,-0.000732123284263827,0.000753277267097543,-0.00206513809090331
"15",0.00171729032908397,0.00146088681370801,-0.000394291666631709,0.00210950507002089,2.19961811257305e-05,0.000121215522357146,0.000420401277922182,-0.000732123284270476,0.000753277267125984,0.00311434175442246
"16",6.44178200356318e-05,0.00101863355365623,-0.00039429166667651,0.0018081607466808,2.18469426823516e-05,0.000119596476618964,0.000415215660749443,-0.000732123284267828,0.000753277267128123,-0.0018612438571381
"17",0.00166477034494744,0.00140682535317663,-0.000394291666666596,0.00207186969211008,2.19202205758515e-05,0.000118611850746402,0.000419091452136881,-0.000732123284267708,0.000753277267128692,0.00291847397501255
"18",0.000115268982942092,0.0010660864896638,-0.0003942916666637,0.0018410957816274,2.18842402495107e-05,0.000118013048571817,0.000416194639977682,-0.000732123284267772,0.00075327726712874,-0.00167308656449419
"19",0.00161553497651669,0.00136517310934886,-0.000394291666663552,0.00204304796672613,2.19019070241549e-05,0.000117648885843344,0.000418359751524418,-0.000732123284267774,0.000753277267128752,0.00273772363985407
"20",0.000162939898727654,0.00110264712345918,-0.000394291666663616,0.0018663179153055,2.18932324248422e-05,0.000117427419558757,0.000416741521638533,-0.000732123284267773,0.000753277267128753,-0.00149945160620568
"21",0.00156937880293122,0.00133308168231681,-0.000394291666663631,0.00202097586594797,2.18974917577288e-05,0.000117292734399146,0.000417951005726094,-0.000732123284267773,0.000753277267128753,0.00257092395611673
