"","MMM","AXP","BA","CAT","KO","DD","XOM","GE","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","WMT","DIS","T","CVX","CSCO","TRV","UNH","NKE","GS","V"
"1",-0.00065113021992147,-0.00126229552552104,-0.0085605550557375,0.00579829234629869,0.00646812655031681,0.00375884375534952,0.00388731970451772,-0.000268777163000777,0.00109754770528525,-0.000116354429337662,-0.00587535882368684,0.00313859712332487,-0.000529120909050107,0.000529975921381265,-0.00514578586444259,0.00263011641800404,-0.00695084175094962,0.00460046622902155,0.00763537921011448,-0.000429792853537947,0.00715044280514121,-0.00165807502344251,-0.000163258926477283,0.00595412217080593,-0.0100867068395019,-0.00559676997363567,0.00616822624579072,-0.00440904591232538,0.00226188381202519,-0.00173652463126928
"2",-0.00428408151492476,0.00775196356698871,-0.00231055985204875,-0.00929754134267569,-0.00679714605212212,-0.00598505791276693,0.0125781148672104,-0.00693321274593472,0.00748039595782757,-0.00287999748252332,-0.008034598082304,0.0161376632750034,-0.00366831943392754,-0.0025857521686703,-0.00845534354448318,0.00338976131752133,0.00243563344702125,-0.000740372051950544,0.00696040829643607,0.00717614218592644,0.000811289821285754,-0.00276212394237518,0.00469328509643674,0.00569801405072212,0.00202907272614539,0.0032540203537792,0.0136758200824261,0.00481735030189157,-0.000612292962614447,0.00152059609536082
"3",0.00104414683301002,-0.00385694997385144,-0.00545265944674611,0.00187288934830576,-5.72246208321303e-05,-0.00259044975973666,-0.0151711590588093,-0.00312387989833951,0.000128050945932046,0.00917426310479641,0.00441663339734077,-0.00416671903803945,0.00322419567964971,-0.000449168670456856,0.0092814601957798,0.00445070676505566,-0.00306697678752244,0.00515945255756378,0.0066234739497304,-0.00396427046507597,0.00127298210281879,-0.00722124334424734,-0.000569601310417056,0.0020040269009769,-0.00614570733159781,0.00172706984449178,-0.00413647387176752,-0.0024462875444442,0.00403793668374419,-0.00330297276377678
"4",0.00463751284405589,0.000329263944877312,-0.0015930182999,0.00177186611108482,0.0027212870772928,0.0202700272202492,0.00731000676751137,-0.00687335105612874,0.000903952401131392,0.00180136738345027,-0.0013151093153283,0.00697531877085567,0.00328725716099143,-0.000183069132617675,-0.00683911005035043,-0.00183424795977771,-0.00184424221515656,0.00210540904663503,0.001137062208727,0.00157811935059726,0.0152211962267756,0.00211718189530075,0.0020617579575628,-0.000999502604827285,0.00966135691851377,-0.000429918902227655,0.00635174522176385,0.00300589692778885,-0.00114946812391281,0.00390943884849548
"5",-0.00209328206256032,-0.000546757015399635,-0.00205016462132335,0.00900588557124138,0.0035132528282702,0.00886830966919661,-0.00569221889600158,-0.000152138440171257,0.00220452575013041,0.0170157141983509,0.00161814945749938,-0.000109206230263226,-0.000251686346018687,0.00567719340324402,-0.00885732006281614,0.00385024305433035,-0.00221143825910985,0.00269508408382535,0.00386318354867399,-0.00387902976945043,-0.00803481694310904,0.0184892304241657,0.00987488590180874,0.00804514996707439,0.000279295287327841,0.00200790306553245,0.00113513600081205,-0.00723021756857634,0.00219605211168528,-0.0025896888691932
"6",-0.00649431487545371,0.00221509765833616,0.00768262660130858,0.0141224404796958,0.00542607111856341,0.00507646612823009,0.00777735887095332,-0.00338878319598734,0.00474374881014228,0.00566652975976467,-0.00134033395443112,0.0064719938673079,0.00968137476593256,-0.00315312203019857,0.00202410388737917,0.00778293656185269,0.000446535239461809,-0.00144673103932291,-0.00338209513574839,0.00400430662557483,-0.00169312080834061,0.00921435933560133,-0.00424907961860299,0.00184097210876644,-0.00430616037920117,0.00445881206542253,0.00324018788523972,0.00368883600458503,-0.00136433297302574,0.00362086179666221
"7",0.0010813339613378,-0.0111587168648839,0.0018458366394043,-0.00549458852037787,-0.00171551760286093,0.0101512903347611,-0.00279099890030921,-0.00428052851930261,0.00825003627687693,0.0121962493285537,-0.00224900944158435,0.000892039504833519,-0.00256387214176357,0.0025225926656276,0.000771084160078317,0.000204210067749955,-0.000612689123954624,-0.000189231417607516,0.00111731910146773,-0.00262336246669292,0.00978076551109552,0.00284638768061996,-0.0047978488728404,0.0124679217115045,0.00647372240200639,-0.00461577670648694,0.0022625932469964,0.00614195456728339,0.0048130052164197,0.00117958895862103
"8",-4.63880824099761e-05,0.00676006777212024,-0.00269456650130451,0.0160735156387091,0.002124187303707,0.00529497908428311,-0.000984574435278773,0.0033262837678194,-0.00209876825101674,-0.00917536299675703,-0.00808312278240919,-0.000564898014999926,0.0017547516617924,0.00234271050430834,-0.00681915041059256,-0.00198152847588062,0.00392583617940545,-0.00161327922251076,-0.00287638790905476,0.00576989445835352,0.00232425588183105,0.0039329775609076,0.00407355045899749,0.00186945090536028,-0.00462333625182509,0.00337552395649254,0.00465323636308312,0.000161025047418661,-0.00449811480939388,0.00127056904602796
"9",-0.00175807485356927,-0.00150844419840723,-0.00255001476034522,-0.00375679484568536,0.000166964877280407,-0.00249748956412077,0.0079435808584094,0.00360820768401027,-0.00360795063897967,0.00394952576607466,0.00761186238378286,2.37519961956423e-05,-0.00309579027816653,-0.000847334624268115,0.00219507445581257,-0.00139359245076776,-0.00324287894181907,-0.00405943021178246,-0.00649683130905032,-0.00309309759177268,0.00218028831295669,0.00265364930965006,0.00464172242209315,-0.000971210014540702,0.00145983055699617,-0.00068376655690372,-0.0105458861216903,0.00444543547928333,0.00121588166803122,-0.00126316247042269
"10",-0.00361470086500049,-0.000613073993008584,0.00112058699596673,-0.00485505815595388,0.00186876964289695,-0.00146290042903274,-0.00417222967371345,-0.000686230545397848,-0.00507010146975517,0.0150478761643171,0.00480950996279716,0.00224240077659488,0.00369469611905515,-0.000134602159960195,-0.00260269269347191,0.00302061997354031,-0.00397056946530938,-0.000883991073351353,0.000903761188965291,0.00243016448803246,0.00956829637289047,-0.00249068951234221,0.000902729632798582,0.00730828149244189,0.00299837719649076,0.00106420554220676,-0.00360279530286789,-0.00209173164330423,0.00247257528826594,0.000814582512248307
"11",0.000729885534383357,-0.00770214293152094,0.00619105575606227,0.00991199444979429,0.00295898411422968,0.0243490021675825,0.00357389682903886,0.000860901840496808,-0.0118623832240701,-0.00118752161506563,0.00240067858248949,-0.0119026955217123,0.00487441290169954,0.00447022588923573,-0.00150574091821909,0.00225457665510476,0.00247149891220033,0.00164002762176096,0.00503057055175304,-0.0117677245289087,0.0124777993187308,-0.0111554283648729,-0.00796540826559067,-0.00236293068155646,-0.00226046447642148,-0.000278842344414443,0.000194907683180645,-0.00910555571317673,-0.00175600952934474,0.00136611144989729
"12",0.00617374805733562,-0.0053141457028687,0.00129079597536474,0.000561514170840383,0.00068826210917905,-0.00249064294621348,0.0055644316598773,-0.00348536064848304,-0.00610256288200617,-0.0166080016642809,-5.16054096806329e-05,0.00459620309993625,-0.0006116604199633,-0.00360965356230736,-0.00104010733775795,-0.00253159669227898,-0.00118449679575861,0.00117453455459327,-0.00284359883517027,0.00321747059933841,-0.00643042754381895,-0.0018509040819481,-0.00218420429155231,0.00120532640721649,-0.00510132126510143,0.0028661978431046,0.0108125433325768,-0.00159962708130479,0.00123154488392174,0.00390775548294187
"13",0.000772219907958061,0.00305079761892557,-0.00113246554974467,0.00676782615482807,0.000896113866474479,0.0129237193614244,-0.00404300400987267,-0.00436992011964321,-0.00484236422926188,0.0149492472410202,-0.00363266840577126,-0.00734190968796611,-0.00288640963844955,-0.000408774067182094,-0.00143779360223562,-0.000624397420324385,-0.000796260021161288,-0.00228741182945669,0.000353516545146704,-0.00132825365290046,-0.000289186660666019,0.00418547773733735,0.00220326613634825,-0.00205479981377721,0.011196224950254,-0.00138762930873781,-0.00420345179736614,0.00887198373675346,0.00215427647344768,0.00137560162693262
"14",-0.00655905483290553,-0.000884003355167806,0.000737541820853949,-0.00257685128599405,0.00145533459726721,0.00248151645064354,0.000502080074511468,-0.00072940019890666,0.000897059449926019,0.0055574756115675,0.00560759054496884,-0.00523389643058181,0.00347464485093951,0.00149900501128286,0.00490458495914936,0.00416255462914705,0.00721747754141688,-0.000980561715550721,0.00115599134005606,-0.00470234081149101,0.00855107419192791,0.00903026480227709,-0.00223949574865401,0.00151861179620028,-0.0034879834856838,-0.00110086414497346,0.000218941422645003,-0.000510475074406713,-0.00185162562411278,-0.000854292185977101
"15",-0.00147929461672902,0.000223403098061681,0.00586320925503969,0.000251585064688697,0.00064999982714653,-0.00292838714085519,-0.00653931358829141,-0.00627239793539047,0.00322002731263638,0.0025749085471034,0.00510420091450214,0.00189292652066797,-0.000563055684324354,0.000400877848733217,-0.00918842013925314,-0.00231519108638167,0.00354624423198402,-0.00301139033399522,-0.00549392588436604,-0.00557624828070402,-0.00364273320883512,-0.0026244237087667,0.00632686633616686,-0.00502427527680993,0.00313026667572558,0.0043123634532094,0.00745117478072643,-0.00154684344306588,0.00404198607429862,0.00134541874285787
"16",-0.00199357164092362,-0.000414499751059338,-8.07933683972806e-05,0.00233152392320335,0.0021574383135885,0.00475351558998227,-0.00348058552481234,0.00124329433310777,-5.75429257878568e-05,-0.00784721877425909,0.00863571092486382,-0.00874968245625496,-0.00851450208574533,-0.00324895535595715,-0.00692165363579988,0.000472680956590921,-0.00472551817074418,-0.00140972994267941,-0.00347701902501285,0.00305245164781809,0.00014005191042088,0.00606048014014959,0.00797527469694614,-0.00228264974430203,0.00126980920322239,0.000169485836522654,-0.00698975194245577,-0.000145355865242891,-0.00544063746929169,2.65896615019301e-05
