"","MMM","AXP","BA","CAT","KO","XOM","GE","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","DD","WMT"
"1",0.000413237954489887,0.00356123992241919,0.00333673018030822,0.0239125397056341,-0.0031209965236485,-0.0149079700931907,-0.0187957920134068,0.00106818950735033,0.00400467775762081,0.00249004014767706,-0.00443041883409023,-0.00417065620422363,0.00284813204780221,0.00266795139759779,-0.0012242425000295,-0.000950867193751037,-0.00839720293879509,0.0037452366668731,0.0007903320947662,0.0154174016788602,0.00129373732488602,-0.00710669858381152,-0.0103884972631931,0.007625303696841,0.00515373237431049,-0.00940703507512808,0.0117563689127564,-0.00255842949263752,-0.0068727913312614,-0.00536332698538899
"2",-0.00289532751776278,0.00795636046677828,-0.00057110411580652,0.00239368621259928,0.00143870059400797,-0.000568464223761111,-0.0123075526207685,-0.00804567523300648,-0.00564665254205465,-0.00079986616037786,-0.00176001631189138,0.00595101155340672,0.00727490894496441,-0.00140418612863868,0.0117070525884628,-0.00034744109143503,-0.00931904185563326,0.0155594814568758,0.00322743831202388,-0.0092732347548008,0.0040839915163815,0.00888695940375328,-0.00317661743611097,0.00525695411488414,-0.0161890592426062,0.0128472214564681,-0.00504979398101568,0.00955594051629305,-0.00121797353494912,0.028105741366744
"3",-0.0101263727992773,0.00249985395930707,0.000803603325039148,0.00732731772586703,-0.000648092827759683,-0.0298450738191605,0.00168596743606031,-0.02868084423244,0.00267322477884591,-0.000460952811408788,-0.00614838395267725,0.00165127718355507,-0.000697263691108674,0.0142891658470035,0.0082984771579504,-0.00315458909608424,-0.00799590442329645,0.0154273882508278,0.0130782071501017,-0.0262504015117884,-0.00631450954824686,0.00339719699695706,-0.00167058175429702,-0.00783177651464939,-0.00278168777003884,0.011035792529583,-0.00643383804708719,0.0149009581655264,-0.00580542953684926,0.0176656115800142
"4",-0.0499234944581985,0.0092418510466814,0.00915022380650043,0.00204804679378867,-0.0123525205999613,-0.0207629799842834,-0.00669746054336429,-0.00696847261860967,0.00297258351929486,0.0159142203629017,3.29507347487379e-05,0.00234748143702745,0.00335647072643042,-0.0023374930024147,0.0010517593473196,0.00610725115984678,-0.00164233706891537,-0.00545263150706887,-0.000540952489245683,0.00267016887664795,-0.00629546027630568,-0.0005276765441522,0.00582951027899981,0.00660136761143804,0.00453378539532423,-0.00412072753533721,-0.00124048301950097,0.000872858101502061,0.00642270687967539,-0.0906541422009468
"5",0.0051301890052855,-0.000808417389634997,0.00429446715861559,0.0113587696105242,0.00102412281557918,-0.0138368206098676,-0.0132428966462612,-0.000643517123535275,0.0205154549330473,-0.00205784058198333,0.00184906937647611,0.00205893558450043,0.00767954206094146,0.00102626660373062,0.00463791657239199,0.00448450865224004,0.00926335714757442,0.00744714215397835,-0.00385701283812523,-0.0014182950835675,0.00400750664994121,0.00566184753552079,0.0013456764863804,-0.00680159498006105,0.00258125551044941,-0.00504422374069691,0.00336462911218405,0.000811620964668691,-0.010373480618,-0.0117679154500365
"6",0.0037638081703335,0.0123237511143088,0.00235486915335059,0.000132058921735734,0.00290095945820212,0.0029102093540132,-0.00207831943407655,0.00202160654589534,-0.00975521933287382,-0.00135150272399187,-0.0102707408368587,0.00904262997210026,0.000662274484056979,-0.00337442453019321,-0.000745492812711746,-0.000399344484321773,-0.000634698430076241,0.014449249021709,-0.0105753699317575,0.00296211522072554,-0.00433029141277075,0.00813541375100613,0.00277300481684506,0.00287417252548039,0.000870346091687679,-0.00253786635585129,0.00127899250946939,0.000725532649084926,0.00918315351009369,-0.000472760119009763
"7",-0.0120066963136196,0.00363433454185724,-0.00724038993939757,-0.00763424672186375,-0.00175777077674866,0.0048060636036098,-0.000722295721061528,-0.0514447540044785,0.00474523892626166,-0.00426305690780282,0.00342120626010001,0.000609654933214188,0.00996340252459049,-0.00202017300762236,0.016576761379838,-0.010098216123879,-0.00228498945944011,0.021921344101429,0.00409613223746419,-0.0006954938871786,-0.0003186242247466,0.0115225315093994,-0.00312149245291948,0.00831546075642109,0.00221486459486187,-0.00716571696102619,0.0100029595196247,-0.00261416262947023,-0.00428099883720279,0.00793090276420116
"8",0.00639630341902375,-0.0142914820462465,0.00273799966089427,-0.00349070737138391,-0.0172829888761044,0.0074207941070199,0.0100037064403296,0.0116432625800371,-0.0151328146457672,-0.00563065614551306,-0.00150523742195219,-0.0079076336696744,0.00813568476587534,-0.00201661372557282,0.0113534582778811,0.010292430408299,-0.00294761196710169,-0.0230264756828547,0.00693775480613112,0.000873961893375963,-0.00206834962591529,0.0031930785626173,-0.000295148289296776,-0.00376803777180612,0.00899095647037029,-0.00103673280682415,-0.00393603043630719,-0.00731121841818094,-0.00911581516265869,0.00532366009429097
"9",0.00767069589346647,-0.01133384834975,-0.000640652084257454,0.0089297853410244,0.000826542498543859,-0.00361037906259298,0.00431619258597493,0.00354170706123114,0.00161492242477834,-0.0122614949941635,-0.000667851534672081,-0.00383095699362457,-0.000675042916554958,-0.00216086651198566,0.00110905268229544,0.00793372187763453,0.000828376214485615,-0.0118060791864991,-0.00249422108754516,-0.00401493813842535,-0.00346082937903702,0.00403196504339576,-0.00574197387322783,0.0030911578796804,-0.00955804996192455,0.000270992517471313,0.00486895954236388,0.00139653752557933,0.00453599682077765,-0.00369456154294312
"10",0.00780289666727185,0.0105401473119855,0.00433629052713513,0.00739859277382493,0.0059149581938982,0.0037889548111707,-0.0153838181868196,-0.00252776755951345,-0.0120169008150697,0.000654683040920645,0.00462083192542195,-0.0112753575667739,0.00523654278367758,-6.95811104378663e-05,0.00619413424283266,-0.000339702470228076,-0.000455300440080464,0.00436480203643441,-0.0147253107279539,0.00474604405462742,-0.00161347433459014,-0.00256802956573665,-0.00430885097011924,0.000326997687807307,0.00395105965435505,0.00985796842724085,-0.00467618461698294,0.00456708576530218,0.00938391126692295,0.0144539596512914
