"","MMM","AXP","BA","CAT","KO","XOM","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","DD","WMT","WBA"
"T+1",-0.000541391567266552,0.00098480453164343,0.000326295945183118,0.000354111355118368,0.000580512913633188,0.00145340630300122,0.000966989414494688,0.0017777370183038,0.00152635792461792,0.00035044842560075,2.55346820389826e-06,0.000315593217869208,0.00165349484036224,0.00198904193663613,0.00110959006765688,0.00157923797044839,0.000981744957162202,0.00121777937946561,0.000206809199537433,0.000559476218073878,0.00166869581730608,-0.000117484278232108,-0.000876501891495193,0.00279469785709412,-0.00110167081228611,0.000558078319721669,0.00210020298212921,0.00047623541160272,-0.000490592609604278,0.0002827615194861
"T+2",-0.000183334340130732,0.00099668758734042,0.00114518735961409,-0.000367568349544834,0.000314866932901731,0.000759745794204084,0.000705705335769612,0.000206550594812019,0.000160660338168568,0.000389896387003752,-0.000233154716791539,0.000809843802973486,0.00186211223353877,0.00144471955303093,0.00121921991335182,0.00109077387730182,0.00036421893121949,0.00117853183941595,0.000243591561787927,0.00041765403614387,0.00187952199464481,-0.000132999347082876,0.00075404406092138,0.00170131776085608,-0.000733593873344361,0.00151535960718928,0.00139663202036573,-0.000687418241830816,0.000796494637324488,0.000519102731801334
"T+3",-0.000165856666674866,0.000996616622030754,0.0010781317705769,-0.000336065299764367,0.000306345241769294,0.000828429739738641,0.000695958957725868,0.00055667495305874,0.000367268692142359,0.00038960281762362,-0.000225881835087273,0.000781588160232614,0.00185554023299897,0.00153622418684571,0.00121782660360884,0.00113643425893151,0.000399785857236697,0.00117786275447301,0.00023942911613827,0.000421904265980849,0.00185502451939939,-0.000133103901608691,0.000839647923521412,0.00185237962126434,-0.000710979012568871,0.00134985230871778,0.00143793637807193,-0.000639201387822907,0.000620631867322715,0.000538995966920554
"T+4",-0.000165003537492491,0.000996617045833798,0.00108362267198566,-0.000337440483435264,0.000306071873357859,0.000821628884977031,0.000695595399848805,0.000478652979087476,0.000336012129668129,0.000389605002349469,-0.000226106243112328,0.000783203497413311,0.00185574726842606,0.00152084157855736,0.00121784431148781,0.00113216604253685,0.000397737350496625,0.00117785134803428,0.000239900155862917,0.000421776892015639,0.0018578710648378,-0.000133104606191376,0.000844142136813092,0.00183150885020447,-0.000709589542396234,0.00137846737328235,0.0014355115338725,-0.000641199289005583,0.000644661096068859,0.000540670413791803
"T+5",-0.000164961894112229,0.000996617043302857,0.00108317304506099,-0.000337380453370179,0.000306063103937892,0.000822302282888705,0.000695581838469451,0.000496039454146955,0.000340740751134371,0.000389604986090869,-0.000226099318902124,0.000783111150754228,0.00185574074626164,0.00152342750921342,0.0012178440864345,0.00113256502455455,0.000397855335949236,0.00117785115357938,0.000239846851041457,0.000421780709250856,0.00185754030336741,-0.00013310461093949,0.000844378083562428,0.00183439236483521,-0.000709504172542322,0.00137352002698647,0.00143565388857108,-0.000641116504485152,0.00064137783245298,0.000540811354785454
"T+6",-0.000164959861394142,0.000996617043317972,0.00108320986312716,-0.000337383073826479,0.000306062822622556,0.000822235605277825,0.000695581332604989,0.00049216503903532,0.000340025385809427,0.000389604986211865,-0.000226099532551734,0.000783116430088813,0.0018557409517271,0.0015229927950718,0.00121784408929475,0.00113252772872985,0.000397848540478782,0.00117785115026435,0.000239852883237559,0.000421780594853187,0.00185757873702416,-0.000133104610971487,0.000844390470795724,0.00183399397722404,-0.000709498927368946,0.00137437538886469,0.00143564553139077,-0.000641119934723285,0.000641826445268865,0.000540823218024612
"T+7",-0.000164959762172061,0.000996617043317881,0.00108320684824989,-0.000337382959437278,0.000306062813598205,0.000822242207472034,0.000695581313735312,0.000493028416597817,0.000340133609221216,0.000389604986210964,-0.000226099525959479,0.000783116128276339,0.00185574094525439,0.00152306587374639,0.0012178440892584,0.00113253121504873,0.000397848931869565,0.00117785115020784,0.000239852200609068,0.000421780598281539,0.00185757427112924,-0.000133104610971702,0.000844391121126992,0.00183404901862631,-0.000709498605102449,0.00137422750272554,0.00143564602201358,-0.000641119792588818,0.000641765148497689,0.000540824216573294
"T+8",-0.000164959757328782,0.000996617043317882,0.00108320709512556,-0.00033738296443064,0.000306062813308712,0.000822241553744826,0.000695581313031438,0.00049283602089577,0.000340117236737883,0.000389604986210971,-0.000226099526162886,0.000783116145530553,0.0018557409454583,0.00152305358867864,0.00121784408925886,0.0011325308891565,0.000397848909327087,0.00117785115020687,0.000239852277858158,0.000421780598178796,0.00185757479005507,-0.000133104610971704,0.000844391155269463,0.0018340414140827,-0.000709498585302208,0.00137425307121381,0.00143564599321072,-0.000641119798478266,0.000641773523858409,0.000540824300622806
"T+9",-0.00016495975709237,0.000996617043317882,0.00108320707490995,-0.000337382964212668,0.000306062813299426,0.00082224161847471,0.000695581313005182,0.000492878894497974,0.000340119713634574,0.000389604986210971,-0.00022609952615661,0.000783116144544153,0.00185574094545188,0.00152305565388974,0.00121784408925885,0.00113253091962008,0.00039784891062544,0.00117785115020686,0.000239852269116328,0.000421780598181875,0.00185757472975719,-0.000133104610971704,0.000844391157061947,0.00183404246472968,-0.00070949858408567,0.00137424865059944,0.00143564599490164,-0.000641119798234232,0.000641772379480559,0.000540824307697394
"T+10",-0.00016495975708083,0.000996617043317882,0.00108320707656532,-0.000337382964222183,0.000306062813299128,0.000822241612065373,0.000695581313004203,0.000492869340512379,0.000340119338919444,0.000389604986210971,-0.000226099526156804,0.000783116144600544,0.00185574094545208,0.00152305530671242,0.00121784408925885,0.00113253091677242,0.00039784891055066,0.00117785115020686,0.00023985227010559,0.000421780598181782,0.00185757473676365,-0.000133104610971704,0.000844391157156053,0.00183404231957185,-0.000709498584010925,0.00137424941489302,0.00143564599480237,-0.000641119798244344,0.000641772535844053,0.000540824308292874
"T+11",-0.000164959757080266,0.000996617043317882,0.00108320707642977,-0.000337382964221768,0.000306062813299118,0.000822241612700004,0.000695581313004166,0.000492871469529677,0.000340119395607892,0.000389604986210971,-0.000226099526156798,0.00078311614459732,0.00185574094545207,0.00152305536507551,0.00121784408925885,0.00113253091703861,0.000397848910554967,0.00117785115020686,0.000239852269993641,0.000421780598181785,0.00185757473594952,-0.000133104610971704,0.000844391157160993,0.00183404233962692,-0.000709498584006333,0.00137424928275196,0.0014356459948082,-0.000641119798243925,0.000641772514479132,0.000540824308342997
"T+12",-0.000164959757080239,0.000996617043317882,0.00108320707644087,-0.000337382964221786,0.000306062813299118,0.000822241612637165,0.000695581313004165,0.00049287099509787,0.00034011938703183,0.000389604986210971,-0.000226099526156798,0.000783116144597504,0.00185574094545207,0.00152305535526424,0.00121784408925885,0.00113253091701373,0.000397848910554719,0.00117785115020686,0.00023985227000631,0.000421780598181785,0.00185757473604412,-0.000133104610971704,0.000844391157161253,0.0018340423368561,-0.000709498584006051,0.00137424930559823,0.00143564599480786,-0.000641119798243942,0.000641772517398354,0.000540824308347216
"T+13",-0.000164959757080238,0.000996617043317882,0.00108320707643996,-0.000337382964221785,0.000306062813299118,0.000822241612643387,0.000695581313004165,0.000492871100820609,0.000340119388329252,0.000389604986210971,-0.000226099526156798,0.000783116144597494,0.00185574094545207,0.00152305535691358,0.00121784408925885,0.00113253091701606,0.000397848910554733,0.00117785115020686,0.000239852270004876,0.000421780598181785,0.00185757473603312,-0.000133104610971704,0.000844391157161266,0.00183404233723892,-0.000709498584006033,0.00137424930164827,0.00143564599480788,-0.000641119798243941,0.000641772516999483,0.000540824308347571
