"","MMM","AXP","BA","CAT","KO","XOM","GE","HD","INTC","IBM","JNJ","JPM","MCD","MRK","MSFT","PFE","PG","RTX","VZ","DIS","CVX","CSCO","TRV","UNH","NKE","GS","V","AAPL","DD","WMT"
"T+1",-0.00364329416869312,0.00280884629906017,0.00733014202280428,0.00418928381006881,-0.000998590951649997,-0.00444933575590637,-0.0031571787208989,0.000430868861915017,0.00318120808658139,0.00203142519941837,0.00143858251506611,0.00237287995786927,0.00459353887541477,-0.00107217097611855,0.00195908343196267,-0.000201404008361317,-0.00824955880449562,-0.00163221362909356,-0.00127210315462134,0.00153707612259766,-0.000354854043059801,0.0021540425734411,0.00038328233673692,-0.000223414765203,0.00151707408832645,0.002008963522147,0.00185928582008628,0.00095253114510608,0.00179107854127325,0.000958588978367141
"T+2",0.00313130292378437,0.00273431922195211,-3.98551491852771e-06,0.00328188045666514,0.00111625183500276,0.00440580676946165,-0.00265779049482274,0.00191311452507405,0.00185492778364875,0.00195114116840342,0.00123084245115692,0.00236346681772475,0.00368461218898032,-0.00101147441984142,0.00189165880446501,0.0010207303211123,0.00632412038103923,0.00291293519251342,0.0003084798907509,0.00106130835343894,0.00225779872456631,0.00173962811385624,0.000177505061038642,0.00288724365794478,0.00142770964455146,0.00174421671896573,0.00164281846812267,0.00084275044414118,0.000940829299399165,0.000601050263385232
"T+3",-0.00197622185414022,0.00266376865642109,0.0047530395039817,0.00282519102373679,-0.000508091670447285,-0.00306989209726815,-0.00294294493669119,0.00130701261739643,0.0020082331337834,0.00187411187552598,0.0010513491893486,0.0023541500298467,0.00300224688998622,-0.000954160074073992,0.00186938182048929,0.000963593252403694,-0.00583746397842307,-0.00102716393948295,0.000297590163313501,0.00071364057054835,0.00109667340202539,0.00159112126079447,0.000112263807794198,0.000158517868271276,0.00137601953266404,0.00152133649979256,0.00152939332598234,0.000935482520283774,0.000882754040506693,0.00043006435466401
"T+4",0.00187445871047673,0.00259698242932234,0.00166756179527677,0.00259534259154166,0.000739514931967722,0.00324125121701776,-0.00278011960066714,0.00155485245368073,0.00199051249786056,0.00180020537274844,0.000896261959527229,0.00234492860797985,0.00248996970831622,-0.000900039470991514,0.00186202154230204,0.000966264517371775,0.004311252227648,0.00238842964815887,0.000297665190161352,0.000459581983364548,0.00161270524190542,0.00153790331702773,9.15792054227154e-05,0.00255220544895218,0.00134612097845088,0.00133370215821877,0.00146996051658707,0.000857151466918891,0.000878787279315593,0.000348293682688806
"T+5",-0.00102865805457671,0.00253375968834904,0.00366884887135693,0.00247966156637802,-0.00021873203313974,-0.00208674963527972,-0.00287309409504158,0.00145350879567314,0.0019925608343161,0.00172929506124529,0.000762262228220596,0.00233580157596415,0.00210538404540719,-0.000848934644812449,0.00185958971871889,0.000966139630731788,-0.00415774634910679,-0.000572480513009803,0.000297664673249618,0.000273928411482845,0.00138336836103606,0.00151883248305361,8.5021195666783e-05,0.000452419440556088,0.00132882708003597,0.0011757399744573,0.0014388187541351,0.000923317934623304,0.000878516334430503,0.000309188455566387
"T+6",0.00116006853806205,0.00247391029799097,0.00237078408560725,0.00242144015736031,0.000517266994406458,0.00241126152821652,-0.00282000495783933,0.00149494901437381,0.00199232406616323,0.00166125947454449,0.000646482689112626,0.00232676796763145,0.00181666118714322,-0.000800677546590312,0.0018587862482808,0.000966145469416095,0.00290954526066042,0.00199427362724631,0.000297664676810979,0.000138261874348642,0.00148529115118621,0.00151199838382455,8.29419924417696e-05,0.00229438967787578,0.00131882395679953,0.00104275764675862,0.00142250101014012,0.00086742692766741,0.000878497827863755,0.000290487144309465
"T+7",-0.000490062850034524,0.00241725426772258,0.00321272835644302,0.00239213775047714,-4.80304584148002e-05,-0.00138605476129056,-0.00285031925540925,0.00147800378307152,0.0019923514343029,0.00159598207046038,0.000546445908849393,0.00231782682670325,0.00159990612598578,-0.000755109491615203,0.00185852078299402,0.000966145196446669,-0.00298803640083337,-0.000230794496374681,0.000297664676786443,3.91234138739143e-05,0.00143999422767084,0.00150954936075949,8.22827854244279e-05,0.000678580094611072,0.00131303795805694,0.000930804905545176,0.00141395079499104,0.000914638223160753,0.000878496563794818,0.000281543607384506
"T+8",0.000754009208640801,0.00236362121070116,0.00266663068629955,0.00237739006464072,0.00038615654211917,0.00181972007528135,-0.00283300956296395,0.00148493282140412,0.00199234827080705,0.00153335103146163,0.000460011315288764,0.00230897720668944,0.00143717998500803,-0.000712080637607938,0.00185843307370798,0.000966145209208501,0.00193343442200898,0.00169807281393975,0.000297664676786612,-3.33221173006354e-05,0.00146012526290775,0.00150867174488471,8.2073785223541e-05,0.00209599746459484,0.00130969122517581,0.000836556169776281,0.00140947063038507,0.000874758705085177,0.000878496477454099,0.000277266535492101
"T+9",-0.000183925369382073,0.00231284983134689,0.00302083781813274,0.00236996766284291,5.26713114820287e-05,-0.000886662938215712,-0.00284289352784421,0.00148209948314168,0.00199234863647699,0.00147325907313239,0.000385329393856142,0.00230021817078813,0.00131501537756535,-0.000671449491990909,0.0018584040947068,0.000966145208611861,-0.00217348201430428,2.59760986513295e-05,0.000297664676786611,-8.62617631457568e-05,0.00145117854979219,0.00150835724820453,8.20075221486318e-05,0.000852613329768491,0.00130775541055228,0.000757211759824772,0.00140712310175022,0.000908445049535616,0.0008784964715567,0.000275221109378663
"T+10",0.000523205111136608,0.00226478744026398,0.0027910937648235,0.00236623202261711,0.000308810714357602,0.00139812292141063,-0.00283724970938452,0.00148325805743786,0.00199234859420904,0.00141560326039847,0.000320802111906744,0.00229154879178647,0.00122330183220656,-0.000633082446615414,0.00185839452009336,0.000966145208639755,0.00125369722174345,0.0014754834910611,0.000297664676786611,-0.000124947463378312,0.00145515468289365,0.00150824454723285,8.19865135798467e-05,0.00194333236530252,0.00130663569816717,0.000690414732371904,0.00140589303741641,0.000879990096788115,0.000878496471153885,0.000274242924281293
